apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Uued {} järgmised rakendused on saadaval
DocType: Google Drive,Send Email for Successful Backup,E-post edukaks varundamiseks
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.py,Scheduler is inactive. Cannot import data.,Ajasti on passiivne. Andmeid ei saa importida.
DocType: Print Settings,Letter,Täht
DocType: DocType,"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Naming Options: <ol><li> <b>väli: [fieldname]</b> - väli abil </li><li> <b>naming_series:</b> - nimega seeria (nimega nimed_series peab olema kohal </li><li> <b>Küsi</b> - kiire kasutajana nimi </li><li> <b>[seeria]</b> - seeria prefiksiga (eraldatud punktiga); näiteks PRE. ##### </li><li> <b>vorming: NÄIDE - {MM} morewords {fieldname1} - {fieldname2} - {#####}</b> - Asenda kõik sulguvad sõnad (väljanimed, kuupäeva sõnad (DD, MM, YY), seeriad) nende väärtusega. Väljaspool traksidega saab kasutada kõiki märke. </li></ol>"
apps/frappe/frappe/public/js/frappe/views/interaction.js,There were errors while creating the document. Please try again.,Dokumendi loomise ajal ilmnesid vigu. Palun proovi uuesti.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Image field must be of type Attach Image,Pilt valdkonnas peab olema tüübiga Kinnita Pilt
apps/frappe/frappe/permissions.py,You are not allowed to export {} doctype,Teil pole lubatud {} doktüüpi eksportida
DocType: DocField,Columns,veerud
apps/frappe/frappe/desk/form/assign_to.py,Shared with user {0} with read access,Jagatud kasutajaga {0} koos lugemisavaga
DocType: GCalendar Account,Next Sync Token,Järgmine sünkroniseerimine
DocType: Energy Point Settings,Energy Point Settings,Energiapunkti seaded
DocType: Async Task,Succeeded,Õnnestus
apps/frappe/frappe/public/js/frappe/form/save.js,Mandatory fields required in {0},Kohustuslikud väljad on nõutud {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Reset Permissions for {0}?,Taasta Õigused {0}?
apps/frappe/frappe/config/desktop.py,Users and Permissions,Kasutajad ja reeglid
DocType: S3 Backup Settings,S3 Backup Settings,S3 varundamise seaded
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Removed,Read eemaldatud
apps/frappe/frappe/permissions.py,{0} {1} not found,ei leitud {0} {1}
apps/frappe/frappe/www/login.py,Mobile Number,Mobiili number
DocType: Comment,Attachment Removed,Kinnitus eemaldatud
apps/frappe/frappe/utils/password_strength.py,Recent years are easy to guess.,Viimastel aastatel on lihtne ära arvata.
DocType: Calendar View,Subject Field,Teema väli
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document has been assigned to {0},Dokument on määratud {0}
DocType: System Settings,Show Full Error and Allow Reporting of Issues to the Developer,Näita Full Error ja lubab edastada küsimused Arendaja
apps/frappe/frappe/www/third_party_apps.html,Active Sessions,Aktiivsed istungid
DocType: DocType,ASC,ASC
apps/frappe/frappe/public/js/frappe/form/print.js,New Print Format Name,Uus printimisvormingu nimi
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Click on the link below to approve the request,Taotluse kinnitamiseks klõpsake alloleval lingil
DocType: Workflow State,align-left,viia vasakule
DocType: User,Defaults,Vaikeväärtused
DocType: Energy Point Log,Revert Of,Tagasi
apps/frappe/frappe/public/js/frappe/model/model.js,Merge with existing,Ühendamine olemasoleva
DocType: User,Birth Date,Sünnikuupäev
DocType: Communication Link,Link Title,link Pealkiri
DocType: Workflow State,fast-backward,Kiiresti tagasi
DocType: Address,Chandigarh,Chandigarh
DocType: DocShare,DocShare,DocShare
DocType: Assignment Rule Day,Friday,Reede
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Edit in full page,Edit täielikult lehele
apps/frappe/frappe/public/js/frappe/list/list_view.js,Open list item,Avage loendiüksus
DocType: Report,Add Total Row,Lisa Kokku Row
apps/frappe/frappe/public/js/frappe/form/print.js,No Preview available,Eelvaade puudub
apps/frappe/frappe/twofactor.py,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,"Palun kontrolli oma registreeritud e-posti aadressi juhiste saamiseks selle kohta, kuidas edasi minna. Ärge sulgege seda akent, kui peate selle juurde tagasi pöörduma."
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,"Näiteks, kui sa soovid ja muuta INV004 muutub see uus dokument INV004-1. See aitab teil jälgida iga muudatus."
apps/frappe/frappe/core/doctype/data_export/data_export.js,Atleast one field of Parent Document Type is mandatory,Vähemalt üks vanemate dokumentide tüüp on kohustuslik
apps/frappe/frappe/config/settings.py,Setup Reports to be emailed at regular intervals,Setup aruanded meilitsi regulaarselt
DocType: Workflow Document State,0 - Draft; 1 - Submitted; 2 - Cancelled,0 - Visand; 1 - Esitatud; 2 - Tühistatud
DocType: File,Attached To DocType,Lisatud DocType
DocType: DocField,Int,Int
DocType: Error Log,Title,Pealkiri
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,"Seems issue with server's razorpay config. Don't worry, in case of failure amount will get refunded to your account.","Tundub küsimus serveri razorpay config. Ärge muretsege, kui see ei õnnestu summa saavad tagastatakse kontole."
apps/frappe/frappe/public/js/frappe/list/list_view.js,Customize,Kohanda
apps/frappe/frappe/core/doctype/user/user.js,View Permitted Documents,Vaadake lubatavaid dokumente
apps/frappe/frappe/utils/print_format.py,You need to install pycups to use this feature!,Selle funktsiooni kasutamiseks peate installima pycupid!
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Your connection request to Google Calendar was successfully accepted,Teie ühenduse taotlus Google&#39;i kalendrisse on edukalt vastu võetud
DocType: Tag Link,Tag Link,Sildilink
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,Chain Integrity,Keti terviklikkus
DocType: Data Export,CSV,CSV
DocType: Currency,"1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent",1 Valuutakursid = [?] Murru nt 1 USD = 100 Cent
DocType: Data Import,Partially Successful,Osaliselt edukas
apps/frappe/frappe/core/doctype/user/user.py,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Liiga palju kasutajaid registreerusin hiljuti, et registreering on keelatud. Palun proovige uuesti tunnis"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add New Permission Rule,Lisa uus Luba reegel
apps/frappe/frappe/public/js/frappe/form/link_selector.js,You can use wildcard %,Võite kasutada metamärke%
DocType: LDAP Settings,LDAP Group Mappings,LDAP-grupi kaardistused
DocType: Chat Message Attachment,Chat Message Attachment,Vestluse teade manusena
DocType: LDAP Settings,Path to CA Certs File,Tee CA-faili juurde
DocType: Address,Manipur,Manipur
DocType: Web Form Field,Allow Read On All Link Options,Luba lugemine kõigil lingi suvanditel
DocType: DocType,Database Engine,Database Engine
DocType: Customize Form,"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Valdkonnad eraldatud komaga (,) lisatakse &quot;Otsi By&quot; nimekiri Otsi dialoogiboks"
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Please Duplicate this Website Theme to customize.,Palun duplikaat Veebilehe Theme kohandada.
DocType: Address,Meghalaya,Meghālaya
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Invalid username or password,Vale kasutajanimi või parool
DocType: DocField,Text Editor,Tekstiredaktor
apps/frappe/frappe/config/website.py,Settings for About Us Page.,Seaded Meist Page.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Custom HTML,Edit Custom HTML
DocType: Error Snapshot,Error Snapshot,Viga Snapshot
DocType: S3 Backup Settings,ap-northeast-3,ap-kirde-3
DocType: Data Migration Mapping,Remote Primary Key,Remote Primary Key
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,In,Sisse
DocType: Notification,Value Change,Väärtus Muutus
DocType: Google Contacts,Authorize Google Contacts Access,Google&#39;i kontaktide juurdepääsu volitamine
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Showing only Numeric fields from Report,Kuvatakse aruandest ainult Numbrilised väljad
DocType: Data Import Beta,Import Type,Impordi tüüp
DocType: Access Log,HTML Page,HTML-leht
DocType: Address,Subsidiary,Tütarettevõte
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting Connection to QZ Tray...,QZ-salvega ühenduse loomise proovimine ...
DocType: System Settings,In Hours,Tundides
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not find folder in Google Drive - Error Code {0},Google Drive - Google Drive&#39;ist ei leitud kausta - veakood {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,With Letterhead,Mis Letterhead
apps/frappe/frappe/email/smtp.py,Invalid Outgoing Mail Server or Port,Vale Outgoing Mail Server või Port
DocType: Custom DocPerm,Write,Kirjutage
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator allowed to create Query / Script Reports,Ainult administraator lubatud luua Query / Script Aruanded
apps/frappe/frappe/public/js/frappe/form/save.js,Updating,Ajakohastamine
DocType: Data Import Beta,Preview,Eelvaade
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,"Field ""value"" is mandatory. Please specify value to be updated",Väli &quot;väärtus&quot; on kohustuslik. Palun täpsustage väärtust uuendatakse
DocType: Customize Form,Use this fieldname to generate title,Kasutage seda fieldname genereerida pealkiri
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Email From,Import e-posti
apps/frappe/frappe/contacts/doctype/contact/contact.js,Invite as User,Kutsu Kasutaja
DocType: Data Migration Run,Started,Alustatud
apps/frappe/frappe/permissions.py,User {0} does not have access to this document,Kasutajal {0} pole sellele dokumendile juurdepääsu
DocType: Data Migration Run,End Time,End Time
apps/frappe/frappe/public/js/frappe/views/interaction.js,Select Attachments,Vali failid
apps/frappe/frappe/model/naming.py, for {0},jaoks {0}
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,Teil ei ole lubatud trükkida Selle dokumendi
apps/frappe/frappe/data_migration/doctype/data_migration_run/data_migration_run.js,Currently updating {0},Hetkel värskendatakse {0}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Please set filters value in Report Filter table.,Palun määra filtrid väärtus aruanne Filter tabelis.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Export All {0} rows?,Ekspordi kõik {0} rida?
DocType: Page,Standard,Standard
apps/frappe/frappe/core/doctype/data_import/data_import.js,Attach File,Kaasa fail
DocType: Data Migration Plan,Preprocess Method,Eelprotsessi meetod
apps/frappe/frappe/desk/form/document_follow.py,Document Follow Notification,Dokumendi järgimise teatis
apps/frappe/frappe/desk/page/backups/backups.html,Size,Suurus
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assignment Complete,Ülesanne Complete
DocType: Desktop Icon,Idx,IDX
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Toggle Full Width,Lülitab täislaiuse sisse
DocType: Address,Madhya Pradesh,Madhya Pradeshi
DocType: Deleted Document,New Name,Uus nimi
DocType: System Settings,Is First Startup,Kas esimene käivitus
DocType: Communication,Email Status,Saatke staatus
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before removing assignment,Palun dokumendi salvestada enne eemaldamist loovutamise
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Above,Lisa üles
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Add script for Child Table,Lisage lastetabeli skript
apps/frappe/frappe/desk/form/utils.py,Comment can only be edited by the owner,Kommentaari saab muuta ainult omanik
DocType: Data Import,Do not send Emails,Ärge saatke kirju
apps/frappe/frappe/utils/password_strength.py,Common names and surnames are easy to guess.,Ühine ja perekonnanimed on lihtne ära arvata.
DocType: Google Drive,Google Drive,Google Drive
apps/frappe/frappe/public/js/frappe/model/indicator.js,Draft,Mustand
apps/frappe/frappe/utils/password_strength.py,This is similar to a commonly used password.,See on sarnane levinumaid parool.
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Female,Naissoost
DocType: Success Action,Success Action,Edu tegevus
apps/frappe/frappe/public/js/frappe/model/indicator.js,Not Saved,Ei salvestata
apps/frappe/frappe/www/third_party_apps.html,Revoke,Tühista
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Jälgite nüüd seda dokumenti. Iga päev saate värskendusi e-posti teel. Saate seda muuta kasutaja sätetes.
DocType: Contact,Replied,Vastanud
DocType: Newsletter,Test,Test
DocType: Custom Field,Default Value,Vaikimisi väärtus
DocType: Email Account,Enable Automatic Linking in Documents,Luba dokumentides automaatne linkimine
DocType: System Settings,Allow Guests to Upload Files,Luba külastajatel faile üles laadida
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify,Kinnita
DocType: Workflow Document State,Update Field,Värskenda Field
DocType: Chat Profile,Enable Chat,Luba vestlus
DocType: LDAP Settings,Base Distinguished Name (DN),Base Distinguished Name (DN)
apps/frappe/frappe/email/doctype/email_account/email_account.py,Leave this conversation,Jäta see vestlus
apps/frappe/frappe/model/base_document.py,Options not set for link field {0},Valikud ei seatud link valdkonnas {0}
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Queue / Worker,Järjekord / töötaja
DocType: S3 Backup Settings,ap-southeast-1,ap-kagus-1
DocType: DocType,"Must be of type ""Attach Image""",Peab olema tüübiga &quot;Kinnitage Image&quot;
apps/frappe/frappe/core/doctype/data_import/data_import.js,Unselect All,Tühista kõik valikud
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You cannot unset 'Read Only' for field {0},Sa ei saa teha väljalülitatud &quot;Read Only&quot; eest valdkonnas {0}
DocType: Auto Email Report,Zero means send records updated at anytime,Zero tähendab Kirjuta andmeid uuendatakse igal ajal
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Complete Setup,Täielik Setup
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Updated successfully,Edukalt värskendatud
DocType: Workflow State,asterisk,asterisk
DocType: Data Import,Successful,Edukas
apps/frappe/frappe/core/doctype/data_export/exporter.py,Please do not change the template headings.,Palun ärge muutke malli rubriigid.
DocType: Activity Log,Linked,Seotud
apps/frappe/frappe/config/desk.py,Activity log of all users.,Aktiivsus Logi kõigile kasutajatele.
DocType: Workflow State,shopping-cart,ostukorv
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Week,nädal
DocType: DocType,Open a dialog with mandatory fields to create a new record quickly,Uue kirje kiireks loomiseks avage dialoogiboks kohustuslike väljadega
apps/frappe/frappe/templates/includes/login/login.js,Not Allowed: Disabled User,Mitte lubatud: puuetega kasutaja
DocType: Social Login Key,Google,Google
DocType: Email Domain,Example Email Address,Näide e-posti aadress
apps/frappe/frappe/public/js/frappe/ui/sort_selector.js,Most Used,enamik Kasutatud
,user-profile,Kasutajaprofiil
apps/frappe/frappe/www/login.html,Forgot Password,Unustasid parooli
DocType: Dropbox Settings,Backup Frequency,backup Frequency
DocType: Workflow State,Inverse,Inverse
DocType: DocField,User permissions should not apply for this Link,Kasutaja õigused ei tuleks kohaldada sel Link
apps/frappe/frappe/model/naming.py,Invalid naming series (. missing),Vale nime seeria (. Puudu)
DocType: Web Form,Show Attachments,Näita manuseid
DocType: Language,Language,Keel
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,Browser ei toeta
DocType: Social Login Key,Client URLs,Kliendi URL-id
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Some information is missing,Mõned andmed puuduvad
apps/frappe/frappe/public/js/frappe/views/interaction.js,{0} created successfully,{0} loodud edukalt
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Skipping {0} of {1}, {2}","Jäta vahele {0} {1}, {2}"
DocType: Custom DocPerm,Cancel,Tühista
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Bulk Delete,Hulg Kustuta
apps/frappe/frappe/core/doctype/file/file.py,File {0} does not exist,Faili {0} ei ole olemas
DocType: Dashboard Chart,Dashboard Chart,Juhtpaneeli diagramm
DocType: Dashboard Chart,Last Quarter,Viimane veerand
apps/frappe/frappe/config/website.py,List of themes for Website.,Loetelu teemad veebilehel.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,"Dear User,",Lugupeetud kasutaja!
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Successfully Updated,edukalt uuendatud
DocType: Activity Log,Logout,Logi välja
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,"Õigused kõrgematel tasanditel on Field Tase õigused. Kõik väljad on õigustetasemele komplekt neile ja reeglid määratletud, et load kehtivad valdkonnas. See on kasulik, kui soovid peita või teha teatud valdkonnas lugemiseks vaid teatud rollid."
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Sisesta staatiline url parameetrid (n. Saatjale = ERPNext, kasutajanimi = ERPNext parooliga 1234 jne)"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Google Font,Google&#39;i font
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","Kui neid juhiseid, kus ei ole kasulik, lisage oma ettepanekuid github küsimused."
DocType: Workflow State,bookmark,järjehoidja
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Folder name should not include '/' (slash),Kausta nimi ei tohi sisaldada &quot;/&quot; (kaldkriipsuga)
DocType: Note,Note,Märge
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html,Error Report,Viga aruanne
apps/frappe/frappe/config/settings.py,Export Data in CSV / Excel format.,Ekspordi andmed CSV / Exceli vormingus.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Setting up Global Search documents.,Globaalse otsingu dokumentide seadistamine.
apps/frappe/frappe/www/qrcode.html,Authentication Apps you can use are: ,"Autentimise rakendused, mida saate kasutada, on järgmised:"
apps/frappe/frappe/public/js/frappe/form/controls/data.js,{0} already exists. Select another name,{0} on juba olemas. Valige teine nimi
DocType: S3 Backup Settings,None,Puudub
apps/frappe/frappe/core/doctype/doctype/doctype.py,Timeline field must be a valid fieldname,Timeline valdkonnas peab olema kehtiv fieldname
DocType: Contact,Email Ids,E-IDd
DocType: GCalendar Account,Session Token,Session Token
DocType: Currency,Symbol,Sümbol
apps/frappe/frappe/model/base_document.py,Row #{0}:,Row # {0}:
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,Kinnitage andmete kustutamine
apps/frappe/frappe/auth.py,Login not allowed at this time,Sisene ole lubatud sel ajal
DocType: Data Migration Run,Current Mapping Action,Praegune kaardistamistegevus
DocType: Dashboard Chart Source,Source Name,Allikas Nimi
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User &gt; Email Inbox.,Kasutajaga pole seotud ühtegi e-posti kontot. Lisage konto jaotises Kasutaja&gt; E-posti postkast.
DocType: Email Account,Email Sync Option,Saatke Sync variant
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,Rida nr
DocType: Async Task,Runtime,Runtime
DocType: Post,Is Pinned,On kinnitatud
DocType: Contact Us Settings,Introduction,Kasutuselevõtt
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,Pin kogu maailmas
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Followed by,Järgneb
DocType: LDAP Settings,LDAP Email Field,LDAP E-Field
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,{0} Nimekiri
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,Ekspordi {0} kirjed
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,Juba kasutaja teha nimekirja
DocType: User Email,Enable Outgoing,Luba Väljuv
DocType: Address,Fax,Fax
apps/frappe/frappe/config/customization.py,Custom Tags,kohandatud sildid
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,E-posti konto pole seadistatud. Palun looge uus e-posti konto jaotises Seadistamine&gt; E-post&gt; E-posti konto
DocType: Comment,Submitted,Esitatud
DocType: Contact,Pulled from Google Contacts,Tõmmatud Google&#39;i kontaktidest
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,Kehtivas taotluses
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Koostatud edukalt
DocType: System Settings,Email Footer Address,Email jalus Aadress
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,Tabel uuendatud
DocType: Activity Log,Timeline DocType,Timeline DocType
DocType: Success Action,Action Timeout (Seconds),Tegevusaeg (sekundites)
DocType: DocField,Text,Tekst
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,Vaikimisi saatmine
DocType: Workflow State,volume-off,mahu-off
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},Meeldis {0}
DocType: LDAP Settings,LDAP Security,LDAP turvalisus
DocType: Footer Item,Footer Item,jalus toode
,Download Backups,Lae Varukoopiad
DocType: Energy Point Log,Points,Punktid
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Home / Test Folder 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Määra mind
DocType: DocField,Dynamic Link,Dynamic Link
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Täiendavate otseteede käivitamiseks menüüs ja külgribal vajutage klahvi Alt
DocType: List View Setting,List View Setting,Loendivaate säte
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Näita suutnud töökohta
DocType: Event,Details,Detailid
DocType: Property Setter,DocType or Field,DocType või Field
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,Lõpetasite selle dokumendi jälgimise
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Esmane värv
DocType: Communication,Soft-Bounced,Soft-peegeldatud
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Kui see on lubatud, saavad kõik kasutajad sisse logida igast IP-aadressist, kasutades kahe teguri autentimist. Seda saab määrata ka ainult konkreetsele kasutaja (te) le Kasutaja leheküljel"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,Tundub avaldatav Key või Secret Key on vale !!!
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,Kiire Help milles lubasid
DocType: Tag Doc Category,Doctype to Assign Tags,DOCTYPE määrata Sildid
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,Näita haiguse ägenemisi
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,Saatke on prügikasti visatud
DocType: Report,Report Builder,Report Builder
DocType: Async Task,Task Name,Task Name
DocType: Website Route Meta,Meta Tags,Metasildid
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.","Teie sessioon on aegunud, palun logige uuesti sisse jätkata."
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,Kehtetu tellimus
DocType: Comment,Workflow,Töövoo
DocType: Website Settings,Welcome Message,Tervituskiri
DocType: Webhook,Webhook Headers,Webhooki päised
DocType: Workflow State,Upload,Laadi üles
DocType: User Permission,Advanced Control,Täpsem juhtimine
DocType: System Settings,Date Format,Kuupäeva formaat
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,Ei Avaldatud
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).","Meetmed töökorraldust (nt kiita, Loobu)."
DocType: Data Import,Skip rows with errors,Jätke vead ridu
DocType: Workflow State,flag,lipp
DocType: Web Page,Text Align,Tekst Align
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},Nimi ei tohi sisaldada erimärke nagu {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,Dokumentide printimine
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,Hüppa põllule
DocType: Contact Us Settings,Forward To Email Address,Edasta e-posti aadress
DocType: Contact Phone,Is Primary Phone,Kas esmane telefon
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,Selle linkimiseks saatke e-kiri aadressile {0}.
DocType: Auto Email Report,Weekdays,Nädalapäevad
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,{0} kirjet eksporditakse
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,Pealkiri valdkonnas peab olema kehtiv fieldname
DocType: Post Comment,Post Comment,Postita kommentaar
apps/frappe/frappe/config/core.py,Documents,Dokumendid
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,Tegevus Logi sisse
DocType: Social Login Key,Custom Base URL,Kohandatud baas URL
DocType: Email Flag Queue,Is Completed,on lõpetatud
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,Hankige väljad
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,Muuda profiili
DocType: Kanban Board Column,Archived,arhiveeritud
DocType: Milestone Tracker,Document Type to Track,Jälgitava dokumendi tüüp
DocType: System Settings,Session Expiry in Hours e.g. 06:00,Session lõppemine Tundi nt 06:00
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","See väli ilmub ainult siis, kui fieldname määratletud siin on väärtuse või reeglid on tõsi (näited): myfield eval: doc.myfield == &quot;Minu Value&quot; eval: doc.age&gt; 18"
DocType: Social Login Key,Office 365,Office 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,täna
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Kui oled selle kasutajad saavad ainult juurdepääs dokumentidele (nt. Blog Post), kus on olemas seos (nt. Blogger)."
DocType: Data Import Beta,Submit After Import,Esita pärast importimist
DocType: Error Log,Log of Scheduler Errors,Logi of Scheduler vead
DocType: User,Bio,Bio
DocType: OAuth Client,App Client Secret,App kliendi saladus
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Esitades
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,"Vanem on dokumendi nimi, millele andmed lisatakse."
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Google Drive&#39;is ei saanud kausta luua - veakood {0}
DocType: DocType,UPPER CASE,SUURTÄHTEDE
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,Custom HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Sisesta kataloogi nimi
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,Vaikimisi aadressimalli ei leitud. Palun looge uus kaust Seadistamine&gt; Printimine ja bränding&gt; Aadressimall.
apps/frappe/frappe/auth.py,Unknown User,Tundmatu kasutaja
