apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Dostupna su nova {} izdanja za sljedeće aplikacije
DocType: User Email,Enable Outgoing,Omogući odlazni
DocType: Address,Fax,Fax
apps/frappe/frappe/config/customization.py,Custom Tags,Prilagođeni Tagovi
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,Račun e-pošte nije postavljan. Izradite novi račun e-pošte iz programa Setup&gt; Email&gt; račun e-pošte
DocType: Comment,Submitted,Potvrđeno
DocType: Contact,Pulled from Google Contacts,Preuzeto iz Google kontakata
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,Neispravan zahtjev
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Sastavljeno uspješno
DocType: System Settings,Email Footer Address,E-mail adresa podnožje
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,Tablica ažurirana
DocType: Activity Log,Timeline DocType,Kronologija DOCTYPE
DocType: Success Action,Action Timeout (Seconds),Vrijeme djelovanja (sekundi)
DocType: DocField,Text,Tekst
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,Zadana Slanje
DocType: Workflow State,volume-off,volumen-off
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},Svidjelo mi se {0}
DocType: LDAP Settings,LDAP Security,Sigurnost LDAP-a
DocType: Footer Item,Footer Item,Podnožje predmeta
,Download Backups,Preuzmi sigurnosne kopije
DocType: Energy Point Log,Points,točke
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Početna / Ispitni mapa 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Dodijeli mi
DocType: DocField,Dynamic Link,Dinamička poveznica
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Pritisnite tipku Alt za pokretanje dodatnih prečaca na izborniku i bočnoj traci
DocType: List View Setting,List View Setting,Postavka prikaza popisa
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Pokaži nije poslovi
DocType: Event,Details,Detalji
DocType: Property Setter,DocType or Field,DOCTYPE ili polje
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,Ponovno pratite ovaj dokument
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Primarna boja
DocType: Communication,Soft-Bounced,Soft-Odbijena
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Ako je omogućeno, svi se korisnici mogu prijaviti iz bilo koje IP adrese pomoću Two Factor Auth. To se također može postaviti samo za određene korisnike na Korisničkoj stranici"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,Izgleda da ključ ili ključ koji se može objavljivati krivo!
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,Brza pomoć za postavljanje dopuštenja
DocType: Tag Doc Category,Doctype to Assign Tags,DOCTYPE dodijeliti oznake
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,Pokaži Relapses
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,E-poruka je premještena u otpad
DocType: Report,Report Builder,Report Builder
DocType: Async Task,Task Name,Zadatak Naziv
DocType: Website Route Meta,Meta Tags,Meta oznake
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.","Vaša je sesija istekla, prijavite se ponovo za nastavak."
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,Nevažeća pretplata
DocType: Comment,Workflow,Hodogram
DocType: Website Settings,Welcome Message,Poruka dobrodošlice
DocType: Webhook,Webhook Headers,Webhook Headers
DocType: Workflow State,Upload,upload
DocType: User Permission,Advanced Control,Napredna kontrola
DocType: System Settings,Date Format,Oblik datuma
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,Nije objavljeno
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).","Akcije za tijek rada ( npr. Odobri , Odustani ) ."
DocType: Data Import,Skip rows with errors,Preskoči retke s pogreškama
DocType: Workflow State,flag,zastava
DocType: Web Page,Text Align,Tekst Poravnajte
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},Ime ne može sadržavati posebne znakove kao {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,Ispis dokumenata
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,Skok u polje
DocType: Contact Us Settings,Forward To Email Address,Napadač na e-mail adresu
DocType: Contact Phone,Is Primary Phone,Je primarni telefon
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,Pošaljite poruku e-pošte na adresu {0} da biste je povezali ovdje.
DocType: Auto Email Report,Weekdays,Radnim danom
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,Izvodi se {0} zapisi
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,"Naslov polje mora bitivaljana podataka, Naziv Polja"
DocType: Post Comment,Post Comment,Objavi komentar
apps/frappe/frappe/config/core.py,Documents,Dokumenti
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,Dnevnik aktivnosti
DocType: Social Login Key,Custom Base URL,URL prilagođenog baze
DocType: Email Flag Queue,Is Completed,je završena
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,Dobiti polja
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,Uredi profil
DocType: Kanban Board Column,Archived,Arhivirano
DocType: Milestone Tracker,Document Type to Track,Vrsta dokumenta za praćenje
DocType: System Settings,Session Expiry in Hours e.g. 06:00,Sjednica Rok u Hours npr. 06:00
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",Ovo polje će se pojaviti samo ako je FIELDNAME ovdje definirana je vrijednost ili pravila su pravi (primjeri): myfield eval: doc.myfield == &quot;Moj Vrijednost&quot; eval: doc.age&gt; 18
DocType: Social Login Key,Office 365,Ured 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,Danas
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Nakon što ste ovo postavili, korisnici će moći samo pristupiti dokumentima (npr. blog post) gdje veza postoji (npr. Blogger)."
DocType: Data Import Beta,Submit After Import,Pošaljite nakon uvoza
DocType: Error Log,Log of Scheduler Errors,Zapis grešaka pri planskim radnjama
DocType: User,Bio,Bio
DocType: OAuth Client,App Client Secret,Aplikacija tajna klijenta
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Slanje
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,Roditelj je naziv dokumenta na koji će se podaci dodati.
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google pogon - Ne mogu stvoriti mapu na Google disku - Kôd pogreške {0}
DocType: DocType,UPPER CASE,VELIKA SLOVA
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,Prilagođeni HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Unesite naziv mape
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,Nije pronađen zadani predložak adrese. Izradite novu iz postavki Postavke&gt; Ispis i marke&gt; Predložak adresa.
apps/frappe/frappe/auth.py,Unknown User,Nepoznati korisnik
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,Odaberite ulogu
DocType: Comment,Deleted,Izbrisano
DocType: Workflow State,adjust,Prilagodi
DocType: Web Form,Sidebar Settings,Bočna Postavke
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times","Ako je omogućeno, prikazi dokumenata prate se, što se može dogoditi više puta"
DocType: Website Settings,Disable Customer Signup link in Login page,Ugasiti korisnički prijavni link na stranici za prijavu
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,Dodijeljeno / VLASNIK
DocType: Workflow State,arrow-left,strelica lijevo
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,Izvezi 1 zapis
DocType: Workflow State,fullscreen,fullscreen
DocType: Chat Token,Chat Token,Chat token
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,Stvorite grafikon
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,Ne uvozi
DocType: Web Page,Center,Centar
DocType: Notification,Value To Be Set,Vrijednost koju treba postaviti
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},Uredi {0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,Prva razina
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Predstavlja države dopušteni u jednom dokumentu i ulogu dodijeljenu promijeniti stanje.
DocType: Data Migration Connector,Database Name,Naziv baze podataka
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,Osvježi obrazac
DocType: DocField,Select,Odabrati
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,Pogledajte cijeli dnevnik
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Jednostavan Python Expression, Primjer: status == &#39;Open&#39; i upišite == &#39;Bug&#39;"
apps/frappe/frappe/utils/csvutils.py,File not attached,Datoteka nije u prilogu
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,Izgubljena veza. Neke značajke možda neće funkcionirati.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",Ponavljanja kao &quot;AAA&quot; su lako pogoditi
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,Novi chat
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Ako postavite ovo , ova stavka će doći u padajućem okviru odabranog roditelja ."
DocType: Print Format,Show Section Headings,Prikaži Naslovi odjeljaka
DocType: Bulk Update,Limit,Ograničiti
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},Primili smo zahtjev za brisanje {0} podataka povezanih s: {1}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,Dodajte novi odjeljak
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,Filtrirani zapisi
apps/frappe/frappe/www/printview.py,No template found at path: {0},Nije pronađen predložak na putanji: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,Ne računa e-pošte
DocType: Comment,Cancelled,Otkazano
DocType: Chat Room,Avatar,Avatar
DocType: Blogger,Posts,Postovi
DocType: Social Login Key,Salesforce,Salesforce
DocType: DocType,Has Web View,Je li na web-prikaz
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","DOCTYPE ime bi trebao početi sa slovom i može se sastojati samo od slova, brojeva, razmaka i podvlake"
DocType: Dashboard,Dashboard Name,Naziv nadzorne ploče
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,Zaporka vašeg računa je istekla.
DocType: Communication,Spam,spam
DocType: Integration Request,Integration Request,Zahtjev integracija
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,Poštovani
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,Dodajte grupu
DocType: Address,Maharashtra,Maharashtra
DocType: Auto Repeat,Accounts User,Računi korisnika
DocType: Web Page,HTML for header section. Optional,HTML za sekcije zaglavlja. Opcija
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,Ova značajka je potpuno nov i još uvijek u eksperimentalnoj
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,Maksimalno {0} redaka je dopušteno
DocType: Dashboard Chart Link,Chart,Grafikon
DocType: Email Unsubscribe,Global Unsubscribe,Globalna Odjava
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,To je vrlo čest lozinke.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Pogled
DocType: Comment,Assigned,dodijeljena
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,Kliknite na <b>Autoriziraj pristup Google disku</b> da biste autorizirali pristup Google disku.
DocType: Print Format,Js,Js
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,Odaberite format ispisa
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,Kratki uzoraka s tipkovnice mogu se lako pogoditi
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,Generiranje novog izvješća
DocType: Portal Settings,Portal Menu,Portal Izbornik
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,Duljina {0} mora biti između 1 i 1000
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,Pretraga za sve
DocType: Data Migration Connector,Hostname,Ime računala
DocType: Data Migration Mapping,Condition Detail,Detaljno stanje
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}","Za valutu {0}, iznos minimalne transakcije trebao bi biti {1}"
DocType: DocField,Print Hide,Sakrij ispis
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,Korisniku
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,Unesite vrijednost
DocType: Workflow State,tint,nijansa
DocType: DocField,In Preview,U pregledu
DocType: Webhook,JSON Request Body,JSON tijelo zahtjeva
DocType: Web Page,Style,Stil
DocType: Prepared Report,Report End Time,Prijavi završno vrijeme
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,npr:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} komentara
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,Ažurirana verzija
DocType: Customize Form Field,Label and Type,Oznaka i tip
DocType: Workflow State,forward,naprijed
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} uredio ovo {1}
DocType: Custom DocPerm,Submit,Potvrdi
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,Nova mapa
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,Koristi e-mail adresu navedenu u ovom računu pošiljatelja za sve e-mailove poslane putem ovog računa.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,Prebaci karte
DocType: Website Settings,Sub-domain provided by erpnext.com,Pod-domene pruža erpnext.com
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,Postavljanje vašeg sustava
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,Sljedbenici
DocType: System Settings,dd-mm-yyyy,dd-mm-yyyy
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,Mora imati izvješće dozvolu za pristup ovom izvješću.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Odaberite Minimalna ocjena zaporke
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,Dodano
DocType: Personal Data Download Request,Personal Data Download Request,Zahtjev za preuzimanje osobnih podataka
DocType: DocField,Table MultiSelect,Tablica MultiSelect
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Integracija Google kalendara
DocType: Auto Repeat,Half-yearly,Polugodišnje
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,"Dnevni događaji Digest je poslan za kalendar događanja, gdje su postavljene podsjetnici."
DocType: Braintree Settings,Header Image,Slika zaglavlja
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,Pogledaj web stranicu
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),Poruka koja će se prikazati nakon uspješnog dovršetka (samo za korisnike gosta)
DocType: Workflow State,remove,Ukloniti
DocType: Email Domain,If non standard port (e.g. 587),Ako nije standardni port (npr. 587)
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0} bodovi kritike za {1} {2}
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0} kritička točka za {1} {2}
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,Komentari ne mogu imati veze ili adrese e-pošte
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,Reload
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,Dodajte vlastite oznake kategorije
apps/frappe/frappe/desk/query_report.py,Total,Ukupno
DocType: Event,Participants,Sudionici
DocType: Integration Request,Reference DocName,Referentna DocName
DocType: Web Form,Success Message,Uspjeh Poruka
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,Izvoz Prilagodbe
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,Datum završetka ne može biti prije datuma početka!
DocType: DocType,User Cannot Search,Korisnik ne može tražiti
DocType: Communication Link,Communication Link,Komunikacijska veza
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,Neispravan format izlaznog
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},Ne može {0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,"Nanesite ovo pravilo, ako Korisnik je vlasnik"
DocType: Global Search Settings,Global Search Settings,Postavke globalne pretrage
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,Bit će vaš ID za prijavu
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,Vrste dokumenata za globalno pretraživanje.
,Lead Conversion Time,Vrijeme pretvorbe olova
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,Izgradite Prijavite
DocType: Note,Notify users with a popup when they log in,Obavijesti korisnicima popup kad se prijavite
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Core Modules {0} cannot be searched in Global Search.,Jezgreni moduli {0} ne mogu se pretraživati u Globalnoj pretraživanju.
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,Otvorite chat
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge","{0} {1} ne postoji , odaberite novo odredište za spajanje"
DocType: Data Migration Connector,Python Module,Python modul
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,Navigacija do kuće
DocType: GSuite Settings,Google Credentials,Google vjerodajnice
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,QR kod za potvrdu prijave
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,"Dodaj u ""Za napraviti"""
DocType: Footer Item,Company,Društvo
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},Prosjek {0}
DocType: User,Logout from all devices while changing Password,Odjavite se s svih uređaja dok mijenjate zaporku
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,Potvrdi Lozinku
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,Bilo je grešaka
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,Unesite ID klijenta i klijentsku tajnu u Googleovim postavkama.
apps/frappe/frappe/core/doctype/communication/communication.js,Close,Zatvoriti
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,Ne mogu promijeniti docstatus 0-2
DocType: File,Attached To Field,Priloženo polju
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,Ažuriraj
DocType: Transaction Log,Transaction Hash,Transakcijska greška
DocType: Error Snapshot,Snapshot View,Snimak Pogledaj
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,Molimo spremite Newsletter prije slanja
DocType: Webhook,The webhook will be triggered if this expression is true,Webhook će se pokrenuti ako je ovaj izraz istinit
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,Uredi Nekretnine
DocType: Patch Log,List of patches executed,Popis izvršenih zakrpa
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} već otkazali pretplatu
DocType: Data Import,Show only errors,Prikaži samo pogreške
DocType: Website Settings,Banner HTML,HTML baner
DocType: Workflow,Send Email Alert,Pošaljite e-poštu upozorenja
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',Odaberite drugi način plaćanja. Razorpay ne podržava transakcije valuti „{0}”
DocType: Data Import,In Progress,U nastajanju
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,U redu za backup. To može potrajati nekoliko minuta do sat vremena.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,Dozvola za korisnike već postoji
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},Preslikavanje stupca {0} u polje {1}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},Pogledajte {0}
DocType: User,Hourly,na sat
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,Registracija OAuth klijentska aplikacija
DocType: DocField,Fetch If Empty,Dohvati ako je prazno
DocType: Data Migration Connector,Authentication Credentials,Potvrde vjerodostojnosti
DocType: Role,Two Factor Authentication,Dva faktorska provjera autentičnosti
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,Platiti
DocType: Energy Point Settings,Point Allocation Periodicity,Periodičnost raspodjele točke
DocType: SMS Settings,SMS Gateway URL,SMS Gateway URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} Ne može biti ""{2}"". To bi trebao biti jedan od ""{3}"""
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,gained by {0} via automatic rule {1},dobiveno od {0} automatskim pravilom {1}
apps/frappe/frappe/utils/data.py,{0} or {1},{0} ili {1}
DocType: Workflow State,trash,smeće
DocType: System Settings,Older backups will be automatically deleted,Stariji sigurnosne kopije automatski će se izbrisati
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,Nevažeći ID pristupnog ključa ili ključ za tajni pristup.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,Izgubili ste neke energetske bodove
DocType: Post,Is Globally Pinned,Globalno je zabodena
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,Nedavna aktivnost
DocType: Workflow Transition,Conditions,Uvjeti
DocType: Event,Leave blank to repeat always,Ostavite prazno ako se uvijek ponavlja
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,Potvrđen
DocType: Event,Ends on,Završava
DocType: Payment Gateway,Gateway,Prolaz
DocType: LDAP Settings,Path to Server Certificate,Put do certifikata poslužitelja
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,Nema dovoljno dopuštenja za prikazivanje veza
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,Naziv adrese je obavezan.
DocType: Google Contacts,Push to Google Contacts,Pritisnite &quot;Google kontakti&quot;
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","Dodano HTML u &lt;head&gt; na web stranici, prvenstveno se koristi za web stranice provjere i SEO"
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Relaps
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,Proizvod ne može se dodati u svojim potomcima
DocType: Session Default Settings,Session Defaults,Zadani zadaci sesije
DocType: System Settings,Expiry time of QR Code Image Page,Vrijeme isteka QR slike slike
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,Prikaži ukupno
DocType: Error Snapshot,Relapses,Relapsa
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,Nije pronađen nijedan korisnik
DocType: Address,Preferred Shipping Address,Željena Dostava Adresa
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,Uz pismo glavu
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} stvorio ovo {1}
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1} in Row {2}. Restricted field: {3},Nije dopušteno za {0}: {1} u retku {2}. Polje s ograničenjem: {3}
DocType: S3 Backup Settings,eu-west-1,eu-zapad-1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","Ako je ovo označeno, uvest će se redci s važećim podacima, a nevažeći će se retci baciti u novu datoteku koju ćete kasnije uvesti."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,Dokument može uređivati samo korisnik
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.","Zadatak {0}, koju dodjeljuje {1}, bio je zatvoren {2}."
DocType: Print Format,Show Line Breaks after Sections,Prikaži Line Breaks nakon odjeljcima
DocType: Communication,Read by Recipient On,Pročitajte po primatelju
DocType: Blogger,Short Name,Kratko Ime
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},Povezano s {0}
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","Vi se odabirom opcije sinkronizacije kao svega, to će RESYNC sve \ čitati kao nepročitanu poruku s poslužitelja. To također može uzrokovati dupliciranje \ komunikacije (e-pošte)."
DocType: Workflow State,magnet,magnet
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,Ova valuta je onemogućen . Moći koristiti u transakcijama
DocType: Desktop Icon,Blocked,Blokiran
DocType: Contact Us Settings,"Default: ""Contact Us""","Zadano: ""Kontaktirajte nas"""
DocType: Contact,Purchase Manager,Upravitelj nabave
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Kad je ovo omogućeno, gosti će moći prenositi datoteke u vašu aplikaciju, ovo možete omogućiti ako želite prikupiti datoteke od korisnika, a da ih oni ne mogu prijavljivati, primjerice u web obrazac aplikacija za posao."
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,prebaci oznaku
DocType: Custom Script,Sample,Uzorak
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.",Za izvedbu je obrađeno samo prvih 100 redaka.
DocType: Braintree Settings,Private Key,Privatni ključ
DocType: S3 Backup Settings,ap-northeast-2,ap-sjeveroistoku 2
DocType: Custom Field,Is Mandatory Field,Je Obvezno polje
DocType: User,Website User,Korisnik web stranice
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,Neki se stupci mogu odrezati tijekom ispisa u PDF. Pokušajte zadržati broj stupaca ispod 10.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,nisu jednaki
DocType: Data Import Beta,Don't Send Emails,Ne šaljite e-poštu
DocType: Integration Request,Integration Request Service,Integracija zahtjev za uslugu
DocType: Access Log,Access Log,Dnevnik pristupa
