apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نئی {} مندرجہ ذیل ایپس کے لئے ریلیز دستیاب ہیں
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,لگتا Publishable کلید یا خفیہ کلید غلط ہے !!!
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,اجازت مقرر کرنے کے لئے فوری مدد
DocType: Tag Doc Category,Doctype to Assign Tags,ٹیگ تفویض کرنے DOCTYPE
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,دکھائیں رجعت
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,ای میل کو کوڑے دان میں ڈال دیا گیا ہے
DocType: Report,Report Builder,رپورٹ بلڈر
DocType: Async Task,Task Name,ٹاسک نام
DocType: Website Route Meta,Meta Tags,میٹا ٹیگز
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.",آپ کا سیشن ختم ہو گیا ہے، جاری رکھنے کیلئے دوبارہ لاگ ان کریں.
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.",آپ کا سیشن ختم ہو گیا ہے، جاری رکھنے کیلئے دوبارہ لاگ ان کریں.
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,غلط سبسکرائب
DocType: Comment,Workflow,کام کے فلو کو
DocType: Website Settings,Welcome Message,خوش آمدید پیغام
DocType: Webhook,Webhook Headers,ویب ہک ہیڈر
DocType: Workflow State,Upload,اپ لوڈ کریں
DocType: User Permission,Advanced Control,اعلی درجے کی کنٹرول
DocType: System Settings,Date Format,تاریخ کی شکل
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,شائع نہیں
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).",کام کے فلو کو کے اعمال (مثال کے طور پر، منسوخ منظور).
DocType: Data Import,Skip rows with errors,غلطیوں کے ساتھ قطاروں کو چھوڑ دیں
DocType: Workflow State,flag,پرچم
DocType: Web Page,Text Align,متن سیدھ کریں
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},نام میں خاص حروف جیسے {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,پرنٹ دستاویزات
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,میدان میں کودنا۔
DocType: Contact Us Settings,Forward To Email Address,فارورڈ ای میل ایڈریس
DocType: Contact Phone,Is Primary Phone,پرائمری فون ہے۔
DocType: Auto Email Report,Weekdays,ہفتے کے دن
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,{0} ریکارڈ برآمد کیے جائیں گے۔
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,عنوان کے خانے ایک درست FIELDNAME ہونا ضروری ہے
DocType: Post Comment,Post Comment,تبصرہ کریں
apps/frappe/frappe/config/core.py,Documents,دستاویزات
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,سرگرمی لاگ ان
DocType: Social Login Key,Custom Base URL,اپنی مرضی کے بیس یو آر ایل
DocType: Email Flag Queue,Is Completed,مکمل ہو گیا ہے
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,فیلڈز حاصل کریں
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,پروفائل میں ترمیم کریں
DocType: Kanban Board Column,Archived,نوٹسز
DocType: Milestone Tracker,Document Type to Track,ٹریک کرنے کے لئے دستاویز کی قسم
DocType: System Settings,Session Expiry in Hours e.g. 06:00,گھنٹے مثال کے طور پر 06:00 میں سیشن ختم ہونے کی
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",یہ فیلڈ دکھایا جائے گا FIELDNAME یہاں بیان کیا قیمت ہے یا قوانین سچے (مثالیں) ہیں صرف اس صورت: myfield سے Eval: doc.myfield == &#39;میری قدر&#39; سے Eval: doc.age&gt; 18
DocType: Social Login Key,Office 365,آفس 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,آج
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,آج
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).",آپ کو اس سیٹ ہے ایک بار، صارفین کو صرف قابل رسائی دستاویزات ہو جائے گا (مثال کے طور پر. بلاگ پوسٹ) لنک (مثلا بلاگر) موجود ہے جہاں.
DocType: Data Import Beta,Submit After Import,درآمد کے بعد جمع کروائیں۔
DocType: Error Log,Log of Scheduler Errors,تخسوچک نقائص کے لاگ ان
DocType: User,Bio,تعارف
DocType: OAuth Client,App Client Secret,اپلی کلائنٹ سیکرٹ
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,جمع
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,والدین اس دستاویز کا نام ہے جس پر ڈیٹا شامل ہو جائے گا.
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},گوگل ڈرائیو - گوگل ڈرائیو میں فولڈر تشکیل نہیں دے سکا - غلطی کا کوڈ {0}
DocType: DocType,UPPER CASE,اوپری کیس
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,اپنی مرضی کے مطابق ایچ ٹی ایم ایل
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,فولڈر کا نام درج کریں
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,پتہ کا کوئی طے شدہ سانچہ نہیں ملا۔ براہ کرم سیٹ اپ&gt; پرنٹنگ اور برانڈنگ&gt; ایڈریس ٹیمپلیٹ سے ایک نیا بنائیں۔
apps/frappe/frappe/auth.py,Unknown User,نامعلوم صارف
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,منتخب کردار
DocType: Comment,Deleted,خارج کر دیا گیا
DocType: Workflow State,adjust,ایڈجسٹ
DocType: Web Form,Sidebar Settings,سائڈبار کی ترتیبات
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times",اگر فعال ہوجائے تو ، دستاویزات کے نظارے کو ٹریک کیا جاتا ہے ، یہ متعدد بار ہوسکتا ہے۔
DocType: Website Settings,Disable Customer Signup link in Login page,لاگ ان صفحے میں غیر فعال کسٹمر سائن اپ لنک
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,/ مالک کو تفویض
DocType: Workflow State,arrow-left,تیر بائیں
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,1 ریکارڈ برآمد کریں۔
DocType: Workflow State,fullscreen,مکمل اسکرین یا بڑی اسکرین
DocType: Chat Token,Chat Token,چیٹ ٹوکن
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,چارٹ بنائیں۔
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,درآمد نہ کریں۔
DocType: Web Page,Center,سینٹر
DocType: Notification,Value To Be Set,ویلیو مقرر کیا جا کرنے کے لئے
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},ترمیم کریں {0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,پہلے کی سطح
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,حالت کو تبدیل کرنے کے لئے مقرر ایک دستاویز اور کردار میں اس کی اجازت امریکہ کی نمائندگی کرتا ہے.
DocType: Data Migration Connector,Database Name,ڈیٹا بیس کا نام
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,تازہ کاری فارم
DocType: DocField,Select,منتخب کریں
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,مکمل لاگ دیکھیں۔
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'",سادہ ازگر اظہار ، مثال: حیثیت == &#39;کھولیں&#39; اور ٹائپ کریں == &#39;بگ&#39;
apps/frappe/frappe/utils/csvutils.py,File not attached,فائل منسلک نہیں
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,کنکشن کھو دیا. کچھ خصوصیات کام نہیں کر سکتے ہیں.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",جیسے &quot;AAA&quot; دوہراتا اندازہ لگانا آسان ہے
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,نئی بات چیت
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.",آپ کو اس مقرر کیا ہے تو، اس آئٹم کو منتخب والدین کے تحت ایک ڈراپ ڈاؤن میں آ جائے گا.
DocType: Print Format,Show Section Headings,دکھائیں دفعہ سرخیاں
DocType: Bulk Update,Limit,حد
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,ایک نیا حصہ شامل کریں
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,فلٹر ریکارڈز
apps/frappe/frappe/www/printview.py,No template found at path: {0},راستے میں نہیں ملا سانچے: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,کوئی ای میل اکاؤنٹ
DocType: Comment,Cancelled,منسوخ
DocType: Chat Room,Avatar,اوتار
DocType: Blogger,Posts,پوسٹس
DocType: Social Login Key,Salesforce,Salesforce
DocType: DocType,Has Web View,ویب لنک ہے
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores",DOCTYPE کے نام ایک خط کے ساتھ شروع کر دینا چاہئے اور یہ صرف حروف، نمبرز، خالی جگہوں اور انڈر پر مشتمل کر سکتے
DocType: Dashboard,Dashboard Name,ڈیش بورڈ کا نام۔
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,آپ کے اکاؤنٹ کا پاس ورڈ ختم ہوگیا ہے۔
DocType: Communication,Spam,سپام
DocType: Integration Request,Integration Request,انٹیگریشن گذارش
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,عزیز
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,گروپ شامل کریں۔
DocType: Address,Maharashtra,مہاراشٹر
DocType: Auto Repeat,Accounts User,صارف اکاؤنٹس
DocType: Web Page,HTML for header section. Optional,ہیڈر کے حصے کے لیے ایچ ٹی ایم ایل. اختیاری
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,یہ خصوصیت نئے برانڈ اور اب بھی تجرباتی ہے
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,زیادہ سے زیادہ {0} قطاروں کی اجازت
DocType: Dashboard Chart Link,Chart,چارٹ
DocType: Email Unsubscribe,Global Unsubscribe,گلوبل رکنیت ختم
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,یہ ایک بہت ہی عام پاسورڈ ہے.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,دیکھیں
DocType: Comment,Assigned,تفویض
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,<b>گوگل ڈرائیو تک رسائی</b> کو اختیار دینے کے لئے مجاز گوگل ڈرائیو رسائی پر کلک کریں۔
DocType: Print Format,Js,جے ایس
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,منتخب کریں پرنٹ کی شکل
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,مختصر بورڈ کے پیٹرن اندازہ لگانا آسان ہے
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,نئی رپورٹ بنائیں
DocType: Portal Settings,Portal Menu,پورٹل مینو
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,{0} کی لمبائی 1 اور 1000 کے درمیان ہونا چاہئے
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,کسی بھی چیز کے لئے تلاش کریں
DocType: Data Migration Connector,Hostname,میزبان کا نام
DocType: Data Migration Mapping,Condition Detail,حالت کی تفصیل
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}",کرنسی {0} کے لئے، کم سے کم ٹرانزیکشن کی رقم {1}
DocType: DocField,Print Hide,پرنٹ چھپائیں
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,صارف کو
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,قیمت درج
DocType: Workflow State,tint,ٹنٹ
DocType: DocField,In Preview,پیش نظارہ میں۔
DocType: Webhook,JSON Request Body,JSON درخواست باڈی۔
DocType: Web Page,Style,انداز
DocType: Prepared Report,Report End Time,رپورٹ اختتام کا وقت
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,مثال کے طور پر:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} تبصرے
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,ورژن تازہ کاری
DocType: Customize Form Field,Label and Type,لیبل اور قسم
DocType: Workflow State,forward,آگے
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} اسے سودھارا {1}
DocType: Custom DocPerm,Submit,جمع کرائیں
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,نیا فولڈر
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,اس اکاؤنٹ کا استعمال کر بھیجے گئے تمام ای میلز کے لئے مرسل کے طور پر اس اکاؤنٹ میں ذکر ای میل ایڈریس کا استعمال کرتا ہے.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,ٹوگل چارٹ
DocType: Website Settings,Sub-domain provided by erpnext.com,erpnext.com طرف سے فراہم کردہ ذیلی ڈومین
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,آپ کے سسٹم کی ترتیب
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,کے بارے میں
DocType: System Settings,dd-mm-yyyy,DD-MM-YYYY
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,اس رپورٹ تک رسائی حاصل کرنے کی اجازت ہونا ضروری ہے رپورٹ.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,کم از کم پاس ورڈ اسکور براہ مہربانی منتخب کریں
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,کم از کم پاس ورڈ اسکور براہ مہربانی منتخب کریں
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,شامل کر دیا گیا
DocType: Personal Data Download Request,Personal Data Download Request,ذاتی ڈیٹا ڈاؤن لوڈ کی درخواست۔
DocType: DocField,Table MultiSelect,ٹیبل ملٹی سلیکٹ۔
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,گوگل کیلنڈر انٹیگریشن۔
DocType: Auto Repeat,Half-yearly,چھماہی
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,روز کا معمول ڈائجسٹ یاددہانی مقرر کیا جاتا ہے جہاں کیلنڈر واقعات کے لئے بھیجا جاتا ہے.
DocType: Braintree Settings,Header Image,ہیڈر کی تصویر
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,سائٹ
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),کامیاب تکمیل پر دکھایا گیا پیغام (صرف مہمان صارفین کے لئے)
DocType: Workflow State,remove,دور
DocType: Email Domain,If non standard port (e.g. 587),غیر معیاری پورٹ ہے تو (مثال کے طور پر 587)
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,تبصرے کے لنکس یا ای میل پتے نہیں ہوسکتے ہیں۔
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,دوبارہ
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,آپ کے اپنے ٹیگ شامل کریں زمرہ جات
apps/frappe/frappe/desk/query_report.py,Total,کل
DocType: Event,Participants,شرکاء
DocType: Integration Request,Reference DocName,حوالہ DocName
DocType: Web Form,Success Message,کامیابی پیغام
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,ایکسپورٹ تخصیصات
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,اختتام تاریخ شروع تاریخ سے پہلے نہیں ہوسکتی ہے!
DocType: DocType,User Cannot Search,صارف کی تلاش نہیں کر سکتے ہیں
DocType: Communication Link,Communication Link,مواصلت لنک
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,غلط آؤٹ پٹ فارمیٹ
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},{0} {1} نہیں
DocType: Custom DocPerm,Apply this rule if the User is the Owner,صارف مالک ہے تو اس اصول کا اطلاق
DocType: Global Search Settings,Global Search Settings,عالمی تلاش کی ترتیبات۔
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,اپنے لاگ ان ID ہو جائے گا
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,گلوبل سرچ دستاویز کی قسمیں دوبارہ ترتیب دیں۔
,Lead Conversion Time,لیڈر تبادلوں کے وقت
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,رپورٹ تشکیل دیں
DocType: Note,Notify users with a popup when they log in,وہ میں لاگ ان کریں جب ایک پاپ اپ کے ساتھ صارفین کو مطلع کریں
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,کھلی بات چیت۔
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge",{0} {1} موجود نہیں ہے، ضم کرنے کے لئے ایک نیا ہدف کا انتخاب
DocType: Data Migration Connector,Python Module,ازگر ماڈیول
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,گھر پر جائیں۔
DocType: GSuite Settings,Google Credentials,Google اسناد
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,لاگ ان کی تصدیق کے لئے QR کوڈ
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,ایسا کرنے کے لئے میں شامل کریں
DocType: Footer Item,Company,کمپنی
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},اوسط {0}
DocType: User,Logout from all devices while changing Password,پاس ورڈ تبدیل کرنے کے دوران تمام آلات سے لاگ ان کریں
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,پاس ورڈ کی توثیق
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,غلطیاں تھیں
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,گوگل کی ترتیبات میں کلائنٹ کی شناخت اور کلائنٹ کا خفیہ داخل کریں۔
apps/frappe/frappe/core/doctype/communication/communication.js,Close,بند کریں
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,0 سے 2 docstatus تبدیل نہیں کر سکتے
DocType: File,Attached To Field,میدان میں منسلک
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,اپ ڈیٹ کریں
DocType: Transaction Log,Transaction Hash,ٹرانزیکشن ہش
DocType: Error Snapshot,Snapshot View,سنیپشاٹ دیکھیں
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,بھیجنے سے پہلے نیوز لیٹر بچا لو
DocType: Webhook,The webhook will be triggered if this expression is true,اگر یہ اظہار درست ہے تو ویب ہک کو متحرک کیا جائے گا۔
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,ترمیم پراپرٹیز
DocType: Patch Log,List of patches executed,پیچ کی فہرست کو پھانسی دے دی
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} پہلے سے رکنیت ختم
DocType: Data Import,Show only errors,صرف غلطیاں دکھائیں
DocType: Website Settings,Banner HTML,بینر ایچ ٹی ایم ایل
DocType: Workflow,Send Email Alert,ای میل انتباہ بھیجیں
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',ایک اور طریقہ ادائیگی کا انتخاب کریں. Razorpay کرنسی میں لین دین کی حمایت نہیں کرتا &#39;{0}&#39;
DocType: Data Import,In Progress,کام جاری ہے
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,بیک اپ کے لیے قطار. اس ایک گھنٹے کے لئے چند منٹ لگ سکتے ہیں.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,صارف کی اجازت پہلے ہی موجود ہے
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},دیکھیں {0}
DocType: User,Hourly,گھنٹہ وار
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,OAuth کلائنٹ اپلی رجسٹر
DocType: DocField,Fetch If Empty,اگر خالی ہو تو بازیافت کریں۔
DocType: Data Migration Connector,Authentication Credentials,توثیقی اعتبار
DocType: Role,Two Factor Authentication,دو فیکٹر کی توثیق
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,ادائیگی
DocType: Energy Point Settings,Point Allocation Periodicity,پوائنٹ الاٹیکشن کی مدت۔
DocType: SMS Settings,SMS Gateway URL,SMS گیٹ وے یو آر ایل
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""",{0} {1} نہیں ہو سکتا &quot;{2}&quot;. اس میں سے ایک ہونا چاہئے &quot;{3}&quot;
apps/frappe/frappe/utils/data.py,{0} or {1},{0} یا {1}
DocType: Workflow State,trash,ردی کی ٹوکری
DocType: System Settings,Older backups will be automatically deleted,پرانے بیک اپ کو خود کار طریقے سے خارج کر دیا جائے گا
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,غلط رسائی کلیدی شناخت یا خفیہ رسائی کی چابی.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,آپ نے توانائی کے کچھ پوائنٹس کھوئے ہیں۔
DocType: Post,Is Globally Pinned,گلوبل طور پر قلم کیا ہے
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,حالیہ سرگرمی
DocType: Workflow Transition,Conditions,شرائط
DocType: Event,Leave blank to repeat always,ہمیشہ دہرانے کی خالی چھوڑ دیں
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,اس بات کی تصدیق
DocType: Event,Ends on,پر ختم ہوتا ہے
DocType: Payment Gateway,Gateway,گیٹ وے
DocType: LDAP Settings,Path to Server Certificate,سرور سرٹیفکیٹ کا راستہ۔
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,لنکس دیکھنا نہیں کافی اجازت
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,لنکس دیکھنا نہیں کافی اجازت
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,ایڈریس عنوان لازمی ہے.
DocType: Google Contacts,Push to Google Contacts,گوگل رابطوں پر دبائیں۔
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO",&lt;سر&gt; میں شامل HTML ویب کے صفحے کے سیکشن، بنیادی طور پر ویب سائٹ کی توثیق کی اور SEO کے لئے استعمال کیا جاتا ہے
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Relapsed
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,آئٹم کو اس کی اپنی اولاد میں شامل نہیں کیا جا سکتا
DocType: Session Default Settings,Session Defaults,سیشن ڈیفالٹس
DocType: System Settings,Expiry time of QR Code Image Page,QR کوڈ تصویری صفحہ کی ختم ہونے کا وقت
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,کل دکھائیں
DocType: Error Snapshot,Relapses,رجعت
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,کوئی صارف نہیں ملا۔
DocType: Address,Preferred Shipping Address,پسندیدہ شپنگ ایڈریس
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,خط سر کے ساتھ
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} بنا یا {1}
DocType: S3 Backup Settings,eu-west-1,eu-West-1۔
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.",اگر یہ جانچ پڑتال کی جاتی ہے تو، درست ڈیٹا کے ساتھ قطار درآمد کی جائیں گی اور بعد میں درآمد کرنے کے لئے قطع قطاروں کو نئی فائل میں ڈمپ کیا جائے گا.
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,دستاویز کے کردار کے صارفین کی طرف سے صرف قابل تدوین ہے
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.",آپ {1} سے {2} بند کر دیا گیا ہے کے لئے مقرر کیا ہے کہ کام {0}،.
DocType: Print Format,Show Line Breaks after Sections,دکھائیں لائن آف سیکشنز بعد توڑتا
DocType: Communication,Read by Recipient On,وصول کنندہ پر پڑھیں
DocType: Blogger,Short Name,مختصر نام
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},{0} کے ساتھ منسلک
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).",آپ کے طور پر سب کی مطابقت پذیری کے اختیار کو منتخب کیا جاتا ہے، یہ سرور سے تمام \ پڑھ کے طور پر اچھی طرح سے کے طور پر بغیر پڑھا ہوا پیغام resync گا. یہ بھی مواصلات (ای میلز) کی تخلپی \ سبب بن سکتا ہے.
DocType: Workflow State,magnet,مقناطیس
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,اس کرنسی کو غیر فعال ہے. لین دین میں استعمال کرنے کے لئے فعال کریں
DocType: Desktop Icon,Blocked,کریں
DocType: Contact Us Settings,"Default: ""Contact Us""",پہلے سے طے شدہ &quot;سے رابطہ کریں&quot;
DocType: Contact,Purchase Manager,خریداری مینیجر
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.",جب یہ فعال ہوتا ہے تو یہ مہمانوں کو آپ کی درخواست پر فائلیں اپ لوڈ کرنے کی اجازت دیتا ہے ، اگر آپ صارف سے لاگ ان کیے بغیر فائلوں کو جمع کرنا چاہتے ہیں تو ، مثال کے طور پر نوکری کی ایپلی کیشنز کے ویب فارم میں ، آپ اسے فعال کرسکتے ہیں۔
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,ٹیگ ٹگل
DocType: Custom Script,Sample,نمونہ
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.",کارکردگی کے ل only ، صرف پہلی 100 قطاروں پر عملدرآمد کیا گیا۔
DocType: Braintree Settings,Private Key,ذاتی کلید
DocType: S3 Backup Settings,ap-northeast-2,اے پی شمال مشرقی -2۔
DocType: Custom Field,Is Mandatory Field,لازمی میدان ہے
DocType: User,Website User,ویب سائٹ کے صارف
