apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,ການປ່ອຍໃຫມ່ {} ສໍາລັບແອັບຯຕໍ່ໄປນີ້ມີຢູ່
DocType: Email Queue,Email Queue,ແຖວ Email
DocType: Address,Haryana,Haryana
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} appreciation points for {1} {2},{0} ຈຸດຊື່ນຊົມ ສຳ ລັບ {1} {2}
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Roles can be set for users from their User page.,ພາລະບົດບາດສາມາດໄດ້ຮັບການກໍານົດໄວ້ສໍາລັບຜູ້ຊົມໃຊ້ຈາກຫນ້າຜູ້ໃຊ້ຂອງເຂົາເຈົ້າ.
apps/frappe/frappe/templates/includes/comments/comments.html,Add Comment,ຕື່ມການຄໍາເຫັນ
DocType: DocField,Mandatory,ການບັງຄັບ
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Module to Export,ໂມດູນການສົ່ງອອກ
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: No basic permissions set,{0}: ບໍ່ມີກໍານົດໄວ້ສິດທິຂັ້ນພື້ນຖານ
apps/frappe/frappe/utils/backups.py,Download link for your backup will be emailed on the following email address: {0},ການເຊື່ອມຕໍ່ດາວໂຫຼດສໍາລັບການສໍາຮອງຂໍ້ມູນຂອງທ່ານຈະຖືກສົ່ງໄປຢູ່ໃນທີ່ຢູ່ອີເມວດັ່ງຕໍ່ໄປນີ້: {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Meaning of Submit, Cancel, Amend","ຊຶ່ງຫມາຍຄວາມວ່າຂອງຍື່ນສະເຫນີການ, ຍົກເລີກການ, ແກ້ໄຂ"
apps/frappe/frappe/desk/doctype/todo/todo_list.js,To Do,ຈະເຮັດແນວໃດ
DocType: Test Runner,Module Path,ເສັ້ນທາງກ້າວສູ່ໂມດູນ
DocType: Milestone Tracker,Track milestones for any document,ຕິດຕາມສະຖິຕິ ສຳ ລັບເອກະສານໃດໆ
DocType: Social Login Key,Identity Details,ລາຍລະອຽດຂອງຕົວຕົນ
apps/frappe/frappe/model/workflow.py,Workflow State transition not allowed from {0} to {1},ການຫັນປ່ຽນການເຮັດວຽກຂອງລັດບໍ່ໄດ້ຮັບອະນຸຍາດຈາກ {0} ເຖິງ {1}
apps/frappe/frappe/desk/doctype/dashboard/dashboard.js,Show Dashboard,ສະແດງກະດານຄວບຄຸມ
apps/frappe/frappe/desk/form/assign_to.py,New Message,ຂໍ້ຄວາມໃຫມ່
DocType: File,Preview HTML,ສະແດງ HTML
DocType: Desktop Icon,query-report,"ແບບສອບຖາມ, ລາຍງານ"
DocType: Data Import Beta,Template Warnings,ຄຳ ເຕືອນກ່ຽວກັບແມ່ແບບ
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Filters saved,ການກັ່ນຕອງບັນທຶກໄວ້
DocType: DocField,Percent,ເປີເຊັນ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Please set filters,ກະລຸນາຕັ້ງຄ່າການກອງ
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Linked With,ການເຊື່ອມຕໍ່ກັບ
apps/frappe/frappe/templates/emails/auto_email_report.html,Edit Auto Email Report Settings,ຕັ້ງຄ່າລາຍ Email ແກ້ໄຂອັດຕະໂນມັດ
DocType: Chat Room,Message Count,Message Count
DocType: Workflow State,book,ຫນັງສື
DocType: Communication,Read by Recipient,ອ່ານໂດຍຜູ້ຮັບ
DocType: Website Settings,Landing Page,ຫນ້າທີ່ດິນ
apps/frappe/frappe/public/js/frappe/form/script_manager.js,Error in Custom Script,Error ໃນ Script Custom
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,{0} Name,{0} ຊື່
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,No Permissions set for this criteria.,ບໍ່ມີການອະນຸຍາດທີ່ກໍານົດໄວ້ສໍາລັບເງື່ອນໄຂນີ້.
DocType: Auto Email Report,Auto Email Report,Report Email Auto
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Delete comment?,ລົບຄວາມຄິດເຫັນ?
DocType: Address Template,This format is used if country specific format is not found,ຮູບແບບນີ້ຖືກນໍາໃຊ້ຖ້າຫາກວ່າປະເທດຮູບແບບສະເພາະໃດຫນຶ່ງບໍ່ໄດ້ພົບເຫັນ
DocType: System Settings,Allow Login using Mobile Number,ອະນຸຍາດໃຫ້ເຂົ້າສູ່ລະບົບໂດຍໃຊ້ຈໍານວນໂທລະສັບມືຖື
apps/frappe/frappe/public/js/frappe/request.js,You do not have enough permissions to access this resource. Please contact your manager to get access.,ທ່ານບໍ່ມີການອະນຸຍາດພຽງພໍທີ່ຈະເຂົ້າເຖິງຊັບພະຍາກອນນີ້. ກະລຸນາຕິດຕໍ່ຜູ້ຈັດການຂອງທ່ານເພື່ອໃຫ້ໄດ້ຮັບການເຂົ້າເຖິງ.
DocType: Custom Field,Custom,Custom
DocType: System Settings,"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth","ຖ້າເປີດໃຊ້, ຜູ້ທີ່ເຂົ້າສູ່ລະບົບຈາກທີ່ຢູ່ IP ທີ່ຈໍາກັດ, ຈະບໍ່ໄດ້ຮັບການແຈ້ງເຕືອນສໍາລັບ Two Factor Auth"
DocType: Auto Repeat,Get Contacts,Get Contacts
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts filed under {0},ກະທູ້ຍື່ນພາຍໃຕ້ການ {0}
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Skipping Untitled Column,ຂ້າມຄໍ ລຳ ທີ່ບໍ່ມີຊື່
DocType: Notification,Send alert if date matches this field's value,ສົ່ງການແຈ້ງເຕືອນຖ້າຫາກວ່າວັນທີກັບຄ່າພາກສະຫນາມນີ້ຂອງ
DocType: Workflow,Transitions,ຕຣາການປ່ຽນແປງ
apps/frappe/frappe/desk/page/activity/activity_row.html,{0} {1} to {2},{0} {1} ກັບ {2}
DocType: User,Login After,ເຂົ້າສູ່ລະບົບຫລັງຈາກ
DocType: Print Format,Monospace,Monospace
DocType: Letter Head,Printing,ການພິມ
DocType: Workflow State,thumbs-up,ຍົກໂປ້
DocType: DocPerm,DocPerm,DocPerm
DocType: Print Settings,Fonts,ອັກສອນ
apps/frappe/frappe/core/doctype/doctype/doctype.py,Precision should be between 1 and 6,Precision ຄວນຈະມີລະຫວ່າງ 1 ແລະ 6
apps/frappe/frappe/core/doctype/communication/communication.js,Fw: {0},Fw: {0}
apps/frappe/frappe/public/js/frappe/utils/utils.js,and,ແລະ
apps/frappe/frappe/templates/emails/auto_email_report.html,This report was generated on {0},ບົດລາຍງານນີ້ຖືກສ້າງຂຶ້ນໃນ {0}
DocType: Error Snapshot,Frames,ກອບ
apps/frappe/frappe/patches/v6_19/comment_feed_communication.py,Assignment,ການມອບຫມາຍ
DocType: Notification,Slack Channel,Slack Channel
DocType: About Us Team Member,Image Link,Link Image
DocType: Auto Email Report,Report Filters,ການກັ່ນຕອງບົດລາຍງານ
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,now,ໃນປັດຈຸບັນ
DocType: Workflow State,step-backward,ຂັ້ນຕອນທີກັບຄືນ
apps/frappe/frappe/utils/boilerplate.py,{app_title},{app_title}
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Please set Dropbox access keys in your site config,ກະລຸນາຕັ້ງຕົວທີ່ໃຊ້ໃນການເຂົ້າເຖິງ Dropbox ໃນ config ເວັບໄຊຂອງທ່ານ
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Delete this record to allow sending to this email address,ລຶບບັນທຶກນີ້ຈະອະນຸຍາດໃຫ້ສົ່ງໄປຫາທີ່ຢູ່ອີເມວນີ້
DocType: Email Account,"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","ຖ້າທ່າເຮືອທີ່ບໍ່ແມ່ນມາດຕະຖານ (ຕົວຢ່າງ POP3: 995/110, IMAP: 993/143)"
apps/frappe/frappe/public/js/frappe/views/components/DeskSection.vue,Customize Shortcuts,ປັບແຕ່ງທາງລັດ
apps/frappe/frappe/core/doctype/data_export/exporter.py,Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,ພຽງແຕ່ຕ້ອງໃສ່ຂໍ້ມູນທີ່ຈໍາເປັນສໍາລັບການບັນທຶກໃຫມ່. ທ່ານສາມາດລຶບຖັນທີ່ບໍ່ແມ່ນການບັງຄັບຖ້າຫາກວ່າທ່ານຕ້ອງການ.
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Show More Activity,ສະແດງກິດຈະ ກຳ ເພີ່ມເຕີມ
apps/frappe/frappe/templates/includes/login/login.js,Enter Code displayed in OTP App.,ໃສ່ລະຫັດໃສ່ທີ່ສະແດງໃນ OTP App.
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Unable to update event,ບໍ່ສາມາດທີ່ຈະປັບປຸງກິດຈະກໍາ
apps/frappe/frappe/twofactor.py,Verification code has been sent to your registered email address.,ລະຫັດຢືນຢັນໄດ້ຖືກສົ່ງໄປຫາທີ່ຢູ່ອີເມລ໌ທີ່ຈົດທະບຽນຂອງທ່ານ.
apps/frappe/frappe/core/doctype/user/user.py,Throttled,Throttled
apps/frappe/frappe/utils/data.py,"Filter must have 4 values (doctype, fieldname, operator, value): {0}","ການກັ່ນຕອງຕ້ອງມີ 4 ຄ່າ (DOCTYPE, fieldName, ປະຕິບັດການ, ມູນຄ່າ): {0}"
apps/frappe/frappe/public/js/frappe/list/list_view.js,Apply Assignment Rule,ນຳ ໃຊ້ກົດລະບຽບການມອບ ໝາຍ
apps/frappe/frappe/utils/bot.py,show,ສະແດງໃຫ້ເຫັນ
apps/frappe/frappe/utils/data.py,Invalid field name {0},ຊື່ພາກສະຫນາມບໍ່ຖືກຕ້ອງ {0}
apps/frappe/frappe/model/document.py,{0} must be after {1},{0} ຕ້ອງແມ່ນຫຼັງຈາກ {1}
DocType: Address Template,Address Template,ແມ່ແບບທີ່ຢູ່
DocType: Workflow State,text-height,ຂໍ້ຄວາມລະດັບຄວາມສູງ
DocType: Data Migration Plan Mapping,Data Migration Plan Mapping,ການວາງແຜນແຜນການຍ້າຍຖິ່ນຖານຂໍ້ມູນ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Starting Frappé ...,ເລີ່ມຕົ້ນ Frapp ...
DocType: Web Form Field,Max Length,Length Max
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,For {0} {1},ສຳ ລັບ {0} {1}
DocType: Print Format,Jinja,ຈິນ
DocType: Workflow State,map-marker,"ແຜນທີ່, ເຄື່ອງຫມາຍ"
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Submit an Issue,ຍື່ນສະເຫນີບັນຫາ
DocType: Event,Repeat this Event,ເຮັດເລື້ມຄືນກິດຈະກໍານີ້
DocType: Address,Maintenance User,ຜູ້ໃຊ້ບໍາລຸງຮັກສາ
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,"LDAP Search String needs to end with a placeholder, eg sAMAccountName={0}","LDAP Search String ຈຳ ເປັນຕ້ອງສິ້ນສຸດລົງດ້ວຍສະຖານທີ່, ຕົວຢ່າງ sAMAccountName = {0}"
apps/frappe/frappe/utils/password_strength.py,Avoid dates and years that are associated with you.,ຫຼີກເວັ້ນການກໍານົດວັນທີແລະປີທີ່ກ່ຽວຂ້ອງກັບທ່ານ.
DocType: Custom DocPerm,Amend,ແກ້ໄຂ
DocType: Data Import,Generated File,ສ້າງໄຟລ໌
DocType: Transaction Log,Previous Hash,Previous Hash
DocType: File,Is Attachments Folder,ແມ່ນ Folder Attachments
apps/frappe/frappe/public/js/frappe/views/treeview.js,Expand All,ຂະຫຍາຍທັງຫມົດ
apps/frappe/frappe/public/js/frappe/chat.js,Select a chat to start messaging.,ເລືອກການສົນທະນາເພື່ອເລີ່ມຕົ້ນການສົ່ງຂໍ້ຄວາມ.
apps/frappe/frappe/public/js/frappe/form/controls/table.js,Processing,ການປຸງແຕ່ງ
apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.js,Please select Entity Type first,ກະລຸນາເລືອກປະເພດຂອງ Entity ກ່ອນ
apps/frappe/frappe/templates/includes/login/login.js,Valid Login id required.,ເຂົ້າລະບົບ id ຈິງທີ່ຕ້ອງການ.
apps/frappe/frappe/model/rename_doc.py,Please select a valid csv file with data,ກະລຸນາເລືອກເອົາໄຟລ໌ csv ທີ່ຖືກຕ້ອງກັບຂໍ້ມູນ
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} un-shared this document with {1},{0} ຫະປະຊາຊາດຮ່ວມກັນຕາມເອກກະສານນີ້ກັບ {1}
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} point,ທ່ານໄດ້ຄະແນນ {0}
DocType: LDAP Settings,SSL/TLS Mode,ແບບ SSL / TLS
DocType: DocType,"Make ""name"" searchable in Global Search",ເຮັດໃຫ້ &quot;ຊື່&quot; ຄົ້ນຫາໃນ Search Global
apps/frappe/frappe/core/doctype/version/version_view.html,Row # ,"ຕິດຕໍ່ກັນ,"
apps/frappe/frappe/templates/emails/auto_reply.html,This is an automatically generated reply,ນີ້ແມ່ນເປັນການຕອບໂດຍອັດໂນມັດ
DocType: Help Category,Category Description,ປະເພດຂອງລາຍລະອຽດ
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Default Theme,ຫົວຂໍ້ເລີ່ມຕົ້ນ
apps/frappe/frappe/model/document.py,Record does not exist,ການບັນທຶກບໍ່ມີ
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,The process for deletion of {0} data associated with {1} has been initiated.,ຂັ້ນຕອນການລຶບ {0} ຂໍ້ມູນທີ່ກ່ຽວຂ້ອງກັບ {1} ໄດ້ຖືກລິເລີ່ມແລ້ວ.
apps/frappe/frappe/core/doctype/version/version_view.html,Original Value,ມູນຄ່າຕົ້ນສະບັບ
DocType: Help Category,Help Category,ການຊ່ວຍເຫຼືອປະເພດ
apps/frappe/frappe/utils/oauth.py,User {0} is disabled,ຜູ້ໃຊ້ {0} ເປັນຄົນພິການ
DocType: Dashboard Chart,Last Month,ເດືອນທີ່ຜ່ານມາ
apps/frappe/frappe/www/404.html,Page missing or moved,ຫນ້າທີ່ຂາດຫາຍໄປຫຼືຍ້າຍ
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Reviews,ການທົບທວນຄືນ
DocType: DocType,Route,ເສັ້ນທາງ
apps/frappe/frappe/config/integrations.py,Razorpay Payment gateway settings,Razorpay ຕັ້ງຄ່າເກດເວຊໍາລະເງິນ
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch attached images from document,ດຶງຮູບພາບທີ່ຕິດຄັດມາຈາກເອກະສານ
DocType: Chat Room,Name,ຊື່
DocType: Contact Us Settings,Skype,Skype
DocType: Chat Profile,Notification Tones,Notification Tones
DocType: Assignment Rule,Load Balancing,ການດຸ່ນດ່ຽງການໂຫຼດ
DocType: OAuth Authorization Code,Valid,ຖືກຕ້ອງ
apps/frappe/frappe/public/js/frappe/form/controls/link.js,Open Link,ເປີດການເຊື່ອມຕໍ່
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Your Language,ພາສາຂອງທ່ານ
DocType: Dashboard Chart,Average,ສະເລ່ຍ
apps/frappe/frappe/public/js/frappe/form/grid.js,Add Row,ເພີ່ມແຖວ
DocType: Tag Category,Doctypes,DOCTYPE
apps/frappe/frappe/public/js/frappe/form/print.js,Printer,ເຄື່ອງພິມ
apps/frappe/frappe/desk/query_report.py,Query must be a SELECT,ສອບຖາມຕ້ອງເປັນການຄັດເລືອກ
DocType: Auto Repeat,Completed,ສໍາເລັດ
DocType: File,Is Private,ເປັນເອກກະຊົນ
DocType: Data Export,Select DocType,ເລືອກ DocType
apps/frappe/frappe/public/js/frappe/request.js,File size exceeded the maximum allowed size of {0} MB,ຂະຫນາດໄຟເກີນຂະຫນາດສູງສຸດທີ່ອະນຸຍາດ {0} MB
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Created On,ຂຽນເມື່ອຫລາຍກ່ຽວກັບ
DocType: Workflow State,align-center,ວາງສູນ
DocType: Address,Lakshadweep Islands,ຫມູ່ເກາະ Lakshadweep
DocType: DocType,Allow events in timeline,ອະນຸຍາດໃຫ້ເຫດການໃນໄລຍະເວລາ
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Write,ສາມາດຂຽນ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","ເອກະສານສະເພາະໃດຫນຶ່ງ, ເຊັ່ນ: ການໃບເກັບເງິນ, ບໍ່ຄວນມີການປ່ຽນແປງຄັ້ງສຸດທ້າຍເມື່ອ. ລັດສຸດທ້າຍສໍາລັບເອກະສານດັ່ງກ່າວໄດ້ຖືກເອີ້ນວ່າສະ. ທ່ານສາມາດຈໍາກັດການທີ່ພາລະບົດບາດສາມາດຍື່ນສະເຫນີການ."
DocType: Newsletter,Test Email Address,ການທົດສອບທີ່ຢູ່ອີເມວ
DocType: Auto Repeat,Reference Document Type,ປະເພດເອກະສານອ້າງອີງ
DocType: ToDo,Sender,ຜູ້ສົ່ງ
DocType: Google Drive,Backup Folder Name,ຊື່ແຟ້ມ ສຳ ຮອງ
apps/frappe/frappe/email/doctype/notification/notification.py,Error while evaluating Notification {0}. Please fix your template.,ຂໍ້ຜິດພາດໃນຂະນະທີ່ປະເມີນການແຈ້ງເຕືອນ {0}. ກະລຸນາແກ້ໄຂແບບຟອມຂອງທ່ານ.
DocType: GSuite Settings,Google Apps Script,Script ກູໂກ Apps
apps/frappe/frappe/templates/includes/comments/comments.html,Leave a Comment,ອອກຄວາມເຫັນໄດ້
apps/frappe/frappe/website/doctype/help_article/templates/help_article.html,More articles on {0},ບົດຄວາມເພີ່ມເຕີມກ່ຽວກັບ {0}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,No contacts linked to document,ບໍ່ມີຜູ້ຕິດຕໍ່ເຊື່ອມໂຍງກັບເອກະສານ
DocType: Letter Head,Footer will display correctly only in PDF,Footer ຈະສະແດງຢ່າງຖືກຕ້ອງພຽງແຕ່ໃນ PDF ເທົ່ານັ້ນ
apps/frappe/frappe/core/doctype/data_import/data_import_list.js,Pending,ທີ່ຍັງຄ້າງ
DocType: System Settings,Allow only one session per user,ອະນຸຍາດໃຫ້ພຽງແຕ່ກອງປະຊຸມຫນຶ່ງຕໍ່ຜູ້ໃຊ້
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1/Test Folder 3,ຫນ້າທໍາອິດ / ການທົດສອບ Folder 1 / ການທົດສອບ Folder 3
DocType: Website Settings,&lt;head&gt; HTML,&lt;head&gt; HTML
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Select or drag across time slots to create a new event.,ເລືອກຫຼືລາກຂ້າມຊ່ວງເວລາທີ່ຈະສ້າງເປັນເຫດການໃຫມ່.
DocType: Contact,Contact Details,ລາຍລະອຽດການຕິດຕໍ່
DocType: DocField,In Filter,ໃນ Filter
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Kanban,Kanban
DocType: DocType,Show in Module Section,ສະແດງໃຫ້ເຫັນຢູ່ໃນພາກ Module
DocType: Workflow Document State,Is Optional State,ແມ່ນລັດທາງເລືອກ
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,The {0} is already on auto repeat {1},{0} ແມ່ນ ກຳ ລັງເຮັດຊ້ ຳ ຄືນໂດຍອັດຕະໂນມັດ {1}
DocType: Letter Head,Header HTML,Header HTML
apps/frappe/frappe/core/doctype/communication/communication.js,Relink,Relink
apps/frappe/frappe/templates/includes/login/login.js,SMS was not sent. Please contact Administrator.,SMS ບໍ່ໄດ້ຖືກສົ່ງ. ກະລຸນາຕິດຕໍ່ຜູ້ເບິ່ງແຍງລະບົບ.
DocType: Web Page,"Page to show on the website
",ຫນ້າສະແດງໃຫ້ເຫັນກ່ຽວກັບເວັບໄຊທ໌
apps/frappe/frappe/config/settings.py,Create and manage newsletter,ສ້າງແລະຄຸ້ມຄອງຈົດ ໝາຍ ຂ່າວ
DocType: Note,Seen By Table,ເຫັນໂດຍຕາຕະລາງ
apps/frappe/frappe/www/third_party_apps.html,Logged in,ເຂົ້າສູ່ລະບົບ
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending and Inbox,ມາດຕະຖານການສົ່ງແລະ Inbox
DocType: System Settings,OTP App,OTP App
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} record out of {1}.,ອັບເດດແລ້ວ {0} ບັນທຶກອອກຈາກ {1}.
DocType: Google Drive,Send Email for Successful Backup,ສົ່ງອີເມວສໍາລັບການສໍາຮອງຂໍ້ມູນທີ່ປະສົບຜົນສໍາເລັດ
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.py,Scheduler is inactive. Cannot import data.,ຜູ້ ກຳ ນົດເວລາແມ່ນບໍ່ເຄື່ອນໄຫວ. ບໍ່ສາມາດ ນຳ ເຂົ້າຂໍ້ມູນໄດ້.
DocType: Print Settings,Letter,ຈົດຫມາຍສະບັບ
DocType: DocType,"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","ຕົວເລືອກຕັ້ງຊື່: <ol><li> <b>ພາກສະຫນາມ: [fieldname]</b> - ໂດຍພາກສະຫນາມ </li><li> <b>naming_series:</b> - ໂດຍຊື່ Naming (ພາກທີ່ເອີ້ນວ່າ naming_series ຕ້ອງມີຢູ່ </li><li> <b>ເຊີນ</b> - prompt ຜູ້ໃຊ້ສໍາລັບຊື່ </li><li> <b>[ຊຸດ]</b> - ຊຸດໂດຍຄໍານໍາຫນ້າ (ແຍກໂດຍຈຸດ); ຕົວຢ່າງ PRE. ##### </li><li> <b>ຮູບແບບ: EXAMPLE- {MM} morewords {fieldname1} - {fieldname2} - {#####}</b> - ແທນຄໍາສັບທີ່ຫຍໍ້ທັງຫມົດ (ຊື່ພາກສະຫນາມ, ຄໍາສັບວັນ (DD, MM, YY), ຊຸດ) ດ້ວຍຄ່າຂອງມັນ. ພາຍນອກວົງ, ລັກສະນະໃດສາມາດຖືກນໍາໃຊ້. </li></ol>"
apps/frappe/frappe/public/js/frappe/views/interaction.js,There were errors while creating the document. Please try again.,ມີຂໍ້ຜິດພາດໃນຂະນະທີ່ສ້າງເອກະສານ. ກະລຸນາລອງອີກຄັ້ງ.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Image field must be of type Attach Image,ພາກສະຫນາມຮູບພາບຈະຕ້ອງປະເພດຄັດຕິດຮູບພາບ
apps/frappe/frappe/permissions.py,You are not allowed to export {} doctype,ເຈົ້າຍັງບໍ່ໄດ້ຮັບອະນຸຍາດໃຫ້ສົ່ງອອກ {} ປະເພດ
DocType: DocField,Columns,ຄໍລໍາ
apps/frappe/frappe/desk/form/assign_to.py,Shared with user {0} with read access,ແບ່ງປັນກັບຜູ້ໃຊ້ {0} ທີ່ມີການເຂົ້າເຖິງອ່ານ
DocType: GCalendar Account,Next Sync Token,Next Sync Token
DocType: Energy Point Settings,Energy Point Settings,ການຕັ້ງຄ່າຈຸດພະລັງງານ
DocType: Async Task,Succeeded,ສົບຄວາມສໍາເລັດ
apps/frappe/frappe/public/js/frappe/form/save.js,Mandatory fields required in {0},ໃສ່ຂໍ້ມູນທີ່ຕ້ອງການໃນ {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Reset Permissions for {0}?,ການອະນຸຍາດປັບ {0}?
apps/frappe/frappe/config/desktop.py,Users and Permissions,ຜູ້ຊົມໃຊ້ແລະການອະນຸຍາດ
DocType: S3 Backup Settings,S3 Backup Settings,S3 Backup Settings
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Removed,ແຖວເກັດທີ່ຢູ່ທີ່ຖືກຍົກຍ້າຍ
apps/frappe/frappe/permissions.py,{0} {1} not found,{0} {1} ບໍ່ໄດ້ພົບເຫັນ
apps/frappe/frappe/www/login.py,Mobile Number,ເບີໂທລະສັບ
DocType: Comment,Attachment Removed,ຕິດໂຍກຍ້າຍອອກ
apps/frappe/frappe/utils/password_strength.py,Recent years are easy to guess.,ປີທີ່ຜ່ານມາມີຄວາມສະດວກໃນການຮີດ.
DocType: Calendar View,Subject Field,Subject Field
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document has been assigned to {0},ເອກະສານທີ່ໄດ້ຮັບການມອບຫມາຍໃຫ້ {0}
DocType: System Settings,Show Full Error and Allow Reporting of Issues to the Developer,ສະແດງໃຫ້ເຫັນຄວາມຜິດພາດຢ່າງເຕັມທີ່ແລະອະນຸຍາດໃຫ້ການລາຍງານຂອງບັນຫາເພື່ອພັດທະນາການ
apps/frappe/frappe/www/third_party_apps.html,Active Sessions,ກອງປະຊຸມການເຄື່ອນໄຫວ
DocType: DocType,ASC,ASC
apps/frappe/frappe/public/js/frappe/form/print.js,New Print Format Name,ຊື່ຮູບແບບການພິມ ໃໝ່
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Click on the link below to approve the request,ກົດເຂົ້າໄປທີ່ລິງຂ້າງລຸ່ມນີ້ເພື່ອອະນຸມັດ ຄຳ ຮ້ອງຂໍ
DocType: Workflow State,align-left,ວາງຊ້າຍ
DocType: User,Defaults,ຄ່າເລີ່ມຕົ້ນ
DocType: Energy Point Log,Revert Of,ການກັບຄືນຂອງ
apps/frappe/frappe/public/js/frappe/model/model.js,Merge with existing,merge ກັບທີ່ມີຢູ່ແລ້ວ
DocType: User,Birth Date,ວັນເດືອນປີເກີດ
DocType: Communication Link,Link Title,ການເຊື່ອມຕໍ່ຫົວຂໍ້
DocType: Workflow State,fast-backward,ໄວວະ
DocType: Address,Chandigarh,Chandigarh
DocType: DocShare,DocShare,DocShare
DocType: Assignment Rule Day,Friday,ສຸກ
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Edit in full page,ແກ້ໄຂໃນຫນ້າຢ່າງເຕັມທີ່
apps/frappe/frappe/public/js/frappe/list/list_view.js,Open list item,ເປີດບັນຊີລາຍຊື່
DocType: Report,Add Total Row,ເພີ່ມທັງຫມົດຕິດຕໍ່ກັນ
apps/frappe/frappe/public/js/frappe/form/print.js,No Preview available,ບໍ່ມີຕົວຢ່າງທີ່ມີຢູ່
apps/frappe/frappe/twofactor.py,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,ກະລຸນາກວດສອບທີ່ຢູ່ອີເມລ໌ທີ່ຈົດທະບຽນຂອງທ່ານສໍາລັບຄໍາແນະນໍາກ່ຽວກັບວິທີການດໍາເນີນການ. ບໍ່ປິດປ່ອງຢ້ຽມນີ້ທີ່ທ່ານຈະມີເພື່ອກັບຄືນມັນ.
