apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Quyidagi ilovalar uchun yangi {} versiyalar mavjud
DocType: Chat Room,Name,Ism
DocType: Contact Us Settings,Skype,Skype
DocType: Chat Profile,Notification Tones,Xabarnoma tovushlari
DocType: Assignment Rule,Load Balancing,Yuklarni muvozanatlash
DocType: OAuth Authorization Code,Valid,To'g'ri
apps/frappe/frappe/public/js/frappe/form/controls/link.js,Open Link,Linkni oching
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Your Language,Tilingiz
DocType: Dashboard Chart,Average,O'rtacha
apps/frappe/frappe/public/js/frappe/form/grid.js,Add Row,Roy qo'shish
DocType: Tag Category,Doctypes,Doctypes
apps/frappe/frappe/public/js/frappe/form/print.js,Printer,Printer
apps/frappe/frappe/desk/query_report.py,Query must be a SELECT,So'rov SELECT bo'lishi kerak
DocType: Auto Repeat,Completed,Tugallandi
DocType: File,Is Private,Xususiy
DocType: Data Export,Select DocType,DocType-ni tanlang
apps/frappe/frappe/public/js/frappe/request.js,File size exceeded the maximum allowed size of {0} MB,Fayl hajmi maksimal {0} MB hajmdan oshdi
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Created On,Yaratilgan
DocType: Workflow State,align-center,Hizala-markaz
DocType: Address,Lakshadweep Islands,Lakshadveyt orollari
DocType: DocType,Allow events in timeline,Vaqt jadvalidagi voqealarga ruxsat berish
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Write,Yozishi mumkin
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.",Billing kabi ba'zi bir hujjatlar oxirgi marta o'zgartirilmasligi kerak. Bunday hujjatlar uchun oxirgi holat &quot;Taklif&quot; deb ataladi. Siz topshirishi mumkin bo'lgan rollarni cheklashingiz mumkin.
DocType: Newsletter,Test Email Address,E-pochta manzilini tekshiring
DocType: Auto Repeat,Reference Document Type,Hujjatning turi
DocType: ToDo,Sender,Yuboruvchi
DocType: Google Drive,Backup Folder Name,Zaxira papka nomi
apps/frappe/frappe/email/doctype/notification/notification.py,Error while evaluating Notification {0}. Please fix your template.,"{0} bildirishnomasini baholashda xatolik yuz berdi. Iltimos, shablonni tuzating."
DocType: GSuite Settings,Google Apps Script,Google Apps skripti
apps/frappe/frappe/templates/includes/comments/comments.html,Leave a Comment,Fikr qoldiring
apps/frappe/frappe/website/doctype/help_article/templates/help_article.html,More articles on {0},{0} da boshqa maqolalar
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,No contacts linked to document,Hujjatga bog'langan kontaktlar yo'q
DocType: Letter Head,Footer will display correctly only in PDF,Taglik faqat PDF formatida to'g'ri ko'rsatiladi
apps/frappe/frappe/core/doctype/data_import/data_import_list.js,Pending,Kutilmoqda
DocType: System Settings,Allow only one session per user,Bir foydalanuvchi uchun bitta seansga ruxsat berish
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1/Test Folder 3,Bosh sahifa / Sinovlarni tekshirish 1 / Tasvirni tekshirish 3
DocType: Website Settings,<head> HTML,<bosh> HTML
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Select or drag across time slots to create a new event.,Yangi hodisa yaratish uchun vaqt oraliqlarini tanlang yoki harakatlantiring.
DocType: Contact,Contact Details,Aloqa tafsilotlari
DocType: DocField,In Filter,Filtrda
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Kanban,Kanban
DocType: DocType,Show in Module Section,Module bo'limida ko'rsatish
DocType: Workflow Document State,Is Optional State,Ixtiyoriy holat
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,The {0} is already on auto repeat {1},{1} {1} avtomatik takrorlashda
DocType: Letter Head,Header HTML,HTML sarlavhasi
apps/frappe/frappe/core/doctype/communication/communication.js,Relink,Qaytib chiqing
apps/frappe/frappe/templates/includes/login/login.js,SMS was not sent. Please contact Administrator.,SMS yuborilmadi. Ma'mur bilan bog'laning.
DocType: Web Page,"Page to show on the website
",Veb-saytda ko'rsatiladigan sahifa
apps/frappe/frappe/config/settings.py,Create and manage newsletter,Axborot byulletenlarini yaratish va boshqarish
DocType: Note,Seen By Table,Jadvalda ko'rib chiqildi
apps/frappe/frappe/www/third_party_apps.html,Logged in,Kiritilgan
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending and Inbox,Standart yuborish va Kirish qutisi
DocType: System Settings,OTP App,OTP ilovasi
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} record out of {1}.,{1} dan {0} yozuvi muvaffaqiyatli yangilandi.
DocType: Google Drive,Send Email for Successful Backup,Muvaffaqiyatli zahira uchun elektron pochta xabarini yuboring
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.py,Scheduler is inactive. Cannot import data.,Rejalashtiruvchi ishlamayapti. Ma’lumotlarni import qilib bo‘lmadi.
DocType: Print Settings,Letter,Maktub
DocType: DocType,"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Nomlanishi parametrlari: <ol><li> <b>maydon: [maydonning nomi]</b> - <b>sohaga qarab</b> </li><li> <b>naming_series:</b> - Naming Series (noming_series deb nomlangan maydon bo'lishi kerak </li><li> <b>Buyruq</b> - Bir ism uchun tez-tez foydalanuvchi </li><li> <b>[ketma-ket]</b> - <b>ketma-ketlik bilan ketma-ketlik</b> (nuqta bilan ajratilgan); Masalan, PRE ##### </li><li> <b>formati: EXAMPLE- {MM} morewords {fieldname1} - {fieldname2} - {#####}</b> - barcha tarjima qilingan so'zlarni ( <b>maydon nomlari</b> , sana so'zlari (DD, MM, YY), seriyalar) qiymatlari bilan almashtiring. Tashqari belgilar, har qanday belgi ishlatilishi mumkin. </li></ol>"
apps/frappe/frappe/public/js/frappe/views/interaction.js,There were errors while creating the document. Please try again.,"Hujjatni yaratishda xatolik yuz berdi. Iltimos, yana bir bor urinib ko'ring."
apps/frappe/frappe/core/doctype/doctype/doctype.py,Image field must be of type Attach Image,Rasm maydoni turi bo'lishi kerak
apps/frappe/frappe/permissions.py,You are not allowed to export {} doctype,Siz {} dokument turini eksport qila olmaysiz
DocType: DocField,Columns,Ustunlar
apps/frappe/frappe/desk/form/assign_to.py,Shared with user {0} with read access,Foydalanuvchi bilan {0} foydalanuvchi bilan ulashilgan
DocType: GCalendar Account,Next Sync Token,Keyingi Sync Token
DocType: Energy Point Settings,Energy Point Settings,Energiya nuqtasini sozlash
DocType: Async Task,Succeeded,Muvaffaqiyatli bo'ldi
apps/frappe/frappe/public/js/frappe/form/save.js,Mandatory fields required in {0},{0} da majburiy maydonlar kerak
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Reset Permissions for {0}?,{0} uchun ruxsatni qayta tiklash?
apps/frappe/frappe/config/desktop.py,Users and Permissions,Foydalanuvchilar va ruxsatnomalar
DocType: S3 Backup Settings,S3 Backup Settings,S3 Zahiralash sozlamalari
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Removed,Qatorlar olib tashlandi
apps/frappe/frappe/permissions.py,{0} {1} not found,{0} {1} topilmadi
apps/frappe/frappe/www/login.py,Mobile Number,Mobil telefon raqami
DocType: Comment,Attachment Removed,Qo'shilgan fayl o'chirildi
apps/frappe/frappe/utils/password_strength.py,Recent years are easy to guess.,So'nggi yillarda taxmin qilish oson.
DocType: Calendar View,Subject Field,Mavzu maydoni
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document has been assigned to {0},Hujjat {0} ga tayinlangan
DocType: System Settings,Show Full Error and Allow Reporting of Issues to the Developer,To'liq xatoni ko'rsating va muammoni hisobotchilarga bildiring
apps/frappe/frappe/www/third_party_apps.html,Active Sessions,Faol sessiyalar
DocType: DocType,ASC,ASC
apps/frappe/frappe/public/js/frappe/form/print.js,New Print Format Name,Chop etish formatining yangi nomi
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Click on the link below to approve the request,So'rovni tasdiqlash uchun quyidagi havolani bosing
DocType: Workflow State,align-left,align-left
DocType: User,Defaults,Standartlar
DocType: Energy Point Log,Revert Of,Qaytarish
apps/frappe/frappe/public/js/frappe/model/model.js,Merge with existing,Mavjud bilan birlashtirilsin
DocType: User,Birth Date,Tug'ilgan sana
DocType: Communication Link,Link Title,Bog'lanish nomi
DocType: Workflow State,fast-backward,tez orqaga
DocType: Address,Chandigarh,Chandigarh
DocType: DocShare,DocShare,DocShare
DocType: Assignment Rule Day,Friday,Juma kuni
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Edit in full page,To'liq sahifada tahrir qiling
apps/frappe/frappe/public/js/frappe/list/list_view.js,Open list item,Ochiladigan ro'yxat elementi
DocType: Report,Add Total Row,Umumiy satr qo'shish
apps/frappe/frappe/public/js/frappe/form/print.js,No Preview available,Ko'rib chiqish yo'q
apps/frappe/frappe/twofactor.py,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,"Qanday qilib davom ettirish bo'yicha ko'rsatmalar uchun ro'yxatdan o'tgan elektron pochta manzilingizni tekshiring. Bu oynani yopib qo'ymang, chunki siz unga qaytib kelishingiz kerak."
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,"Masalan, agar siz INV004ni bekor qilsangiz va o'zgartirsangiz, u INV004-1 yangi hujjat bo'ladi. Bu har bir o'zgarishlarni kuzatib borishga yordam beradi."
apps/frappe/frappe/core/doctype/data_export/data_export.js,Atleast one field of Parent Document Type is mandatory,Asosiy hujjat turining eng kamida bitta maydoni majburiydir
apps/frappe/frappe/config/settings.py,Setup Reports to be emailed at regular intervals,Hisobotlar muntazam ravishda elektron pochta orqali yuboriladi
DocType: Workflow Document State,0 - Draft; 1 - Submitted; 2 - Cancelled,0 - loyiha; 1 - taqdim etilgan; 2 - Bekor qilindi
DocType: File,Attached To DocType,DocType-ga qo'shildi
DocType: DocField,Int,Int
DocType: Error Log,Title,Sarlavha
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,"Seems issue with server's razorpay config. Don't worry, in case of failure amount will get refunded to your account.","Serverning razorpay konfiguratsiyasi bilan o'xshab qoladi. Xavotir olmang, chunki qobiliyatsiz to'lov miqdori hisobingizga qaytariladi."
apps/frappe/frappe/public/js/frappe/list/list_view.js,Customize,Moslashtiring
apps/frappe/frappe/core/doctype/user/user.js,View Permitted Documents,Ruxsat etilgan hujjatlarni ko'rish
apps/frappe/frappe/utils/print_format.py,You need to install pycups to use this feature!,Ushbu xususiyatdan foydalanish uchun siz pikuplarni o'rnatishingiz kerak!
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Your connection request to Google Calendar was successfully accepted,Google Taqvimga ulanish so'rovi muvaffaqiyatli qabul qilindi
DocType: Tag Link,Tag Link,Tag link
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,Chain Integrity,Zanjirning yaxlitligi
DocType: Data Export,CSV,CSV
DocType: Currency,"1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent","1 Valyuta = [?] Fraktsiya Masalan, 1 AQSh dollari = 100 Cent"
DocType: Data Import,Partially Successful,Qisman muvaffaqiyatli
apps/frappe/frappe/core/doctype/user/user.py,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","So'nggi paytlarda juda ko'p foydalanuvchi ro'yxatga olindi, shuning uchun ro'yxatga olish o'chirib qo'yildi. Bir soatdan keyin urinib ko'ring"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add New Permission Rule,Yangi ruxsatnoma qoidasini qo'shing
apps/frappe/frappe/public/js/frappe/form/link_selector.js,You can use wildcard %,Joker belgidan%
DocType: LDAP Settings,LDAP Group Mappings,LDAP guruh xaritalari
DocType: Chat Message Attachment,Chat Message Attachment,Tezkor xabar birikmasi
DocType: LDAP Settings,Path to CA Certs File,CA Certs fayliga yo'l
DocType: Address,Manipur,Manipur
DocType: Web Form Field,Allow Read On All Link Options,Barcha bog'lanish parametrlarini o'qishga ruxsat berish
DocType: DocType,Database Engine,Ma'lumotlar bazasi tizimi
DocType: Customize Form,"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Vergul (,) bilan ajratilgan maydonlar &quot;Qidiruvni&quot; qidirish ro'yxatiga kiritiladi"
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Please Duplicate this Website Theme to customize.,"Iltimos, sozlash uchun ushbu veb-sayt mavzusini takrorlang."
DocType: Address,Meghalaya,Meghalaya
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Invalid username or password,Foydalanuvchi nomi yoki parol noto'g'ri
DocType: DocField,Text Editor,Matn tahrirlovchisi
apps/frappe/frappe/config/website.py,Settings for About Us Page.,Biz haqimizda.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Custom HTML,Maxsus HTMLni tahrirlash
DocType: Error Snapshot,Error Snapshot,Xato ekrani
DocType: S3 Backup Settings,ap-northeast-3,shimoli-sharqiy-3
DocType: Data Migration Mapping,Remote Primary Key,Masofadagi asosiy kalit
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,In,In
DocType: Notification,Value Change,Qiymat o'zgarishi
DocType: Google Contacts,Authorize Google Contacts Access,Google Kontaktlarga kirishga ruxsat bering
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Showing only Numeric fields from Report,Hisobotdagi faqat raqamli maydonlarni ko'rsatish
DocType: Data Import Beta,Import Type,Import turi
DocType: Access Log,HTML Page,HTML sahifasi
DocType: Address,Subsidiary,Sho'ba korxonasi
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting Connection to QZ Tray...,QZ trayiga ulanishga urinilmoqda ...
DocType: System Settings,In Hours,Soatlarda
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not find folder in Google Drive - Error Code {0},Google Drive - Google Drive-da papkani topib bo'lmadi - Xato kodi {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,With Letterhead,Antetli harflar bilan
apps/frappe/frappe/email/smtp.py,Invalid Outgoing Mail Server or Port,Chiquvchi pochta-server yoki port noto'g'ri
DocType: Custom DocPerm,Write,Yozing
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator allowed to create Query / Script Reports,Faqat Administrator so'rovlar / skriptlar hisobotlarini yaratishga ruxsat berildi
apps/frappe/frappe/public/js/frappe/form/save.js,Updating,Yangilanmoqda
DocType: Data Import Beta,Preview,Ko'rib chiqish
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,"Field ""value"" is mandatory. Please specify value to be updated",Maydoni &quot;qiymat&quot; majburiydir. Yangilanadigan qiymatni ko'rsating
DocType: Customize Form,Use this fieldname to generate title,Sarlavha yaratish uchun ushbu maydon nomidan foydalaning
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Email From,Elektron pochtadan import
apps/frappe/frappe/contacts/doctype/contact/contact.js,Invite as User,Foydalanuvchi sifatida taklif qiling
DocType: Data Migration Run,Started,Boshlandi
apps/frappe/frappe/permissions.py,User {0} does not have access to this document,{0} foydalanuvchisi ushbu hujjatga kirish huquqiga ega emas
DocType: Data Migration Run,End Time,Tugash vaqti
apps/frappe/frappe/public/js/frappe/views/interaction.js,Select Attachments,Qo'shilganlar-ni tanlang
apps/frappe/frappe/model/naming.py, for {0},{0} uchun
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,Ushbu hujjatni chop etishga ruxsat yo'q
apps/frappe/frappe/data_migration/doctype/data_migration_run/data_migration_run.js,Currently updating {0},Siz {0} yangilanmoqda
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Please set filters value in Report Filter table.,Filteringiz jadvalidagi filtr qiymatini belgilang.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Export All {0} rows?,Barcha {0} qatorlarni eksport qilinsinmi?
DocType: Page,Standard,Standart
apps/frappe/frappe/core/doctype/data_import/data_import.js,Attach File,Faylni biriktiring
DocType: Data Migration Plan,Preprocess Method,Tayyorlash usuli
apps/frappe/frappe/desk/form/document_follow.py,Document Follow Notification,Hujjatni kuzatib borish to'g'risida bildirishnoma
apps/frappe/frappe/desk/page/backups/backups.html,Size,Hajmi
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assignment Complete,Topshirish tugadi
DocType: Desktop Icon,Idx,Idx
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Toggle Full Width,To'liq kenglikni almashtirish
DocType: Address,Madhya Pradesh,Madhya Pradesh
DocType: Deleted Document,New Name,Yangi ism
DocType: System Settings,Is First Startup,Birinchi start
DocType: Communication,Email Status,E-pochta manzili
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before removing assignment,Belgini olishdan oldin hujjatni saqlang
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Above,Yuqoridagi qo'shib qo'ying
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Add script for Child Table,Bolalar jadvali uchun skript qo'shing
apps/frappe/frappe/desk/form/utils.py,Comment can only be edited by the owner,Fikr faqat egasi tomonidan tahrirlanishi mumkin
DocType: Data Import,Do not send Emails,Elektron pochta xabarlarini jo'natmang
apps/frappe/frappe/utils/password_strength.py,Common names and surnames are easy to guess.,Umumiy ism va familiyalar tahmin qilish oson.
DocType: Google Drive,Google Drive,Google Drive
apps/frappe/frappe/public/js/frappe/model/indicator.js,Draft,Taslak
apps/frappe/frappe/utils/password_strength.py,This is similar to a commonly used password.,Bu ko'pincha ishlatiladigan parolga o'xshaydi.
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Female,Ayol
DocType: Success Action,Success Action,Muvaffaqiyat harakati
apps/frappe/frappe/public/js/frappe/model/indicator.js,Not Saved,Saqlanmagan
apps/frappe/frappe/www/third_party_apps.html,Revoke,Bekor qiling
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Siz hozir ushbu hujjatni kuzatmoqdasiz. Siz har kuni yangilanishlarni elektron pochta orqali olasiz. Siz buni foydalanuvchi sozlamalarida o'zgartirishingiz mumkin.
DocType: Contact,Replied,Javob berdi
DocType: Newsletter,Test,Viktorina
DocType: Custom Field,Default Value,Standart qiymat
DocType: Email Account,Enable Automatic Linking in Documents,Hujjatlarda avtomatik havolani yoqish
DocType: System Settings,Allow Guests to Upload Files,Fayllarni yuklashga mehmonlarga ruxsat berish
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify,Tasdiqlang
DocType: Workflow Document State,Update Field,Yangilash maydonchasi
DocType: Chat Profile,Enable Chat,Chatni yoqish
DocType: LDAP Settings,Base Distinguished Name (DN),Asosiy ajratuvchi ism (DN)
apps/frappe/frappe/email/doctype/email_account/email_account.py,Leave this conversation,Ushbu suhbatni qoldiring
apps/frappe/frappe/model/base_document.py,Options not set for link field {0},{0} havola maydoniga o'rnatilmagan imkoniyatlar
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Queue / Worker,Navbat / ishchi
DocType: S3 Backup Settings,ap-southeast-1,ap-janubi-sharqiy-1
DocType: DocType,"Must be of type ""Attach Image""",Turi bo'lishi kerak &quot;Rasm qo'shish&quot;
apps/frappe/frappe/core/doctype/data_import/data_import.js,Unselect All,Barchasini tanlash
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You cannot unset 'Read Only' for field {0},{0} uchun &quot;Faqat o'qish&quot; funksiyasini o'chirib bo'lmaydi
DocType: Auto Email Report,Zero means send records updated at anytime,"Nolinchi yozuvlar, istalgan vaqtda yangilangan yozuvlarni yangilab turishni anglatadi"
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Complete Setup,To'liq O'rnatish
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Updated successfully,Muvaffaqiyatli yangilandi
DocType: Workflow State,asterisk,yulduzcha
DocType: Data Import,Successful,Muvaffaqiyatli
apps/frappe/frappe/core/doctype/data_export/exporter.py,Please do not change the template headings.,"Iltimos, shablon sarlavhalarini o'zgartirmang."
DocType: Activity Log,Linked,Bog'langan
apps/frappe/frappe/config/desk.py,Activity log of all users.,Barcha foydalanuvchilarning jurnali.
DocType: Workflow State,shopping-cart,xarid savati
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Week,Hafta
DocType: DocType,Open a dialog with mandatory fields to create a new record quickly,Yangi yozuvni tezda yaratish uchun majburiy maydonlar bilan muloqot oynasini oching
apps/frappe/frappe/templates/includes/login/login.js,Not Allowed: Disabled User,Ruxsat berilmagan: o'chirilgan foydalanuvchi
DocType: Social Login Key,Google,Google
DocType: Email Domain,Example Email Address,Misol elektron pochta manzili
apps/frappe/frappe/public/js/frappe/ui/sort_selector.js,Most Used,Eng ko'p ishlatilgan
,user-profile,foydalanuvchi profili
apps/frappe/frappe/www/login.html,Forgot Password,Parolni unutdingizmi
DocType: Dropbox Settings,Backup Frequency,Zaxiralash chastotasi
DocType: Workflow State,Inverse,Teskari
DocType: DocField,User permissions should not apply for this Link,Ushbu havola uchun foydalanuvchi ruxsatnomalari qo'llanilmasligi kerak
apps/frappe/frappe/model/naming.py,Invalid naming series (. missing),Noto'g'ri nomlash seriyasi (yo'qolgan)
DocType: Web Form,Show Attachments,Ilovalarni ko'rsatish
DocType: Language,Language,Til
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,Brauzer qo'llab-quvvatlanmaydi
DocType: Social Login Key,Client URLs,Mijoz URL'lari
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Some information is missing,Ba'zi ma'lumotlar yo'q
apps/frappe/frappe/public/js/frappe/views/interaction.js,{0} created successfully,{0} muvaffaqiyatli yaratildi
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Skipping {0} of {1}, {2}","{1}, {2} ning {0} o'tkazib yuborilishi"
DocType: Custom DocPerm,Cancel,Bekor qilish
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Bulk Delete,Ommaviy o'chirish
apps/frappe/frappe/core/doctype/file/file.py,File {0} does not exist,{0} fayl mavjud emas
DocType: Dashboard Chart,Dashboard Chart,Dashboard jadvali
DocType: Dashboard Chart,Last Quarter,So'nggi chorak
apps/frappe/frappe/config/website.py,List of themes for Website.,Veb-sayt uchun mavzular ro'yxati.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,"Dear User,","Hurmatli foydalanuvchi,"
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Successfully Updated,Muvaffaqiyatli yangilandi
DocType: Activity Log,Logout,Chiqish
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,Yuqori darajadagi ruxsatlar maydon darajasidagi ruxsatnomalardir. Barcha maydonlar ularga qarshi ruxsat darajasiga ega va ushbu ruxsatnomada belgilangan qoidalar bu sohada qo'llaniladi. Bu sizning aniq rolni bajarish uchun faqat ma'lum maydonni o'qish uchun yashirishni xohlasangiz foydali bo'ladi.
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Statik url parametrlarini bu erga kiriting (masalan, jo'natuvchi = ERPNext, username = ERPNext, parol = 1234 va hokazo)"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Google Font,Google Shrift
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","Ushbu ko'rsatmalar foydali bo'lmasa, iltimos, GitHub muammolari bo'yicha takliflaringizni qo'shing."
DocType: Workflow State,bookmark,manzil belgisi
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Folder name should not include '/' (slash),Papka nomi &quot;/&quot; (slash)
DocType: Note,Note,Eslatma
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html,Error Report,Xato hisoboti
apps/frappe/frappe/config/settings.py,Export Data in CSV / Excel format.,Ma'lumotlarni CSV / Excel formatida eksport qilish.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Setting up Global Search documents.,Global qidirish hujjatlarini sozlash.
apps/frappe/frappe/www/qrcode.html,Authentication Apps you can use are: ,Siz foydalanishingiz mumkin bo'lgan haqiqiylikni tekshirish dasturlari quyidagilardir:
apps/frappe/frappe/public/js/frappe/form/controls/data.js,{0} already exists. Select another name,{0} allaqachon mavjud. Boshqa nomni tanlang
DocType: S3 Backup Settings,None,Yo'q
apps/frappe/frappe/core/doctype/doctype/doctype.py,Timeline field must be a valid fieldname,Vaqt jadvalining maydoni tegishli maydon nomi bo'lishi kerak
DocType: Contact,Email Ids,Elektron pochta identifikatorlari
DocType: GCalendar Account,Session Token,Kirish Token
DocType: Currency,Symbol,Ramz
apps/frappe/frappe/model/base_document.py,Row #{0}:,# {0} qatori:
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,Ma'lumotni yo'q qilishni tasdiqlang
apps/frappe/frappe/auth.py,Login not allowed at this time,Bu vaqtda kirish uchun ruxsat berilmaydi
DocType: Data Migration Run,Current Mapping Action,Joriy xaritalash harakati
DocType: Dashboard Chart Source,Source Name,Manba nomi
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User > Email Inbox.,"Foydalanuvchi bilan bog'langan elektron pochta hisobi yo'q. Iltimos, foydalanuvchi> Elektron pochta qutisi ostida hisob qaydnomasini qo'shing."
DocType: Email Account,Email Sync Option,Elektron pochtani sinxronlashtirish opsiyasi
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,Roy №
DocType: Async Task,Runtime,Ish vaqti
DocType: Post,Is Pinned,Yig'ilgan
DocType: Contact Us Settings,Introduction,Kirish
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,Dunyo bo'ylab pin
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Followed by,Dan so'ng
DocType: LDAP Settings,LDAP Email Field,LDAP elektron pochta manzili
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,{0} Ro'yxat
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,{0} yozuvlarni eksport qilish
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,Siz allaqachon foydalanuvchi bajaradigan ro'yxatida
DocType: User Email,Enable Outgoing,Chiqishni yoqish
DocType: Address,Fax,Faks
apps/frappe/frappe/config/customization.py,Custom Tags,Maxsus teglar
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,"Elektron pochta qayd hisobi sozlanmadi. Iltimos, sozlash> Elektron pochta> Elektron pochta qayd hisobi orqali yangi elektron pochta qayd yozuvini yarating"
DocType: Comment,Submitted,Taklif qilingan
DocType: Contact,Pulled from Google Contacts,Google Contacts-dan tortib olindi
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,Qabul qilingan so'rovda
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Muvaffaqiyatli tuzilgan
DocType: System Settings,Email Footer Address,E-pochta manzili manzili
