apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Sunt disponibile noi versiuni {} pentru următoarele aplicații
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,Înregistrările {0} vor fi exportate
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,Câmp titlu trebuie să fie un fieldname valid
DocType: Post Comment,Post Comment,posteaza comentariu
apps/frappe/frappe/config/core.py,Documents,Documente
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,Jurnal de activitate
DocType: Social Login Key,Custom Base URL,Adresa URL de bază personalizată
DocType: Email Flag Queue,Is Completed,Este gata
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,Obțineți câmpuri
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,Editează profilul
DocType: Kanban Board Column,Archived,Arhivat
DocType: Milestone Tracker,Document Type to Track,Tip de document de urmărit
DocType: System Settings,Session Expiry in Hours e.g. 06:00,Sesiunea de expirare în Ore de exemplu 06:00
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",Acest câmp va apărea numai în cazul în care numele_campului definit aici are valoare sau regulile sunt adevărate (exemple): myfield eval: doc.myfield == &#39;Valoarea mea&#39; eval: doc.age&gt; 18
DocType: Social Login Key,Office 365,Biroul 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,Astăzi
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","După ce ați stabilit acest lucru, utilizatorii vor fi doar documente de acces capabile (ex. Blog post), în cazul în care există link-ul (de exemplu, Blogger)."
DocType: Data Import Beta,Submit After Import,Trimiteți după import
DocType: Error Log,Log of Scheduler Errors,Log de erori Scheduler
DocType: User,Bio,Biografie
DocType: OAuth Client,App Client Secret,Aplicația Client Secret
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Inscrierea
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,Parentul este numele documentului la care vor fi adăugate datele.
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Nu s-a putut crea folderul în Google Drive - Cod de eroare {0}
DocType: DocType,UPPER CASE,MAJUSCULE
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,Personalizat HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Introduceți numele folderului
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,Nu a fost găsit un șablon de adresă implicit. Vă rugăm să creați unul nou din Setare&gt; Tipărire și Branding&gt; Model de adrese.
apps/frappe/frappe/auth.py,Unknown User,Utilizator necunoscut
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,Selectați Rolul
DocType: Comment,Deleted,Șters
DocType: Workflow State,adjust,ajustaţi
DocType: Web Form,Sidebar Settings,Setări bara laterală
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times","Dacă este activat, vizualizarea documentelor este urmărită, acest lucru se poate întâmpla de mai multe ori"
DocType: Website Settings,Disable Customer Signup link in Login page,Dezactiva client link Inregistrare in Intrare pagină
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,Atribuit pentru/Proprietar
DocType: Workflow State,arrow-left,săgeată-în stânga
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,Exportă 1 înregistrare
DocType: Workflow State,fullscreen,fullscreen
DocType: Chat Token,Chat Token,Chat Token
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,Creați grafic
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,Nu importați
DocType: Web Page,Center,Centru
DocType: Notification,Value To Be Set,Valoare de setat
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},Editați {0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,Primul nivel
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Reprezintă statele permise într-un document și rol atribuit pentru a schimba starea.
DocType: Data Migration Connector,Database Name,Nume Bază de Date
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,Actualizează Forma
DocType: DocField,Select,Selectează
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,Vizualizare jurnal complet
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Exprimare simplă Python, Exemplu: status == &#39;Deschis&#39; și tastați == &#39;Bug&#39;"
apps/frappe/frappe/utils/csvutils.py,File not attached,Nu fișier atașat
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,Conexiunea a fost pierdută. Este posibil ca unele funcții să nu funcționeze.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess","Repetări de genul &quot;aaa&quot;, sunt ușor de ghicit"
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,Chat nou
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Dacă setați acest lucru, acest articol va veni într-un drop-down sub părintele selectat."
DocType: Print Format,Show Section Headings,Afișați Secțiunea Pozițiile
DocType: Bulk Update,Limit,Limită
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},Am primit o solicitare de ștergere a {0} date asociate cu: {1}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,Adăugă o secțiune nouă
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,Înregistrări filtrate
apps/frappe/frappe/www/printview.py,No template found at path: {0},Nu a fost gasit la cale șablon: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,Nu există un cont de e-mail
DocType: Comment,Cancelled,Anulat
DocType: Chat Room,Avatar,Avatar
DocType: Blogger,Posts,Mesaje
DocType: Social Login Key,Salesforce,Forta de vanzare
DocType: DocType,Has Web View,Are Vizualizare web
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","Numele DocType ar trebui să înceapă cu o literă și poate să conțină numai litere, cifre, spații și subliniere"
DocType: Dashboard,Dashboard Name,Nume tablou de bord
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,Parola contului dvs. a expirat.
DocType: Communication,Spam,Spam
DocType: Integration Request,Integration Request,cerere de integrare
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,Dragă
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,Adăugare grup
DocType: Address,Maharashtra,Maharashtra
DocType: Auto Repeat,Accounts User,Conturi de utilizator
DocType: Web Page,HTML for header section. Optional,HTML pentru secțiunea antet. Opţional
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,Această caracteristică este brand nou și încă experimental
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,Maxime {0} rânduri permis
DocType: Dashboard Chart Link,Chart,Diagramă
DocType: Email Unsubscribe,Global Unsubscribe,Global Dezabonare
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,Aceasta este o parolă foarte frecvente.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Vedere
DocType: Comment,Assigned,Atribuit
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,Faceți clic pe <b>Autorizați acces Google Drive</b> pentru a autoriza Accesul Google Drive.
DocType: Print Format,Js,js
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,Selectați formatul de imprimare
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,modele de tastatură scurte sunt ușor de ghicit
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,Generați un nou raport
DocType: Portal Settings,Portal Menu,Meniu portal
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,Lungimea de {0} ar trebui să fie între 1 și 1000
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,Căutați orice
DocType: Data Migration Connector,Hostname,Numele gazdei
DocType: Data Migration Mapping,Condition Detail,Detaliile condiției
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}","Pentru valuta {0}, suma minimă a tranzacției ar trebui să fie {1}"
DocType: DocField,Print Hide,Imprimare Ascunde
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,Utilizatorului
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,Introduceți valoarea
DocType: Workflow State,tint,tentă
DocType: DocField,In Preview,În Previzualizare
DocType: Webhook,JSON Request Body,Corpul de solicitare JSON
DocType: Web Page,Style,Stil
DocType: Prepared Report,Report End Time,Raportați ora de încheiere
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,de exemplu:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} comentarii
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,Versiunea actualizată
DocType: Customize Form Field,Label and Type,Etichetă și tip
DocType: Workflow State,forward,înainte
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} a editat acest {1}
DocType: Custom DocPerm,Submit,Trimite
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,Dosar nou
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,Utilizează adresa de e-mail menționată în acest cont a expeditorului pentru toate e-mailurile trimise folosind acest cont.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,Comutare Diagrame
DocType: Website Settings,Sub-domain provided by erpnext.com,Sub-domeniu furnizate de erpnext.com
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,Configurarea sistemului
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,Descendenți din
DocType: System Settings,dd-mm-yyyy,zz-ll-aaaa
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,Trebuie să aibă raport permisiunea de a accesa acest raport.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Selectați Scorul minim de parolă
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Selectați Scorul minim de parolă
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,Adăugat
DocType: Personal Data Download Request,Personal Data Download Request,Cerere de descărcare a datelor cu caracter personal
DocType: DocField,Table MultiSelect,Tabel MultiSelect
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Integrare Google Calendar.
DocType: Auto Repeat,Half-yearly,Semestrial
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,De zi cu zi Eveniment Digest este trimis pentru Calendar Evenimente în care sunt stabilite memento-uri.
DocType: Braintree Settings,Header Image,Header Image
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,Vezi site-ul
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),Mesaj care trebuie afișat la finalizarea cu succes (numai pentru utilizatorii oaspeți)
DocType: Workflow State,remove,elimină
DocType: Email Domain,If non standard port (e.g. 587),"Dacă portul non standard (de exemplu, 587)"
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0} puncte de critică pentru {1} {2}
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0} punct de critică pentru {1} {2}
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,Comentariile nu pot avea legături sau adrese de e-mail
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,Reîncarcă
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,Adăugă propriile Categorii Etichete
apps/frappe/frappe/desk/query_report.py,Total,Total
DocType: Event,Participants,Participanţii
DocType: Integration Request,Reference DocName,Referință DocName
DocType: Web Form,Success Message,Succes Mesaj
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,personalizări export
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,Data de încheiere nu poate fi înainte de data de începere!
DocType: DocType,User Cannot Search,Utilizatorul nu poate căuta
DocType: Communication Link,Communication Link,Link de comunicare
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,Format Ieșire nevalid
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},Nu poate fi {0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,Aplicați această regulă în cazul în care utilizatorul este proprietarul
DocType: Global Search Settings,Global Search Settings,Setări globale de căutare
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,Va fi ID-ul dvs. de conectare
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,Tipuri de documente de căutare globală resetate.
,Lead Conversion Time,Timp Conversie Pistă
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,Întocmiţi raport
DocType: Note,Notify users with a popup when they log in,Notificați utilizatorii cu un pop-up atunci când se autentifică
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Core Modules {0} cannot be searched in Global Search.,Modulele de bază {0} nu pot fi căutate în Căutarea globală.
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,Deschide chat
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge","{0} {1} nu există, selectează un nou obiectiv pentru fuzionare"
DocType: Data Migration Connector,Python Module,Modulul Python
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,Navigați acasă
DocType: GSuite Settings,Google Credentials,Acreditare Google
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,Cod QR pentru verificarea autentificării
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,Adăugați Sarcină de îndeplinit
DocType: Footer Item,Company,Compania
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},Media de {0}
DocType: User,Logout from all devices while changing Password,Deconectați-vă de la toate dispozitivele în timp ce modificați parola
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,Verifică Parola
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,Au fost erori
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,Introduceți ID-ul și secretul clientului în Setările Google.
apps/frappe/frappe/core/doctype/communication/communication.js,Close,Închideți
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,Nu se poate schimba docstatus 0-2
DocType: File,Attached To Field,Atașat la câmp
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,Actualizare
DocType: Transaction Log,Transaction Hash,Tranșa de tranzacționare
DocType: Error Snapshot,Snapshot View,Vizualizare instantaneu
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,Vă rugăm să salvați Newsletter înainte de a trimite
DocType: Webhook,The webhook will be triggered if this expression is true,Hook-ul va fi declanșat dacă această expresie este adevărată
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,Editare proprietăți
DocType: Patch Log,List of patches executed,Listă de patch-uri executate
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} deja dezabonat
DocType: Data Import,Show only errors,Afișați numai erori
DocType: Website Settings,Banner HTML,Banner HTML
DocType: Workflow,Send Email Alert,Trimitere Alertă prin e-mail
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',Vă rugăm să selectați o altă metodă de plată. Razorpay nu acceptă tranzacții în valută „{0}“
DocType: Data Import,In Progress,In progres
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,Pentru backup coada de așteptare. Aceasta poate dura câteva minute până la o oră.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,Permisiunea utilizatorului există deja
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},Maparea coloanei {0} în câmpul {1}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},Vizualizați {0}
DocType: User,Hourly,ore
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,Înregistrează Aplicație client OAuth
DocType: DocField,Fetch If Empty,Fetch Dacă gol
DocType: Data Migration Connector,Authentication Credentials,Acreditări autentificare
DocType: Role,Two Factor Authentication,Două autentificare cu factori
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,Plăti
DocType: Energy Point Settings,Point Allocation Periodicity,Periodicitatea alocării punctelor
DocType: SMS Settings,SMS Gateway URL,SMS Gateway URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} nu poate fi ""{2}"". Ar trebui să fie unul dintre ""{3}"""
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,gained by {0} via automatic rule {1},câștigat de {0} prin regula automată {1}
apps/frappe/frappe/utils/data.py,{0} or {1},{0} sau {1}
DocType: Workflow State,trash,gunoi
DocType: System Settings,Older backups will be automatically deleted,backup-uri mai vechi vor fi șterse automat
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,Codul cheie de acces invalid sau cheia de acces secret.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,Ai pierdut câteva puncte de energie
DocType: Post,Is Globally Pinned,Este conectat la nivel global
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,activitate recenta
DocType: Workflow Transition,Conditions,Condiții
DocType: Event,Leave blank to repeat always,Lăsați necompletat pentru a repeta mereu
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,Confirmat
DocType: Event,Ends on,Se termină pe
DocType: Payment Gateway,Gateway,Portal
DocType: LDAP Settings,Path to Server Certificate,Path to Certificate Server
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,Nu este suficientă permisiunea de a vedea legături
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,Nu este suficientă permisiune pentru a vedea legături
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,Titlul adresei este obligatoriu.
DocType: Google Contacts,Push to Google Contacts,Apăsați către Contacte Google
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","HTML adăugat în secțiunea  a paginii web, folosit în principal pentru verificarea site-ului și SEO"
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Recidivat
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,Articol nu poate fi adăugat la propriile descendenți
DocType: Session Default Settings,Session Defaults,Valorile implicite ale sesiunii
DocType: System Settings,Expiry time of QR Code Image Page,Termenul de expirare a codului QR
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,Afișați Totaluri
DocType: Error Snapshot,Relapses,Recidivele
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,Nu a fost găsit niciun utilizator
DocType: Address,Preferred Shipping Address,Preferat Adresa Shipping
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,Cu cap Scrisoare
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} a creat acest {1}
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1} in Row {2}. Restricted field: {3},Nu este permis pentru {0}: {1} în rândul {2}. Câmp restricționat: {3}
DocType: S3 Backup Settings,eu-west-1,UE-vest-1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","Dacă aceasta este bifată, vor fi importate rânduri cu date valide și rândurile nevalide vor fi aruncate într-un fișier nou pentru a le importa mai târziu."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,Documentul este editabil doar de către utilizatorii de rol
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.","Sarcina {0}, care atribuit {1}, a fost închis de {2}."
DocType: Print Format,Show Line Breaks after Sections,Afișează sfârșiturile de linie după secțiunile
DocType: Communication,Read by Recipient On,Citiți de către destinatari activat
DocType: Blogger,Short Name,Numele scurt
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},Conectat cu {0}
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","Sunteți selectați Opțiuni de sincronizare ca toate, va resincronizare toate \ citit ca și mesaj necitit de la server. Acest lucru poate provoca, de asemenea, dublarea \ de comunicare (e-mailuri)."
DocType: Workflow State,magnet,magnet
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,Acest valutar este dezactivată. Permite să folosească în tranzacțiile
DocType: Desktop Icon,Blocked,blocate
DocType: Contact Us Settings,"Default: ""Contact Us""","Default: ""Contactați-ne"""
DocType: Contact,Purchase Manager,Cumpărare Director
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Când este activat, acest lucru va permite invitaților să încarce fișiere în aplicația dvs., Puteți activa acest lucru dacă doriți să colectați fișiere de la utilizator fără a fi nevoie să se conecteze, de exemplu în formularul web pentru aplicațiile de lucru."
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,Comută Etichetă
DocType: Custom Script,Sample,Exemplu
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.","Pentru performanță, au fost procesate doar primele 100 de rânduri."
DocType: Braintree Settings,Private Key,Cheia privată
DocType: S3 Backup Settings,ap-northeast-2,AP-nord-est-2
DocType: Custom Field,Is Mandatory Field,Este câmp obligatoriu
DocType: User,Website User,Site-ul utilizatorului
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,Unele coloane ar putea fi tăiate la imprimarea în format PDF. Încercați să păstrați numărul de coloane sub 10.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,Nu egali
DocType: Data Import Beta,Don't Send Emails,Nu trimiteți e-mailuri
DocType: Integration Request,Integration Request Service,Integrarea Solicitare de servicii
DocType: Access Log,Access Log,Jurnal de acces
DocType: Website Script,Script to attach to all web pages.,Script pentru a atașa la toate paginile web.
DocType: Web Form,Allow Multiple,Permiteți multiple
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,Atribuiţi
DocType: Translation,PR sent,PR trimis
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Trimiteți doar înregistrările actualizate în ultimele X ore
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Trimiteți doar înregistrările actualizate în ultimele X ore
DocType: Communication,Feedback,Reactie
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,Traducerea deschisă
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,Acest e-mail este generat automat
DocType: Workflow State,Icon will appear on the button,Pictograma va apărea pe butonul
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,Faceți clic pentru a seta filtre
DocType: Energy Point Log,Revert,Reveni
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,Socketio nu este conectat. Nu se poate încărca
DocType: Website Settings,Website Settings,Setarile site-ului
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Month,Lună
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Protip: Adăugați <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> pentru a trimite documentul de referință
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Only users involved in the document are listed,Sunt enumerați doar utilizatorii implicați în document
DocType: DocField,Fetch From,Fetch From
apps/frappe/frappe/modules/utils.py,App not found,Aplicaţia nu a fost găsită
apps/frappe/frappe/core/doctype/communication/communication.py,Cannot create a {0} against a child document: {1},Nu se poate crea o {0} împotriva unui document de copil: {1}
DocType: Social Login Key,Social Login Key,Tasta de conectare socială
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: Opțiunile {1} trebuie să fie identice cu numele doctype {2} pentru câmpul {3}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Clear Cache and Reload,Ștergeți memoria cache și reîncărcați
DocType: Portal Settings,Custom Sidebar Menu,Bară Laterală Personalizată
DocType: Workflow State,pencil,creion
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,Chat mesaje și alte notificări.
apps/frappe/frappe/public/js/frappe/social/Home.vue,Social Home,Cămin social
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Insert After cannot be set as {0},Introduceți După ce nu poate fi setat ca {0}
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Share {0} with,Distribuiți {0} cu
apps/frappe/frappe/public/js/frappe/desk.js,Email Account setup please enter your password for: ,Configurarea contului de e-mail vă rugăm să introduceți parola pentru:
DocType: Workflow State,hand-up,mână-sus
DocType: Blog Settings,Writers Introduction,Scriitori Introducere
DocType: Address,Phone,Telefon
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type or Role to start.,Selectați Document Type sau Rol pentru a începe.
DocType: Contact,Passive,Pasiv
DocType: Auto Repeat,Accounts Manager,Manager de Conturi
apps/frappe/frappe/desk/form/assign_to.py,Assignment for {0} {1},Alocarea pentru {0} {1}
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Your payment is cancelled.,Plata dvs. este anulată.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select File Type,Selectați tipul de fișier
apps/frappe/frappe/core/doctype/success_action/success_action.js,View All,A vedea tot
DocType: Help Article,Knowledge Base Editor,Baza de cunoștințe Editor
apps/frappe/frappe/public/js/frappe/views/container.js,Page not found,Pagina nu a fost găsită
DocType: DocField,Precision,Precizie
DocType: Website Slideshow,Slideshow Items,Prezentarea Articole
apps/frappe/frappe/utils/password_strength.py,Try to avoid repeated words and characters,Încercați să evitați cuvinte și caractere repetate
DocType: Workflow Action,Workflow State,Stare flux de lucru
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Added,Rânduri Adăugate
apps/frappe/frappe/www/list.py,My Account,Contul Meu
DocType: ToDo,Allocated To,Alocate
apps/frappe/frappe/templates/emails/password_reset.html,Please click on the following link to set your new password,Vă rugăm să faceți clic pe link-ul următor pentru a seta noua parola
DocType: Notification,Days After,Zilele După
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Connection Active!,Conexiune tavă QZ activă!
DocType: Contact Us Settings,Settings for Contact Us Page,Setări pentru Contactați-ne Pagina
DocType: Print Settings,Enable Print Server,Activați serverul de imprimare
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} weeks ago,Acum {0} săptămâni
DocType: Email Account,Footer,Subsol
apps/frappe/frappe/config/integrations.py,Authentication,Autentificare
apps/frappe/frappe/utils/verified_command.py,Invalid Link,Link invalid
