apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Neue {} Versionen für die folgenden Apps sind verfügbar
DocType: Data Import,Skip rows with errors,Überspringe Zeilen mit Fehlern
DocType: Workflow State,flag,Kennzeichnen
DocType: Web Page,Text Align,Textausrichtung
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},Der Name darf keine Sonderzeichen wie {0} enthalten
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,Dokumente drucken
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,Zum Feld springen
DocType: Contact Us Settings,Forward To Email Address,Weiterleiten an E-Mail-Adresse
DocType: Contact Phone,Is Primary Phone,Ist das Haupttelefon
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,"Senden Sie eine E-Mail an {0}, um sie hier zu verlinken."
DocType: Auto Email Report,Weekdays,Wochentage
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,{0} Datensätze werden exportiert
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,Bezeichnungsfeld muss ein gültiger Feldname sein
DocType: Post Comment,Post Comment,Kommentar posten
apps/frappe/frappe/config/core.py,Documents,Dokumente
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,Aktivitätsprotokoll von
DocType: Social Login Key,Custom Base URL,Benutzerdefinierte Basis-URL
DocType: Email Flag Queue,Is Completed,Ist Abgeschlossen
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,Felder erhalten
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,Profil bearbeiten
DocType: Kanban Board Column,Archived,Archiviert
DocType: Milestone Tracker,Document Type to Track,Dokumenttyp zu verfolgen
DocType: System Settings,Session Expiry in Hours e.g. 06:00,"Sitzungsende in Stunden, z. B. 06:00"
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","Dieses Feld wird nur angezeigt, wenn der Feldname hier definierten Wert hat oder die Regeln erfüllt sind (Beispiele): myfield eval: doc.myfield == &#39;My Value&#39; eval: doc.age&gt; 18"
DocType: Social Login Key,Office 365,Büro 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,Heute
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Sobald dies eingestellt wurde, haben die Benutzer nur Zugriff auf Dokumente (z. B. Blog-Eintrag), bei denen eine Verknüpfung existiert (z. B. Blogger)."
DocType: Data Import Beta,Submit After Import,Nach dem Import einreichen
DocType: Error Log,Log of Scheduler Errors,Protokoll von Fehlermeldungen des Terminplaners
DocType: User,Bio,Lebenslauf
DocType: OAuth Client,App Client Secret,App Client Geheimnis
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Buche
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,"Parent ist der Name des Dokuments, zu dem die Daten hinzugefügt werden."
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Ordner in Google Drive konnte nicht erstellt werden - Fehlercode {0}
DocType: DocType,UPPER CASE,GROSSBUCHSTABEN
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,Benutzerdefiniertes HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Ordnernamen eingeben
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,Keine Standardadressvorlage gefunden. Erstellen Sie unter Setup&gt; Drucken und Markieren&gt; Adressvorlage eine neue.
apps/frappe/frappe/auth.py,Unknown User,Unbekannter Benutzer
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,Rolle auswählen
DocType: Comment,Deleted,Gelöscht
DocType: Workflow State,adjust,Anpassen
DocType: Web Form,Sidebar Settings,Sidebar-Einstellungen
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times","Wenn diese Option aktiviert ist, werden Dokumentansichten nachverfolgt. Dies kann mehrmals vorkommen"
DocType: Website Settings,Disable Customer Signup link in Login page,Kunden-Anmeldung auf der Anmeldeseite deaktivieren
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,Zuständig / Inhaber
DocType: Workflow State,arrow-left,Pfeil-nach-links
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,1 Datensatz exportieren
DocType: Workflow State,fullscreen,Vollbild
DocType: Chat Token,Chat Token,Chat-Token
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,Diagramm erstellen
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,Nicht importieren
DocType: Web Page,Center,Zentrieren
DocType: Notification,Value To Be Set,"Wert, der gesetzt werden soll"
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},Bearbeiten {0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,Erste Stufe
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Stellt die in einem Dokument erlaubten Zustände und die zugewiesene Rolle zum Ändern des Zustands dar.
DocType: Data Migration Connector,Database Name,Name der Datenbank
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,Formular aktualisieren
DocType: DocField,Select,Auswählen
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,Vollständiges Protokoll anzeigen
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Einfacher Python-Ausdruck, Beispiel: status == &#39;Open&#39; und type == &#39;Bug&#39;"
apps/frappe/frappe/utils/csvutils.py,File not attached,Datei nicht angehängt
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,Verbindung unterbrochen. Einige Funktionen funktionieren möglicherweise nicht.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",Wiederholt wie &quot;aaa&quot; sind leicht zu erraten
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,Neuer Chat
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Wenn diese Einstellung getroffen wird, erscheint ein Eintrag im Drop-Down-Menü des übergeordneten Vorgangs."
DocType: Print Format,Show Section Headings,Zeige Abschnittsüberschriften
DocType: Bulk Update,Limit,Grenze
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},"Wir haben eine Anfrage zum Löschen von {0} Daten erhalten, die im Zusammenhang stehen mit: {1}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,Fügen Sie einen neuen Abschnitt hinzu
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,Gefilterte Datensätze
apps/frappe/frappe/www/printview.py,No template found at path: {0},Keine Vorlage im Pfad: {0} gefunden
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,Kein E-Mail-Konto
DocType: Comment,Cancelled,Abgebrochen
DocType: Chat Room,Avatar,Avatar
DocType: Blogger,Posts,Beiträge
DocType: Social Login Key,Salesforce,Zwangsversteigerung
DocType: DocType,Has Web View,Hat Webansicht
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","DocType Name sollte mit einem Buchstaben beginnen und es darf nur aus Buchstaben, Zahlen, Leerzeichen und Unterstrichen bestehen."
DocType: Dashboard,Dashboard Name,Name des Dashboards
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,Das Passwort Ihres Kontos ist abgelaufen.
DocType: Communication,Spam,Spam
DocType: Integration Request,Integration Request,Integration anfordern
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,Hallo
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,Gruppe hinzufügen
DocType: Address,Maharashtra,Maharashtra
DocType: Auto Repeat,Accounts User,Rechnungswesen Benutzer
DocType: Web Page,HTML for header section. Optional,HTML für Kopfzeilen-Bereich. Optional
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,Diese Funktion ist ganz neu und noch experimentell
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,Maximum von {0} Zeilen erlaubt
DocType: Dashboard Chart Link,Chart,Diagramm
DocType: Email Unsubscribe,Global Unsubscribe,Global austragen
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,Dies ist ein sehr verbreitetes Passwort.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Anzeigen
DocType: Comment,Assigned,Zugewiesen
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,"Klicken Sie auf <b>Google Drive Access autorisieren, um Google Drive Access</b> zu autorisieren."
DocType: Print Format,Js,js
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,Druckformat auswählen
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,Kurze Tastatur-Muster sind leicht zu erraten
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,Neuen Bericht erstellen
DocType: Portal Settings,Portal Menu,Portal-Menü
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,Länge von {0} sollte zwischen 1 und 1000 sein
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,Suchen Sie nach etwas
DocType: Data Migration Connector,Hostname,Hostname
DocType: Data Migration Mapping,Condition Detail,Zustandsdetail
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}",Für die Währung {0} sollte der Mindesttransaktionsbetrag {1} sein.
DocType: DocField,Print Hide,Beim Drucken verbergen
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,An Benutzer
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,Wert eingeben
DocType: Workflow State,tint,Farbton
DocType: DocField,In Preview,In der Vorschau
DocType: Webhook,JSON Request Body,JSON-Anforderungshauptteil
DocType: Web Page,Style,Stil
DocType: Prepared Report,Report End Time,Endzeit melden
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,z. B.:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} Kommentare
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,Version aktualisiert
DocType: Customize Form Field,Label and Type,Bezeichnung und Typ
DocType: Workflow State,forward,Weiterleiten
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} bearbeitete(n) dies {1}
DocType: Custom DocPerm,Submit,Buchen
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,Neuer Ordner
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,"Verwendet die in diesem Konto angegebene E-Mail-Adresse als Absender für alle E-Mails, die über dieses Konto gesendet werden."
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,Toggle-Diagramme (? depends on context!)
DocType: Website Settings,Sub-domain provided by erpnext.com,"Unterdomäne, bereitgestellt von erpnext.com"
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,Einrichten Ihres Systems
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,Nachkommen von
DocType: System Settings,dd-mm-yyyy,TT-MM-JJJJ
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,"Um auf diesen Bericht zuzugreifen, muss eine Berichtsberechtigung vorliegen."
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Bitte wählen Sie Minimum Password Score
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,Hinzugefügt
DocType: Personal Data Download Request,Personal Data Download Request,Download-Anfrage für personenbezogene Daten
DocType: DocField,Table MultiSelect,Tabelle MultiSelect
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Google Kalender-Integration.
DocType: Auto Repeat,Half-yearly,Halbjährlich
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,"Ein täglicher Ereignisbericht wird für alle Kalenderereignisse gesendet, bei denen Erinnerungen aktiviert sind."
DocType: Braintree Settings,Header Image,Kopfbild
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,Webseite anzeigen
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),Nachricht nach erfolgreichem Abschluss (nur für Gastbenutzer)
DocType: Workflow State,remove,Entfernen
DocType: Email Domain,If non standard port (e.g. 587),Falls kein Standardport (z.B. 587) verwendet wird
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0} Kritikpunkte für {1} {2}
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0} Kritikpunkt für {1} {2}
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,Kommentare dürfen keine Links oder E-Mail-Adressen enthalten
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,Neu laden
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,Eigene Schlagwortkategorien hinzufügen
apps/frappe/frappe/desk/query_report.py,Total,Summe
DocType: Event,Participants,Teilnehmer
DocType: Integration Request,Reference DocName,Referenz-Dokumentenname
DocType: Web Form,Success Message,Erfolgsmeldung
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,Anpassungen exportieren
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,Das Enddatum darf nicht vor dem Startdatum liegen!
DocType: DocType,User Cannot Search,Benutzer kann nicht suchen
DocType: Communication Link,Communication Link,Kommunikationsverbindung
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,Ungültige Ausgabeformat
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},Kann nicht {0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,"Diese Regel anwenden, wenn der Nutzer gleich dem Besitzer ist"
DocType: Global Search Settings,Global Search Settings,Globale Sucheinstellungen
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,Wird Ihre Login-ID sein
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,Zurücksetzen der Dokumenttypen der globalen Suche.
,Lead Conversion Time,Lead-Umwandlungszeit
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,Bericht erstellen
DocType: Note,Notify users with a popup when they log in,"Benachrichtigen Sie die Benutzer mit einem Pop-up, wenn sie sich in"
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Core Modules {0} cannot be searched in Global Search.,Kernmodule {0} können in der globalen Suche nicht durchsucht werden.
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,Chat öffnen
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge",{0} {1} existiert nicht. Bitte ein neues Ziel zum Zusammenführen wählen
DocType: Data Migration Connector,Python Module,Python-Modul
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,Nach Hause navigieren
DocType: GSuite Settings,Google Credentials,Google-Anmeldeinformationen
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,QR Code für Login-Bestätigung
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,Zur Aufgabenliste hinzufügen
DocType: Footer Item,Company,Unternehmen
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},Durchschnitt von {0}
DocType: User,Logout from all devices while changing Password,Abmelden von allen Geräten beim Ändern des Passworts
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,Passwort bestätigen
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,Es gab Fehler
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,Geben Sie in den Google-Einstellungen die Kunden-ID und das Kundengeheimnis ein.
apps/frappe/frappe/core/doctype/communication/communication.js,Close,Schließen
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,DocStatus kann nicht von 0 auf 2 geändert werden
DocType: File,Attached To Field,An das Feld angehängt
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,Aktualisieren
DocType: Transaction Log,Transaction Hash,Transaktions-Hash
DocType: Error Snapshot,Snapshot View,Schnappschuss-Ansicht
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,Bitte den Newsletter vor dem Senden speichern
DocType: Webhook,The webhook will be triggered if this expression is true,"Der Webhook wird ausgelöst, wenn dieser Ausdruck wahr ist"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,Eigenschaften bearbeiten
DocType: Patch Log,List of patches executed,Angewandte Patches
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} bereits abgemeldet
DocType: Data Import,Show only errors,Zeige nur Fehler
DocType: Website Settings,Banner HTML,Banner-HTML
DocType: Workflow,Send Email Alert,E-Mail-Benachrichtigung senden
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',Bitte wählen Sie eine andere Zahlungsmethode. Razorpay unterstützt keine Transaktionen in der Währung ‚{0}‘
DocType: Data Import,In Progress,In Bearbeitung
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,Queued für das Backup. Es kann ein paar Minuten bis zu einer Stunde dauern.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,Benutzerberechtigung ist bereits vorhanden
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},Spalte {0} dem Feld {1} zuordnen
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},Ansicht {0}
DocType: User,Hourly,Stündlich
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,Registrieren OAuth-Client App
DocType: DocField,Fetch If Empty,"Abrufen, wenn leer"
DocType: Data Migration Connector,Authentication Credentials,Zugangsdaten
DocType: Role,Two Factor Authentication,Zwei-Faktor-Authentifizierung
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,Zahlen
DocType: Energy Point Settings,Point Allocation Periodicity,Punktzuordnungsperiodizität
DocType: SMS Settings,SMS Gateway URL,SMS-Gateway-URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} kann nicht ""{2}"" sein . Es sollte aus ""{3}"" sein."
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,gained by {0} via automatic rule {1},erhalten von {0} über die automatische Regel {1}
apps/frappe/frappe/utils/data.py,{0} or {1},{0} oder {1}
DocType: Workflow State,trash,Ausschuss
DocType: System Settings,Older backups will be automatically deleted,Ältere Backups werden automatisch gelöscht
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,Ungültige Zugriffsschlüssel-ID oder geheimer Zugriffsschlüssel.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,Sie haben einige Energiepunkte verloren
DocType: Post,Is Globally Pinned,Wird global gepinnt
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,Letzte Aktivität
DocType: Workflow Transition,Conditions,Bedingungen
DocType: Event,Leave blank to repeat always,"Freilassen, um immer zu wiederholen"
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,Bestätigt
DocType: Event,Ends on,Endet am
DocType: Payment Gateway,Gateway,Gateway
DocType: LDAP Settings,Path to Server Certificate,Pfad zum Server-Zertifikat
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,"Nicht genügend Erlaubnis, Links zu sehen"
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,Adressbezeichnung muss zwingend angegeben werden.
DocType: Google Contacts,Push to Google Contacts,Zu Google-Kontakten verschieben
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","HTML im ""head""-Abschnitt der Web-Seite hinzugefügt. Wird vor allem für Webseiten-Verifikation und SEO verwendet"
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Rückfällig
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,Artikel kann nicht zu seinen eigenen Abkömmlingen hinzugefügt werden
DocType: Session Default Settings,Session Defaults,Sitzungsstandards
DocType: System Settings,Expiry time of QR Code Image Page,Verfallzeit der QR Code Bildseite
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,Summen anzeigen
DocType: Error Snapshot,Relapses,Rückfälle
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,Kein Benutzer gefunden
DocType: Address,Preferred Shipping Address,Bevorzugte Lieferadresse
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,Mit Briefkopf
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} erstellte diese {1}
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1} in Row {2}. Restricted field: {3},Nicht zulässig für {0}: {1} in Zeile {2}. Eingeschränktes Feld: {3}
DocType: S3 Backup Settings,eu-west-1,eu-west-1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","Wenn dies aktiviert ist, werden Zeilen mit gültigen Daten importiert, und ungültige Zeilen werden in eine neue Datei ausgegeben, die Sie später importieren können."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,Das Dokument kann nur von Benutzern der Rolle bearbeitet werden
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.","Die Aufgabe {0}, die Sie {1} zugeordnet haben, wurde von {2} geschlossen."
DocType: Print Format,Show Line Breaks after Sections,Zeige Zeilenumbrüche nach den Abschnitten
DocType: Communication,Read by Recipient On,Gelesen von Empfänger On
DocType: Blogger,Short Name,Kürzel
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},Verknüpft mit {0}
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","Sie haben die ALL als Synchronisations-Option gewählt. \ Damit werden alle neuen, gelesenen sowie ungelesene Nachricht vom Server empfangen. \ Es kann zu Duplikaten bei den E-Mails kommen."
DocType: Workflow State,magnet,Magnet
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,"Diese Währung ist deaktiviert. Aktivieren, um in Transaktionen zu verwenden"
DocType: Desktop Icon,Blocked,Gesperrt
DocType: Contact Us Settings,"Default: ""Contact Us""",Standardeinstellung: „Kontaktieren Sie uns“
DocType: Contact,Purchase Manager,Einkaufsleiter
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Wenn diese Option aktiviert ist, können Gäste Dateien in Ihre Bewerbung hochladen. Sie können diese Option aktivieren, wenn Sie Dateien von Benutzern sammeln möchten, ohne dass diese sich anmelden müssen, z. B. in einem Webformular für Bewerbungen."
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,Umschaltmarke
DocType: Custom Script,Sample,Beispiel
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.",Aus Performancegründen wurden nur die ersten 100 Zeilen verarbeitet.
DocType: Braintree Settings,Private Key,Privat Schlüssel
DocType: S3 Backup Settings,ap-northeast-2,ap-nordost-2
DocType: Custom Field,Is Mandatory Field,Ist Pflichtfeld
DocType: User,Website User,Webseitenbenutzer
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,"Einige Spalten werden beim Drucken in PDF möglicherweise abgeschnitten. Versuchen Sie, die Anzahl der Spalten unter 10 zu halten."
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,ist nicht gleich
DocType: Data Import Beta,Don't Send Emails,Senden Sie keine E-Mails
DocType: Integration Request,Integration Request Service,Integration Anfrage Service
DocType: Access Log,Access Log,Zugriffsprotokoll
DocType: Website Script,Script to attach to all web pages.,"Skript, das allen Webseiten hinzugefügt wird."
DocType: Web Form,Allow Multiple,Mehrere zulassen
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,Zuweisen
DocType: Translation,PR sent,PR gesendet
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Nur Send Records aktualisiert in den letzten X Stunden
DocType: Communication,Feedback,Rückmeldung
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,Übersetzung öffnen
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,Diese E-Mail wurde automatisch generiert
DocType: Workflow State,Icon will appear on the button,Symbol wird auf der Schaltfläche angezeigt
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,"Klicken Sie hier, um Filter festzulegen"
DocType: Energy Point Log,Revert,Zurückkehren
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,Socketio ist nicht verbunden. Kann nicht hochladen
DocType: Website Settings,Website Settings,Webseiten-Einstellungen
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Month,Monat
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Protip: In <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> senden Dokumentverweis
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Only users involved in the document are listed,"Es werden nur Benutzer aufgelistet, die an dem Dokument beteiligt sind"
DocType: DocField,Fetch From,Abholen von
apps/frappe/frappe/modules/utils.py,App not found,App nicht gefunden
apps/frappe/frappe/core/doctype/communication/communication.py,Cannot create a {0} against a child document: {1},Kann {0} nicht gegen ein Kind Dokument erstellen: {1}
DocType: Social Login Key,Social Login Key,Social Login-Schlüssel
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: Die Optionen {1} müssen mit dem Doctype-Namen {2} für das Feld {3} identisch sein.
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Clear Cache and Reload,Cache leeren und neu laden
DocType: Portal Settings,Custom Sidebar Menu,Benutzerdefinierte Sidebar Menu
DocType: Workflow State,pencil,Bleistift
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,Chat-Nachrichten und andere Meldungen
apps/frappe/frappe/public/js/frappe/social/Home.vue,Social Home,Soziales Zuhause
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Insert After cannot be set as {0},Dahinter einfügen kann nicht als eingestellt werden {0}
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Share {0} with,{0} teilen mit
apps/frappe/frappe/public/js/frappe/desk.js,Email Account setup please enter your password for: ,E-Mail-Konto-Setup geben Sie bitte Ihre Passwort für:
DocType: Workflow State,hand-up,Pfeil-nach-oben
DocType: Blog Settings,Writers Introduction,Vorwort des Autors
DocType: Address,Phone,Telefon
