apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,පහත සඳහන් යෙදුම් සඳහා නව {} නිකුත් කිරීම් තිබේ
apps/frappe/frappe/public/js/frappe/list/list_view.js,Apply Assignment Rule,පැවරුම් රීතිය යොදන්න
apps/frappe/frappe/utils/bot.py,show,පෙන්වන්න
apps/frappe/frappe/utils/data.py,Invalid field name {0},අවලංගු ක්ෂේත්ර නම {0}
DocType: Address Template,Address Template,ලිපිනය සැකිල්ල
DocType: Workflow State,text-height,පෙළ-උස
DocType: Data Migration Plan Mapping,Data Migration Plan Mapping,දත්ත සංක්රමණ සැලැස්ම සිතියම්ගත කිරීම
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Starting Frappé ...,Frappé ආරම්භ කිරීම ...
DocType: Web Form Field,Max Length,මැක්ස් දිග
DocType: Print Format,Jinja,ජින්ජා
DocType: Workflow State,map-marker,සිතියම-මාකර්
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Submit an Issue,ක නිකුත් ඉදිරිපත්
DocType: Event,Repeat this Event,මෙම අවස්ථාවට නැවත නැවත
DocType: Address,Maintenance User,නඩත්තු පරිශීලක
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,"LDAP Search String needs to end with a placeholder, eg sAMAccountName={0}","LDAP සෙවුම් නූල ස්ථානගත කරන්නෙකු සමඟ අවසන් විය යුතුය, උදා: sAMAccountName = {0}"
apps/frappe/frappe/utils/password_strength.py,Avoid dates and years that are associated with you.,ඔබ සමඟ සම්බන්ධ වන බව දින සහ අවුරුදු වළකින්න.
DocType: Custom DocPerm,Amend,සංශෝධනය
DocType: Data Import,Generated File,උත්පතන ගොනුව
DocType: Transaction Log,Previous Hash,පෙර Hash
DocType: File,Is Attachments Folder,ඇමුණුම් ෆෝල්ඩරය වේ
apps/frappe/frappe/public/js/frappe/views/treeview.js,Expand All,සියල්ල විහිදුවන්න
apps/frappe/frappe/public/js/frappe/chat.js,Select a chat to start messaging.,පණිවිඩ යැවීම සඳහා චැට් එකක් තෝරන්න.
apps/frappe/frappe/public/js/frappe/form/controls/table.js,Processing,සැකසුම
apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.js,Please select Entity Type first,කරුණාකර මුලින්ම Entity Type තෝරා ගන්න
apps/frappe/frappe/templates/includes/login/login.js,Valid Login id required.,වලංගු ලොගින් වන්න id අවශ්ය විය.
apps/frappe/frappe/model/rename_doc.py,Please select a valid csv file with data,කරුණාකර දත්ත සමඟ වලංගු CSV ගොනුවක් තෝරා
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} un-shared this document with {1},{0} {1} සමග මෙම ලියවිල්ල එක්සත් ජාතීන්ගේ-හවුල්
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} point,ඔබ {0} ලකුණු ලබා ගත්තා
DocType: LDAP Settings,SSL/TLS Mode,SSL / TLS ප්‍රකාරය
DocType: DocType,"Make ""name"" searchable in Global Search",ගෝලීය සොයන්න දී &quot;නම&quot; සොයාගත හැකිවන ලෙස සකස් කරන්න
apps/frappe/frappe/core/doctype/version/version_view.html,Row # ,ෙරෝ #
apps/frappe/frappe/templates/emails/auto_reply.html,This is an automatically generated reply,මෙය ස්වයංක්රීයව ජනනය පිළිතුරුපත්
DocType: Help Category,Category Description,ප්රවර්ගය විස්තරය
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Default Theme,පෙරනිමි තේමාව
apps/frappe/frappe/model/document.py,Record does not exist,වාර්තා නොපවතියි
apps/frappe/frappe/core/doctype/version/version_view.html,Original Value,මුල් අගය
DocType: Help Category,Help Category,උදවු ප්රවර්ගය
apps/frappe/frappe/utils/oauth.py,User {0} is disabled,පරිශීලක {0} අක්රීය
DocType: Dashboard Chart,Last Month,පසුගිය මාසය
apps/frappe/frappe/www/404.html,Page missing or moved,පිටුව අතුරුදන් හෝ ශෝකයක්
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Reviews,සමාලෝචන
DocType: DocType,Route,මාර්ග
apps/frappe/frappe/config/integrations.py,Razorpay Payment gateway settings,Razorpay ගෙවීම් සැකසුම්
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch attached images from document,ලියකියවිලි වලින් සම්බන්ධිත ඡායාරූප ලබා ගන්න
DocType: Chat Room,Name,නම
DocType: Contact Us Settings,Skype,ස්කයිප්
DocType: Chat Profile,Notification Tones,දැනුම් දීමේ මාධ්ය
DocType: Assignment Rule,Load Balancing,ශේෂය පැටවීම
DocType: OAuth Authorization Code,Valid,වලංගු
apps/frappe/frappe/public/js/frappe/form/controls/link.js,Open Link,විවෘත ලින්ක්
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Your Language,ඔබගේ භාෂාව
DocType: Dashboard Chart,Average,සාමාන්‍යය
apps/frappe/frappe/public/js/frappe/form/grid.js,Add Row,ෙරෝ එකතු කරන්න
DocType: Tag Category,Doctypes,Doctypes
apps/frappe/frappe/public/js/frappe/form/print.js,Printer,මුද්‍රණ යන්ත්‍රය
apps/frappe/frappe/desk/query_report.py,Query must be a SELECT,විමසුම් සඳහා තේරීම් විය යුතුය
DocType: Auto Repeat,Completed,සම්පූර්ණ කරන ලද
DocType: File,Is Private,පුද්ගලික වේ
DocType: Data Export,Select DocType,DocType තෝරන්න
apps/frappe/frappe/public/js/frappe/request.js,File size exceeded the maximum allowed size of {0} MB,ගොනු විශාලත්වය {0} මෙබ උපරිම ඉඩ ප්රමාණය ඉක්මවා ගොස්
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Created On,දා නිර්මාණය
DocType: Workflow State,align-center,සන්ධානගත-මධ්යස්ථානය
DocType: Address,Lakshadweep Islands,Lakshadweep දූපත්
DocType: DocType,Allow events in timeline,ඉරිදා සිදුවීම් වලට ඉඩ දෙන්න
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Write,ලියන්න පුළුවන්
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","යම් යම් ලිපි ලේඛණ, ක ඉන්වොයිසිය වගේ, එක් වරක් අවසන් වෙනස් කළ යුතු නැහැ. එම ලිපි ලේඛන සඳහා අවසාන රාජ්ය ඉදිරිපත් හැඳින්වේ. ඔබ චරිත ඉදිරිපත් කළ හැකි සීමා කළ හැකිය."
DocType: Newsletter,Test Email Address,ටෙස්ට් විද්යුත් තැපැල් ලිපිනය
DocType: Auto Repeat,Reference Document Type,ආශ්රිත ලේඛන වර්ගය
DocType: ToDo,Sender,යවන්නාගේ
DocType: Google Drive,Backup Folder Name,උපස්ථ ෆෝල්ඩරයේ නම
apps/frappe/frappe/email/doctype/notification/notification.py,Error while evaluating Notification {0}. Please fix your template.,නිවේදනය ඇගයීමේදී දෝශයක් {0}. කරුණාකර ඔබේ ආකෘතිය නිවැරදි කරන්න.
DocType: GSuite Settings,Google Apps Script,Google Apps ස්ක්රිප්ට්
apps/frappe/frappe/templates/includes/comments/comments.html,Leave a Comment,ඒ ප්රකාශය කරන්නේ මාරයාය
apps/frappe/frappe/website/doctype/help_article/templates/help_article.html,More articles on {0},{0} මත තවත් ලිපි
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,No contacts linked to document,ලේඛනයට සම්බන්ධතා නොමැත
DocType: Letter Head,Footer will display correctly only in PDF,පාදකය නිවැරදිව පෙන්වන්නේ PDF වලින් පමණි
apps/frappe/frappe/core/doctype/data_import/data_import_list.js,Pending,විභාග
DocType: System Settings,Allow only one session per user,පරිශීලකයෙකුට එක් සැසි ඉඩ දෙන්න
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1/Test Folder 3,මුල් පිටුව / ටෙස්ට් ෆෝල්ඩරය 1 / ටෙස්ට් ෆෝල්ඩරය 3
DocType: Website Settings,&lt;head&gt; HTML,&lt;Head&gt; HTML
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Select or drag across time slots to create a new event.,තෝරා ගැනීමට හෝ නව අවස්ථාවට නිර්මාණය කිරීමට මඳබව පුරා ඇදගෙන යන්න.
DocType: Contact,Contact Details,ඇමතුම් විස්තර
DocType: DocField,In Filter,පෙරහන් දී
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Kanban,Kanban
DocType: DocType,Show in Module Section,මොඩියුලය වගන්තිය පෙන්වන්න
DocType: Workflow Document State,Is Optional State,විකල්ප රාජ්ය වේ
DocType: Letter Head,Header HTML,ශීර්ෂක HTML
apps/frappe/frappe/core/doctype/communication/communication.js,Relink,Relink
apps/frappe/frappe/templates/includes/login/login.js,SMS was not sent. Please contact Administrator.,කෙටි පණිවිඩයක් යවා නැත. කරුණාකර පරිපාලක අමතන්න.
DocType: Web Page,"Page to show on the website
",එම වෙබ් අඩවිය පෙන්වන්න පිටුව
apps/frappe/frappe/config/settings.py,Create and manage newsletter,පුවත් පත්‍රිකාව සාදන්න සහ කළමනාකරණය කරන්න
DocType: Note,Seen By Table,වගුව මගින් දැක
apps/frappe/frappe/www/third_party_apps.html,Logged in,ඇතුල් වුනා
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending and Inbox,පෙරනිමි යැවීම සහ එන ලිපි
DocType: System Settings,OTP App,OTP ඇප්
DocType: Google Drive,Send Email for Successful Backup,සාර්ථක Backup සඳහා ඊ-තැපෑල යවන්න
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.py,Scheduler is inactive. Cannot import data.,උපලේඛකයා අක්‍රීයයි. දත්ත ආයාත කළ නොහැක.
DocType: Print Settings,Letter,ලිපිය
DocType: DocType,"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","නම් කිරීමේ විකල්ප: <ol><li> <b>ක්ෂේත්ර: [ක්ෂේත්ර නම]</b> - ක්ෂේත්රයෙන් </li><li> <b>naming_series:</b> - නම් කිරීමේ ශ්රේණිය මගින් (නාමකරණය ලෙස හැඳින්වෙන ක්ෂේත්රයක් තිබිය යුතුය) </li><li> <b>Prompt</b> - නමක් සඳහා ක්ෂණික පරිශීලකයා </li><li> <b>[මාලාව]</b> - උපසර්ගය අනුව (තිතක් මගින් වෙන් කරන ලද); උදාහරණයක් ලෙස PRE. ##### </li><li> <b>ආකෘතිය: {EXAMPLE- {MM} morewords {fieldname1} - {fieldname2} - {#####}</b> - සියළුම බ්රවුස් කළ වචන (ක්ෂේත්ර නාම, දිනය වචන (DD, MM, YY), ශ්රේණිය) ඒවායේ වටිනාකම සමඟ ප්රතිස්ථාපනය කරන්න. බාහිර අවහිර කිරීම් ඕනෑම චරිතයක් භාවිතා කළ හැකිය. </li></ol>"
apps/frappe/frappe/public/js/frappe/views/interaction.js,There were errors while creating the document. Please try again.,ලේඛනය නිර්මාණය කිරීමේදී දෝෂ ඇත. කරුණාකර නැවත උත්සාහ කරන්න.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Image field must be of type Attach Image,රූප ක්ෂේත්රයේ රූප අමුණන්න වර්ගයේ විය යුතුය
apps/frappe/frappe/permissions.py,You are not allowed to export {} doctype,අපනයනය කිරීමට ඔබට අවසර නැත}} ඩොක්ටයිප්
DocType: DocField,Columns,තීරු
apps/frappe/frappe/desk/form/assign_to.py,Shared with user {0} with read access,පරිශීලක ප්රවේශයේ {0} සමඟ කියවීමට පිවිසීමෙන්
DocType: GCalendar Account,Next Sync Token,ඊළඟ සින්ක් ටෙක්නන්
DocType: Energy Point Settings,Energy Point Settings,ශක්ති ලක්ෂ්‍ය සැකසුම්
DocType: Async Task,Succeeded,අනුප්රාප්තිකයා
apps/frappe/frappe/public/js/frappe/form/save.js,Mandatory fields required in {0},{0} අවශ්ය අනිවාර්ය ක්ෂේත්ර
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Reset Permissions for {0}?,{0} සඳහා නැවත සකසන්න අවසර?
apps/frappe/frappe/config/desktop.py,Users and Permissions,පරිශීලකයන් හා අවසර
DocType: S3 Backup Settings,S3 Backup Settings,S3 බැකප් සැකසුම්
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Removed,ඉවත් කරන ලදි පේළි
apps/frappe/frappe/permissions.py,{0} {1} not found,{0} {1} සොයාගත නොහැකි
apps/frappe/frappe/www/login.py,Mobile Number,ජංගම දූරකථන අංකය
DocType: Comment,Attachment Removed,ඇමුණුම් ඉවත්
apps/frappe/frappe/utils/password_strength.py,Recent years are easy to guess.,මෑත වසර අනුමාන කිරීමට පහසුය.
DocType: Calendar View,Subject Field,විෂය ක්ෂේත්රය
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document has been assigned to {0},ලේඛනය {0}
DocType: System Settings,Show Full Error and Allow Reporting of Issues to the Developer,පූර්ණ දෝෂ පෙන්වන්න හා සංවර්ධක කිරීමට ගැටළු පිළිබඳ වාර්තා ඉඩ දෙන්න
apps/frappe/frappe/www/third_party_apps.html,Active Sessions,සක්රීය සැසි
DocType: DocType,ASC,ආරෝ
apps/frappe/frappe/public/js/frappe/form/print.js,New Print Format Name,නව මුද්‍රණ ආකෘතියේ නම
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Click on the link below to approve the request,ඉල්ලීම අනුමත කිරීම සඳහා පහත සබැඳිය ක්ලික් කරන්න
DocType: Workflow State,align-left,සන්ධානගත වාම
DocType: User,Defaults,පෙරනිමි
DocType: Energy Point Log,Revert Of,ආපසු හරවන්න
apps/frappe/frappe/public/js/frappe/model/model.js,Merge with existing,දැනට පවතින සමඟ ඒකාබද්ධ වීමේ
DocType: User,Birth Date,උපන්දිනය
DocType: Communication Link,Link Title,Link හිමිකම්
DocType: Workflow State,fast-backward,වේගයෙන් පසුගාමී
DocType: Address,Chandigarh,චන්දිගාර්
DocType: DocShare,DocShare,DocShare
DocType: Assignment Rule Day,Friday,සිකුරාදා
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Edit in full page,සම්පූර්ණ පිටුවක් සංස්කරණය කරන්න
apps/frappe/frappe/public/js/frappe/list/list_view.js,Open list item,ලැයිස්තු අයිතමය විවෘත කරන්න
DocType: Report,Add Total Row,මුළු ෙරෝ එකතු කරන්න
apps/frappe/frappe/public/js/frappe/form/print.js,No Preview available,පෙර දසුනක් නැත
apps/frappe/frappe/twofactor.py,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,කරුණාකර ඉදිරියට යා යුතු ආකාරය පිළිබඳ උපදෙස් සඳහා කරුණාකර ඔබගේ ලියාපදිංචි ඊමේල් ලිපිනය පරීක්ෂා කරන්න. ඔබට එය ආපසු යාමට අවශ්ය පරිදි මෙම කවුළුව වැසීම නොකරන්න.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,"ඔබ අවලංගු INV004 සංශෝධනය උදාහරණයක් ලෙස, යම් එය නව ලේඛනයක් INV004-1 බවට පත් වනු ඇත. මෙම එක් එක් සංශෝධනය පිළිබඳ වාර්තාවක් තබා ගැනීමට උපකාරී වේ."
apps/frappe/frappe/core/doctype/data_export/data_export.js,Atleast one field of Parent Document Type is mandatory,ෙදමාපිය ෙල්ඛන වර්ගෙය් එක් ක්ෙෂේතයක් අත්යවශ්යය
apps/frappe/frappe/config/settings.py,Setup Reports to be emailed at regular intervals,Setup වාර්තා ක්රමවත් කාල අන්තර ඊ-තැපැල් කිරීමට
DocType: Workflow Document State,0 - Draft; 1 - Submitted; 2 - Cancelled,0 - කෙටුම්පත්; 1 - ඉදිරිපත්; 2 - අහෝසි
DocType: File,Attached To DocType,DocType අනුයුක්ත
DocType: DocField,Int,int
DocType: Error Log,Title,ශීර්ෂය
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,"Seems issue with server's razorpay config. Don't worry, in case of failure amount will get refunded to your account.","ප්රශ්නය සේවාදායකයේ razorpay config සමග බව පෙනේ. කරදර වෙන්න එපා, අසාර්ථක මුදල නඩුවේ ඔබගේ ගිණුම ආපසු ලැබෙනු ඇත එපා."
apps/frappe/frappe/public/js/frappe/list/list_view.js,Customize,රිසිකරණය
apps/frappe/frappe/core/doctype/user/user.js,View Permitted Documents,අවසර ලත් ලේඛන බලන්න
apps/frappe/frappe/utils/print_format.py,You need to install pycups to use this feature!,මෙම අංගය භාවිතා කිරීම සඳහා ඔබ පයික්අප් ස්ථාපනය කළ යුතුය!
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Your connection request to Google Calendar was successfully accepted,ගූගල් දින දර්ශනයට ඔබගේ සම්බන්ධතා ඉල්ලීම සාර්ථක ලෙස පිළිගන්නා ලදි
DocType: Tag Link,Tag Link,ටැග් සබැඳිය
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,Chain Integrity,ලන්දේසි අඛණ්ඩතාව
DocType: Data Export,CSV,CSV
DocType: Currency,"1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent",1 ව්යවහාර මුදල් = [?] උදා: 1 ඇමරිකානු ඩොලර් මිලියන = 100 Cent සඳහා භාගය
DocType: Data Import,Partially Successful,අර්ධ වශයෙන් සාර්ථක විය
apps/frappe/frappe/core/doctype/user/user.py,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","පමණට වඩා පරිශීලක නොබෝදා අත්සන්, එසේ ලියාපදිංචි අක්රීය කර ඇත. පැයකින් නැවත උත්සාහ කරන්න"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add New Permission Rule,නව අවසරය පාලනය එකතු කරන්න
apps/frappe/frappe/public/js/frappe/form/link_selector.js,You can use wildcard %,ඔබ ආදේශක% භාවිතා කළ හැකිය
DocType: LDAP Settings,LDAP Group Mappings,LDAP කණ්ඩායම් සිතියම්කරණය
DocType: Chat Message Attachment,Chat Message Attachment,ආවරණ පණිවිඩය ඇමුණුම්
DocType: LDAP Settings,Path to CA Certs File,CA සහතික ගොනුවට මාර්ගය
DocType: Address,Manipur,Manipur
DocType: Web Form Field,Allow Read On All Link Options,සියලු සබැඳි විකල්ප කියවීමට ඉඩ දෙන්න
DocType: DocType,Database Engine,දත්ත ගබඩා එන්ජිම
DocType: Customize Form,"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","කොමා (,) වෙන් ක්ෂේත්ර සෙවුම් සංවාද කොටුව ලැයිස්තුව &quot;සෙවීම&quot; ඇතුලත් කරනු"
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Please Duplicate this Website Theme to customize.,රිසිකරණය මෙම වෙබ් අඩවිය තේමාව පිටපත් කරන්න.
DocType: Address,Meghalaya,Meghalaya
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Invalid username or password,අවලංගු පරිශීලක නාමයක් හෝ මුරපදයක්
DocType: DocField,Text Editor,පෙළ කර්තෘ
apps/frappe/frappe/config/website.py,Settings for About Us Page.,සඳහා අප ගැන පිටුව සැකසුම් තොරන්න.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Custom HTML,සංස්කරණය කරන්න රේගු HTML
DocType: Error Snapshot,Error Snapshot,දෝෂ සැණරුව
DocType: S3 Backup Settings,ap-northeast-3,ap-ඊසානදිග -3
DocType: Data Migration Mapping,Remote Primary Key,දුරස්ථ ප්රාථමික යතුර
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,In,තුළ
DocType: Notification,Value Change,අගය වෙනස්
DocType: Google Contacts,Authorize Google Contacts Access,ගූගල් සම්බන්ධතා ප්‍රවේශයට අවසර දෙන්න
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Showing only Numeric fields from Report,වාර්තාවෙන් සංඛ්යාත්මක ක්ෂේත්ර පමණක් පෙන්වයි
DocType: Data Import Beta,Import Type,ආනයන වර්ගය
DocType: Access Log,HTML Page,HTML පිටුව
DocType: Address,Subsidiary,අනුබද්ධිත සමාගමක්
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting Connection to QZ Tray...,QZ තැටි සමඟ සම්බන්ධ වීමට උත්සාහ කිරීම ...
DocType: System Settings,In Hours,පැය තුළ
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not find folder in Google Drive - Error Code {0},ගූගල් ඩ්‍රයිව් - ගූගල් ඩ්‍රයිව් හි ෆෝල්ඩරය සොයාගත නොහැකි විය - දෝෂ කේතය {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,With Letterhead,ලිපි සමඟ
apps/frappe/frappe/email/smtp.py,Invalid Outgoing Mail Server or Port,වලංගු නොවන ඇමතුම් තැපැල් සේවාදායකය හෝ වරාය
DocType: Custom DocPerm,Write,ලියන්න
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator allowed to create Query / Script Reports,පරිපාලක පමණක් විමසුම් / කේත රචනය වාර්තා නිර්මාණය කිරීමට අවසර
apps/frappe/frappe/public/js/frappe/form/save.js,Updating,යාවත්කාලීන කිරීම
DocType: Data Import Beta,Preview,පෙරදසුන
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,"Field ""value"" is mandatory. Please specify value to be updated",ක්ෂේත්ර &quot;අගය&quot; අනිවාර්ය වේ. යාවත්කාලීන කළ යුතු අගය නියම කරන්න
DocType: Customize Form,Use this fieldname to generate title,මාතෘකාව නිර්මාණය කිරීමට මෙම fieldname භාවිතා කරන්න
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Email From,සිට ආනයනය විද්යුත්
apps/frappe/frappe/contacts/doctype/contact/contact.js,Invite as User,පරිශීලක ලෙස ආරාධනා
DocType: Data Migration Run,Started,ආරම්භ විය
DocType: Data Migration Run,End Time,අවසන් කාල
apps/frappe/frappe/public/js/frappe/views/interaction.js,Select Attachments,ඇමුණුම් තෝරන්න
apps/frappe/frappe/model/naming.py, for {0},{0} සඳහා
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,ඔබ මෙම ලියවිල්ල මුද්රණය කිරීමට අවසර නැත
apps/frappe/frappe/data_migration/doctype/data_migration_run/data_migration_run.js,Currently updating {0},දැනට යාවත්කාලීන කිරීම {0}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Please set filters value in Report Filter table.,වාර්තාව පෙරහන් වගුවේ පෙරහන් අගය සකස් කරන්න.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Export All {0} rows?,සියල්ල {0} පේළි අපනයනය කරන්නද?
DocType: Page,Standard,සම්මත
apps/frappe/frappe/core/doctype/data_import/data_import.js,Attach File,ගොනුව අමුණන්න
DocType: Data Migration Plan,Preprocess Method,පූර්ව ක්රමය
apps/frappe/frappe/desk/form/document_follow.py,Document Follow Notification,ලේඛනය දැනුම්දීම අනුගමනය කරන්න
apps/frappe/frappe/desk/page/backups/backups.html,Size,තරම
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assignment Complete,පැවරුම සම්පූර්ණ
DocType: Desktop Icon,Idx,Idx
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Toggle Full Width,සම්පූර්ණ පළල ටොගල කරන්න
DocType: Address,Madhya Pradesh,මධ්ය ප්රදේශ්
DocType: Deleted Document,New Name,නව නම
DocType: System Settings,Is First Startup,ආරම්භක ආරම්භය
DocType: Communication,Email Status,ඊ-තැපැල් තත්වය
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before removing assignment,පැවරුම ඉවත් කිරීමට ප්රථම ලිපිය සුරැකීම කරුණාකර
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Above,ඉහත ඇතුල් කරන්න
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Add script for Child Table,ළමා වගුව සඳහා ස්ක්‍රිප්ට් එක් කරන්න
apps/frappe/frappe/desk/form/utils.py,Comment can only be edited by the owner,විවරණයක් පමණක් අයිතිකරු විසින් සංස්කරණය කළ හැකිය
DocType: Data Import,Do not send Emails,ඊමේල් යවන්න එපා
apps/frappe/frappe/utils/password_strength.py,Common names and surnames are easy to guess.,පොදු නම් සහ වාසගම අනුමාන කිරීමට පහසුය.
DocType: Google Drive,Google Drive,ගූගල් ඩ්‍රයිව්
apps/frappe/frappe/public/js/frappe/model/indicator.js,Draft,කෙටුම්පත්
apps/frappe/frappe/utils/password_strength.py,This is similar to a commonly used password.,මෙය පොදුවේ භාවිතා මුරපදය සමාන වේ.
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Female,කාන්තා
DocType: Success Action,Success Action,සාර්ථක ක්රියාකාරීත්වය
apps/frappe/frappe/public/js/frappe/model/indicator.js,Not Saved,බේරාගත නොහැකි
apps/frappe/frappe/www/third_party_apps.html,Revoke,අවලංගු කිරීම
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,ඔබ දැන් මෙම ලේඛනය අනුගමනය කරයි. ඔබට දිනපතා යාවත්කාලීන කිරීම් විද්‍යුත් තැපෑලෙන් ලැබෙනු ඇත. පරිශීලක සැකසුම් තුළ ඔබට මෙය වෙනස් කළ හැකිය.
DocType: Contact,Replied,ප්රතිචාර ලද්දේ
DocType: Newsletter,Test,ටෙස්ට්
DocType: Custom Field,Default Value,පෙරනිමි අගය
DocType: Email Account,Enable Automatic Linking in Documents,ලේඛනවල ස්වයංක්‍රීය සම්බන්ධතා සක්‍රීය කරන්න
DocType: System Settings,Allow Guests to Upload Files,ලිපිගොනු උඩුගත කිරීමට අමුත්තන්ට ඉඩ දෙන්න
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify,තහවුරු කරන්න
DocType: Workflow Document State,Update Field,යාවත්කාලීන ක්ෂේත්ර
DocType: Chat Profile,Enable Chat,චැට් කරන්න
DocType: LDAP Settings,Base Distinguished Name (DN),මූලික අග්රගණ්ය නම (ඩී.එන්)
apps/frappe/frappe/email/doctype/email_account/email_account.py,Leave this conversation,මේ සංවාදය තබන්න
apps/frappe/frappe/model/base_document.py,Options not set for link field {0},ලින්ක් ක්ෂේත්රයේ {0} සඳහා පිහිටුවා නැත විකල්ප
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Queue / Worker,පෝලිම් / සේවකයා
DocType: S3 Backup Settings,ap-southeast-1,ap-ගිනිකොන -1
DocType: DocType,"Must be of type ""Attach Image""",වර්ගයේ විය යුතුය &quot;රූප අමුණන්න&quot;
apps/frappe/frappe/core/doctype/data_import/data_import.js,Unselect All,එන්ක්රිප්ට් සියලු
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You cannot unset 'Read Only' for field {0},ඔබ ශූන්යය කළ නොහැකි &#39;පමණක් කියවන්න&#39; ක්ෂේත්රය සඳහා {0}
DocType: Auto Email Report,Zero means send records updated at anytime,ශුන්ය ඕනෑම වේලාවක දී යාවත්කාලීන වාර්තා යැවීමට අදහස්
DocType: Auto Email Report,Zero means send records updated at anytime,ශුන්ය ඕනෑම වේලාවක දී යාවත්කාලීන වාර්තා යැවීමට අදහස්
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Complete Setup,සම්පූර්ණ කරන සැකසුම
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Updated successfully,සාර්ථකව යාවත්කාලීන කරන ලදි
DocType: Workflow State,asterisk,තරු ලකුණ
DocType: Data Import,Successful,සාර්ථක
