apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,K dispozici jsou nové verze {} pro následující aplikace
apps/frappe/frappe/contacts/doctype/contact/contact.js,Invite as User,Pozvat jako Uživatel
DocType: Data Migration Run,Started,Začal
apps/frappe/frappe/permissions.py,User {0} does not have access to this document,Uživatel {0} nemá přístup k tomuto dokumentu
DocType: Data Migration Run,End Time,End Time
apps/frappe/frappe/public/js/frappe/views/interaction.js,Select Attachments,Vyberte přílohy
apps/frappe/frappe/model/naming.py, for {0},pro {0}
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,Nemáte povoleno tisknout tento dokument
apps/frappe/frappe/data_migration/doctype/data_migration_run/data_migration_run.js,Currently updating {0},Aktuálně aktualizuje {0}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Please set filters value in Report Filter table.,Prosím nastavit filtry hodnotu v Report Filtr tabulce.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Export All {0} rows?,Exportovat všechny {0} řádky?
DocType: Page,Standard,Standard
apps/frappe/frappe/core/doctype/data_import/data_import.js,Attach File,Přiložit Soubor
DocType: Data Migration Plan,Preprocess Method,Metoda Preprocess
apps/frappe/frappe/desk/form/document_follow.py,Document Follow Notification,Oznámení podle dokumentu
apps/frappe/frappe/desk/page/backups/backups.html,Size,Velikost
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assignment Complete,Úkol Dokončen
DocType: Desktop Icon,Idx,idx
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Toggle Full Width,Přepnout celou šířku
DocType: Address,Madhya Pradesh,Madhya Pradesh
DocType: Deleted Document,New Name,Nové jméno
DocType: System Settings,Is First Startup,Je první spuštění
DocType: Communication,Email Status,Email Status
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before removing assignment,Prosím uložte dokument před odebráním přiřazení
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Above,Vložit Nad
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Add script for Child Table,Přidejte skript pro podřízenou tabulku
apps/frappe/frappe/desk/form/utils.py,Comment can only be edited by the owner,Komentář může upravovat pouze majitel
DocType: Data Import,Do not send Emails,Neposílejte e-maily
apps/frappe/frappe/utils/password_strength.py,Common names and surnames are easy to guess.,Běžná jména a příjmení jsou snadno uhodnout.
DocType: Google Drive,Google Drive,Google Drive
apps/frappe/frappe/public/js/frappe/model/indicator.js,Draft,Návrh
apps/frappe/frappe/utils/password_strength.py,This is similar to a commonly used password.,To je podobné běžně používané heslo.
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Female,Žena
DocType: Success Action,Success Action,Úspěšná akce
apps/frappe/frappe/public/js/frappe/model/indicator.js,Not Saved,Není uložené
apps/frappe/frappe/www/third_party_apps.html,Revoke,Zrušit
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Nyní sledujete tento dokument. Denní aktualizace obdržíte e-mailem. Toto můžete změnit v uživatelských nastaveních.
DocType: Contact,Replied,Odpovězeno
DocType: Newsletter,Test,Test
DocType: Custom Field,Default Value,Výchozí hodnota
DocType: Email Account,Enable Automatic Linking in Documents,Povolit automatické propojení v dokumentech
DocType: System Settings,Allow Guests to Upload Files,Povolit hostům nahrávání souborů
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify,Ověřit
DocType: Workflow Document State,Update Field,Aktualizovat pole
DocType: Chat Profile,Enable Chat,Povolit chat
DocType: LDAP Settings,Base Distinguished Name (DN),Základna Distinguished Name (DN)
apps/frappe/frappe/email/doctype/email_account/email_account.py,Leave this conversation,Opustit tuto konverzaci
apps/frappe/frappe/model/base_document.py,Options not set for link field {0},Možnosti nejsou nastaveny pro provázané pole {0}
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Queue / Worker,Fronta / pracovník
DocType: S3 Backup Settings,ap-southeast-1,ap-jihovýchod-1
DocType: DocType,"Must be of type ""Attach Image""",Musí být typu &quot;Připojit Image&quot;
apps/frappe/frappe/core/doctype/data_import/data_import.js,Unselect All,Odznačit vše
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You cannot unset 'Read Only' for field {0},Nemůžete odstavení &quot;pouze pro čtení&quot; pro pole {0}
DocType: Auto Email Report,Zero means send records updated at anytime,Zero znamená zasílání záznamů kdykoli aktualizované
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Complete Setup,Kompletní nastavení
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Updated successfully,Úspěšně aktualizováno
DocType: Workflow State,asterisk,asterisk
DocType: Data Import,Successful,Úspěšný
apps/frappe/frappe/core/doctype/data_export/exporter.py,Please do not change the template headings.,Prosím neměňte nadpis šablony.
DocType: Activity Log,Linked,Souvisí
apps/frappe/frappe/config/desk.py,Activity log of all users.,Zaznamenávat činnost všech uživatelů.
DocType: Workflow State,shopping-cart,nákupní košík
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Week,Týden
DocType: DocType,Open a dialog with mandatory fields to create a new record quickly,"Chcete-li rychle vytvořit nový záznam, otevřete dialog s povinnými poli"
apps/frappe/frappe/templates/includes/login/login.js,Not Allowed: Disabled User,Nepovoleno: Zakázáno uživatelem
DocType: Social Login Key,Google,Google
DocType: Email Domain,Example Email Address,Příklad E-mailová adresa
apps/frappe/frappe/public/js/frappe/ui/sort_selector.js,Most Used,Most Použité
,user-profile,uživatelský profil
apps/frappe/frappe/www/login.html,Forgot Password,Zapomenuté heslo
DocType: Dropbox Settings,Backup Frequency,zálohování frekvence
DocType: Workflow State,Inverse,Invertovat
DocType: DocField,User permissions should not apply for this Link,Uživatelská oprávnění by neměla být aplikována na tento odkaz
apps/frappe/frappe/model/naming.py,Invalid naming series (. missing),Neplatné číselné řady (. chybí)
DocType: Web Form,Show Attachments,Zobrazit přílohy
DocType: Language,Language,Jazyk
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,Prohlížeč není podporován
DocType: Social Login Key,Client URLs,Klientské adresy URL
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Some information is missing,Některé informace chybí
apps/frappe/frappe/public/js/frappe/views/interaction.js,{0} created successfully,{0} byl úspěšně vytvořen
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Skipping {0} of {1}, {2}","Přeskočení {0} z {1}, {2}"
DocType: Custom DocPerm,Cancel,Zrušit
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Bulk Delete,Hromadné odstranění
apps/frappe/frappe/core/doctype/file/file.py,File {0} does not exist,Soubor {0} neexistuje
DocType: Dashboard Chart,Dashboard Chart,Dashboard Chart
DocType: Dashboard Chart,Last Quarter,Poslední čtvrtina
apps/frappe/frappe/config/website.py,List of themes for Website.,Seznam témat pro webové stránky.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,"Dear User,","Drahý uživateli,"
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Successfully Updated,úspěšně aktualizován
DocType: Activity Log,Logout,Odhlásit se
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,"Oprávnění na vyšších úrovních jsou oprávnění Field úrovně. Všechna pole jsou Úroveň oprávnění nastavit proti nim a pravidla určená na to oprávnění se vztahují na pole. To je užitečné v případě, že chcete skrýt nebo ujistil pole jen pro čtení pro určité role."
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Zadejte statické parametry url zde (Např odesílatel = ERPNext, username = ERPNext, password. = 1234 atd.),"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Google Font,Písmo Google
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","Pakliže tyto instrukce nebyly nápomocné, prosím přidejte Vaše doporučení na GitHub Issues."
DocType: Workflow State,bookmark,záložka
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Folder name should not include '/' (slash),Název složky by neměl obsahovat &#39;/&#39; (lomítko)
DocType: Note,Note,Poznámka
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html,Error Report,Error Report
apps/frappe/frappe/config/settings.py,Export Data in CSV / Excel format.,Exportovat data ve formátu CSV / Excel.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Setting up Global Search documents.,Nastavení dokumentů globálního vyhledávání.
apps/frappe/frappe/www/qrcode.html,Authentication Apps you can use are: ,"Aplikace ověřování, které můžete použít, jsou:"
apps/frappe/frappe/public/js/frappe/form/controls/data.js,{0} already exists. Select another name,{0} již existuje. Vyberte jiné jméno
DocType: S3 Backup Settings,None,Žádný
apps/frappe/frappe/core/doctype/doctype/doctype.py,Timeline field must be a valid fieldname,Časová osa pole musí být platný fieldname
DocType: Contact,Email Ids,Email IDS
DocType: GCalendar Account,Session Token,Session Token
DocType: Currency,Symbol,Symbol
apps/frappe/frappe/model/base_document.py,Row #{0}:,Řádek č.{0}:
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,Potvrďte odstranění dat
apps/frappe/frappe/auth.py,Login not allowed at this time,Přihlášení není povoleno v tuto dobu
DocType: Data Migration Run,Current Mapping Action,Současná mapovací akce
DocType: Dashboard Chart Source,Source Name,Název zdroje
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User &gt; Email Inbox.,K Uživateli není spojen žádný e-mailový účet. Přidejte účet do složky Uživatel&gt; E-mailová schránka.
DocType: Email Account,Email Sync Option,E-mail Sync Option
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,Řádek č
DocType: Async Task,Runtime,Runtime
DocType: Post,Is Pinned,Je připnuto
DocType: Contact Us Settings,Introduction,Úvod
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,Globálně připnout
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Followed by,Následován
DocType: LDAP Settings,LDAP Email Field,LDAP Email Field
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,Seznam: {0}
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,Exportovat {0} záznamy
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,Je již v uživatelském seznamu úkolů
DocType: User Email,Enable Outgoing,Povolit odchozí
DocType: Address,Fax,Fax
apps/frappe/frappe/config/customization.py,Custom Tags,Vlastní Tagy
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,E-mailový účet není nastaven. Vytvořte nový e-mailový účet z nabídky Nastavení&gt; E-mail&gt; E-mailový účet
DocType: Comment,Submitted,Vloženo
DocType: Contact,Pulled from Google Contacts,Vyvoláno z kontaktů Google
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,Neplatná žádost
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Kompilace úspěšně
DocType: System Settings,Email Footer Address,E-mailová adresa zápatí
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,Tabulka aktualizováno
DocType: Activity Log,Timeline DocType,Časová osa DocType
DocType: Success Action,Action Timeout (Seconds),Akční časový limit (sekundy)
DocType: DocField,Text,Text
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,Výchozí Odeslání
DocType: Workflow State,volume-off,volume-off
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},Líbilo se {0}
DocType: LDAP Settings,LDAP Security,Zabezpečení LDAP
DocType: Footer Item,Footer Item,zápatí Item
,Download Backups,Ke stažení Zálohy
DocType: Energy Point Log,Points,Body
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Home / Test Folder 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Přiřadit ke mně
DocType: DocField,Dynamic Link,Dynamický odkaz
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Stisknutím klávesy Alt spustíte další zkratky v nabídce a postranním panelu
DocType: List View Setting,List View Setting,Nastavení zobrazení seznamu
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Show se nepodařilo pracovních míst
DocType: Event,Details,Podrobnosti
DocType: Property Setter,DocType or Field,DocType nebo pole
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,Zrušili jste zrušení tohoto dokumentu
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Základní barva
DocType: Communication,Soft-Bounced,Soft-Bounced
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Je-li tato možnost povolena, mohou se všichni uživatelé přihlásit z libovolné IP adresy pomocí nástroje Two Factor Auth. To lze nastavit pouze pro konkrétní uživatele v Uživatelské stránce"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,"Zdá se, že klíč pro publikování nebo tajný klíč je špatný!"
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,Rychlá Nápověda pro nastavení oprávnění
DocType: Tag Doc Category,Doctype to Assign Tags,Typ_dokumentu přiřadit tagy
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,Zobrazit Relapsy
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,E-mail byl přesunut do koše
DocType: Report,Report Builder,Konfigurátor Reportu
DocType: Async Task,Task Name,Jméno Task
DocType: Website Route Meta,Meta Tags,Meta tagy
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.","Vaše relace vypršela, znovu se přihlaste a pokračujte."
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,Neplatný odběr
DocType: Comment,Workflow,Toky (workflow)
DocType: Website Settings,Welcome Message,Uvítací zpráva
DocType: Webhook,Webhook Headers,Záhlaví Webhook
DocType: Workflow State,Upload,nahrát
DocType: User Permission,Advanced Control,Pokročilá kontrola
DocType: System Settings,Date Format,Formát data
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,Není publikováno
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).","Akce toků jako např.: schválit, zrušit."
DocType: Data Import,Skip rows with errors,Přeskočte řádky s chybami
DocType: Workflow State,flag,flag
DocType: Web Page,Text Align,Zarovnání textu
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},Název nemůže obsahovat speciální znaky jako {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,Tisk dokumentů
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,Přejít na pole
DocType: Contact Us Settings,Forward To Email Address,Přeposlat na emailovou adresu
DocType: Contact Phone,Is Primary Phone,Je primární telefon
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,Pošlete e-mail na adresu {0} a propojte jej zde.
DocType: Auto Email Report,Weekdays,V pracovní dny
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,Bude exportováno {0} záznamů
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,Titulek musí být validní název pole
DocType: Post Comment,Post Comment,Odeslat komentář
apps/frappe/frappe/config/core.py,Documents,Dokumenty
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,Aktivita Log by
DocType: Social Login Key,Custom Base URL,Adresa URL vlastní databáze
DocType: Email Flag Queue,Is Completed,je dokončeno
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,Získejte pole
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,Editovat profil
DocType: Kanban Board Column,Archived,Archivovaných
DocType: Milestone Tracker,Document Type to Track,"Typ dokumentu, který chcete sledovat"
DocType: System Settings,Session Expiry in Hours e.g. 06:00,Vypršení platnosti relace v hodinách např. 06:00
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","Toto pole se objeví pouze v případě, že fieldname zde definovány má hodnotu OR pravidla jsou pravými (příklady): myfield eval: doc.myfield == &quot;Můj Value &#39;eval: doc.age&gt; 18"
DocType: Social Login Key,Office 365,Office 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,Dnes
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Pakliže toto nastavíte, uživatelé budou moci přistoupit pouze na dokumenty (např.: příspěvky blogu), kam existují odkazy (např.: blogger)."
DocType: Data Import Beta,Submit After Import,Odeslat po importu
DocType: Error Log,Log of Scheduler Errors,Log chyb plánovače.
DocType: User,Bio,Biografie
DocType: OAuth Client,App Client Secret,App Client Secret
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Odeslání
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,"Rodič je název dokumentu, ke kterému budou data přidána."
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Disk Google - Nelze vytvořit složku na Disku Google - kód chyby {0}
DocType: DocType,UPPER CASE,VELKÁ PÍSMENA
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,Vlastní HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Zadejte název složky
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,Nebyla nalezena žádná výchozí adresa. Vytvořte nový z nabídky Nastavení&gt; Tisk a branding&gt; Šablona adresy.
apps/frappe/frappe/auth.py,Unknown User,Neznámý uživatel
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,Vyberte roli
DocType: Comment,Deleted,Vypouští se
DocType: Workflow State,adjust,adjust
DocType: Web Form,Sidebar Settings,sidebar Nastavení
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times","Pokud je povoleno, sledují se zobrazení dokumentů, k tomu může dojít vícekrát"
DocType: Website Settings,Disable Customer Signup link in Login page,Vypnout odkaz pro registraci zákazníků na přihlašovací stránce
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,Přiřazeno (komu)/Majitel
DocType: Workflow State,arrow-left,šipka-vlevo
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,Export 1 záznamu
DocType: Workflow State,fullscreen,celá obrazovka
DocType: Chat Token,Chat Token,Chatový token
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,Vytvořit graf
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,Neimportovat
DocType: Web Page,Center,Střed
DocType: Notification,Value To Be Set,"Hodnota, kterou chcete nastavit"
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},Upravit {0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,První úroveň
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Reprezentuje stavy povolené v jednom dokumentu a přiřazené role pro změnu stavu.
DocType: Data Migration Connector,Database Name,Název databáze
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,Obnovit formulář
DocType: DocField,Select,Vybrat
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,Zobrazit celý protokol
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Jednoduchý výraz Python, příklad: status == &#39;Open&#39; a napište == &#39;Bug&#39;"
apps/frappe/frappe/utils/csvutils.py,File not attached,Soubor není příložen
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,Spojení ztraceno. Některé funkce nemusí fungovat.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess","Opakuje typu &quot;AAA&quot;, lze snadno uhodnout"
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,Nový rozhovor
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Pokud je toto nastaveno, tato položka bude v rozevíracím seznamu (drop-down) pod zvoleným nadřazeným uzlem."
DocType: Print Format,Show Section Headings,Ukázat § Nadpisy
DocType: Bulk Update,Limit,Omezit
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},Obdrželi jsme žádost o odstranění {0} dat souvisejících s: {1}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,Přidejte novou sekci
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,Filtrované záznamy
apps/frappe/frappe/www/printview.py,No template found at path: {0},Žádná šablona nenalezena na cestě: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,Žádné e-mailový účet
DocType: Comment,Cancelled,Zrušeno
DocType: Chat Room,Avatar,Avatar
DocType: Blogger,Posts,Příspěvky
DocType: Social Login Key,Salesforce,Salesforce
DocType: DocType,Has Web View,Má zobrazování z Webu
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","Název DOCTYPE by měla začínat písmenem a může sestávat pouze z písmen, číslic, mezer a podtržítek"
DocType: Dashboard,Dashboard Name,Název řídicího panelu
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,Platnost hesla vašeho účtu vypršela.
DocType: Communication,Spam,Spam
DocType: Integration Request,Integration Request,Žádost o integraci
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,Vážený (á)
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,Přidat skupinu
DocType: Address,Maharashtra,Maharashtra
DocType: Auto Repeat,Accounts User,Uživatel Účtů
DocType: Web Page,HTML for header section. Optional,HTML kód pro záhlaví. Volitelné
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,Tato funkce je zcela nový a dosud experimentální
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,Maximálně {0} řádků povoleno
DocType: Dashboard Chart Link,Chart,Schéma
DocType: Email Unsubscribe,Global Unsubscribe,Globální aktuality
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,Jedná se o velmi časté hesla.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Pohled
DocType: Comment,Assigned,přidělen
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,Kliknutím na <b>Autorizovat přístup</b> na Disk Google autorizujete <b>přístup</b> na Disk Google.
DocType: Print Format,Js,Js
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,Vybrat formát tisku
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,Krátké vzory klávesnice lze snadno uhodnout
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,Generovat novou zprávu
DocType: Portal Settings,Portal Menu,portál Menu
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,Délka {0} by měla být mezi 1 a 1000
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,Vyhledávání na cokoliv
DocType: Data Migration Connector,Hostname,Jméno hostitele
DocType: Data Migration Mapping,Condition Detail,Podrobnosti o stavu
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}",Pro měnu {0} by minimální částka transakce měla být {1}
DocType: DocField,Print Hide,Skrýt tisk
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,Uživateli
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,Zadejte hodnotu
DocType: Workflow State,tint,tint
DocType: DocField,In Preview,V náhledu
DocType: Webhook,JSON Request Body,Tělo žádosti JSON
DocType: Web Page,Style,Styl
DocType: Prepared Report,Report End Time,Čas ukončení sestavy
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,například:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} komentáře
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,Aktualizovaná verze
DocType: Customize Form Field,Label and Type,Popisek a typ
DocType: Workflow State,forward,předat dál
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} upravil {1}
DocType: Custom DocPerm,Submit,Odeslat
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,Nová složka
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,Používá e-mailovou adresu uvedenou v tomto účtu jako odesílatel všech e-mailů odeslaných přes tento účet.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,Přepínání grafů
DocType: Website Settings,Sub-domain provided by erpnext.com,Sub doména poskytnutá (kým) erpnext.com
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,Nastavení systému
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,Potomci z
DocType: System Settings,dd-mm-yyyy,dd-mm-rrrr
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,Potřebujete práva pro přístup k tomuto Reportu.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Zvolte Minimální skóre hesla
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,Přidáno
DocType: Personal Data Download Request,Personal Data Download Request,Žádost o stažení osobních údajů
DocType: DocField,Table MultiSelect,Tabulka MultiSelect
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Integrace Kalendáře Google.
DocType: Auto Repeat,Half-yearly,Pololetní
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,Denní přehled událostí je zasílán pro kalendářní události kde je nastaveno připomínání.
DocType: Braintree Settings,Header Image,Záhlaví obrázku
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,K webové stránce
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),"Zpráva, která se zobrazí po úspěšném dokončení (pouze pro hosty)"
DocType: Workflow State,remove,Odstranit
DocType: Email Domain,If non standard port (e.g. 587),Není-li na standardním portu (např.: 587)
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0} kritických bodů za {1} {2}
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0} kritický bod pro {1} {2}
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,Komentáře nemohou obsahovat odkazy ani e-mailové adresy
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,Znovu načíst
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,Přidat své vlastní kategorie Tag
apps/frappe/frappe/desk/query_report.py,Total,Celkem
DocType: Event,Participants,Účastníci
DocType: Integration Request,Reference DocName,Reference DocName
DocType: Web Form,Success Message,Zpráva o úspěchu
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,Export Přizpůsobení
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,Datum ukončení nemůže být před začátkem!
DocType: DocType,User Cannot Search,Uživatel nemůže vyhledávat
