apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Rilis {} baru untuk aplikasi berikut tersedia
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,{0} Daftar
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,Ekspor {0} catatan
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,Sudah di pengguna To Do list
DocType: User Email,Enable Outgoing,Aktifkan Keluar
DocType: Address,Fax,Fax
apps/frappe/frappe/config/customization.py,Custom Tags,Tags kustom
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,Akun Email tidak disiapkan. Harap buat Akun Email baru dari Pengaturan&gt; Email&gt; Akun Email
DocType: Comment,Submitted,Dikirim
DocType: Contact,Pulled from Google Contacts,Ditarik dari Kontak Google
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,Di Permintaan yang Valid
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Berhasil dikompilasi
DocType: System Settings,Email Footer Address,Alamat Footer Surel
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,Tabel diperbarui
DocType: Activity Log,Timeline DocType,DocType Timeline
DocType: Success Action,Action Timeout (Seconds),Timeout Aksi (Detik)
DocType: DocField,Text,Teks
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,Default Mengirim
DocType: Workflow State,volume-off,Volume-off
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},Disukai oleh {0}
DocType: LDAP Settings,LDAP Security,Keamanan LDAP
DocType: Footer Item,Footer Item,Footer Barang
,Download Backups,Unduh Cadangan
DocType: Energy Point Log,Points,Poin
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Rumah / Test Folder 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Tetapkan ke saya
DocType: DocField,Dynamic Link,Dynamic Link
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Tekan Alt Key untuk memicu pintasan tambahan di Menu dan Sidebar
DocType: List View Setting,List View Setting,Pengaturan Tampilan Daftar
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Tampilkan gagal pekerjaan
DocType: Event,Details,Penjelasan
DocType: Property Setter,DocType or Field,DocType atau Bidang
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,Anda berhenti mengikuti dokumen ini
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Warna primer
DocType: Communication,Soft-Bounced,Soft-Terpental
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Jika diaktifkan, semua pengguna dapat masuk dari Alamat IP apa pun menggunakan Autentikasi Dua Faktor. Ini juga dapat diatur hanya untuk pengguna tertentu di Halaman Pengguna"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,Sepertinya kunci kunci rahasia atau kunci rahasia salah!
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,Bantuan Cepat untuk Pengaturan Permissions
DocType: Tag Doc Category,Doctype to Assign Tags,DOCTYPE untuk Menetapkan Tags
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,Tampilkan Relaps
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,Email telah dipindahkan ke sampah
DocType: Report,Report Builder,Report Builder
DocType: Async Task,Task Name,Tugas Nama
DocType: Website Route Meta,Meta Tags,Tag Meta
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.","Sesi Anda telah kedaluwarsa, silahkan login kembali untuk melanjutkan"
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,Langganan Tidak Valid
DocType: Comment,Workflow,Alur Kerja
DocType: Website Settings,Welcome Message,Pesan Selamat Datang
DocType: Webhook,Webhook Headers,Header Webhook
DocType: Workflow State,Upload,Mengunggah
DocType: User Permission,Advanced Control,Kontrol Tingkat Lanjut
DocType: System Settings,Date Format,Format Tanggal
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,Tidak Diterbitkan
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).","Tindakan untuk alur kerja (misalnya Menyetujui, Membatalkan)."
DocType: Data Import,Skip rows with errors,Lewati baris dengan kesalahan
DocType: Workflow State,flag,tanda
DocType: Web Page,Text Align,Teks Align
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},Nama tidak boleh berisi karakter khusus seperti {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,Cetak Dokumen
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,Lompat ke bidang
DocType: Contact Us Settings,Forward To Email Address,Teruskan Ke Alamat Surel
DocType: Contact Phone,Is Primary Phone,Apakah Telepon Utama
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,Kirim email ke {0} untuk menautkannya di sini.
DocType: Auto Email Report,Weekdays,Hari kerja
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,{0} catatan akan diekspor
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,Judul lapangan harus fieldname valid
DocType: Post Comment,Post Comment,Kirim Komentar
apps/frappe/frappe/config/core.py,Documents,Docuements
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,Log Aktivitas oleh
DocType: Social Login Key,Custom Base URL,URL Basis Kustom
DocType: Email Flag Queue,Is Completed,Apakah selesai
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,Dapatkan Fields
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,Edit Profile
DocType: Kanban Board Column,Archived,Diarsipkan
DocType: Milestone Tracker,Document Type to Track,Jenis Dokumen untuk Dilacak
DocType: System Settings,Session Expiry in Hours e.g. 06:00,Sesi kadaluarsa di Jam misalnya 06:00
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",Bidang ini hanya akan muncul jika fieldname didefinisikan di sini memiliki nilai OR aturan yang benar (contoh): MyField eval: doc.myfield == &#39;Nilai saya&#39; eval: doc.age&gt; 18
DocType: Social Login Key,Office 365,Kantor 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,Hari ini
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Setelah Anda telah mengatur ini, pengguna hanya akan bisa mengakses dokumen (misalnya Blog Post) di mana link yang ada (misalnya Blogger)."
DocType: Data Import Beta,Submit After Import,Kirim Setelah Impor
DocType: Error Log,Log of Scheduler Errors,Log Kesalahan Scheduler
DocType: User,Bio,Bio
DocType: OAuth Client,App Client Secret,Aplikasi Client Rahasia
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Mengirimkan
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,Induk adalah nama dokumen yang akan ditambahkan datanya.
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Tidak dapat membuat folder di Google Drive - Kode Kesalahan {0}
DocType: DocType,UPPER CASE,HURUF BESAR
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,Custom HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Masukkan nama folder
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,Templat Alamat default tidak ditemukan. Harap buat yang baru dari Setup&gt; Printing and Branding&gt; Address Template.
apps/frappe/frappe/auth.py,Unknown User,Pengguna tidak dikenal
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,Pilih Peran
DocType: Comment,Deleted,Dihapus
DocType: Workflow State,adjust,penyesuaian
DocType: Web Form,Sidebar Settings,Pengaturan sidebar
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times","Jika diaktifkan, tampilan dokumen dilacak, ini dapat terjadi beberapa kali"
DocType: Website Settings,Disable Customer Signup link in Login page,Nonaktifkan Link Daftar Pelanggan di halaman Login
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,Ditugaskan Untuk / Owner
DocType: Workflow State,arrow-left,panah-kiri
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,Ekspor 1 catatan
DocType: Workflow State,fullscreen,fullscreen
DocType: Chat Token,Chat Token,Token Obrolan
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,Buat Bagan
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,Jangan Impor
DocType: Web Page,Center,Pusat
DocType: Notification,Value To Be Set,Nilai yang Akan Ditetapkan
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},Edit {0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,Tingkat pertama
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Merupakan negara diperbolehkan dalam satu dokumen dan peran yang ditugaskan untuk mengubah negara.
DocType: Data Migration Connector,Database Name,Nama database
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,Form Segarkan
DocType: DocField,Select,Pilih
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,Lihat Log Lengkap
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Ekspresi Python Sederhana, Contoh: status == &#39;Open&#39; dan ketik == &#39;Bug&#39;"
apps/frappe/frappe/utils/csvutils.py,File not attached,Berkas tidak terpasang
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,Koneksi terputus. Beberapa fitur mungkin tidak bekerja.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",Mengulangi seperti &quot;aaa&quot; mudah ditebak
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,Chat baru
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Jika Anda mengatur ini, item ini akan datang dalam drop-down di bawah induk yang dipilih."
DocType: Print Format,Show Section Headings,Tampilkan Bagian Pos
DocType: Bulk Update,Limit,Membatasi
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},Kami telah menerima permintaan penghapusan {0} data yang terkait dengan: {1}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,Tambahkan bagian baru
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,Catatan yang Difilter
apps/frappe/frappe/www/printview.py,No template found at path: {0},Tidak ada template yang ditemukan di jalan: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,Tidak ada Akun Surel
DocType: Comment,Cancelled,Dibatalkan
DocType: Chat Room,Avatar,Avatar
DocType: Blogger,Posts,Posts
DocType: Social Login Key,Salesforce,Tenaga penjualan
DocType: DocType,Has Web View,Memiliki Web View
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","Nama DocType harus dimulai dengan huruf dan hanya dapat terdiri dari huruf, angka, spasi dan garis bawah"
DocType: Dashboard,Dashboard Name,Nama Dashboard
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,Kata sandi akun Anda telah kedaluwarsa.
DocType: Communication,Spam,Spam
DocType: Integration Request,Integration Request,integrasi Permintaan
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,Kepada Yth.
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,Tambahkan Grup
DocType: Address,Maharashtra,Maharashtra
DocType: Auto Repeat,Accounts User,Pengguna Akun
DocType: Web Page,HTML for header section. Optional,HTML untuk bagian header. Pilihan
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,Fitur ini baru dan masih eksperimental
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,Maksimum {0} baris diperbolehkan
DocType: Dashboard Chart Link,Chart,Grafik
DocType: Email Unsubscribe,Global Unsubscribe,Global yang Unsubscribe
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,Ini adalah password yang sangat umum.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Melihat
DocType: Comment,Assigned,Ditugaskan
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,Klik pada <b>Otorisasi Google Drive Access</b> untuk mengotorisasi Google Drive Access.
DocType: Print Format,Js,Js
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,Pilih Print Format
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,pola keyboard pendek mudah ditebak
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,Hasilkan Laporan Baru
DocType: Portal Settings,Portal Menu,Portal menu
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,Panjang {0} harus antara 1 dan 1000
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,Cari untuk apapun
DocType: Data Migration Connector,Hostname,Nama host
DocType: Data Migration Mapping,Condition Detail,Detail kondisi
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}","Untuk mata uang {0}, jumlah transaksi minimum harus {1}"
DocType: DocField,Print Hide,Cetak Sembunyikan
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,Kepada Pengguna
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,Masukkan Nilai
DocType: Workflow State,tint,warna
DocType: DocField,In Preview,Dalam Pratinjau
DocType: Webhook,JSON Request Body,Badan Permintaan JSON
DocType: Web Page,Style,Gaya
DocType: Prepared Report,Report End Time,Waktu Akhir Laporan
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,misalnya:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} komentar
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,Versi Diperbarui
DocType: Customize Form Field,Label and Type,Label dan Jenis
DocType: Workflow State,forward,depan
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} telah menyunting {1} ini
DocType: Custom DocPerm,Submit,Kirim
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,Folder baru
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,Menggunakan Alamat Email disebutkan dalam Akun ini sebagai pengirim untuk semua email yang dikirim menggunakan Akun ini.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,Toggle Charts
DocType: Website Settings,Sub-domain provided by erpnext.com,Sub-domain yang disediakan oleh erpnext.com
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,Menyiapkan sistem anda
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,Descendants Of
DocType: System Settings,dd-mm-yyyy,dd-mm-yyyy
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,Harus memiliki ijin laporan untuk mengakses laporan ini.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Harap pilih Skor Minimum Kata Sandi
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,Ditambahkan
DocType: Personal Data Download Request,Personal Data Download Request,Permintaan Unduhan Data Pribadi
DocType: DocField,Table MultiSelect,Tabel Multi Pilih
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Integrasi Kalender Google.
DocType: Auto Repeat,Half-yearly,Setengah tahun sekali
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,Harian Kegiatan Digest dikirim untuk Kalender Acara di mana pengingat ditetapkan.
DocType: Braintree Settings,Header Image,Gambar Header
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,Lihat Situs Web
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),Pesan untuk ditampilkan pada penyelesaian yang berhasil (hanya untuk pengguna Tamu)
DocType: Workflow State,remove,Menghapus
DocType: Email Domain,If non standard port (e.g. 587),Jika port non standar (misalnya 587)
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0} poin kritik untuk {1} {2}
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0} titik kritik untuk {1} {2}
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,Komentar tidak dapat memiliki tautan atau alamat email
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,Mengisi kembali
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,Tambahkan sendiri Penanda Kategori anda
apps/frappe/frappe/desk/query_report.py,Total,Total
DocType: Event,Participants,Para peserta
DocType: Integration Request,Reference DocName,Referensi DocName
DocType: Web Form,Success Message,Sukses Pesan
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,Kustomisasi ekspor
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,Tanggal Akhir tidak boleh sebelum Tanggal Mulai!
DocType: DocType,User Cannot Search,Pengguna tidak bisa Cari
DocType: Communication Link,Communication Link,Tautan Komunikasi
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,Output Format valid
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},Tidak bisa {0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,Menerapkan aturan ini jika pengguna adalah pemilik
DocType: Global Search Settings,Global Search Settings,Pengaturan Pencarian Global
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,Akan menjadi ID login anda
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,Reset Jenis Dokumen Pencarian Global.
,Lead Conversion Time,Lead Conversion Time
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,Buat Laporan
DocType: Note,Notify users with a popup when they log in,Memberitahu pengguna dengan popup ketika mereka login
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Core Modules {0} cannot be searched in Global Search.,Modul Inti {0} tidak dapat dicari dalam Pencarian Global.
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,Buka Obrolan
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge","{0} {1} belum ada, pilih target baru untuk menggabungkan"
DocType: Data Migration Connector,Python Module,Modul Python
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,Arahkan Beranda
DocType: GSuite Settings,Google Credentials,Kredensial Google
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,Kode QR untuk Verifikasi Login
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,Tambahkan ke 'To Do'
DocType: Footer Item,Company,Perusahaan
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},Rata-rata dari {0}
DocType: User,Logout from all devices while changing Password,Keluar dari semua perangkat saat mengganti Sandi
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,Verifikasi Kata Sandi
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,Ada kesalahan
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,Masukkan Id Klien dan Rahasia Klien di Pengaturan Google.
apps/frappe/frappe/core/doctype/communication/communication.js,Close,Tutup
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,Tidak dapat mengubah docstatus dari 0 ke 2
DocType: File,Attached To Field,Terlampir ke lapangan
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,Perbaruan
DocType: Transaction Log,Transaction Hash,Transaksi Hash
DocType: Error Snapshot,Snapshot View,Snapshot View
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,Harap menyimpan Newsletter sebelum dikirim
DocType: Webhook,The webhook will be triggered if this expression is true,Webhook akan dipicu jika ungkapan ini benar
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,Edit Properties
DocType: Patch Log,List of patches executed,Daftar patch dieksekusi
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} sudah berhenti berlangganan
DocType: Data Import,Show only errors,Tampilkan hanya kesalahan
DocType: Website Settings,Banner HTML,Spanduk HTML
DocType: Workflow,Send Email Alert,Kirim Notifikasi Email
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',Pilih metode pembayaran yang lain. Razorpay tidak mendukung transaksi dalam mata uang &#39;{0}&#39;
DocType: Data Import,In Progress,Sedang berlangsung
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,Diantrikan untuk dicadangan. Mungkin memakan waktu beberapa menit sampai satu jam.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,Izin pengguna sudah ada
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},Memetakan kolom {0} ke bidang {1}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},Lihat {0}
DocType: User,Hourly,Per jam
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,Daftar OAuth Klien App
DocType: DocField,Fetch If Empty,Ambil Jika Kosong
DocType: Data Migration Connector,Authentication Credentials,Kredensial Otentikasi
DocType: Role,Two Factor Authentication,Dua faktor otentikasi
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,Membayar
DocType: Energy Point Settings,Point Allocation Periodicity,Titik Alokasi Periode
DocType: SMS Settings,SMS Gateway URL,SMS Gateway URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} tidak dapat ""{2}"". Seharusnya salah satu dari ""{3}"""
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,gained by {0} via automatic rule {1},diperoleh sebesar {0} melalui aturan otomatis {1}
apps/frappe/frappe/utils/data.py,{0} or {1},{0} atau {1}
DocType: Workflow State,trash,sampah
DocType: System Settings,Older backups will be automatically deleted,Cadangan yang lebih tua akan dihapus secara otomatis
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,ID Kunci Akses Tidak Valid atau Kunci Akses Rahasia.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,Anda kehilangan beberapa titik energi
DocType: Post,Is Globally Pinned,Apakah Dipasangi Secara Global
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,Aktivitas Terbaru
DocType: Workflow Transition,Conditions,Kondisi
DocType: Event,Leave blank to repeat always,Biarkan kosong untuk mengulang selalu
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,Dikonfirmasi
DocType: Event,Ends on,Berakhir pada
DocType: Payment Gateway,Gateway,Gerbang
DocType: LDAP Settings,Path to Server Certificate,Jalur ke Sertifikat Server
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,Tidak cukup izin untuk melihat link
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,Wajib masukan Judul Alamat.
DocType: Google Contacts,Push to Google Contacts,Dorong ke Kontak Google
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","Ditambahkan HTML di bagian <head> dari halaman web, terutama digunakan untuk verifikasi situs dan SEO"
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Kambuh
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,Item tidak dapat ditambahkan ke keturunan sendiri
DocType: Session Default Settings,Session Defaults,Default Sesi
DocType: System Settings,Expiry time of QR Code Image Page,Waktu kadaluwarsa QR Code Image Page
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,Tampilkan Total
DocType: Error Snapshot,Relapses,Kambuh
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,Tidak ada pengguna yang ditemukan
DocType: Address,Preferred Shipping Address,Disukai Alamat Pengiriman
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,Dengan kepala Surat
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} telah membuat {1} ini
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1} in Row {2}. Restricted field: {3},Tidak diperbolehkan untuk {0}: {1} di Baris {2}. Bidang terbatas: {3}
DocType: S3 Backup Settings,eu-west-1,eu-barat-1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","Jika ini dicentang, baris dengan data yang valid akan diimpor dan baris yang tidak valid akan dibuang ke file baru untuk Anda impor nanti."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,Dokumen hanya dapat diedit oleh pengguna dari peran
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.","Tugas {0}, yang ditugaskan untuk {1}, telah ditutup oleh {2}."
DocType: Print Format,Show Line Breaks after Sections,Tampilkan Jalur Breaks setelah Bagian
DocType: Communication,Read by Recipient On,Baca oleh Penerima Aktif
DocType: Blogger,Short Name,Nama pendek
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},Terhubung dengan {0}
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","Anda memilih Opsi Sync sebagai ALL, itu akan menyelaraskan semua \ pesan yang sudah dan belum dibaca dari server. Hal ini juga dapat menyebabkan duplikasi \ Komunikasi (email)."
DocType: Workflow State,magnet,magnet
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,Mata uang ini dinonaktifkan. Aktifkan untuk digunakan dalam transaksi
DocType: Desktop Icon,Blocked,Diblokir
DocType: Contact Us Settings,"Default: ""Contact Us""","Default: ""Hubungi Kami"""
DocType: Contact,Purchase Manager,Manajer Pembelian
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Ketika diaktifkan ini akan memungkinkan para tamu untuk mengunggah file ke aplikasi Anda, Anda dapat mengaktifkan ini jika Anda ingin mengumpulkan file dari pengguna tanpa harus mereka masuk, misalnya dalam formulir web aplikasi pekerjaan."
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,toggle Tag
DocType: Custom Script,Sample,Sampel
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.","Untuk kinerja, hanya 100 baris pertama yang diproses."
DocType: Braintree Settings,Private Key,Kunci pribadi
DocType: S3 Backup Settings,ap-northeast-2,ap-timur laut-2
DocType: Custom Field,Is Mandatory Field,Apakah Lapangan Wajib
DocType: User,Website User,Website User
