apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,खालील अॅप्ससाठी नवीन {} रिलीझ उपलब्ध आहेत
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",येथे परिभाषित FIELDNAMEला  मूल्य आहे किंवा नियम खरे  आहेत (उदाहरणे)  तरच या क्षेत्रात दिसून येईल: myfield eval: doc.myfield == 'माझे मूल्य' eval: doc.age&gt; 18
DocType: Social Login Key,Office 365,ऑफिस 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,आज
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,आज
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","आपण या सेट एकदा सेट केल्यावर , वापरकर्ते केवळ प्रवेश दस्तऐवज वापरू शकतात  (उदा. ब्लॉग) जेथे लिंक अस्तित्वात असते  (उदा. ब्लॉगर)."
DocType: Data Import Beta,Submit After Import,आयात केल्यानंतर सबमिट करा
DocType: Error Log,Log of Scheduler Errors,अनुसूची त्रुटी लॉग
DocType: User,Bio,जैव
DocType: OAuth Client,App Client Secret,अनुप्रयोग क्लायंट गुपित
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,सादर करत आहे
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,पालक हे डॉक्युमेंटचे नाव आहे ज्यामध्ये डेटा जोडला जाईल.
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google ड्राइव्ह - Google ड्राइव्हमध्ये फोल्डर तयार करणे शक्य नाही - त्रुटी कोड {0}
DocType: DocType,UPPER CASE,अप्पर केस
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,सानुकूल HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,फोल्डर नाव प्रविष्ट करा
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,डीफॉल्ट अ‍ॅड्रेस टेम्पलेट आढळला नाही. कृपया सेटअप&gt; मुद्रण आणि ब्रांडिंग&gt; अ‍ॅड्रेस टेम्पलेट वरून नवीन तयार करा.
apps/frappe/frappe/auth.py,Unknown User,अज्ञात वापरकर्ता
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,भूमिका निवडा
DocType: Comment,Deleted,हटविले
DocType: Workflow State,adjust,समायोजित
DocType: Web Form,Sidebar Settings,साइडबार सेटिंग्ज
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times","सक्षम केल्यास, दस्तऐवज दृश्यांचा मागोवा घेतला जाईल, हे बर्‍याच वेळा घडू शकते"
DocType: Website Settings,Disable Customer Signup link in Login page,लॉग-इन पृष्ठ अक्षम करा साइन अप ग्राहक दुवा
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,/ मालक नियुक्त
DocType: Workflow State,arrow-left,बाण डावीकडे
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,1 रेकॉर्ड निर्यात करा
DocType: Workflow State,fullscreen,पूर्ण स्क्रीन
DocType: Chat Token,Chat Token,चॅट टोकन
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,चार्ट तयार करा
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,आयात करू नका
DocType: Web Page,Center,केंद्र
DocType: Notification,Value To Be Set,मूल्य सेट करणे
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},{0} संपादित करा
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,प्रथम स्तर
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,स्थिती बदलण्यात नियुक्त एक दस्तऐवज आणि भूमिका परवानगी राज्ये प्रतिनिधित्व करतो.
DocType: Data Migration Connector,Database Name,डेटाबेस नाव
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,रिफ्रेश फॉर्म
DocType: DocField,Select,निवडा
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,पूर्ण लॉग पहा
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","साधे पायथन एक्सप्रेशन, उदाहरण: स्थिती == &#39;उघडा&#39; आणि टाइप करा == &#39;बग&#39;"
apps/frappe/frappe/utils/csvutils.py,File not attached,फाइल संलग्न नाही
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,संपर्क तूटला. काही वैशिष्ट्ये कदाचित कार्य करणार नाहीत
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",सारखे &quot;एएए&quot; पुनरावृत्ती अंदाज लावणे सोपे आहे
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,नवीन गप्पा
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","आपण हे सेट केल्यास, या आयटम निवडले पालक अंतर्गत ड्रॉप-डाउन मध्ये येईल."
DocType: Print Format,Show Section Headings,कलम शीर्षकाच्या शो
DocType: Bulk Update,Limit,मर्यादा
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},आम्हाला यासह संबंधित {0} डेटा हटविण्याची विनंती प्राप्त झाली आहे: {1}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,एक नवीन विभाग जोडा
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,फिल्टर रेकॉर्ड
apps/frappe/frappe/www/printview.py,No template found at path: {0},मार्ग येथे साचा आढळला  नाही: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,ईमेल खाते
DocType: Comment,Cancelled,रद्द
DocType: Chat Room,Avatar,अवतार
DocType: Blogger,Posts,टिप्पणी पोस्ट करा
DocType: Social Login Key,Salesforce,सेल्सबॉल्स
DocType: DocType,Has Web View,वेब पहा आहे
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","DocType नाव एक पत्र सुरू करावी आणि तो फक्त अक्षरे, अंक, मोकळी जागा आणि अडरस्कोअर असू शकतात"
DocType: Dashboard,Dashboard Name,डॅशबोर्ड नाव
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,आपल्या खात्याचा संकेतशब्द कालबाह्य झाला आहे.
DocType: Communication,Spam,स्पॅम
DocType: Integration Request,Integration Request,एकत्रीकरण विनंती
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,प्रिय
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,गट जोडा
DocType: Address,Maharashtra,महाराष्ट्र
DocType: Auto Repeat,Accounts User,वापरकर्ता खाती
DocType: Web Page,HTML for header section. Optional,शीर्षलेख विभागासाठी HTML. पर्यायी
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,हे वैशिष्ट्य प्रायोगिक नवीन आणि अजूनही आहे
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,कमाल {0} पंक्तींची  परवानगी आहे
DocType: Dashboard Chart Link,Chart,चार्ट
DocType: Email Unsubscribe,Global Unsubscribe,जागतिक सदस्यत्व रद्द करा
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,हा एक अतिशय सामान्य पासवर्ड आहे.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,पहा
DocType: Comment,Assigned,नियुक्त
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,<b>Google ड्राइव्ह प्रवेश</b> अधिकृत करण्यासाठी अधिकृत केलेल्या Google ड्राइव्ह on <b>क्सेसवर</b> क्लिक करा.
DocType: Print Format,Js,JS
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,प्रिंट स्वरूप निवडा
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,लहान कीबोर्ड नमुन्यांची अंदाज लावणे सोपे आहे
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,नवीन अहवाल व्युत्पन्न करा
DocType: Portal Settings,Portal Menu,पोर्टल मेनू
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,{0} लांबी 1 आणि 1000 दरम्यान असावे
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,काहीही शोध
DocType: Data Migration Connector,Hostname,यजमाननाम
DocType: Data Migration Mapping,Condition Detail,अट तपशील
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}","चलन {0} साठी, कमीत कमी व्यवहार रक्कम {1} असावी"
DocType: DocField,Print Hide,मुद्रण लपवा
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,वापरकर्त्यास
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,मूल्य प्रविष्ट करा
DocType: Workflow State,tint,रंगाची छटा
DocType: DocField,In Preview,पूर्वावलोकनात
DocType: Webhook,JSON Request Body,जेएसओएन विनंती बॉडी
DocType: Web Page,Style,शैली
DocType: Prepared Report,Report End Time,अहवाल समाप्ती वेळ
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,उदा:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} टिप्पण्या
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,आवृत्ती अद्यतनित केली
DocType: Customize Form Field,Label and Type,लेबल आणि प्रकार
DocType: Workflow State,forward,पुढे
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} संपादित हे {1}
DocType: Custom DocPerm,Submit,सादर करा
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,नवीन फोल्डर
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,ई-मेल पत्ता हा खाते वापरुन पाठवला सर्व ईमेल प्रेषक म्हणून हे खाते उल्लेख केला आहे वापरते.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,चार्ट टॉगल करा
DocType: Website Settings,Sub-domain provided by erpnext.com,Erpnext.com द्वारे प्रदान उप-डोमेन
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,तुमची प्रणाली व्यवस्थित करणे
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,च्या वंशज
DocType: System Settings,dd-mm-yyyy,dd-mm-वर्ष
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,या  अहवालात  प्रवेश करण्यासाठी  अहवालाची  परवानगी असणे आवश्यक आहे.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,कृपया किमान पासवर्ड धावसंख्या निवडा
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,कृपया किमान पासवर्ड धावसंख्या निवडा
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,जोडले
DocType: Personal Data Download Request,Personal Data Download Request,वैयक्तिक डेटा डाउनलोड विनंती
DocType: DocField,Table MultiSelect,सारणी मल्टीइलेक्ट
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Google कॅलेंडर एकत्रीकरण.
DocType: Auto Repeat,Half-yearly,सहामाही
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,"दररोज इव्हेंट डायजेस्ट स्मरणपत्रे सेट केले जाते, जेथे दिनदर्शिका आगामी कार्यक्रम पाठविला आहे."
DocType: Braintree Settings,Header Image,शीर्षलेख प्रतिमा
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,वेबसाइट पहा
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),यशस्वी पूर्तता दर्शविण्यासाठी संदेश (फक्त अतिथी उपयोगकर्त्यांसाठी)
DocType: Workflow State,remove,काढा
DocType: Email Domain,If non standard port (e.g. 587),विना मानक पोर्ट असेल तर (उदा 587)
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,टिप्पण्यांमध्ये दुवे किंवा ईमेल पत्ते असू शकत नाहीत
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,रीलोड करा
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,आपल्या स्वतः च्या टॅग श्रेणी जोडा
apps/frappe/frappe/desk/query_report.py,Total,एकूण
DocType: Event,Participants,सहभागी
DocType: Integration Request,Reference DocName,संदर्भ DocName
DocType: Web Form,Success Message,यशस्वी संदेश
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,इच्छिक निर्यात
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,प्रारंभ तारीख प्रारंभ तारखेपूर्वी असू शकत नाही!
DocType: DocType,User Cannot Search,वापरकर्त्याच्या शोध करू शकत नाही
DocType: Communication Link,Communication Link,संप्रेषण दुवा
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,अवैध आउटपुट स्वरूप
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},{0} {1} शक्य नाही
DocType: Custom DocPerm,Apply this rule if the User is the Owner,सदस्य मालक असेल तर हा नियम लागू करा
DocType: Global Search Settings,Global Search Settings,ग्लोबल शोध सेटिंग्ज
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,आपले लॉगिन आयडी काय असेल
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,ग्लोबल शोध दस्तऐवज प्रकार रीसेट.
,Lead Conversion Time,लीड रुपांतरण वेळ
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,अहवाल तयार करा
DocType: Note,Notify users with a popup when they log in,ते मध्ये लॉग इन करताना एक पॉपअप वापरकर्ते सूचित करा
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,खुली गप्पा
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge","{0} {1} हे अस्तित्वात नाही, विलीन कारणयास  एक नवीन लक्ष्य नीवडा"
DocType: Data Migration Connector,Python Module,पायथन मॉड्यूल
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,मुख्यपृष्ठ नेव्हिगेट करा
DocType: GSuite Settings,Google Credentials,Google ेय
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,लॉगिन सत्यापनासाठी QR कोड
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,करावे जोडा
DocType: Footer Item,Company,कंपनी
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},सरासरी {0}
DocType: User,Logout from all devices while changing Password,पासवर्ड बदलताना सर्व डिव्हाइसेसवरून लॉगआउट करा
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,संकेतशब्द सत्यापित करा
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,तेथे त्रुटी होत्या
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,Google सेटिंग्जमध्ये क्लायंट आयडी आणि क्लायंट सिक्रेट प्रविष्ट करा.
apps/frappe/frappe/core/doctype/communication/communication.js,Close,बंद करा
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,0 ते 2 docstatus बदलू शकत नाही
DocType: File,Attached To Field,फील्डशी संलग्न
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,अद्यतन
DocType: Transaction Log,Transaction Hash,व्यवहार हॅश
DocType: Error Snapshot,Snapshot View,स्नॅपशॉट पहा
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,पाठविण्यापूर्वी वृत्तपत्र जतन करा
DocType: Webhook,The webhook will be triggered if this expression is true,ही अभिव्यक्ती सत्य असल्यास वेबहूक ट्रिगर केले जाईल
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,गुणधर्म संपादित करा
DocType: Patch Log,List of patches executed,पॅच यादी अंमलात
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} आधीपासूनच सदस्यता रद्द
DocType: Data Import,Show only errors,केवळ त्रुटी दर्शवा
DocType: Website Settings,Banner HTML,बॅनर HTML
DocType: Workflow,Send Email Alert,ईमेल अलर्ट पाठवा
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',कृपया दुसरी देयक पद्धत निवडा. Razorpay चलन व्यवहार समर्थन देत नाही &#39;{0}&#39;
DocType: Data Import,In Progress,प्रगतीपथावर
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,बॅकअप साठी रांगेत. तो एक तास काही मिनिटे लागू शकतात.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,वापरकर्ता परवानगी आधीपासूनच अस्तित्वात आहे
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},फील्ड {1} करण्यासाठी स्तंभ {0} मॅपिंग करत आहे
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},{0} पहा
DocType: User,Hourly,ताशी
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,OAuth क्लायंट अनुप्रयोग नोंदणी
DocType: DocField,Fetch If Empty,रिक्त असल्यास आणा
DocType: Data Migration Connector,Authentication Credentials,प्रमाणीकरण क्रेडेन्शियल
DocType: Role,Two Factor Authentication,दोन घटक प्रमाणीकरण
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,द्या
DocType: Energy Point Settings,Point Allocation Periodicity,पॉईंट ocलोकेशन पीरियडिसीटी
DocType: SMS Settings,SMS Gateway URL,एसएमएस गेटवे URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} असू शकत नाही ""{2}"". हे एक असेच असावे ""{3}"""
apps/frappe/frappe/utils/data.py,{0} or {1},{0} किंवा {1}
DocType: Workflow State,trash,कचरा
DocType: System Settings,Older backups will be automatically deleted,जुने बॅकअप आपोआप हटविले जाईल
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,अवैध प्रवेश कळ आयडी किंवा गुप्त प्रवेश की
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,आपण काही उर्जा बिंदू गमावले
DocType: Post,Is Globally Pinned,जागतिक स्तरावर पिन केले आहे
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,अलीकडील क्रियाकलाप
DocType: Workflow Transition,Conditions,परिस्थिती
DocType: Event,Leave blank to repeat always,नेहमी करण्यासाठी  पुन्हा रिक्त सोडा
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,पुष्टी
DocType: Event,Ends on,रोजी समाप्त
DocType: Payment Gateway,Gateway,गेटवे
DocType: LDAP Settings,Path to Server Certificate,सर्व्हर प्रमाणपत्र मार्ग
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,दुवे पहाण्यासाठी पुरेसे परवानगी
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,दुवे पहाण्यासाठी पुरेसे परवानगी
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,पत्ता शीर्षक आवश्यक आहे.
DocType: Google Contacts,Push to Google Contacts,Google संपर्कांवर ढकलणे
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","वेब पृष्ठ च्या  विभागमध्ये HTML जोडले, प्रामुख्याने वेबसाइट सत्यापन आणि SEO साठी  वापरले"
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,हे जाणवले
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,आयटम त्याच्या स्वत: च्या descendents ला  जोडला  जाऊ शकत नाही
DocType: Session Default Settings,Session Defaults,सत्र डीफॉल्ट
DocType: System Settings,Expiry time of QR Code Image Page,QR कोड प्रतिमा पृष्ठ कालबाह्यता कालावधी
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,एकूण दर्शवा
DocType: Error Snapshot,Relapses,Relapses
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,कोणताही वापरकर्ता सापडला नाही
DocType: Address,Preferred Shipping Address,पसंतीचे शिपिंग पत्ता
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,पत्र डोके
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} ने तयार केलेले हे  {1}
DocType: S3 Backup Settings,eu-west-1,ईयू-वेस्ट -1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","हे तपासले असल्यास, वैध डेटासह पंक्ती आयात केली जातील आणि आपल्यासाठी नंतरच्या फाइल आयात करण्यासाठी एक नवीन फाइलमध्ये अवैध पंक्ती डंप होतील."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,दस्तऐवज भूमिका केवळ च्या वापरकर्त्यांद्वारे संपादन करता येतात
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.",कार्य {0} जे आपण {1} ला नियुक्त केले आहे ते {2} यांनी  बंद केले गेले आहे
DocType: Print Format,Show Line Breaks after Sections,लाइन शो विभाग नंतर तोडल्या
DocType: Communication,Read by Recipient On,प्राप्तकर्ता द्वारे वाचा
DocType: Blogger,Short Name,लघु नाव
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},{0} शी दुवा साधला
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","आपण सर्व समक्रमण पर्याय निवडून जातात, तो सर्व्हरवर सर्व \ वाचा तसेच न वाचलेले संदेश पुन्हा समक्रमित करा होईल. हे देखील कम्युनिकेशन (ईमेल) च्या दुप्पट \ होऊ शकते."
DocType: Workflow State,magnet,लोहचुंबक
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,या चलन अक्षम आहे. व्यवहार वापरण्यास सक्षम
DocType: Desktop Icon,Blocked,अवरोधित
DocType: Contact Us Settings,"Default: ""Contact Us""",डीफॉल्ट: &quot;संपर्क&quot;
DocType: Contact,Purchase Manager,खरेदी व्यवस्थापक
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","सक्षम केल्यावर हे अतिथींना आपल्या अनुप्रयोगात फायली अपलोड करण्यास अनुमती देईल, आपण लॉग इन केल्याशिवाय वापरकर्त्याकडून फाइल्स संकलित करू इच्छित असाल तर आपण हे सक्षम करू शकता, उदाहरणार्थ जॉब webप्लिकेशन्स वेब फॉर्ममध्ये."
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,टॅग टॉगल करा
DocType: Custom Script,Sample,नमुना
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.","कामगिरीसाठी, केवळ पहिल्या 100 पंक्तींवर प्रक्रिया केली गेली."
DocType: Braintree Settings,Private Key,खासगी की
DocType: S3 Backup Settings,ap-northeast-2,एपी-ईशान्य -2
DocType: Custom Field,Is Mandatory Field,अनिवार्य फील्ड आहे
DocType: User,Website User,वेबसाइट सदस्य
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,पीडीएफमध्ये मुद्रण करताना काही स्तंभ कापले जाऊ शकतात. 10 पेक्षा कमी स्तंभ ठेवण्याचा प्रयत्न करा.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,बरोबरीची नाही
DocType: Data Import Beta,Don't Send Emails,ईमेल पाठवू नका
DocType: Integration Request,Integration Request Service,एकत्रीकरण विनंती सेवा
DocType: Access Log,Access Log,प्रवेश लॉग
DocType: Website Script,Script to attach to all web pages.,स्क्रिप्ट सर्व वेब पृष्ठांवर संलग्न आहे.
DocType: Web Form,Allow Multiple,एकाधिक परवानगी द्या
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,वाटप
DocType: Translation,PR sent,पीआर पाठविला
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,केवळ रेकॉर्ड गेल्या एक्स तास अद्यतनित करा
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,केवळ रेकॉर्ड गेल्या एक्स तास अद्यतनित करा
DocType: Communication,Feedback,अभिप्राय
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,ओपन भाषांतर
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,हे ईमेल स्वयं-निर्मित आहे
DocType: Workflow State,Icon will appear on the button,चिन्ह बटणावर दिसेल
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,फिल्टर सेट करण्यासाठी क्लिक करा
DocType: Energy Point Log,Revert,परत करा
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,सॅक्टिओ कनेक्ट नाही. अपलोड करू शकत नाही
DocType: Website Settings,Website Settings,वेबसाइट सेटिंग्ज
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Month,महिना
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,ProTip: जोडा <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> पाठविण्यासाठी दस्तऐवज संदर्भ
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Only users involved in the document are listed,केवळ कागदजत्रात समाविष्ट वापरकर्ते सूचीबद्ध आहेत
DocType: DocField,Fetch From,कडून प्राप्त करा
apps/frappe/frappe/modules/utils.py,App not found,अनुप्रयोग आढळले नाही
apps/frappe/frappe/core/doctype/communication/communication.py,Cannot create a {0} against a child document: {1},{0} तयार करू शकत नाही एक एक मूल दस्तऐवजावर: {1}
DocType: Social Login Key,Social Login Key,सामाजिक लॉगिन की
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Clear Cache and Reload,कॅशे साफ करा आणि रीलोड करा
DocType: Portal Settings,Custom Sidebar Menu,सानुकूल साइडबार मेनू
DocType: Workflow State,pencil,पेन्सिल
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,गप्पा संदेश आणि इतर सूचना
apps/frappe/frappe/public/js/frappe/social/Home.vue,Social Home,सोशल होम
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Insert After cannot be set as {0},नंतर समाविष्ट केल्यानंतर   {0} म्हणून सेट केली जाऊ शकत नाही
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Share {0} with,सामायिक करा {0} सह
apps/frappe/frappe/public/js/frappe/desk.js,Email Account setup please enter your password for: ,ई-मेल खाते सेटअप आपला संकेतशब्द प्रविष्ट करा:
DocType: Workflow State,hand-up,हात-अप
DocType: Blog Settings,Writers Introduction,लेखक परिचय
DocType: Address,Phone,फोन
