apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Mpya {} iliyotolewa kwa programu zifuatazo zinapatikana
apps/frappe/frappe/utils/password_strength.py,Avoid dates and years that are associated with you.,Epuka tarehe na miaka ambazo zinahusishwa na wewe.
DocType: Custom DocPerm,Amend,Badilisha
DocType: Data Import,Generated File,Faili iliyozalishwa
DocType: Transaction Log,Previous Hash,Hash iliyopita
DocType: File,Is Attachments Folder,"Je, ni Folder Folding"
apps/frappe/frappe/public/js/frappe/views/treeview.js,Expand All,Panua Wote
apps/frappe/frappe/public/js/frappe/chat.js,Select a chat to start messaging.,Chagua gumzo ili uanze ujumbe.
apps/frappe/frappe/public/js/frappe/form/controls/table.js,Processing,Usindikaji
apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.js,Please select Entity Type first,Tafadhali chagua Aina ya Entity kwanza
apps/frappe/frappe/templates/includes/login/login.js,Valid Login id required.,Idhini ya kuingia sahihi inahitajika.
apps/frappe/frappe/model/rename_doc.py,Please select a valid csv file with data,Tafadhali chagua faili halali ya csv na data
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} un-shared this document with {1},{0} haijashiriki hati hii na {1}
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained {0} point,Ulipata sehemu ya {0}
DocType: LDAP Settings,SSL/TLS Mode,Njia ya SSL / TLS
DocType: DocType,"Make ""name"" searchable in Global Search",Fanya &quot;jina&quot; lililotafutwa katika Utafutaji wa Global
apps/frappe/frappe/core/doctype/version/version_view.html,Row # ,Row #
apps/frappe/frappe/templates/emails/auto_reply.html,This is an automatically generated reply,Huu ni jibu la kuzalishwa kwa moja kwa moja
DocType: Help Category,Category Description,Maelezo ya Jamii
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Default Theme,Mada ya chaguo-msingi
apps/frappe/frappe/model/document.py,Record does not exist,Rekodi haipo
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,The process for deletion of {0} data associated with {1} has been initiated.,Mchakato wa kufuta data {0} inayohusishwa na {1} imeanzishwa.
apps/frappe/frappe/core/doctype/version/version_view.html,Original Value,Thamani ya awali
DocType: Help Category,Help Category,Msaada Jamii
apps/frappe/frappe/utils/oauth.py,User {0} is disabled,Mtumiaji {0} amezimwa
DocType: Dashboard Chart,Last Month,Mwezi uliopita
apps/frappe/frappe/www/404.html,Page missing or moved,Ukurasa haukupo au kuhamishwa
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Reviews,Maoni
DocType: DocType,Route,Njia
apps/frappe/frappe/config/integrations.py,Razorpay Payment gateway settings,Mipangilio ya malango ya Razorpay
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch attached images from document,Tengeneza picha zilizounganishwa kutoka kwa hati
DocType: Chat Room,Name,Jina
DocType: Contact Us Settings,Skype,Skype
DocType: Chat Profile,Notification Tones,Tani za Arifa
DocType: Assignment Rule,Load Balancing,Mzigo wa Mzigo
DocType: OAuth Authorization Code,Valid,Halali
apps/frappe/frappe/public/js/frappe/form/controls/link.js,Open Link,Fungua Kiungo
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Your Language,Lugha yako
DocType: Dashboard Chart,Average,Wastani
apps/frappe/frappe/public/js/frappe/form/grid.js,Add Row,Ongeza Mstari
DocType: Tag Category,Doctypes,Doctypes
apps/frappe/frappe/public/js/frappe/form/print.js,Printer,Printa
apps/frappe/frappe/desk/query_report.py,Query must be a SELECT,Swala lazima iwe SELECT
DocType: Auto Repeat,Completed,Imekamilishwa
DocType: File,Is Private,Ni Binafsi
DocType: Data Export,Select DocType,Chagua DocType
apps/frappe/frappe/public/js/frappe/request.js,File size exceeded the maximum allowed size of {0} MB,Ukubwa wa faili ulizidi ukubwa wa kuruhusiwa juu ya {0} MB
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Created On,Imeundwa Kwenye
DocType: Workflow State,align-center,kuunganisha katikati
DocType: Address,Lakshadweep Islands,Visiwa vya Lakshadweep
DocType: DocType,Allow events in timeline,Ruhusu matukio katika mstari wa wakati
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Write,"Je, Andika"
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","Hati fulani, kama ankara, haipaswi kubadilishwa mara moja ya mwisho. Hali ya mwisho ya nyaraka hizo inaitwa Inawasilishwa. Unaweza kuzuia majukumu ambayo unaweza Kuwasilisha."
DocType: Newsletter,Test Email Address,Anwani ya barua pepe ya mtihani
DocType: Auto Repeat,Reference Document Type,Aina ya Kumbukumbu ya Kumbukumbu
DocType: ToDo,Sender,Sender
DocType: Google Drive,Backup Folder Name,Jina la Hifadhi ya Hifadhi
apps/frappe/frappe/email/doctype/notification/notification.py,Error while evaluating Notification {0}. Please fix your template.,Hitilafu wakati wa kutathmini Arifa {0}. Tafadhali tengeneza template yako.
DocType: GSuite Settings,Google Apps Script,Script Apps ya Google
apps/frappe/frappe/templates/includes/comments/comments.html,Leave a Comment,Acha maoni
apps/frappe/frappe/website/doctype/help_article/templates/help_article.html,More articles on {0},Vipengele zaidi vya {0}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,No contacts linked to document,Hakuna anwani zilizounganishwa na hati
DocType: Letter Head,Footer will display correctly only in PDF,Footer itaonyeshwa kwa usahihi tu katika PDF
apps/frappe/frappe/core/doctype/data_import/data_import_list.js,Pending,Inasubiri
DocType: System Settings,Allow only one session per user,Ruhusu kikao kimoja tu kwa mtumiaji
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1/Test Folder 3,Folda ya Nyumbani / Mtihani 1 / Faili ya Mtihani 3
DocType: Website Settings,&lt;head&gt; HTML,&lt;kichwa&gt; HTML
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Select or drag across time slots to create a new event.,Chagua au gurudisha wakati unaofaa ili kuunda tukio jipya.
DocType: Contact,Contact Details,Maelezo ya Mawasiliano
DocType: DocField,In Filter,Katika Filter
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Kanban,Kanban
DocType: DocType,Show in Module Section,Onyesha Sehemu ya Moduli
DocType: Workflow Document State,Is Optional State,Jimbo la Hiari
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,The {0} is already on auto repeat {1},{0} tayari iko kwenye kurudia kiotomatiki {1}
DocType: Letter Head,Header HTML,HTML ya kichwa
apps/frappe/frappe/core/doctype/communication/communication.js,Relink,Relink
apps/frappe/frappe/templates/includes/login/login.js,SMS was not sent. Please contact Administrator.,SMS haikutumwa. Tafadhali wasiliana na Msimamizi.
DocType: Web Page,"Page to show on the website
",Ukurasa wa kuonyesha kwenye tovuti
apps/frappe/frappe/config/settings.py,Create and manage newsletter,Unda na udhibiti jarida
DocType: Note,Seen By Table,Imeonekana kwa Jedwali
apps/frappe/frappe/www/third_party_apps.html,Logged in,Imeingia
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending and Inbox,Default Kutuma na Kikasha
DocType: System Settings,OTP App,Programu ya OTP
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} record out of {1}.,Imesasisha kwa mafanikio rekodi ya {0} kati ya {1}.
DocType: Google Drive,Send Email for Successful Backup,Tuma Barua pepe ya Backup Mafanikio
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.py,Scheduler is inactive. Cannot import data.,Ratiba haifanyi kazi. Haiwezi kuingiza data.
DocType: Print Settings,Letter,Barua
DocType: DocType,"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Chaguzi za jina: <ol><li> <b>shamba: [shambaname]</b> - Kwa Field </li><li> <b>Naming_series:</b> - Kwa Naming Series (uwanja unaoitwa naming_series lazima iwepo </li><li> <b>Prompt</b> - haraka user kwa jina </li><li> <b>[mfululizo]</b> - Mfululizo na kiambishi (kilichotenganishwa na dot); kwa mfano PRE. ##### </li><li> <b>muundo: EXAMPLE- {MM} nywila {fieldname1} - {fieldname2} - {#####}</b> - Badilisha nafasi zote za braced (majina, maneno ya tarehe (DD, MM, YY), mfululizo) na thamani yao. Bonde la nje, wahusika wowote wanaweza kutumika. </li></ol>"
apps/frappe/frappe/public/js/frappe/views/interaction.js,There were errors while creating the document. Please try again.,Kulikuwa na makosa wakati wa kuunda waraka. Tafadhali jaribu tena.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Image field must be of type Attach Image,Sehemu ya picha lazima iwe ya aina Imbatanisha Image
apps/frappe/frappe/permissions.py,You are not allowed to export {} doctype,Hairuhusiwi kusafirisha {} doctype
DocType: DocField,Columns,Nguzo
apps/frappe/frappe/desk/form/assign_to.py,Shared with user {0} with read access,Imeshirikiwa na mtumiaji {0} na upatikanaji wa kusoma
DocType: GCalendar Account,Next Sync Token,Ishara ya Usawazishaji ijayo
DocType: Energy Point Settings,Energy Point Settings,Mipangilio ya Uhakika wa Nishati
DocType: Async Task,Succeeded,Imefanikiwa
apps/frappe/frappe/public/js/frappe/form/save.js,Mandatory fields required in {0},Mashamba ya lazima inahitajika {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Reset Permissions for {0}?,Rudisha Ruhusa kwa {0}?
apps/frappe/frappe/config/desktop.py,Users and Permissions,Watumiaji na Ruhusa
DocType: S3 Backup Settings,S3 Backup Settings,S3 Mipangilio ya Backup
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Removed,Miamba Imeondolewa
apps/frappe/frappe/permissions.py,{0} {1} not found,{0} {1} haipatikani
apps/frappe/frappe/www/login.py,Mobile Number,Namba ya simu ya mkononi
DocType: Comment,Attachment Removed,Kiambatisho kiliondolewa
apps/frappe/frappe/utils/password_strength.py,Recent years are easy to guess.,Miaka ya hivi karibuni ni rahisi nadhani.
DocType: Calendar View,Subject Field,Somo la Somo
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document has been assigned to {0},Hati imetolewa kwa {0}
DocType: System Settings,Show Full Error and Allow Reporting of Issues to the Developer,Onyesha Hitilafu Kamili na Ruhusu Kujaza Matatizo kwa Msanidi programu
apps/frappe/frappe/www/third_party_apps.html,Active Sessions,Vikao vya Kazi
DocType: DocType,ASC,ASC
apps/frappe/frappe/public/js/frappe/form/print.js,New Print Format Name,Jina mpya la muundo wa Printa
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Click on the link below to approve the request,Bonyeza kwenye kiunga hapa chini kupitisha ombi
DocType: Workflow State,align-left,salama-kushoto
DocType: User,Defaults,Hifadhi
DocType: Energy Point Log,Revert Of,Rejea ya
apps/frappe/frappe/public/js/frappe/model/model.js,Merge with existing,Unganisha na zilizopo
DocType: User,Birth Date,Tarehe ya kuzaliwa
DocType: Communication Link,Link Title,Cheza Kiungo
DocType: Workflow State,fast-backward,haraka-kurudi
DocType: Address,Chandigarh,Chandigarh
DocType: DocShare,DocShare,Fungua Hati
DocType: Assignment Rule Day,Friday,Ijumaa
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Edit in full page,Badilisha katika ukurasa kamili
apps/frappe/frappe/public/js/frappe/list/list_view.js,Open list item,Fungua bidhaa za orodha
DocType: Report,Add Total Row,Ongeza Jumla ya Row
apps/frappe/frappe/public/js/frappe/form/print.js,No Preview available,Hakuna Preview inapatikana
apps/frappe/frappe/twofactor.py,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,Tafadhali angalia anwani yako ya barua pepe iliyosajiliwa kwa maelezo kuhusu jinsi ya kuendelea. Usifunge dirisha hili kama utahitaji kurudi.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,Kwa mfano ikiwa unaweza kufuta na kurekebisha INV004 itakuwa hati mpya INV004-1. Hii inakusaidia kuweka wimbo wa kila marekebisho.
apps/frappe/frappe/core/doctype/data_export/data_export.js,Atleast one field of Parent Document Type is mandatory,Atleast shamba moja la Aina ya Kumbukumbu ya Mzazi ni lazima
apps/frappe/frappe/config/settings.py,Setup Reports to be emailed at regular intervals,Ripoti za Kuanzisha ili kutumwa barua pepe kwa vipindi vya kawaida
DocType: Workflow Document State,0 - Draft; 1 - Submitted; 2 - Cancelled,Mchapishaji; 1 - Iliyotolewa; 2 - Imefunguliwa
DocType: File,Attached To DocType,Iliyoambatana na DocType
DocType: DocField,Int,Int
DocType: Error Log,Title,Kichwa
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,"Seems issue with server's razorpay config. Don't worry, in case of failure amount will get refunded to your account.","Inaonekana suala la usanidi wa razorpay wa seva. Usijali, ikiwa kuna kiasi cha kushindwa kitarejeshwa kwenye akaunti yako."
apps/frappe/frappe/public/js/frappe/list/list_view.js,Customize,Customize
apps/frappe/frappe/core/doctype/user/user.js,View Permitted Documents,Angalia Nyaraka zilizoruhusiwa
apps/frappe/frappe/utils/print_format.py,You need to install pycups to use this feature!,Unahitaji kusanidi pycups kutumia huduma hii!
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Your connection request to Google Calendar was successfully accepted,Usaidizi wako wa kuomba kwa Kalenda ya Google ilikubaliwa kwa ufanisi
DocType: Tag Link,Tag Link,Kiungo cha Tag
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,Chain Integrity,Chain Uaminifu
DocType: Data Export,CSV,CSV
DocType: Currency,"1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent",Fedha = =?? Fraction Kwa mfano 1 USD = 100 Cent
DocType: Data Import,Partially Successful,Inafanikiwa kikamilifu
apps/frappe/frappe/core/doctype/user/user.py,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Watumiaji wengi sana wamejiandikisha hivi karibuni, hivyo usajili umezimwa. Tafadhali jaribu tena saa moja"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add New Permission Rule,Ongeza Sheria mpya ya Ruhusa
apps/frappe/frappe/public/js/frappe/form/link_selector.js,You can use wildcard %,Unaweza kutumia wildcard%
DocType: LDAP Settings,LDAP Group Mappings,Uporaji wa Kundi la LDAP
DocType: Chat Message Attachment,Chat Message Attachment,Shirikisha Ujumbe wa Maandishi
DocType: LDAP Settings,Path to CA Certs File,Njia ya faili ya CA Cert
DocType: Address,Manipur,Manipur
DocType: Web Form Field,Allow Read On All Link Options,Ruhusu Chagua Chaguo Zote za Kiungo
DocType: DocType,Database Engine,Injini ya Hifadhi
DocType: Customize Form,"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Mashamba yaliyotengwa na comma (,) yatajumuishwa kwenye orodha ya &quot;Tafuta na&quot; ya sanduku la utafutaji la Utafutaji"
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Please Duplicate this Website Theme to customize.,Tafadhali Dupisha hii Mandhari ya Website ili uifanye.
DocType: Address,Meghalaya,Meghalaya
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Invalid username or password,Jina la mtumiaji batili au nywila
DocType: DocField,Text Editor,Mhariri wa Nakala
apps/frappe/frappe/config/website.py,Settings for About Us Page.,Mipangilio kwa ajili yetu Kuhusu Ukurasa.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Custom HTML,Badilisha HTML Rasta
DocType: Error Snapshot,Error Snapshot,Hitilafu ya Snapshot
DocType: S3 Backup Settings,ap-northeast-3,ap-kaskazini mashariki-3
DocType: Data Migration Mapping,Remote Primary Key,Muhimu wa Msingi wa Msingi
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,In,In
DocType: Notification,Value Change,Mabadiliko ya Thamani
DocType: Google Contacts,Authorize Google Contacts Access,Idhini Upataji wa Anwani za Google
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Showing only Numeric fields from Report,Inaonyesha mashamba ya Numeric tu kutoka Ripoti
DocType: Data Import Beta,Import Type,Aina ya kuagiza
DocType: Access Log,HTML Page,Ukurasa wa HTML
DocType: Address,Subsidiary,Msaidizi
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting Connection to QZ Tray...,Kujaribu Kuunganishwa na Tray ya QZ ...
DocType: System Settings,In Hours,Katika Masaa
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not find folder in Google Drive - Error Code {0},Hifadhi ya Google - Haikuweza kupata folda katika Hifadhi ya Google - Nambari ya Kosa {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,With Letterhead,Kwa kichwa cha Barua
apps/frappe/frappe/email/smtp.py,Invalid Outgoing Mail Server or Port,Seva ya barua pepe isiyojitokeza au Port
DocType: Custom DocPerm,Write,Andika
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator allowed to create Query / Script Reports,Msimamizi tu aliruhusiwa kuunda Ripoti ya Maswala / Script
apps/frappe/frappe/public/js/frappe/form/save.js,Updating,Inasasisha
DocType: Data Import Beta,Preview,Angalia
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,"Field ""value"" is mandatory. Please specify value to be updated",Shamba &quot;thamani&quot; ni lazima. Tafadhali taja thamani ya kutafishwa
DocType: Customize Form,Use this fieldname to generate title,Tumia jina la uwanja ili kuzalisha jina
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Email From,Ingiza Email Kutoka
apps/frappe/frappe/contacts/doctype/contact/contact.js,Invite as User,Paribisha kama Mtumiaji
DocType: Data Migration Run,Started,Ilianza
apps/frappe/frappe/permissions.py,User {0} does not have access to this document,Mtumiaji {0} hana ufikiaji wa hati hii
DocType: Data Migration Run,End Time,Muda wa Mwisho
apps/frappe/frappe/public/js/frappe/views/interaction.js,Select Attachments,Chagua Vifungo
apps/frappe/frappe/model/naming.py, for {0},kwa {0}
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,Huruhusiwi kuchapisha hati hii
apps/frappe/frappe/data_migration/doctype/data_migration_run/data_migration_run.js,Currently updating {0},Sasa uppdatering {0}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Please set filters value in Report Filter table.,Tafadhali weka thamani ya filters katika Jedwali la Faili ya Faili.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Export All {0} rows?,Tuma safu zote {0}?
DocType: Page,Standard,Kiwango
apps/frappe/frappe/core/doctype/data_import/data_import.js,Attach File,Weka Faili
DocType: Data Migration Plan,Preprocess Method,Njia ya awali
apps/frappe/frappe/desk/form/document_follow.py,Document Follow Notification,Hati ya Kufuatia Hati
apps/frappe/frappe/desk/page/backups/backups.html,Size,Ukubwa
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assignment Complete,Kazi Imekamilisha
DocType: Desktop Icon,Idx,Idx
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Toggle Full Width,Badili Upana kamili
DocType: Address,Madhya Pradesh,Madhya Pradesh
DocType: Deleted Document,New Name,Jina Jipya
DocType: System Settings,Is First Startup,Ni Kuanza Kwanza
DocType: Communication,Email Status,Hali ya barua pepe
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before removing assignment,Tafadhali salama waraka kabla ya kuondoa kazi
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Above,Weka Juu
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Add script for Child Table,Ongeza maandishi kwenye Jedwali la Mtoto
apps/frappe/frappe/desk/form/utils.py,Comment can only be edited by the owner,Maoni yanaweza tu kuhaririwa na mmiliki
DocType: Data Import,Do not send Emails,Usitumie Barua pepe
apps/frappe/frappe/utils/password_strength.py,Common names and surnames are easy to guess.,Majina na majina ya kawaida ni rahisi nadhani.
DocType: Google Drive,Google Drive,Hifadhi ya Google
apps/frappe/frappe/public/js/frappe/model/indicator.js,Draft,Rasimu
apps/frappe/frappe/utils/password_strength.py,This is similar to a commonly used password.,Hii ni sawa na nenosiri la kawaida.
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Female,Kike
DocType: Success Action,Success Action,Hatua ya Mafanikio
apps/frappe/frappe/public/js/frappe/model/indicator.js,Not Saved,Haiokolewa
apps/frappe/frappe/www/third_party_apps.html,Revoke,Futa
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Unafuata hati hii sasa. Utapokea sasisho za kila siku kupitia barua pepe. Unaweza kubadilisha hii katika Mipangilio ya Mtumiaji.
DocType: Contact,Replied,Alijibu
DocType: Newsletter,Test,Mtihani
DocType: Custom Field,Default Value,Thamani ya Hitilafu
DocType: Email Account,Enable Automatic Linking in Documents,Washa Kuunganisha Moja kwa Moja kwenye Hati
DocType: System Settings,Allow Guests to Upload Files,Ruhusu Wageni Kupakia Faili
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify,Thibitisha
DocType: Workflow Document State,Update Field,Sasisha Field
DocType: Chat Profile,Enable Chat,Wezesha Chat
DocType: LDAP Settings,Base Distinguished Name (DN),Jina la msingi la msingi (DN)
apps/frappe/frappe/email/doctype/email_account/email_account.py,Leave this conversation,Acha mazungumzo haya
apps/frappe/frappe/model/base_document.py,Options not set for link field {0},Chaguo ambazo haziwekwa kwenye uwanja wa kiungo {0}
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Queue / Worker,Foleni / mfanyakazi
DocType: S3 Backup Settings,ap-southeast-1,ap-kusini-mashariki-1
DocType: DocType,"Must be of type ""Attach Image""",Inapaswa kuwa ya aina &quot;Weka picha&quot;
apps/frappe/frappe/core/doctype/data_import/data_import.js,Unselect All,Wachagua Wote
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You cannot unset 'Read Only' for field {0},Huwezi kufuta &#39;Soma Tu&#39; kwa shamba {0}
DocType: Auto Email Report,Zero means send records updated at anytime,Zero ina maana kutuma rekodi updated wakati wowote
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Complete Setup,Setup kamili
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Updated successfully,Imesasishwa kwa mafanikio
DocType: Workflow State,asterisk,asterisk
DocType: Data Import,Successful,Inafanikiwa
apps/frappe/frappe/core/doctype/data_export/exporter.py,Please do not change the template headings.,Tafadhali usibadilisha vichwa vya template.
DocType: Activity Log,Linked,Imeunganishwa
apps/frappe/frappe/config/desk.py,Activity log of all users.,Shughuli ya logi ya watumiaji wote.
DocType: Workflow State,shopping-cart,ununuzi-gari
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Week,Wiki
DocType: DocType,Open a dialog with mandatory fields to create a new record quickly,Fungua mazungumzo na sehemu za lazima ili kuunda rekodi mpya haraka
apps/frappe/frappe/templates/includes/login/login.js,Not Allowed: Disabled User,Haikuruhusiwa: Mtumiaji Walemavu
DocType: Social Login Key,Google,Google
DocType: Email Domain,Example Email Address,Mfano wa Anwani ya barua pepe
apps/frappe/frappe/public/js/frappe/ui/sort_selector.js,Most Used,Wengi Matumizi
,user-profile,wasifu wa mtumiaji
apps/frappe/frappe/www/login.html,Forgot Password,Umesahau nywila
DocType: Dropbox Settings,Backup Frequency,Frequency Backup
DocType: Workflow State,Inverse,Inverse
DocType: DocField,User permissions should not apply for this Link,Ruhusa ya mtumiaji haipaswi kuomba Kiungo hiki
apps/frappe/frappe/model/naming.py,Invalid naming series (. missing),Mfululizo usio sahihi wa majina (haipo)
DocType: Web Form,Show Attachments,Onyesha Viambatisho
DocType: Language,Language,Lugha
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,Msanii haukubaliwa
DocType: Social Login Key,Client URLs,URL za wateja
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Some information is missing,Taarifa zingine hazipo
apps/frappe/frappe/public/js/frappe/views/interaction.js,{0} created successfully,{0} imeundwa kwa ufanisi
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Skipping {0} of {1}, {2}","Kuruka {0} kati ya {1}, {2}"
DocType: Custom DocPerm,Cancel,Futa
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Bulk Delete,Futa kwa Wingi
apps/frappe/frappe/core/doctype/file/file.py,File {0} does not exist,Faili {0} haipo
DocType: Dashboard Chart,Dashboard Chart,Chati ya Dashibodi
DocType: Dashboard Chart,Last Quarter,Robo ya Mwisho
apps/frappe/frappe/config/website.py,List of themes for Website.,Orodha ya mandhari ya Tovuti.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,"Dear User,","Mtumiaji mpendwa,"
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Successfully Updated,Imesasishwa kwa Mafanikio
DocType: Activity Log,Logout,Ingia
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,Ruhusa katika viwango vya juu ni ruhusa ya kiwango cha shamba. Mashamba yote yana Kiwango cha Ruhusa kilichowekwa dhidi yao na sheria zilizoelezwa katika ruhusa hizo zinatumika kwenye shamba. Hii ni muhimu ikiwa unataka kujificha au kufanya shamba fulani tu kusoma kwa Majibu fulani.
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Ingiza vigezo vya url zilizopo hapa (mfano mtumaji = ERPNext, jina la mtumiaji = ERPNext, password = 1234 nk)"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Google Font,Fonti ya Google
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","Ikiwa maagizo haya ambapo hayasaidia, tafadhali ongeza maoni yako kwenye Maswala ya GitHub."
DocType: Workflow State,bookmark,alama
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Folder name should not include '/' (slash),Jina la folda haipaswi kujumuisha &#39;/&#39; (slash)
DocType: Note,Note,Kumbuka
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html,Error Report,Ripoti ya Hitilafu
apps/frappe/frappe/config/settings.py,Export Data in CSV / Excel format.,Tuma Data katika muundo wa CSV / Excel.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Setting up Global Search documents.,Kuweka hati za Utaftaji wa Ulimwenguni.
apps/frappe/frappe/www/qrcode.html,Authentication Apps you can use are: ,Programu za uthibitishaji unazoweza kutumia ni:
apps/frappe/frappe/public/js/frappe/form/controls/data.js,{0} already exists. Select another name,{0} tayari imepo. Chagua jina lingine
DocType: S3 Backup Settings,None,Hakuna
apps/frappe/frappe/core/doctype/doctype/doctype.py,Timeline field must be a valid fieldname,Eneo la wakati wa mstari lazima iwe jina la shamba la halali
DocType: Contact,Email Ids,Vitambulisho vya barua pepe
DocType: GCalendar Account,Session Token,Ishara ya Kipindi
DocType: Currency,Symbol,Siri
apps/frappe/frappe/model/base_document.py,Row #{0}:,Row # {0}:
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,Thibitisha Kufuta kwa Takwimu
apps/frappe/frappe/auth.py,Login not allowed at this time,Ingia haruhusiwi kwa wakati huu
DocType: Data Migration Run,Current Mapping Action,Hatua ya Sasa ya Ramani
DocType: Dashboard Chart Source,Source Name,Jina la Chanzo
