apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Νέες {} κυκλοφορίες για τις ακόλουθες εφαρμογές είναι διαθέσιμες
DocType: Patch Log,List of patches executed,Λίστα των δημοσιεύσεων του φόρουμ της ιστοσελίδας.
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} έχετε ήδη διαγραφή
DocType: Data Import,Show only errors,Εμφάνιση μόνο σφαλμάτων
DocType: Website Settings,Banner HTML,Html banner
DocType: Workflow,Send Email Alert,Αποστολή ειδοποίησης μέσω ηλεκτρονικού ταχυδρομείου
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',Επιλέξτε μια άλλη μέθοδο πληρωμής. Razorpay δεν υποστηρίζει τις συναλλαγές μετρητών «{0}»
DocType: Data Import,In Progress,Σε εξέλιξη
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,Στην ουρά για backup. Μπορεί να χρειαστούν μερικά λεπτά έως μία ώρα.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,Η άδεια χρήστη ήδη υπάρχει
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},Χαρτογράφηση της στήλης {0} στο πεδίο {1}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},Προβολή {0}
DocType: User,Hourly,Ωριαίος
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,Εγγραφή OAuth App πελάτη
DocType: DocField,Fetch If Empty,Λήψη Αν είναι άδειο
DocType: Data Migration Connector,Authentication Credentials,Πιστοποιητικά ελέγχου ταυτότητας
DocType: Role,Two Factor Authentication,Έλεγχος ταυτότητας δύο παραγόντων
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,Πληρωμή
DocType: Energy Point Settings,Point Allocation Periodicity,Περιοδικότητα Κατανομής Σημείων
DocType: SMS Settings,SMS Gateway URL,SMS gateway URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} Δεν μπορεί να είναι ""{2}"". Θα πρέπει να είναι ένα από τα ""{3}"""
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,gained by {0} via automatic rule {1},κέρδισε το {0} μέσω αυτόματου κανόνα {1}
apps/frappe/frappe/utils/data.py,{0} or {1},{0} ή {1}
DocType: Workflow State,trash,Σκουπίδια
DocType: System Settings,Older backups will be automatically deleted,Παλαιότερα αντίγραφα ασφαλείας θα διαγραφούν αυτόματα
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,Μη έγκυρο αναγνωριστικό κλειδιού πρόσβασης ή κλειδί μυστικής πρόσβασης.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,Έχασες μερικά ενεργειακά σημεία
DocType: Post,Is Globally Pinned,Είναι παγκοσμίως συνδεδεμένο
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,Πρόσφατη Δραστηριότητα
DocType: Workflow Transition,Conditions,Συνθήκες
DocType: Event,Leave blank to repeat always,Αφήστε το κενό για να επαναλαμβάνεται πάντα
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,Επιβεβαιώθηκε
DocType: Event,Ends on,Λήγει στις
DocType: Payment Gateway,Gateway,Είσοδος πυλών
DocType: LDAP Settings,Path to Server Certificate,Πιστοποιητικό διαδρομής προς διακομιστή
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,Δεν υπάρχει αρκετή άδεια για να δείτε συνδέσμους
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,Ο τίτλος της διεύθυνσης είναι υποχρεωτικός.
DocType: Google Contacts,Push to Google Contacts,Πατήστε στις Επαφές Google
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","Προστέθηκε HTML στην ενότητα &lt;head&gt; της ιστοσελίδας, που χρησιμοποιούνται κυρίως για την επαλήθευση της ιστοσελίδας και SEO"
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Υποτροπή
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,Το είδος δεν μπορεί να προστεθεί στους δικούς του απογόνους
DocType: Session Default Settings,Session Defaults,Προεπιλογές περιόδου σύνδεσης
DocType: System Settings,Expiry time of QR Code Image Page,Χρόνος λήξης της σελίδας QR Code Image
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,Εμφάνιση Σύνολα
DocType: Error Snapshot,Relapses,Υποτροπές
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,Δεν βρέθηκε χρήστης
DocType: Address,Preferred Shipping Address,Προτιμώμενη διεύθυνση αποστολής
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,Με το κεφάλι Επιστολή
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} δημιούργησε {1}
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1} in Row {2}. Restricted field: {3},Δεν επιτρέπεται για {0}: {1} στη σειρά {2}. Περιορισμένο πεδίο: {3}
DocType: S3 Backup Settings,eu-west-1,eu-δυτικό-1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","Εάν αυτό είναι επιλεγμένο, θα εισαχθούν σειρές με έγκυρα δεδομένα και μη έγκυρες σειρές θα πεταχτούν σε ένα νέο αρχείο για να εισαγάγετε αργότερα."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,Το έγγραφο είναι μόνο επεξεργάσιμη από τους χρήστες του ρόλου
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.","Το έργο {0}, που έχετε αντιστοιχίσει {1}, έχει κλείσει από {2}."
DocType: Print Format,Show Line Breaks after Sections,Εμφάνιση αλλαγές γραμμής μετά Ενότητες
DocType: Communication,Read by Recipient On,Διαβάστε από τον παραλήπτη στις
DocType: Blogger,Short Name,Σύντομη ονομασία
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},Συνδέεται με {0}
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","Έχετε την επιλογή Option Sync, όπως όλα, θα sync στο σύνολο \ διαβάσει, καθώς και μη αναγνωσμένων μηνυμάτων από το διακομιστή. Αυτό μπορεί επίσης να προκαλέσει την επικάλυψη \ Επικοινωνίας (e-mail)."
DocType: Workflow State,magnet,Μαγνήτης
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,Αυτό το νόμισμα είναι απενεργοποιημένο . Ενεργοποιήστε το για να  το χρησιμοποιήσετε στις συναλλαγές
DocType: Desktop Icon,Blocked,Αποκλεισμένοι
DocType: Contact Us Settings,"Default: ""Contact Us""","Προεπιλογή: ""επικοινωνήστε μαζί μας"""
DocType: Contact,Purchase Manager,¥πεύθυνος αγορών
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Όταν ενεργοποιηθεί, αυτό θα επιτρέψει στους επισκέπτες να φορτώσουν αρχεία στην αίτησή σας. Μπορείτε να το ενεργοποιήσετε αν θέλετε να συλλέγετε αρχεία από τον χρήστη χωρίς να χρειάζεται να συνδεθείτε, για παράδειγμα στη φόρμα web εφαρμογών εργασίας."
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,εναλλαγή ετικέτας
DocType: Custom Script,Sample,Δείγμα
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.","Για απόδοση, υποβλήθηκαν σε επεξεργασία μόνο οι πρώτες 100 σειρές."
DocType: Braintree Settings,Private Key,Ιδιωτικό κλειδί
DocType: S3 Backup Settings,ap-northeast-2,ap-βορειοανατολικά-2
DocType: Custom Field,Is Mandatory Field,Είναι υποχρεωτικό πεδίο
DocType: User,Website User,Χρήστης ιστοτόπου
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,Ορισμένες στήλες μπορεί να αποκόπτονται κατά την εκτύπωση σε PDF. Προσπαθήστε να κρατήσετε τον αριθμό των στηλών κάτω των 10.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,δεν ισούται
DocType: Data Import Beta,Don't Send Emails,Μην στείλετε μηνύματα ηλεκτρονικού ταχυδρομείου
DocType: Integration Request,Integration Request Service,Υπηρεσία Αίτηση Ολοκλήρωσης
DocType: Access Log,Access Log,Αρχείο καταγραφής πρόσβασης
DocType: Website Script,Script to attach to all web pages.,Script για να επισυνάψετε σε όλες τις ιστοσελίδες.
DocType: Web Form,Allow Multiple,Επιτρέπονται πολλαπλά
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,Αντιστοίχιση
DocType: Translation,PR sent,Το PR στάλθηκε
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Μόνο Αποστολή αρχείων ενημερώθηκε στις τελευταίες Χ ώρες
DocType: Communication,Feedback,Ανατροφοδότηση
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,Ανοιχτή μετάφραση
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,Αυτό το μήνυμα ηλεκτρονικού ταχυδρομείου δημιουργείται αυτόματα
DocType: Workflow State,Icon will appear on the button,Το εικονίδιο θα εμφανιστεί στο κουμπί
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,Κάντε κλικ για να ορίσετε φίλτρα
DocType: Energy Point Log,Revert,Επαναστρέφω
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,Το Socketio δεν είναι συνδεδεμένο. Δεν είναι δυνατή η μεταφόρτωση
DocType: Website Settings,Website Settings,Ρυθμίσεις δικτυακού τόπου
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Month,Μήνας
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,PROTIP: Προσθέστε <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> για να στείλει έγγραφο αναφοράς
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Only users involved in the document are listed,Εμφανίζονται μόνο οι χρήστες που συμμετέχουν στο έγγραφο
DocType: DocField,Fetch From,Λήψη από
apps/frappe/frappe/modules/utils.py,App not found,Δεν βρέθηκε η εφαρμογή
apps/frappe/frappe/core/doctype/communication/communication.py,Cannot create a {0} against a child document: {1},Δεν μπορείτε να δημιουργήσετε ένα {0} κατά ένα έγγραφο παιδί: {1}
DocType: Social Login Key,Social Login Key,Κλειδί κοινωνικής σύνδεσης
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: Οι επιλογές {1} πρέπει να είναι οι ίδιες με το όνομα doctype {2} για το πεδίο {3}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Clear Cache and Reload,Διαγραφή της προσωρινής μνήμης και επαναφόρτιση
DocType: Portal Settings,Custom Sidebar Menu,Προσαρμοσμένη Sidebar Μενού
DocType: Workflow State,pencil,Μολύβι
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,Συνομιλία μηνύματα και άλλες ειδοποιήσεις.
apps/frappe/frappe/public/js/frappe/social/Home.vue,Social Home,Κοινωνική κατοικία
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Insert After cannot be set as {0},Εισάγετε Μετά δεν μπορεί να οριστεί ως {0}
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Share {0} with,Μοιραστείτε {0} με
apps/frappe/frappe/public/js/frappe/desk.js,Email Account setup please enter your password for: ,"Ρύθμιση λογαριασμού ηλεκτρονικού ταχυδρομείου, παρακαλούμε εισάγετε τον κωδικό σας για:"
DocType: Workflow State,hand-up,Hand-up
DocType: Blog Settings,Writers Introduction,Εισαγωγή συγγραφέων
DocType: Address,Phone,Τηλέφωνο
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type or Role to start.,Επιλογή τύπου εγγράφου ή ρόλου για να ξεκινήσετε.
DocType: Contact,Passive,Αδρανής
DocType: Auto Repeat,Accounts Manager,Διαχειριστής λογαριασμών
apps/frappe/frappe/desk/form/assign_to.py,Assignment for {0} {1},Ανάθεση για {0} {1}
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Your payment is cancelled.,Η πληρωμή σας ακυρώνεται.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select File Type,Επιλογή τύπου αρχείου
apps/frappe/frappe/core/doctype/success_action/success_action.js,View All,Προβολή όλων
DocType: Help Article,Knowledge Base Editor,Γνώση Επεξεργαστής Βάσης
apps/frappe/frappe/public/js/frappe/views/container.js,Page not found,Η σελίδα δεν βρέθηκε
DocType: DocField,Precision,Ακρίβεια
DocType: Website Slideshow,Slideshow Items,Παρουσίαση ειδών
apps/frappe/frappe/utils/password_strength.py,Try to avoid repeated words and characters,Προσπαθήστε να αποφύγετε επαναλαμβανόμενες λέξεις και χαρακτήρες
DocType: Workflow Action,Workflow State,Κατάσταση ροής εργασίας
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Added,σειρές Προστέθηκε
apps/frappe/frappe/www/list.py,My Account,Ο Λογαριασμός Μου
DocType: ToDo,Allocated To,Που διατίθενται για
apps/frappe/frappe/templates/emails/password_reset.html,Please click on the following link to set your new password,Παρακαλώ κάντε κλικ στον παρακάτω σύνδεσμο για να ορίσετε νέο κωδικό πρόσβασης
DocType: Notification,Days After,Ημέρες Μετά
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Connection Active!,Ενεργοποίηση της σύνδεσης δίσκου QZ!
DocType: Contact Us Settings,Settings for Contact Us Page,Ρυθμίσεις για τη σελίδα επικοινωνίας.
DocType: Print Settings,Enable Print Server,Ενεργοποιήστε τον διακομιστή εκτύπωσης
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} weeks ago,Πριν από {0} εβδομάδες
DocType: Email Account,Footer,Υποσέλιδο
apps/frappe/frappe/config/integrations.py,Authentication,Αυθεντικοποίηση
apps/frappe/frappe/utils/verified_command.py,Invalid Link,Άκυρη Σύνδεσμος
DocType: Web Form,Client Script,Σενάριο πελάτη
DocType: Web Page,Show Title,Εμφάνιση τίτλου
DocType: Chat Message,Direct,Απευθείας
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Fieldname {1} appears multiple times in rows {2},{0}: Το πεδίο πεδίου {1} εμφανίζεται πολλές φορές σε γραμμές {2}
DocType: Property Setter,Property Type,Τύπος ιδιότητας
DocType: Workflow State,screenshot,Screenshot
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator can save a standard report. Please rename and save.,Μόνο ο διαχειριστής μπορεί να αποθηκεύσει μια πρότυπη έκθεση. Παρακαλώ να μετονομάσετε και να αποθηκεύσετε.
DocType: System Settings,Background Workers,Οι εργαζόμενοι φόντο
apps/frappe/frappe/core/doctype/doctype/doctype.py,Fieldname {0} conflicting with meta object,Όνομα πεδίου {0} που έρχεται σε σύγκρουση με αντικείμενο meta
DocType: Deleted Document,Data,Δεδομένα
apps/frappe/frappe/public/js/frappe/model/model.js,Document Status,Κατάσταση εγγράφου
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Approval Required,Απαιτείται έγκριση
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,The following records needs to be created before we can import your file.,Πρέπει να δημιουργηθούν οι ακόλουθες εγγραφές πριν μπορέσουμε να εισαγάγουμε το αρχείο σας.
DocType: OAuth Authorization Code,OAuth Authorization Code,OAuth Κωδικός Εξουσιοδότησης
apps/frappe/frappe/core/doctype/data_import/importer.py,Not allowed to Import,Δεν επιτρέπεται η εισαγωγή
DocType: Deleted Document,Deleted DocType,διαγράφεται DocType
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permission Levels,Επίπεδα δικαιωμάτων
DocType: Workflow State,Warning,Προειδοποίηση
apps/frappe/frappe/public/js/frappe/form/print.js,This may get printed on multiple pages,Αυτό μπορεί να εκτυπωθεί σε πολλές σελίδες
DocType: Data Migration Run,Percent Complete,Το ποσοστό ολοκληρώνεται
DocType: Tag Category,Tag Category,Tag Κατηγορία
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,"For comparison, use &gt;5, &lt;10 or =324. For ranges, use 5:10 (for values between 5 &amp; 10).","Για σύγκριση, χρησιμοποιήστε&gt; 5, &lt;10 ή = 324. Για σειρές, χρησιμοποιήστε 5:10 (για τιμές μεταξύ 5 και 10)."
DocType: Google Calendar,Pull from Google Calendar,Τραβήξτε από το Ημερολόγιο Google
apps/frappe/frappe/core/doctype/data_import/data_import.js,Help,Βοήθεια
DocType: User,Login Before,Είσοδος πριν από
DocType: Web Page,Insert Style,Εισαγωγή style
DocType: Prepared Report,Error Message,Μήνυμα λάθους
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,New Report name,Νέο όνομα Έκθεση
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Hide Weekends,Απόκρυψη Σαββατοκύριακων
apps/frappe/frappe/config/settings.py,Automatically generates recurring documents.,Δημιουργεί αυτόματα επαναλαμβανόμενα έγγραφα.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Is,Είναι
DocType: Workflow State,info-sign,Info-sign
apps/frappe/frappe/model/base_document.py,Value for {0} cannot be a list,Σχέση {0} δεν μπορεί να είναι μια λίστα
DocType: Currency,"How should this currency be formatted? If not set, will use system defaults","Πώς θα πρέπει αυτό το νόμισμα να μορφοποιηθεί; Αν δεν έχει οριστεί, θα χρησιμοποιήσει τις προεπιλογές του συστήματος"
apps/frappe/frappe/public/js/frappe/list/list_view.js,Submit {0} documents?,Υποβάλετε {0} έγγραφα;
apps/frappe/frappe/utils/response.py,You need to be logged in and have System Manager Role to be able to access backups.,Θα πρέπει να είστε συνδεδεμένοι στο σύστημα και να έχετε ρόλο διαχειριστή συστήματος για να έχετε πρόσβαση σε αντίγραφα ασφαλείας.
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Mapping,Χαρτογράφηση εκτυπωτή
apps/frappe/frappe/public/js/frappe/form/form.js,Please save before attaching.,Παρακαλούμε να αποθηκεύσετε πριν από την τοποθέτηση.
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Added {0} ({1}),Προστέθηκε {0} ({1})
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Fieldtype cannot be changed from {0} to {1} in row {2},Ο τύπος πεδίου δεν μπορεί να αλλάξει από {0} σε {1} στη γραμμή {2}
apps/frappe/frappe/public/js/frappe/roles_editor.js,Role Permissions,Δικαιώματα ρόλου
DocType: Help Article,Intermediate,Ενδιάμεσος
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} changed {1} to {2},{0} άλλαξε {1} σε {2}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,Cancelled Document restored as Draft,Ακυρωμένο έγγραφο που έχει αποκατασταθεί ως σχέδιο
DocType: Data Migration Run,Start Time,Ώρα έναρξης
apps/frappe/frappe/model/delete_doc.py,Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},Δεν μπορεί να διαγραφεί ή να ακυρωθεί επειδή {0} {1} συνδέεται με {2} {3} {4}
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Read,Μπορεί Διαβάστε
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,{0} Chart,{0} Διάγραμμα
DocType: Custom Role,Response,Απάντηση
DocType: DocField,Geolocation,Γεωγραφική θέση
DocType: Workflow,Emails will be sent with next possible workflow actions,Τα μηνύματα ηλεκτρονικού ταχυδρομείου θα αποστέλλονται με τις επόμενες δυνατές ενέργειες ροής εργασίας
apps/frappe/frappe/public/js/frappe/form/workflow.js,Workflow will start after saving.,Workflow θα ξεκινήσει μετά την αποθήκευση.
DocType: S3 Backup Settings,ap-northeast-1,ap-βορειοανατολικά-1
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Something went wrong during the token generation. Click on {0} to generate a new one.,Κάτι πήγε στραβά κατά τη διάρκεια της γενιάς των συμβόλων. Κάντε κλικ στο {0} για να δημιουργήσετε ένα νέο.
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Share,Να μοιραστείτε
apps/frappe/frappe/email/smtp.py,Invalid recipient address,Μη έγκυρη διεύθυνση παραλήπτη
DocType: Workflow State,step-forward,Βήμα προς τα εμπρός
DocType: System Settings,Allow Login After Fail,Να επιτρέπεται η σύνδεση μετά από αποτυχία
DocType: Role Permission for Page and Report,Set Role For,Ορισμός του ρόλου
DocType: GCalendar Account,The name that will appear in Google Calendar,Το όνομα που θα εμφανιστεί στο Ημερολόγιο Google
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Direct room with {0} already exists.,Απευθείας αίθουσα με {0} υπάρχει ήδη.
apps/frappe/frappe/core/doctype/user/user.js,Refreshing...,Γίνεται ανανέωση...
DocType: Event,Starts on,Ξεκινά στις
DocType: System Settings,System Settings,Ρυθμίσεις συστήματος
DocType: GCalendar Settings,Google API Credentials,Τα διαπιστευτήρια API Google
apps/frappe/frappe/public/js/frappe/desk.js,Session Start Failed,Η έναρξη της περιόδου σύνδεσης απέτυχε
apps/frappe/frappe/email/queue.py,This email was sent to {0} and copied to {1},Αυτό το μήνυμα ηλεκτρονικού ταχυδρομείου εστάλη σε {0} και να αντιγραφεί {1}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document {0},υποβάλατε αυτό το έγγραφο {0}
DocType: Workflow State,th,Th
DocType: Social Login Key,Provider Name,Ονομα πάροχου
apps/frappe/frappe/public/js/frappe/list/list_view.js,Create a new {0},Δημιουργία νέου {0}
DocType: Contact,Google Contacts,Επαφές Google
DocType: GCalendar Account,GCalendar Account,Λογαριασμός GCalendar
DocType: Email Rule,Is Spam,είναι Spam
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,Report {0},Έκθεση {0}
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Open {0},Άνοιγμα {0}
DocType: Data Import Beta,Import Warnings,Προειδοποιήσεις εισαγωγής
DocType: OAuth Client,Default Redirect URI,Προεπιλογή Ανακατεύθυνση URI
DocType: Auto Repeat,Recipients,Παραλήπτες
DocType: System Settings,Choose authentication method to be used by all users,Επιλέξτε τη μέθοδο ελέγχου ταυτότητας που θα χρησιμοποιηθεί από όλους τους χρήστες
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Doctype required,Το Doctype απαιτείται
DocType: Workflow State,ok-sign,Ok-sign
apps/frappe/frappe/config/settings.py,Deleted Documents,Διαγραμμένα έγγραφα
apps/frappe/frappe/public/js/frappe/form/grid.js,The CSV format is case sensitive,Η μορφή CSV είναι ευαίσθητη στις πεζά
apps/frappe/frappe/desk/doctype/desktop_icon/desktop_icon.py,Desktop Icon already exists,Το εικονίδιο επιφάνειας εργασίας υπάρχει ήδη
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Duplicate,Διπλότυπο
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} in row {2} cannot be hidden and mandatory without default,{0}: Το πεδίο {1} στη σειρά {2} δεν μπορεί να είναι κρυφό και υποχρεωτικό χωρίς προεπιλογή
DocType: Newsletter,Create and Send Newsletters,Δημιουργήστε και στείλτε τα ενημερωτικά δελτία
apps/frappe/frappe/templates/includes/comments/comments.html,Thank you for your comment. It will be published after approval,Σας ευχαριστούμε για το σχόλιό σας. Θα δημοσιευθεί μετά την έγκρισή του
DocType: Address,Andaman and Nicobar Islands,Νήσων Ανταμάν και Νικομπάρ
DocType: Google Contacts,Pull from Google Contacts,Τραβήξτε από τις Επαφές Google
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which value field must be checked,Παρακαλώ ορίστε ποιο πεδίο τιμής πρέπει να ελεγχθεί
DocType: Event,Google Calendar Event ID,Αναγνωριστικό συμβάντος Google Calendar
apps/frappe/frappe/core/doctype/data_export/exporter.py,"""Parent"" signifies the parent table in which this row must be added",H λέξη «γονικός» δηλώνει το γονικό πίνακα στον οποίο πρέπει να προστεθεί αυτή η σειρά
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Review Points: ,Σημεία αναθεώρησης:
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Shared With,Κοινόχρηστο Με
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Attach files / urls and add in table.,Επισύναψη αρχείων / urls και προσθήκη στον πίνακα.
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Message not setup,Το μήνυμα δεν έχει ρυθμιστεί
DocType: Help Category,Help Articles,άρθρα Βοήθειας
apps/frappe/frappe/core/doctype/data_export/exporter.py,Type:,Τύπος:
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Your payment has failed.,Η πληρωμή σας απέτυχε.
DocType: Comment,Unshared,επιμερισμένα
DocType: Address,Karnataka,Καρνάτακα
apps/frappe/frappe/desk/moduleview.py,Module Not Found,Η λειτουργική μονάδα δεν βρέθηκε
apps/frappe/frappe/workflow/doctype/workflow_action/workflow_action.py,{0}: {1} is set to state {2},{0}: {1} έχει οριστεί σε κατάσταση {2}
DocType: User,Location,Τοποθεσία
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move to Row Number,Μετακίνηση σε αριθμό σειράς
,Permitted Documents For User,Επιτρεπόμενα έγγραφα για το χρήστη
apps/frappe/frappe/core/doctype/docshare/docshare.py,"You need to have ""Share"" permission","Θα πρέπει να έχετε άδεια ""Κοινοποίησης"""
DocType: Comment,Assignment Completed,εκχώρηση Ολοκληρώθηκε
apps/frappe/frappe/public/js/frappe/form/grid.js,Bulk Edit {0},Μαζική Επεξεργασία {0}
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Download Report,Λήψη αναφοράς
apps/frappe/frappe/workflow/doctype/workflow/workflow_list.js,Not active,Ανενεργό
apps/frappe/frappe/desk/doctype/dashboard_chart_source/dashboard_chart_source.py,Only Administrator is allowed to create Dashboard Chart Sources,Επιτρέπεται μόνο ο διαχειριστής να δημιουργεί Πηγές διαγραμμάτων πίνακα ελέγχου
DocType: About Us Settings,Settings for the About Us Page,Ρυθμίσεις για τη σελίδα προφίλ.
apps/frappe/frappe/config/integrations.py,Stripe payment gateway settings,Ρυθμίσεις πύλης πληρωμής
apps/frappe/frappe/public/js/frappe/form/print.js,Print Sent to the printer!,Εκτύπωση Αποστολή στον εκτυπωτή!
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Energy Points,Ενεργειακά σημεία
DocType: Email Account,e.g. pop.gmail.com / imap.gmail.com,π.χ. pop.gmail.com / imap.gmail.com
DocType: User,Generate Keys,Δημιουργία κλειδιών
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,This will permanently remove your data.,Αυτό θα καταργήσει οριστικά τα δεδομένα σας.
DocType: DocType,View Settings,Ρυθμίσεις προβολής
DocType: Email Account,Outlook.com,Outlook.com
DocType: Webhook,Request Structure,Δομή αιτήματος
DocType: Personal Data Deletion Request,Pending Verification,Εκκρεμεί Επαλήθευση
DocType: Website Meta Tag,Website Meta Tag,Ιστοσελίδα Meta Tag
