apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,เปิดตัว {{@} ใหม่สำหรับแอปพลิเคชันต่อไปนี้
DocType: Workflow State,Icon will appear on the button,ไอคอนจะปรากฏบนปุ่ม
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,คลิกเพื่อตั้งค่าตัวกรอง
DocType: Energy Point Log,Revert,คืนกลับ
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,Socketio ไม่ได้เชื่อมต่ออยู่ ไม่สามารถอัปโหลด
DocType: Website Settings,Website Settings,การตั้งค่าเว็บไซต์
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Month,เดือน
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,protip: เพิ่ม <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> ที่จะส่งเอกสารอ้างอิง
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Only users involved in the document are listed,มีเพียงผู้ใช้ที่เกี่ยวข้องในเอกสารเท่านั้น
DocType: DocField,Fetch From,เรียกข้อมูลจาก
apps/frappe/frappe/modules/utils.py,App not found,ไม่พบแอพพลิเคชั่น
apps/frappe/frappe/core/doctype/communication/communication.py,Cannot create a {0} against a child document: {1},ไม่สามารถสร้าง {0} กับเอกสารสำหรับเด็ก: {1}
DocType: Social Login Key,Social Login Key,คีย์เข้าสู่ระบบสังคม
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: อ็อพชัน {1} ต้องเหมือนกับชื่อ doctype {2} สำหรับฟิลด์ {3}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Clear Cache and Reload,ล้างแคชและโหลดซ้ำ
DocType: Portal Settings,Custom Sidebar Menu,เมนูที่กำหนดเองแถบด้านข้าง
DocType: Workflow State,pencil,ดินสอ
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,ข้อความแชทและการแจ้งเตือนอื่น ๆ
apps/frappe/frappe/public/js/frappe/social/Home.vue,Social Home,โซเชียลโฮม
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Insert After cannot be set as {0},ใส่หลังจากที่ไม่สามารถกำหนดให้เป็น {0}
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Share {0} with,แบ่งปัน {0} กับ
apps/frappe/frappe/public/js/frappe/desk.js,Email Account setup please enter your password for: ,การตั้งค่าบัญชีอีเมล์กรุณาใส่รหัสผ่านของคุณสำหรับ:
DocType: Workflow State,hand-up,มือขึ้น
DocType: Blog Settings,Writers Introduction,แนะนำนักเขียน
DocType: Address,Phone,โทรศัพท์
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type or Role to start.,เลือกประเภทของเอกสารหรือบทบาทที่จะเริ่มต้น
DocType: Contact,Passive,ไม่โต้ตอบ
DocType: Auto Repeat,Accounts Manager,ผู้จัดการบัญชี
apps/frappe/frappe/desk/form/assign_to.py,Assignment for {0} {1},การมอบหมายสำหรับ {0} {1}
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Your payment is cancelled.,การชำระเงินของคุณถูกยกเลิก
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select File Type,เลือกประเภทไฟล์
apps/frappe/frappe/core/doctype/success_action/success_action.js,View All,ดูทั้งหมด
DocType: Help Article,Knowledge Base Editor,ความรู้แก้ไขฐาน
apps/frappe/frappe/public/js/frappe/views/container.js,Page not found,ไม่พบหน้าเว็บ
DocType: DocField,Precision,ความแม่นยำ
DocType: Website Slideshow,Slideshow Items,รายการสไลด์โชว์
apps/frappe/frappe/utils/password_strength.py,Try to avoid repeated words and characters,พยายามหลีกเลี่ยงคำพูดซ้ำแล้วซ้ำอีกและตัวอักษร
DocType: Workflow Action,Workflow State,สถานะของเวิร์กโฟลว์
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Added,แถวที่เพิ่มเข้ามา
apps/frappe/frappe/www/list.py,My Account,บัญชีของฉัน
DocType: ToDo,Allocated To,จัดสรรให้
apps/frappe/frappe/templates/emails/password_reset.html,Please click on the following link to set your new password,กรุณาคลิกที่ลิงค์ต่อไปนี้เพื่อตั้งค่ารหัสผ่านใหม่ของคุณ
DocType: Notification,Days After,วันหลังจากที่
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Connection Active!,การเชื่อมต่อถาด QZ ใช้งานได้!
DocType: Contact Us Settings,Settings for Contact Us Page,การตั้งค่าสำหรับติดต่อเราหน้า
DocType: Print Settings,Enable Print Server,เปิดใช้งานเซิร์ฟเวอร์การพิมพ์
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} weeks ago,{0} สัปดาห์ที่ผ่านมา
DocType: Email Account,Footer,ส่วนท้าย
apps/frappe/frappe/config/integrations.py,Authentication,การรับรอง
apps/frappe/frappe/utils/verified_command.py,Invalid Link,การเชื่อมโยงที่ไม่ถูกต้อง
DocType: Web Form,Client Script,ไคลเอ็นต์สคริปต์
DocType: Web Page,Show Title,แสดงชื่อเรื่อง
DocType: Chat Message,Direct,โดยตรง
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Fieldname {1} appears multiple times in rows {2},{0}: ฟิลด์ชื่อ {1} ปรากฏหลายครั้งในแถว {2}
DocType: Property Setter,Property Type,ประเภทอสังหาริมทรัพย์
DocType: Workflow State,screenshot,ภาพหน้าจอ
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator can save a standard report. Please rename and save.,เฉพาะผู้บริหารสามารถบันทึกรายงานมาตรฐาน กรุณาเปลี่ยนชื่อและบันทึก
DocType: System Settings,Background Workers,แรงงานเบื้องหลัง
apps/frappe/frappe/core/doctype/doctype/doctype.py,Fieldname {0} conflicting with meta object,Fieldname {0} ขัดแย้งกับเมตาแท็ก
DocType: Deleted Document,Data,ข้อมูล
apps/frappe/frappe/public/js/frappe/model/model.js,Document Status,สถานะเอกสาร
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Approval Required,ต้องได้รับการอนุมัติ
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,The following records needs to be created before we can import your file.,ต้องสร้างระเบียนต่อไปนี้ก่อนที่เราจะสามารถนำเข้าไฟล์ของคุณ
DocType: OAuth Authorization Code,OAuth Authorization Code,OAuth รหัสอนุมัติ
apps/frappe/frappe/core/doctype/data_import/importer.py,Not allowed to Import,ได้รับอนุญาตให้ นำเข้า
DocType: Deleted Document,Deleted DocType,DocType ที่ถูกลบ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permission Levels,ระดับสิทธิ์
DocType: Workflow State,Warning,คำเตือน
apps/frappe/frappe/public/js/frappe/form/print.js,This may get printed on multiple pages,สิ่งนี้อาจถูกพิมพ์บนหลาย ๆ หน้า
DocType: Data Migration Run,Percent Complete,เปอร์เซ็นต์ที่สมบูรณ์
DocType: Tag Category,Tag Category,แท็กหมวดหมู่
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,"For comparison, use &gt;5, &lt;10 or =324. For ranges, use 5:10 (for values between 5 &amp; 10).","สำหรับการเปรียบเทียบให้ใช้&gt; 5, &lt;10 หรือ = 324 สำหรับช่วงใช้ 5:10 (สำหรับค่าระหว่าง 5 และ 10)"
DocType: Google Calendar,Pull from Google Calendar,ดึงจาก Google Calendar
apps/frappe/frappe/core/doctype/data_import/data_import.js,Help,ช่วย
DocType: User,Login Before,เข้าสู่ระบบก่อน
DocType: Web Page,Insert Style,ใส่สไตล์
DocType: Prepared Report,Error Message,ข้อความผิดพลาด
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,New Report name,ชื่อรายงานใหม่
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Hide Weekends,ซ่อนวันหยุดสุดสัปดาห์
apps/frappe/frappe/config/settings.py,Automatically generates recurring documents.,สร้างเอกสารที่เกิดซ้ำโดยอัตโนมัติ
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Is,เป็น
DocType: Workflow State,info-sign,ข้อมูลการเข้าสู่ระบบ
apps/frappe/frappe/model/base_document.py,Value for {0} cannot be a list,ราคา {0} ไม่สามารถเป็นรายการ
DocType: Currency,"How should this currency be formatted? If not set, will use system defaults",วิธีการที่ควรสกุลเงินนี้จะจัดรูปแบบ? ถ้าไม่ตั้งจะใช้เริ่มต้นของระบบ
apps/frappe/frappe/public/js/frappe/list/list_view.js,Submit {0} documents?,ส่ง {0} เอกสาร?
apps/frappe/frappe/utils/response.py,You need to be logged in and have System Manager Role to be able to access backups.,คุณจะต้อง เข้าสู่ระบบและ มี บทบาท ผู้จัดการ ระบบ เพื่อให้สามารถ เข้าถึง การสำรองข้อมูล
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Mapping,การทำแผนที่เครื่องพิมพ์
apps/frappe/frappe/public/js/frappe/form/form.js,Please save before attaching.,กรุณาบันทึกก่อนที่จะติด
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Added {0} ({1}),เพิ่ม {0} ({1})
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Fieldtype cannot be changed from {0} to {1} in row {2},fieldtype ไม่สามารถเปลี่ยนแปลงได้จาก {0} เป็น {1} ในแถว {2}
apps/frappe/frappe/public/js/frappe/roles_editor.js,Role Permissions,สิทธิ์บทบาท
DocType: Help Article,Intermediate,สื่อกลาง
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} changed {1} to {2},{0} เปลี่ยน {1} เป็น {2}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,Cancelled Document restored as Draft,ยกเลิกเอกสารที่เรียกคืนแล้วเป็นฉบับร่าง
DocType: Data Migration Run,Start Time,เวลา
apps/frappe/frappe/model/delete_doc.py,Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},ไม่สามารถลบหรือยกเลิกได้เนื่องจาก {0} {1} เชื่อมโยงกับ {2} {3} {4}
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Read,สามารถอ่าน
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,{0} Chart,{0} แผนภูมิ
DocType: Custom Role,Response,การเผชิญเหตุ
DocType: DocField,Geolocation,Geolocation
DocType: Workflow,Emails will be sent with next possible workflow actions,อีเมลจะถูกส่งไปพร้อมกับการทำงานของเวิร์กโฟลว์ที่เป็นไปได้ถัดไป
apps/frappe/frappe/public/js/frappe/form/workflow.js,Workflow will start after saving.,เวิร์กโฟลว์จะเริ่มหลังจากการบันทึก
DocType: S3 Backup Settings,ap-northeast-1,AP-ภาคตะวันออกเฉียงเหนือ-1
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Something went wrong during the token generation. Click on {0} to generate a new one.,มีบางอย่างผิดพลาดระหว่างรุ่นโทเค็น คลิกที่ {0} เพื่อสร้างใหม่
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Share,สามารถแบ่งปัน
apps/frappe/frappe/email/smtp.py,Invalid recipient address,ที่อยู่ของผู้รับ ที่ไม่ถูกต้อง
DocType: Workflow State,step-forward,ก้าวไปข้างหน้า-
DocType: System Settings,Allow Login After Fail,อนุญาตให้เข้าสู่ระบบหลังจากล้มเหลว
DocType: Role Permission for Page and Report,Set Role For,ตั้งบทบาท
DocType: GCalendar Account,The name that will appear in Google Calendar,ชื่อที่จะปรากฏใน Google ปฏิทิน
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Direct room with {0} already exists.,ห้องที่ตรงกับ {0} มีอยู่แล้ว
apps/frappe/frappe/core/doctype/user/user.js,Refreshing...,กำลังปรับปรุง...
DocType: Event,Starts on,เริ่มเมื่อ
DocType: System Settings,System Settings,การตั้งค่าระบบ
DocType: GCalendar Settings,Google API Credentials,ข้อมูลรับรอง Google API
apps/frappe/frappe/public/js/frappe/desk.js,Session Start Failed,เซสชันเริ่มล้มเหลว
apps/frappe/frappe/public/js/frappe/desk.js,Session Start Failed,เซสชันเริ่มล้มเหลว
apps/frappe/frappe/email/queue.py,This email was sent to {0} and copied to {1},อีเมลนี้จะถูกส่งไปที่ {0} และคัดลอกไปยัง {1}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document {0},ส่งเอกสารนี้ {0}
DocType: Workflow State,th,th
DocType: Social Login Key,Provider Name,ชื่อผู้ให้บริการ
apps/frappe/frappe/public/js/frappe/list/list_view.js,Create a new {0},สร้างใหม่ {0}
DocType: Contact,Google Contacts,Google Contacts
DocType: GCalendar Account,GCalendar Account,บัญชี GCalendar
DocType: Email Rule,Is Spam,เป็นสแปม
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,Report {0},รายงาน {0}
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Open {0},เปิด {0}
DocType: Data Import Beta,Import Warnings,คำเตือนการนำเข้า
DocType: OAuth Client,Default Redirect URI,เริ่มต้นการเปลี่ยนเส้นทาง URI
DocType: Auto Repeat,Recipients,ผู้รับ
DocType: System Settings,Choose authentication method to be used by all users,เลือกวิธีการรับรองความถูกต้องที่จะใช้โดยผู้ใช้ทั้งหมด
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Doctype required,ต้องใช้ Doctype
DocType: Workflow State,ok-sign,OK-เครื่องหมาย
apps/frappe/frappe/config/settings.py,Deleted Documents,เอกสารที่ถูกลบ
apps/frappe/frappe/public/js/frappe/form/grid.js,The CSV format is case sensitive,รูปแบบ CSV เป็นตัวพิมพ์เล็กและใหญ่
apps/frappe/frappe/desk/doctype/desktop_icon/desktop_icon.py,Desktop Icon already exists,เดสก์ท็อปไอคอนมีอยู่แล้ว
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Duplicate,ซ้ำ
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} in row {2} cannot be hidden and mandatory without default,{0}: ฟิลด์ {1} ในแถว {2} ไม่สามารถซ่อนและบังคับใช้โดยไม่มีค่าดีฟอลต์
DocType: Newsletter,Create and Send Newsletters,สร้างและส่งจดหมายข่าว
apps/frappe/frappe/templates/includes/comments/comments.html,Thank you for your comment. It will be published after approval,ขอบคุณสำหรับความคิดเห็นของคุณ. มันจะถูกเผยแพร่หลังจากได้รับอนุมัติ
DocType: Address,Andaman and Nicobar Islands,หมู่เกาะอันดามันและนิโคบาร์
DocType: Google Contacts,Pull from Google Contacts,ดึงจาก Google Contacts
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which value field must be checked,กรุณาระบุว่าเขตข้อมูลค่าจะต้องตรวจสอบ
DocType: Event,Google Calendar Event ID,รหัสเหตุการณ์ Google ปฏิทิน
apps/frappe/frappe/core/doctype/data_export/exporter.py,"""Parent"" signifies the parent table in which this row must be added",“ตารางหลัก” หมายถึงตารางหลักที่แถวนี้จะต้องเพิ่ม
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Review Points: ,คะแนนรีวิว:
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Shared With,ที่ใช้ร่วมกันด้วย
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Attach files / urls and add in table.,แนบไฟล์ / URL และเพิ่มในตาราง
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Message not setup,ไม่ได้ตั้งค่าข้อความ
DocType: Help Category,Help Articles,บทความช่วยเหลือ
apps/frappe/frappe/core/doctype/data_export/exporter.py,Type:,ประเภท:
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Your payment has failed.,การชำระเงินของคุณล้มเหลว
DocType: Comment,Unshared,ยกเลิกการแบ่งปัน
DocType: Address,Karnataka,กรณาฏกะ
apps/frappe/frappe/desk/moduleview.py,Module Not Found,ไม่พบโมดูล
apps/frappe/frappe/workflow/doctype/workflow_action/workflow_action.py,{0}: {1} is set to state {2},{0}: {1} ตั้งค่าสถานะ {2}
DocType: User,Location,ตำแหน่ง
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move to Row Number,ย้ายไปที่จำนวนแถว
,Permitted Documents For User,เอกสารที่ได้รับอนุญาตสำหรับผู้ใช้
apps/frappe/frappe/core/doctype/docshare/docshare.py,"You need to have ""Share"" permission","คุณจำเป็นต้องมี ""แบ่งปัน"" ได้รับอนุญาต"
DocType: Comment,Assignment Completed,การมอบหมายงานที่เสร็จสมบูรณ์
apps/frappe/frappe/public/js/frappe/form/grid.js,Bulk Edit {0},กลุ่มแก้ไข {0}
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Download Report,ดาวน์โหลดรายงาน
apps/frappe/frappe/workflow/doctype/workflow/workflow_list.js,Not active,ที่ใช้งานไม่ได้
apps/frappe/frappe/desk/doctype/dashboard_chart_source/dashboard_chart_source.py,Only Administrator is allowed to create Dashboard Chart Sources,ผู้ดูแลระบบเท่านั้นที่ได้รับอนุญาตให้สร้างแหล่งข้อมูลแผนภูมิแดชบอร์ด
DocType: About Us Settings,Settings for the About Us Page,การตั้งค่าสำหรับหน้าเกี่ยวกับเรา
apps/frappe/frappe/config/integrations.py,Stripe payment gateway settings,การตั้งค่าเกตเวย์การชำระเงินแบบเรียบ
apps/frappe/frappe/config/integrations.py,Stripe payment gateway settings,การตั้งค่าเกตเวย์การชำระเงินแบบเรียบ
apps/frappe/frappe/public/js/frappe/form/print.js,Print Sent to the printer!,พิมพ์ส่งไปยังเครื่องพิมพ์!
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Energy Points,คะแนนพลังงาน
DocType: Email Account,e.g. pop.gmail.com / imap.gmail.com,เช่น pop.gmail.com / imap.gmail.com
DocType: User,Generate Keys,สร้างคีย์
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,This will permanently remove your data.,นี่จะเป็นการลบข้อมูลของคุณอย่างถาวร
DocType: DocType,View Settings,ดูการตั้งค่า
DocType: Email Account,Outlook.com,Outlook.com
DocType: Webhook,Request Structure,โครงสร้างการร้องขอ
DocType: Personal Data Deletion Request,Pending Verification,รอการยืนยัน
DocType: Website Meta Tag,Website Meta Tag,แท็ก Meta เว็บไซต์
DocType: Email Account,"If non standard port (e.g. 587). If on Google Cloud, try port 2525.",หากไม่ใช่พอร์ตมาตรฐาน (เช่น 587) ถ้าใน Google Cloud ลองพอร์ต 2525
apps/frappe/frappe/website/doctype/web_page/web_page.py,"Clearing end date, as it cannot be in the past for published pages.",การล้างวันที่สิ้นสุดเนื่องจากไม่สามารถใช้กับหน้าเผยแพร่ได้ในอดีต
DocType: User,Send Me A Copy of Outgoing Emails,ส่งสำเนาอีเมลขาออก
DocType: System Settings,Scheduler Last Event,จัดตารางเวลาของเหตุการณ์ที่ผ่านมา
DocType: Website Settings,Add Google Analytics ID: eg. UA-89XXX57-1. Please search help on Google Analytics for more information.,เพิ่ม Google Analytics ID: เช่น UA-89XXX57-1 กรุณาค้นหาความช่วยเหลือใน Google Analytics สำหรับข้อมูลเพิ่มเติม
apps/frappe/frappe/utils/password.py,Password cannot be more than 100 characters long,รหัสผ่านไม่สามารถมีความยาวเกิน 100 ตัวอักษร
DocType: OAuth Client,App Client ID,App รหัสลูกค้า
DocType: Kanban Board,Kanban Board Name,ชื่อกระดานคันบัน
DocType: Notification Recipient,"Expression, Optional",การแสดงออกที่เป็นตัวเลือก
DocType: GSuite Settings,Copy and paste this code into and empty Code.gs in your project at script.google.com,คัดลอกและวางรหัสนี้ลงในและว่าง Code.gs ในโครงการของคุณที่ script.google.com
apps/frappe/frappe/email/queue.py,This email was sent to {0},อีเมลนี้จะถูกส่งไปที่ {0}
DocType: System Settings,Hide footer in auto email reports,ซ่อนส่วนท้ายในรายงานอีเมลอัตโนมัติ
DocType: DocField,Remember Last Selected Value,โปรดจำไว้ว่าที่เลือกล่าสุดราคา
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,This document cannot be reverted,เอกสารนี้ไม่สามารถเปลี่ยนกลับได้
DocType: Email Account,Check this to pull emails from your mailbox,ตรวจสอบนี้จะดึงอีเมลจากกล่องจดหมายของคุณ
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,click here,คลิกที่นี่
apps/frappe/frappe/model/document.py,Cannot edit cancelled document,ไม่สามารถแก้ไขเอกสารยกเลิก
DocType: Transaction Log,Checksum Version,เวอร์ชัน Checksum
DocType: User,Allow Modules,อนุญาตโมดูล
DocType: Unhandled Email,Unhandled Email,ไม่มีการจัดการอีเมล์
DocType: Assignment Rule Day,Monday,วันจันทร์
apps/frappe/frappe/utils/password_strength.py,Make use of longer keyboard patterns,ทำให้การใช้งานรูปแบบแป้นพิมพ์อีกต่อไป
apps/frappe/frappe/templates/includes/integrations/stripe_checkout.js,Processing...,กำลังประมวลผล ...
DocType: Data Import,Don't create new records,อย่าสร้างเร็กคอร์ดใหม่
apps/frappe/frappe/utils/nestedset.py,Nested set error. Please contact the Administrator.,ข้อผิดพลาด ชุด ที่ซ้อนกัน กรุณา ติดต่อผู้ดูแล
DocType: Workflow State,envelope,ซองจดหมาย
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 2,ตัวเลือกที่ 2
apps/frappe/frappe/utils/print_format.py,Printing failed,การพิมพ์ล้มเหลว
apps/frappe/frappe/www/update-password.html,New Password Required.,จำเป็นต้องมีรหัสผ่านใหม่
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with {1},{0} แบ่งปันเอกสารนี้กับ {1}
DocType: Website Settings,Brand Image,ภาพลักษณ์
DocType: Print Settings,A4,A4
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Google Calendar has been configured.,กำหนดค่า Google Calendar แล้ว
apps/frappe/frappe/config/website.py,"Setup of top navigation bar, footer and logo.",การติดตั้งจากด้านบนแถบนำทางท้ายและโลโก้
DocType: Web Form Field,Max Value,ค่าสูงสุด
apps/frappe/frappe/core/doctype/doctype/doctype.py,For {0} at level {1} in {2} in row {3},สำหรับ {0} ในระดับ {1} ใน {2} ในแถว {3}
DocType: Auto Repeat,Preview Message,ดูตัวอย่างข้อความ
DocType: User Social Login,User Social Login,เข้าสู่ระบบทางสังคมของผู้ใช้
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} criticized your work on {1} with {2} point,{0} วิจารณ์งานของคุณใน {1} ด้วย {2} จุด
DocType: Contact,All,ทั้งหมด
DocType: Email Queue,Recipient,ผู้รับ
DocType: Communication,Has  Attachment,มีสิ่งที่แนบมา
DocType: Address,Sales User,ผู้ขาย
apps/frappe/frappe/config/settings.py,Drag and Drop tool to build and customize Print Formats.,ลากและวางเครื่องมือในการสร้างและปรับแต่งรูปแบบการพิมพ์
apps/frappe/frappe/core/doctype/user/user.py,Temporarily Disabled,ปิดใช้งานชั่วคราว
DocType: Address,Sikkim,สิกขิม
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Set Chart,ตั้งค่าแผนภูมิ
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Are you sure?,คุณแน่ใจไหม?
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Set,ชุด
apps/frappe/frappe/desk/search.py,This query style is discontinued,รูปแบบข้อความค้นหานี้ถูกยกเลิก
DocType: Notification,Trigger Method,วิธีการทริกเกอร์
apps/frappe/frappe/utils/data.py,Operator must be one of {0},ผู้ดำเนินการต้องเป็นหนึ่งใน {0}
DocType: Dropbox Settings,Dropbox Access Token,โทเค็นการเข้าถึง Dropbox
DocType: Workflow State,align-right,จัดขวา
DocType: Auto Email Report,Email To,อีเมล์เพื่อ
apps/frappe/frappe/core/doctype/file/file.py,Folder {0} is not empty,โฟลเดอร์ {0} ไม่ว่างเปล่า
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,{0} Google Contacts synced.,{0} ซิงค์ Google Contacts แล้ว
DocType: Page,Roles,บทบาท
apps/frappe/frappe/model/base_document.py,Error: Value missing for {0}: {1},ข้อผิดพลาด: ค่าที่หายไปสำหรับ {0}: {1}
DocType: Blog Post,Content (Markdown),เนื้อหา (Markdown)
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Field {0} is not selectable.,สนาม {0} ไม่ได้ เลือก
DocType: Webhook,Webhook,Webhook
DocType: System Settings,Session Expiry,หมดอายุเซสชั่น
DocType: Workflow State,ban-circle,ห้ามวงกลม
apps/frappe/frappe/desk/query_report.py,Report updated successfully,อัปเดตรายงานสำเร็จแล้ว
apps/frappe/frappe/integrations/doctype/slack_webhook_url/slack_webhook_url.py,Slack Webhook Error,ข้อผิดพลาด Webhook หย่อน
DocType: Email Flag Queue,Unread,ไม่ได้อ่าน
DocType: Bulk Update,Desk,เคาน์เตอร์
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Skipping column {0},ข้ามคอลัมน์ {0}
apps/frappe/frappe/utils/data.py,Filter must be a tuple or list (in a list),ตัวกรองต้องเป็นทูเปิลหรือรายการ (ในรายการ)
apps/frappe/frappe/core/doctype/report/report.js,Write a SELECT query. Note result is not paged (all data is sent in one go).,เขียนแบบสอบถาม SELECT ผลหมายเหตุไม่เอาเพจ (ข้อมูลทั้งหมดจะถูกส่งไปในครั้งเดียว)
DocType: Email Account,Attachment Limit (MB),เอกสารแนบ จำกัด (MB)
DocType: Address,Arunachal Pradesh,อรุณาจัลประเทศ
DocType: DocType,Child Tables are shown as a Grid in other DocTypes,ตารางลูกจะแสดงเป็นตารางใน DocTypes อื่น
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Setup Auto Email,การตั้งค่าอีเมล์อัตโนมัติ
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Down,Ctrl + ลง
DocType: Chat Profile,Message Preview,แสดงตัวอย่างข้อความ
apps/frappe/frappe/utils/password_strength.py,This is a top-10 common password.,นี่คือ 10 อันดับรหัสผ่านทั่วไป
DocType: User,User Defaults,ค่าดีฟอลต์รายละเอียด
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Core DocTypes cannot be customized.,Core DocTypes ไม่สามารถปรับแต่งได้
apps/frappe/frappe/public/js/frappe/views/treeview.js,Create New,สร้างใหม่
DocType: Workflow State,chevron-down,วีลง
apps/frappe/frappe/public/js/frappe/views/communication.js,Email not sent to {0} (unsubscribed / disabled),Email ไม่ได้ส่งไปที่ {0} (ยกเลิก / ปิดการใช้งาน)
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select fields to export,เลือกเขตข้อมูลที่จะส่งออก
DocType: Async Task,Traceback,ตรวจสอบย้อนกลับ
DocType: Currency,Smallest Currency Fraction Value,ขนาดเล็กที่สุดในสกุลเงินมูลค่าเศษ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Preparing Report,จัดทำรายงาน
apps/frappe/frappe/public/js/frappe/list/list_view.js,Assign To,กำหนดให้
DocType: Workflow State,th-list,th-list
DocType: Web Page,Enable Comments,ให้ ความเห็น
apps/frappe/frappe/desk/doctype/note/note_list.js,Notes,บันทึก
DocType: User,Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),จำกัด ผู้ใช้จากที่อยู่ IP นี้เท่านั้น ที่อยู่ IP หลายสามารถเพิ่มโดยการแยกด้วยเครื่องหมายจุลภาค ยังยอมรับที่อยู่ IP บางส่วนเช่น (111.111.111)
DocType: Data Import Beta,Import Preview,นำเข้าภาพตัวอย่าง
DocType: Communication,From,จาก
apps/frappe/frappe/public/js/frappe/views/treeview.js,Select a group node first.,เลือกโหนดกลุ่มแรก
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,Find {0} in {1},ค้นหา {0} ใน {1}
apps/frappe/frappe/public/js/frappe/social/components/PostLoader.vue,No posts yet,ยังไม่มีการโพสต์
DocType: OAuth Client,Implicit,โดยปริยาย
