apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,可以使用以下應用程序的新{}版本
DocType: Social Login Key,Client URLs,客戶端網址
apps/frappe/frappe/public/js/frappe/views/interaction.js,{0} created successfully,{0}已成功創建
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Skipping {0} of {1}, {2}",跳過{1}，{2}中的{0}
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Bulk Delete,批量刪除
DocType: Dashboard Chart,Dashboard Chart,儀表板圖表
DocType: Dashboard Chart,Last Quarter,上個季度
apps/frappe/frappe/config/website.py,List of themes for Website.,主題的網站名單。
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,"Dear User,",親愛的用戶，
DocType: Activity Log,Logout,登出
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,在更高級別的權限是現場級的權限。所有領域都對他們權限級別設置，並在該權限適用於該領域中定義的規則。要隱藏或使某些領域的只讀某些角色，這是在的情況下非常有用。
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)",在這裡輸入靜態URL參數（如稱發件人= ERPNext，用戶名= ERPNext，密碼= 1234等）
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Google Font,谷歌字體
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.",如果這些指示沒有幫助，請加在GitHub Issues提出你的建議。
DocType: Workflow State,bookmark,書籤
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Folder name should not include '/' (slash),文件夾名稱不應包含“/”（斜杠）
DocType: Note,Note,注釋
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html,Error Report,錯誤報告
apps/frappe/frappe/config/settings.py,Export Data in CSV / Excel format.,以CSV / Excel格式導出數據。
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Setting up Global Search documents.,設置全局搜索文檔。
apps/frappe/frappe/www/qrcode.html,Authentication Apps you can use are: ,您可以使用的驗證應用程序是：
apps/frappe/frappe/public/js/frappe/form/controls/data.js,{0} already exists. Select another name,{0}已存在。選擇其他名稱
DocType: S3 Backup Settings,None,沒有
apps/frappe/frappe/core/doctype/doctype/doctype.py,Timeline field must be a valid fieldname,時間軸場必須是有效的字段名
DocType: Contact,Email Ids,電子郵件ID
DocType: GCalendar Account,Session Token,會話令牌
DocType: Currency,Symbol,符號
apps/frappe/frappe/model/base_document.py,Row #{0}:,列#{0}：
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,確認刪除數據
apps/frappe/frappe/auth.py,Login not allowed at this time,在這個時候不允許登錄
DocType: Data Migration Run,Current Mapping Action,當前映射行為
DocType: Dashboard Chart Source,Source Name,源名稱
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User &gt; Email Inbox.,沒有與該用戶關聯的電子郵件帳戶。請在“用戶”&gt;“電子郵件收件箱”下添加一個帳戶。
DocType: Email Account,Email Sync Option,電子郵件同步選項
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,行號
DocType: Async Task,Runtime,運行時
DocType: Contact Us Settings,Introduction,介紹
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,全球銷
DocType: LDAP Settings,LDAP Email Field,LDAP電子郵件字段
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,{0}目錄
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,導出{0}條記錄
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,已經在用戶的To Do列表
DocType: User Email,Enable Outgoing,啟用外
DocType: Address,Fax,傳真
apps/frappe/frappe/config/customization.py,Custom Tags,自定義標記
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,電子郵件帳戶未設置。請從設置&gt;電子郵件&gt;電子郵件帳戶創建一個新的電子郵件帳戶
DocType: Comment,Submitted,提交
DocType: Contact,Pulled from Google Contacts,來自Google通訊錄
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,非法請求
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,編譯成功
DocType: System Settings,Email Footer Address,電子郵件地址頁尾
DocType: Activity Log,Timeline DocType,時間軸的DocType
DocType: Success Action,Action Timeout (Seconds),動作超時（秒）
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,預設發送
DocType: Workflow State,volume-off,體積過
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},由喜歡{0}
DocType: Footer Item,Footer Item,頁腳項目
,Download Backups,下載備份
DocType: Energy Point Log,Points,點
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,首頁/測試文件夾1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,分配給我
DocType: DocField,Dynamic Link,動態鏈接
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,按Alt鍵可在菜單和側欄中觸發其他快捷方式
DocType: List View Setting,List View Setting,列表視圖設置
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,顯示失敗的作業
DocType: Event,Details,詳細資訊
DocType: Property Setter,DocType or Field,DocType或欄位
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,你取消了這份文件
DocType: Communication,Soft-Bounced,軟退回
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page",如果啟用，所有用戶都可以使用雙因素身份驗證從任何IP地址登錄。這也可以只為用戶頁面中的特定用戶設置
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,似乎可發布的密鑰或秘密密鑰錯誤！
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,似乎可發布的密鑰或秘密密鑰錯誤！
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,設定權限快速求助
DocType: Tag Doc Category,Doctype to Assign Tags,文檔類型來分配標籤
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,顯示復發
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,電子郵件已被移至垃圾桶
DocType: Report,Report Builder,報表生成器
DocType: Async Task,Task Name,任務名稱
DocType: Website Route Meta,Meta Tags,元標籤
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.",您的會話已過期，請再次登錄以繼續。
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.",您的會話已過期，請再次登錄以繼續。
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,訂閱無效
DocType: Website Settings,Welcome Message,歡迎消息
DocType: Webhook,Webhook Headers,Webhook標題
DocType: Workflow State,Upload,上載
DocType: User Permission,Advanced Control,高級控制
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,未發布
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).",流程的操作（如批准、取消）。
DocType: Data Import,Skip rows with errors,跳過有錯誤的行
DocType: Workflow State,flag,旗標
DocType: Web Page,Text Align,文本對齊
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,跳到現場
DocType: Contact Us Settings,Forward To Email Address,轉發到郵件地址
DocType: Contact Phone,Is Primary Phone,是主要電話
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,發送電子郵件至{0}以將其鏈接到此處。
DocType: Auto Email Report,Weekdays,平日
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,{0}條記錄將被導出
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,標題字段必須是有效的字段名
DocType: Post Comment,Post Comment,發表評論
apps/frappe/frappe/config/core.py,Documents,文件
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,活動記錄
DocType: Social Login Key,Custom Base URL,自定義基準網址
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,獲得領域
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,編輯個人資料
DocType: Kanban Board Column,Archived,存檔
DocType: Milestone Tracker,Document Type to Track,要跟踪的文檔類型
DocType: System Settings,Session Expiry in Hours e.g. 06:00,連線過期的小時，例如06:00
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",該字段將顯示僅在此處定義的字段名具有值或規則是真實的（例子）：MyField的EVAL：doc.myfield ==&#39;我的價值&#39;的eval：doc.age&gt; 18
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).",一旦你設置這個，用戶將只能訪問有聯結的文檔（如博客文章）。
DocType: Data Import Beta,Submit After Import,導入後提交
DocType: Error Log,Log of Scheduler Errors,日程安排程序錯誤日誌
DocType: User,Bio,生物
DocType: OAuth Client,App Client Secret,應用程序客戶端密鑰
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,Parent是將數據添加到的文檔的名稱。
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google雲端硬盤 - 無法在Google雲端硬盤中創建文件夾 - 錯誤代碼{0}
DocType: DocType,UPPER CASE,大寫字母
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,自定義HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,輸入文件夾名稱
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,找不到默認的地址模板。請從設置&gt;打印和品牌&gt;地址模板中創建一個新地址。
apps/frappe/frappe/auth.py,Unknown User,未知用戶
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,選擇角色
DocType: Comment,Deleted,刪除
DocType: Workflow State,adjust,調整
DocType: Web Form,Sidebar Settings,側邊欄的設置
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times",如果啟用，則會跟踪文檔視圖，這可能會多次發生
DocType: Website Settings,Disable Customer Signup link in Login page,禁止客戶在登入頁面的註冊連結
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,指派給／所有者
DocType: Workflow State,arrow-left,箭頭左
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,導出1條記錄
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,創建圖表
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,不要導入
DocType: Notification,Value To Be Set,價值待定
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},編輯{0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,第一級
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,代表一個文檔和角色分配給改變國家允許的狀態。
DocType: Data Migration Connector,Database Name,數據庫名稱
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,更新表格
DocType: DocField,Select,選擇
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,查看完整日誌
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'",簡單的Python表達式，例如：status ==&#39;Open&#39;並輸入==&#39;Bug&#39;
apps/frappe/frappe/utils/csvutils.py,File not attached,文件未附
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,連接丟失。某些功能可能無法使用。
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",像“AAA”重複很容易被猜到
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.",如果您設定此項，這個項目會存在於選定的父物件的下拉選單中。
DocType: Print Format,Show Section Headings,顯示部分標題
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},我們收到了刪除與以下相關的{0}數據的請求：{1}
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,篩選記錄
apps/frappe/frappe/www/printview.py,No template found at path: {0},沒有找到模板於路徑：{0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,沒有電子郵件帳戶
DocType: Comment,Cancelled,註銷
DocType: Chat Room,Avatar,頭像
DocType: Social Login Key,Salesforce,銷售隊伍
DocType: DocType,Has Web View,具有Web視圖
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores",DocType的名稱應以字母開始，它只能由字母，數字，空格和下劃線組成。
DocType: Dashboard,Dashboard Name,儀表板名稱
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,您帳戶的密碼已過期。
DocType: Communication,Spam,垃圾郵件
DocType: Integration Request,Integration Request,集成請求
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,親愛
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,添加組
DocType: Address,Maharashtra,馬哈拉施特拉邦
DocType: Auto Repeat,Accounts User,會計人員
DocType: Web Page,HTML for header section. Optional,標題區塊的HTML。可選
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,此功能是全新的，仍處於試驗階段
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,最多允許{0}列
DocType: Dashboard Chart Link,Chart,圖表
DocType: Email Unsubscribe,Global Unsubscribe,全球退訂
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,這是一個非常普遍的密碼。
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,視圖
DocType: Comment,Assigned,分配
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,點擊<b>授權Google雲端硬盤訪問權限</b>以授權Google雲端硬盤訪問權限。
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,選擇列印格式
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,短鍵盤模式容易被猜中
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,生成新報告
DocType: Portal Settings,Portal Menu,門戶網站菜單
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,的{0}長度應介於1和1000之間
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,搜索任何內容
DocType: Data Migration Connector,Hostname,主機名
DocType: Data Migration Mapping,Condition Detail,狀況細節
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}",對於貨幣{0}，最小交易金額應為{1}
DocType: DocField,Print Hide,列印隱藏
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,給用戶
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,輸入值
DocType: DocField,In Preview,在預覽中
DocType: Webhook,JSON Request Body,JSON請求正文
DocType: Web Page,Style,風格
DocType: Prepared Report,Report End Time,報告結束時間
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0}評論
DocType: Customize Form Field,Label and Type,標籤和類型
DocType: Workflow State,forward,轉發
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0}編輯此{1}
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,新建文件夾
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,使用這個帳戶提到發件人使用此帳戶發送的所有電子郵件的電子郵件地址。
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,切換圖表
DocType: Website Settings,Sub-domain provided by erpnext.com,由erpnext.com提供的子網域
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,設置您的系統
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,後裔
DocType: System Settings,dd-mm-yyyy,dd-mm-yyyy
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,必須具有報告權限訪問此報告。
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,請選擇最低密碼分數
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,請選擇最低密碼分數
DocType: Personal Data Download Request,Personal Data Download Request,個人資料下載請求
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Google日曆集成。
DocType: Auto Repeat,Half-yearly,每半年一次
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,在日曆事件中被標註提醒的事件會列入每日事件摘要的郵件內。
DocType: Braintree Settings,Header Image,標題圖像
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,查看網站
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),成功完成後顯示的消息（僅限訪客用戶）
DocType: Email Domain,If non standard port (e.g. 587),如果非標準端口（如587）
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0}對{1} {2}的批評點
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0}對{1} {2}的批評點
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,評論不能包含鏈接或電子郵件地址
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,重新載入
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,添加您自己的標籤分類
apps/frappe/frappe/desk/query_report.py,Total,總計
DocType: Event,Participants,參與者
DocType: Integration Request,Reference DocName,DocName參照
DocType: Web Form,Success Message,成功的訊息
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,導出自定義
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,結束日期不能在開始日期之前！
DocType: DocType,User Cannot Search,無法搜尋使用者
DocType: Communication Link,Communication Link,通訊鏈接
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,無效的輸出格式
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},無法{0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,應用此規則如果用戶是業主
DocType: Global Search Settings,Global Search Settings,全局搜索設置
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,將是您的登錄ID
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,全局搜索文檔類型重置。
,Lead Conversion Time,線索轉換時間
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,建立報告
DocType: Note,Notify users with a popup when they log in,通知用戶有一個彈出登錄時
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Core Modules {0} cannot be searched in Global Search.,無法在全局搜索中搜索核心模塊{0}。
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,打開聊天
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge","{0} {1} 不存在, 請選擇要合併的新目標"
DocType: Data Migration Connector,Python Module,Python模塊
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,導航回家
DocType: GSuite Settings,Google Credentials,Google憑據
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,用於登錄驗證的QR碼
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,添加到待辦事項
DocType: User,Logout from all devices while changing Password,更改密碼時從所有設備註銷
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,確認密碼
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,有錯誤
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,在Google設置中輸入客戶端ID和客戶端密鑰。
apps/frappe/frappe/core/doctype/communication/communication.js,Close,關閉
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,不能改變docstatus 0-2
DocType: File,Attached To Field,附在田地上
DocType: Transaction Log,Transaction Hash,事務哈希
DocType: Error Snapshot,Snapshot View,快照視圖
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,請在發送之前保存信件
DocType: Webhook,The webhook will be triggered if this expression is true,如果此表達式為true，則將觸發webhook
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,編輯屬性
DocType: Patch Log,List of patches executed,執行補丁列表
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0}已經退訂
DocType: Data Import,Show only errors,只顯示錯誤
DocType: Website Settings,Banner HTML,橫幅的HTML
DocType: Workflow,Send Email Alert,發送郵件提醒
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',請選擇其他付款方式。 Razorpay不支持貨幣交易“{0}”
DocType: Data Import,In Progress,進行中
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,排隊等待備份。這可能需要幾分鐘到一個小時。
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,用戶權限已經存在
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},將列{0}映射到字段{1}
DocType: User,Hourly,每小時
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,註冊OAuth客戶端應用程序
DocType: DocField,Fetch If Empty,獲取如果為空
DocType: Data Migration Connector,Authentication Credentials,身份驗證憑據
DocType: Role,Two Factor Authentication,雙因素認證
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,付
DocType: Energy Point Settings,Point Allocation Periodicity,點分配週期
DocType: SMS Settings,SMS Gateway URL,短信閘道的URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""",{0} {1} 不能為“{2}”。它應該是“{3}”的其中一個
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,gained by {0} via automatic rule {1},由{0}通過自動規則{1}獲得
DocType: System Settings,Older backups will be automatically deleted,舊的備份將被自動刪除
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,無效的訪問密鑰ID或秘密訪問密鑰。
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,你失去了一些能量點
DocType: Post,Is Globally Pinned,是全球固定的
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,近期活動
DocType: Workflow Transition,Conditions,條件
DocType: Event,Leave blank to repeat always,保持空白以保持重複
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,確認
DocType: Event,Ends on,結束於
DocType: Payment Gateway,Gateway,網關
DocType: LDAP Settings,Path to Server Certificate,服務器證書的路徑
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,沒有足夠的權限查看鏈接
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,沒有足夠的權限查看鏈接
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,地址標題是強制性的。
DocType: Google Contacts,Push to Google Contacts,推送到Google通訊錄
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO",在&lt;head&gt;添加HTML網頁的部分，主要用於網站的驗證和搜索引擎優化
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,復發
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,項目不能被添加到自己的後代
DocType: Session Default Settings,Session Defaults,會話默認值
DocType: System Settings,Expiry time of QR Code Image Page,QR碼圖像頁面的到期時間
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,顯示總計
DocType: Error Snapshot,Relapses,復發
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,找不到用戶
DocType: Address,Preferred Shipping Address,偏好的送貨地址
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,隨著信頭
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0}新增此{1}
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1} in Row {2}. Restricted field: {3},第{2}行中不允許{0}：{1}。受限制的字段：{3}
DocType: S3 Backup Settings,eu-west-1,歐盟 - 西1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.",如果選中此選項，將導入包含有效數據的行，並將無效行轉儲到新文件中以供稍後導入。
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,文件只有通過編輯角色的用戶
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.",任務{0}，您分配給{1}，已被關閉{2}。
DocType: Print Format,Show Line Breaks after Sections,章節後，顯示換行符
DocType: Communication,Read by Recipient On,由收件人閱讀
DocType: Blogger,Short Name,簡稱
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},與{0}關聯
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).",你是所有選擇同步選項，它會重新同步所有\讀取以及未讀郵件從服務器。這也可能會導致通信（電子郵件）的重複數據刪除\。
DocType: Workflow State,magnet,磁鐵
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,公司在以下倉庫失踪
DocType: Desktop Icon,Blocked,受阻
DocType: Contact Us Settings,"Default: ""Contact Us""",預設：“聯絡我們”
DocType: Contact,Purchase Manager,採購經理
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.",啟用後，這將允許訪客將文件上載到您的應用程序。如果您希望從用戶收集文件而無需他們登錄，則可以啟用此功能，例如在作業應用程序Web表單中。
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,切換標籤
DocType: Custom Script,Sample,樣品
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.",為了提高性能，僅處理了前100行。
DocType: Braintree Settings,Private Key,私鑰
DocType: S3 Backup Settings,ap-northeast-2,AP-東北-2
DocType: Custom Field,Is Mandatory Field,是必須填寫
DocType: User,Website User,網站用戶
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,打印到PDF時，某些列可能會被切斷。盡量保持列數低於10。
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,不等於
DocType: Data Import Beta,Don't Send Emails,不要發送電子郵件
DocType: Integration Request,Integration Request Service,集成請求服務
DocType: Access Log,Access Log,訪問日誌
DocType: Website Script,Script to attach to all web pages.,腳本安裝到所有網頁。
DocType: Web Form,Allow Multiple,允許多個
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,指派
DocType: Translation,PR sent,PR發送
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,只發送記錄在最後X小時更新
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,只發送記錄在最後X小時更新
DocType: Communication,Feedback,反饋
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,打開翻譯
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,此電子郵件是自動生成的
DocType: Workflow State,Icon will appear on the button,圖標將顯示在按鈕上
