apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,নিম্নলিখিত অ্যাপ্লিকেশনের জন্য নতুন {} রিলিজ পাওয়া যায়
DocType: Portal Settings,Portal Menu,পোর্টাল মেনু
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,{0} এর দৈর্ঘ্য 1 এবং 1000 মধ্যে হতে হবে
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,কিছু জন্য অনুসন্ধান
DocType: Data Migration Connector,Hostname,হোস্টনাম
DocType: Data Migration Mapping,Condition Detail,শর্ত বিস্তারিত
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}","কারেন্সি {0} জন্য, ন্যূনতম লেনদেনের পরিমাণটি {1} হওয়া উচিত"
DocType: DocField,Print Hide,প্রিন্ট লুকান
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,ব্যবহারকারীকে
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,মান লিখুন
DocType: Workflow State,tint,আভা
DocType: DocField,In Preview,পূর্বরূপে
DocType: Webhook,JSON Request Body,JSON রিকোয়েস্ট বডি
DocType: Web Page,Style,শৈলী
DocType: Prepared Report,Report End Time,প্রতিবেদন শেষের সময়
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,যেমন:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} মন্তব্য
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,সংস্করণ আপডেট হয়েছে
DocType: Customize Form Field,Label and Type,ট্যাগ ও ধরন
DocType: Workflow State,forward,অগ্রবর্তী
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} সম্পাদনা করেছে {1}
DocType: Custom DocPerm,Submit,জমা দিন
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,নতুন ফোল্ডার
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,ইমেল ঠিকানা এই অ্যাকাউন্ট ব্যবহার করে পাঠানো সব ইমেইল জন্য প্রেরকের হিসাবে এই অ্যাকাউন্টে উল্লেখিত ব্যবহার.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,চার্ট টগল করুন
DocType: Website Settings,Sub-domain provided by erpnext.com,Erpnext.com দ্বারা উপলব্ধ সাব-ডোমেইন
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,আপনার সিস্টেম সেট আপ
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,বংশধর
DocType: System Settings,dd-mm-yyyy,ডিডি-মিমি-YYYY
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,এই প্রতিবেদন অ্যাক্সেস প্রতিবেদন অনুমতি থাকতে হবে.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,দয়া করে নূন্যতম পাসওয়ার্ড স্কোর নির্বাচন
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,যোগ করা
DocType: Personal Data Download Request,Personal Data Download Request,ব্যক্তিগত ডেটা ডাউনলোডের অনুরোধ
DocType: DocField,Table MultiSelect,সারণী মাল্টিলেসলেট
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,গুগল ক্যালেন্ডার ইন্টিগ্রেশন।
DocType: Auto Repeat,Half-yearly,অর্ধ বার্ষিক
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,দৈনিক ইভেন্ট ডাইজেস্ট অনুস্মারক সেট করা হয় যেখানে ক্যালেন্ডার ইভেন্টের জন্য পাঠানো হয়.
DocType: Braintree Settings,Header Image,উপরেরছবি
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,ওয়েবসাইট দেখুন
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),সফল সমাপ্তির জন্য প্রদর্শিত বার্তা (শুধুমাত্র অতিথি ব্যবহারকারীদের জন্য)
DocType: Workflow State,remove,অপসারণ
DocType: Email Domain,If non standard port (e.g. 587),অ মানক পোর্ট (যেমন 587)
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,মন্তব্যগুলির লিঙ্ক বা ইমেল ঠিকানা থাকতে পারে না
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,পুনরায় লোড করুন
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,যোগ আপনার নিজস্ব ট্যাগ ধরন
apps/frappe/frappe/desk/query_report.py,Total,মোট
DocType: Event,Participants,অংশগ্রহণকারীরা
DocType: Integration Request,Reference DocName,রেফারেন্স DocName
DocType: Web Form,Success Message,সাফল্যের বার্তা
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,রপ্তানি কাস্টমাইজেশন
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,শেষ তারিখ শুরু তারিখ আগে হতে পারে না!
DocType: DocType,User Cannot Search,ব্যবহারকারী অনুসন্ধান করতে পারেন না
DocType: Communication Link,Communication Link,যোগাযোগ লিঙ্ক
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,অবৈধ আউটপুট ফরম্যাট
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},{0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,ব্যবহারকারী মালিক যদি এই নিয়ম প্রযোজ্য
DocType: Global Search Settings,Global Search Settings,গ্লোবাল অনুসন্ধান সেটিংস
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,আপনার লগইন আইডি হবে
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,গ্লোবাল অনুসন্ধান নথি প্রকার পুনরায় সেট করুন।
,Lead Conversion Time,লিড রূপান্তর সময়
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,প্রতিবেদন তৈরি
DocType: Note,Notify users with a popup when they log in,যখন তারা লগ ইন ব্যবহারকারীদের একটি পপ-আপ দিয়ে সূচিত করুন
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,ওপেন চ্যাট
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge","{0} {1} অস্তিত্ব নেই, একত্রীকরণ একটি নতুন টার্গেট নির্বাচন"
DocType: Data Migration Connector,Python Module,পাইথন মডিউল
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,হোম নেভিগেট করুন
DocType: GSuite Settings,Google Credentials,Google শংসাপত্রের
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,লগইন যাচাইয়ের জন্য QR কোড
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,কি যোগ
DocType: Footer Item,Company,কোম্পানি
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},গড় {0}
DocType: User,Logout from all devices while changing Password,পাসওয়ার্ড পরিবর্তন করার সময় সব ডিভাইস থেকে লগ আউট করুন
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,গোপন শব্দ যাচাই
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,ত্রুটি ছিল
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,গুগল সেটিংসে ক্লায়েন্ট আইডি এবং ক্লায়েন্ট সিক্রেট প্রবেশ করুন।
apps/frappe/frappe/core/doctype/communication/communication.js,Close,ঘনিষ্ঠ
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,0 থেকে 2 docstatus পরিবর্তন করা যাবে না
DocType: File,Attached To Field,সংযুক্ত ক্ষেত্র থেকে
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,আপডেট
DocType: Transaction Log,Transaction Hash,লেনদেন হাশ
DocType: Error Snapshot,Snapshot View,স্ন্যাপশট দেখুন
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,পাঠানোর আগে নিউজলেটার সংরক্ষণ করুন
DocType: Webhook,The webhook will be triggered if this expression is true,এই অভিব্যক্তিটি সত্য হলে ওয়েবহুকটি ট্রিগার করা হবে
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,বৈশিষ্ট্য সম্পাদনা
DocType: Patch Log,List of patches executed,প্যাচ তালিকা মৃত্যুদন্ড
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} ইতিমধ্যে আন-সাবস্ক্রাইব
DocType: Data Import,Show only errors,শুধুমাত্র ত্রুটি দেখান
DocType: Website Settings,Banner HTML,ব্যানার এইচটিএমএল
DocType: Workflow,Send Email Alert,ইমেল সতর্কতা পাঠান
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',দয়া করে অন্য একটি অর্থ প্রদানের পদ্ধতি নির্বাচন করুন। Razorpay মুদ্রায় লেনদেন অবলম্বন পাওয়া যায়নি &#39;{0}&#39;
DocType: Data Import,In Progress,চলমান
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,ব্যাকআপ জন্য সারিবদ্ধ. এটি একটি ঘন্টা থেকে কয়েক মিনিট সময় লাগতে পারে.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,ব্যবহারকারীর অনুমতি ইতিমধ্যে বিদ্যমান
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},{0} দেখুন
DocType: User,Hourly,ঘনঘন
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,নিবন্ধন OAUTH ক্লায়েন্ট অ্যাপ্লিকেশন
DocType: DocField,Fetch If Empty,খালি হলে আনুন
DocType: Data Migration Connector,Authentication Credentials,প্রমাণীকরণ শংসাপত্রগুলি
DocType: Role,Two Factor Authentication,দুই ফ্যাক্টর প্রমাণীকরণ
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,বেতন
DocType: Energy Point Settings,Point Allocation Periodicity,পয়েন্ট বরাদ্দ সময়কাল
DocType: SMS Settings,SMS Gateway URL,এসএমএস গেটওয়ে ইউআরএল
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""",{0} {1} হতে পারে না &quot;{2}&quot;. এটা এক হতে হবে &quot;{3}&quot;
apps/frappe/frappe/utils/data.py,{0} or {1},{0} বা {1}
DocType: Workflow State,trash,আবর্জনা
DocType: System Settings,Older backups will be automatically deleted,পুরাতন ব্যাক-আপ স্বয়ংক্রিয়ভাবে মুছে ফেলা হবে
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,অবৈধ অ্যাক্সেস কী আইডি বা সিক্রেট অ্যাক্সেস কী
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,আপনি কিছু শক্তি পয়েন্ট হারিয়েছেন
DocType: Post,Is Globally Pinned,বিশ্বব্যাপী পিন করা হয়
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,সাম্প্রতিক কার্যকলাপ
DocType: Workflow Transition,Conditions,পরিবেশ
DocType: Event,Leave blank to repeat always,সবসময় পুনরাবৃত্তি ফাঁকা ছেড়ে দিন
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,নিশ্চিতকৃত
DocType: Event,Ends on,এ শেষ
DocType: Payment Gateway,Gateway,প্রবেশপথ
DocType: LDAP Settings,Path to Server Certificate,সার্ভার শংসাপত্রের পথে
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,লিঙ্ক দেখতে যথেষ্ট অনুমতি
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,ঠিকানা শিরোনাম বাধ্যতামূলক.
DocType: Google Contacts,Push to Google Contacts,গুগল পরিচিতিতে ঠেলাও
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO",&lt;Head&gt; যোগ এইচটিএমএল ওয়েব পৃষ্ঠার বিভাগে প্রাথমিকভাবে ওয়েবসাইটে যাচাই এবং এসইও জন্য ব্যবহৃত
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Relapsed
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,আইটেমটি নিজস্ব সন্তান যোগ করা যাবে না
DocType: Session Default Settings,Session Defaults,সেশন ডিফল্ট
DocType: System Settings,Expiry time of QR Code Image Page,QR কোড চিত্র পৃষ্ঠা সমাপ্তির সময়
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,সমষ্টিগুলি দেখান
DocType: Error Snapshot,Relapses,Relapses
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,কোন ব্যবহারকারী পাওয়া যায় নি
DocType: Address,Preferred Shipping Address,পছন্দের শিপিং ঠিকানা
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,পত্র মাথা
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} এটা তৈরি করেছ {1}
DocType: S3 Backup Settings,eu-west-1,ইইউ-পশ্চিমে -1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","এটি পরীক্ষা করা হলে, বৈধ ডেটা দিয়ে সারিগুলি আমদানি করা হবে এবং অবৈধ সারিগুলি নতুন ফাইলের মধ্যে ডাম্প করা হবে।"
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,ডকুমেন্ট ভূমিকা ব্যবহারকারীদের দ্বারা শুধুমাত্র সম্পাদনাযোগ্য
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.",আপনি {1} দ্বারা {2} বন্ধ করা হয়েছে নির্ধারিত যে টাস্ক {0}.
DocType: Print Format,Show Line Breaks after Sections,দেখান লাইন সেকশনস পর Breaks
DocType: Communication,Read by Recipient On,প্রাপক অন দ্বারা পড়া
DocType: Blogger,Short Name,সংক্ষিপ্ত নাম
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},{0} এর সাথে লিঙ্ক করা হয়েছে
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","আপনি সিঙ্ক বিকল্পটি নির্বাচন করা হয় হিসাবে সব, এটি সার্ভার থেকে সব \ পড়া সেইসাথে অপঠিত বার্তা পুনঃসিঙ্ক হবে। এই কমিউনিকেশন (ইমেল) এর অনুলিপি \ হতে পারে।"
DocType: Workflow State,magnet,চুম্বক
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,এই মুদ্রা নিষ্ক্রিয় করা হয়. লেনদেন ব্যবহার করতে সক্ষম
DocType: Desktop Icon,Blocked,অবরুদ্ধ
DocType: Contact Us Settings,"Default: ""Contact Us""",ডিফল্ট: &quot;যোগাযোগ&quot;
DocType: Contact,Purchase Manager,ক্রয় ম্যানেজার
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","সক্ষম করা থাকলে এটি অতিথিকে আপনার অ্যাপ্লিকেশনটিতে ফাইল আপলোড করার অনুমতি দেবে, আপনি যদি লগ ইন না করে ব্যবহারকারীদের থেকে ফাইল সংগ্রহ করতে চান তবে আপনি এটি সক্ষম করতে পারেন, উদাহরণস্বরূপ চাকরীর অ্যাপ্লিকেশন ওয়েব ফর্মে।"
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,ট্যাগ টগল করুন
DocType: Custom Script,Sample,নমুনা
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.","কর্মক্ষমতা জন্য, শুধুমাত্র প্রথম 100 টি সারি প্রক্রিয়াজাত হয়েছিল।"
DocType: Braintree Settings,Private Key,ব্যক্তিগত কী
DocType: S3 Backup Settings,ap-northeast-2,AP-উত্তরপূর্ব-2
DocType: Custom Field,Is Mandatory Field,পাঠিয়ে দিন
DocType: User,Website User,ওয়েবসাইট দেখুন ব্যবহারকারী
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,পিডিএফ প্রিন্ট করার সময় কিছু কলামগুলি বিচ্ছিন্ন হয়ে যেতে পারে। 10 এর নীচে কলামগুলির সংখ্যা রাখার চেষ্টা করুন।
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,না সমান
DocType: Data Import Beta,Don't Send Emails,ইমেলগুলি প্রেরণ করবেন না
DocType: Integration Request,Integration Request Service,ইন্টিগ্রেশন অনুরোধ পরিষেবা
DocType: Access Log,Access Log,অ্যাক্সেস লগ
DocType: Website Script,Script to attach to all web pages.,স্ক্রিপ্ট সব ওয়েব পেজ থেকে জোড়া.
DocType: Web Form,Allow Multiple,একাধিক মঞ্জুরি
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,দায়িত্ব অর্পণ করা
DocType: Translation,PR sent,পিআর প্রেরণ করা হয়েছে
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,শুধু পাঠান রেকর্ডস গত এক্স ঘন্টা আপডেট
DocType: Communication,Feedback,প্রতিক্রিয়া
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,খোলা অনুবাদ
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,এই ইমেলটি স্বয়ংক্রিয়ভাবে তৈরি করা হয়েছে
DocType: Workflow State,Icon will appear on the button,আইকন বাটন প্রদর্শিত হবে
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,ফিল্টার সেট করতে ক্লিক করুন
DocType: Energy Point Log,Revert,প্রত্যাবর্তন করা
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,সকেটিও সংযুক্ত নয়। আপলোড করা যাবে না
DocType: Website Settings,Website Settings,ওয়েবসাইট সেটিংস
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Month,মাস
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Protip: যোগ <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> পাঠাতে নথি রেফারেন্স
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Only users involved in the document are listed,কেবলমাত্র দস্তাবেজের সাথে জড়িত ব্যবহারকারীদের তালিকাভুক্ত করা হয়েছে
DocType: DocField,Fetch From,থেকে আসুন
apps/frappe/frappe/modules/utils.py,App not found,অ্যাপ্লিকেশন পাওয়া যায় না
apps/frappe/frappe/core/doctype/communication/communication.py,Cannot create a {0} against a child document: {1},তৈরি করতে পারবেন একটি {0} একটি সন্তানের দলিল বিরুদ্ধে: {1}
DocType: Social Login Key,Social Login Key,সামাজিক লগইন কী
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Clear Cache and Reload,ক্যাশে এবং পুনরায় লোড সাফ করুন
DocType: Portal Settings,Custom Sidebar Menu,কাস্টম সাইডবার মেনু
DocType: Workflow State,pencil,পেন্সিল
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,বার্তা এবং অন্যান্য বিজ্ঞপ্তি চ্যাট.
apps/frappe/frappe/public/js/frappe/social/Home.vue,Social Home,সোশ্যাল হোম
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Insert After cannot be set as {0},হিসাবে সেট করা যাবে না পরে ঢোকান {0}
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Share {0} with,শেয়ার {0} সঙ্গে
apps/frappe/frappe/public/js/frappe/desk.js,Email Account setup please enter your password for: ,ই-মেইল অ্যাকাউন্ট সেটআপ জন্য আপনার পাসওয়ার্ড লিখুন:
DocType: Workflow State,hand-up,হাত তোল
DocType: Blog Settings,Writers Introduction,রাইটার্স ভূমিকা
DocType: Address,Phone,ফোন
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type or Role to start.,নির্বাচন ডকুমেন্ট প্রকার ভূমিকা বা শুরু করার জন্য.
DocType: Contact,Passive,নিষ্ক্রিয়
DocType: Auto Repeat,Accounts Manager,হিসাবরক্ষক ব্যবস্থাপক
apps/frappe/frappe/desk/form/assign_to.py,Assignment for {0} {1},{0} {1} এর জন্য বরাদ্দকরণ
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Your payment is cancelled.,আপনার অর্থ প্রদান বাতিল করা হয়েছে।
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select File Type,নির্বাচন ফাইল টাইপ
apps/frappe/frappe/core/doctype/success_action/success_action.js,View All,সব দেখ
DocType: Help Article,Knowledge Base Editor,নলেজ বেস সম্পাদক
apps/frappe/frappe/public/js/frappe/views/container.js,Page not found,পৃষ্ঠা খুঁজে পাওয়া যায়নি
DocType: DocField,Precision,স্পষ্টতা
DocType: Website Slideshow,Slideshow Items,স্লাইডশো আইটেম
apps/frappe/frappe/utils/password_strength.py,Try to avoid repeated words and characters,পুনরাবৃত্তি শব্দ এবং অক্ষর থেকে বিরত থাকুন
DocType: Workflow Action,Workflow State,কর্মপ্রবাহ রাজ্য
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Added,সারি যোগ করা
apps/frappe/frappe/www/list.py,My Account,আমার অ্যাকাউন্ট
DocType: ToDo,Allocated To,বরাদ্দ
apps/frappe/frappe/templates/emails/password_reset.html,Please click on the following link to set your new password,আপনার নতুন পাসওয়ার্ড সেট করতে নিচের লিঙ্কে ক্লিক করুন
DocType: Notification,Days After,দিন পরে
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Connection Active!,কিউজেড ট্রে সংযোগ সক্রিয়!
DocType: Contact Us Settings,Settings for Contact Us Page,আমাদের সাথে যোগাযোগ করুন পৃষ্ঠা জন্য সেটিংস
DocType: Print Settings,Enable Print Server,প্রিন্ট সার্ভার সক্ষম করুন
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} weeks ago,{0} সপ্তাহ আগে
DocType: Email Account,Footer,পাদলেখ
apps/frappe/frappe/config/integrations.py,Authentication,প্রমাণীকরণ
apps/frappe/frappe/utils/verified_command.py,Invalid Link,অবৈধ লিঙ্ক
DocType: Web Form,Client Script,ক্লায়েন্ট স্ক্রিপ্ট
DocType: Web Page,Show Title,শো শিরোনাম
DocType: Chat Message,Direct,সরাসরি
DocType: Property Setter,Property Type,সম্পত্তির প্রকার
DocType: Workflow State,screenshot,স্ক্রিনশট
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator can save a standard report. Please rename and save.,কেবলমাত্র প্রশাসক একটি স্ট্যান্ডার্ড রিপোর্ট সংরক্ষণ করতে পারবেন. নামান্তর এবং সংরক্ষণ করুন.
DocType: System Settings,Background Workers,পটভূমি ওয়ার্কার্স
apps/frappe/frappe/core/doctype/doctype/doctype.py,Fieldname {0} conflicting with meta object,FIELDNAME {0} মেটা বস্তুর সঙ্গে পরস্পরবিরোধী
DocType: Deleted Document,Data,উপাত্ত
apps/frappe/frappe/public/js/frappe/model/model.js,Document Status,নথির অবস্থা
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Approval Required,অনুমোদন প্রয়োজন
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,The following records needs to be created before we can import your file.,আমরা আপনার ফাইলটি আমদানি করার আগে নিম্নলিখিত রেকর্ডগুলি তৈরি করা দরকার।
DocType: OAuth Authorization Code,OAuth Authorization Code,OAuth এর অনুমোদন কোড
apps/frappe/frappe/core/doctype/data_import/importer.py,Not allowed to Import,আমদানি করার অনুমতি দেওয়া হয়নি
DocType: Deleted Document,Deleted DocType,মোছা DOCTYPE
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permission Levels,অনুমতি মাত্রা
DocType: Workflow State,Warning,সতর্কতা
apps/frappe/frappe/public/js/frappe/form/print.js,This may get printed on multiple pages,এটি একাধিক পৃষ্ঠায় মুদ্রিত হতে পারে
DocType: Data Migration Run,Percent Complete,শতাংশ সম্পূর্ণ
DocType: Tag Category,Tag Category,ট্যাগ শ্রেণী
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,"For comparison, use &gt;5, &lt;10 or =324. For ranges, use 5:10 (for values between 5 &amp; 10).","তুলনার জন্য,&gt; 5, &lt;10 বা = 324 ব্যবহার করুন। ব্যাপ্তিগুলির জন্য, 5:10 ব্যবহার করুন (5 এবং 10 এর মধ্যে মানের জন্য)।"
DocType: Google Calendar,Pull from Google Calendar,গুগল ক্যালেন্ডার থেকে টানুন
apps/frappe/frappe/core/doctype/data_import/data_import.js,Help,সাহায্য
DocType: User,Login Before,লগইন আগে
DocType: Web Page,Insert Style,সন্নিবেশ স্টাইল
DocType: Prepared Report,Error Message,ভুল বার্তা
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,New Report name,নতুন রিপোর্ট নাম
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Hide Weekends,সপ্তাহে লুকান
apps/frappe/frappe/config/settings.py,Automatically generates recurring documents.,স্বয়ংক্রিয়ভাবে পুনরাবৃত্তির ডকুমেন্টগুলি তৈরি করে।
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Is,হয়
DocType: Workflow State,info-sign,তথ্য-চিহ্ন
apps/frappe/frappe/model/base_document.py,Value for {0} cannot be a list,জন্য {0} একটি তালিকা হতে পারে না মূল্য
DocType: Currency,"How should this currency be formatted? If not set, will use system defaults","এই কারেন্সি কিভাবে ফরম্যাট করা উচিত? যদি সেট না থাকে, সিস্টেম ডিফল্ট-গুলি ব্যবহার করবে"
apps/frappe/frappe/public/js/frappe/list/list_view.js,Submit {0} documents?,{0} নথি জমা দিন?
apps/frappe/frappe/utils/response.py,You need to be logged in and have System Manager Role to be able to access backups.,আপনি লগইন এবং ব্যাকআপ অ্যাক্সেস পাবে সিস্টেম ম্যানেজার ভূমিকা আছে হবে.
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Mapping,প্রিন্টার ম্যাপিং
apps/frappe/frappe/public/js/frappe/form/form.js,Please save before attaching.,সংযোজনের পূর্বে সংরক্ষণ করুন.
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Added {0} ({1}),যোগ করা হয়েছে {0} ({1})
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype থেকে পরিবর্তন করা যাবে না {0} থেকে {1} সারিতে {2}
apps/frappe/frappe/public/js/frappe/roles_editor.js,Role Permissions,ভূমিকা অনুমতি
DocType: Help Article,Intermediate,অন্তর্বর্তী
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,Cancelled Document restored as Draft,খসড়া হিসাবে নথি পুনরুদ্ধার বাতিল
DocType: Data Migration Run,Start Time,সময় শুরু
apps/frappe/frappe/model/delete_doc.py,Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},{0} {1} {{2}} {3} {4} এর সাথে লিঙ্কযুক্ত কারণ মুছে ফেলা বা বাতিল করা যাবে না
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Read,পড়তে পারে
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,{0} Chart,{0} চার্ট
DocType: Custom Role,Response,প্রতিক্রিয়া
DocType: DocField,Geolocation,ভৌগলিক-অবস্থান
