apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Ir pieejamas jaunas {} izlaidumi šādām lietotnēm
DocType: Workflow State,fullscreen,pilnekrāna
DocType: Chat Token,Chat Token,Tērzēšanas zīme
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,Izveidot diagrammu
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,Neimportēt
DocType: Web Page,Center,Centrs
DocType: Notification,Value To Be Set,"Vērtība, kas jānosaka"
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},Rediģēt {0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,Pirmā līmeņa
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,"Pārstāv valstis atļauts vienā dokumentā, un piešķirto lomu, lai mainītu stāvokli."
DocType: Data Migration Connector,Database Name,Datubāzes nosaukums
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,Atsvaidzināt Form
DocType: DocField,Select,Atlasīt
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,Skatīt pilnu žurnālu
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'",Vienkāršs Python izteiksmes piemērs: status == &#39;Open&#39; un ierakstiet == &#39;Bug&#39;
apps/frappe/frappe/utils/csvutils.py,File not attached,Fails nav pievienots
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,Savienojums zaudēts. Dažas funkcijas var nedarboties.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess","Atkārtojas, piemēram, &quot;AAA&quot; ir viegli uzminēt"
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,Jauna tērzēšana
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Ja jūs to, šis punkts nāks nolaižamā zem izvēlētā vecākiem."
DocType: Print Format,Show Section Headings,Rādīt sadaļu virsraksti
DocType: Bulk Update,Limit,limits
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},"Esam saņēmuši pieprasījumu dzēst {0} datus, kas saistīti ar: {1}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,Pievienot jaunu sadaļu
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,Filtrēti ieraksti
apps/frappe/frappe/www/printview.py,No template found at path: {0},Nē veidne atrodams ceļš: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,Nav e-pasta kontu
DocType: Comment,Cancelled,Atcelts
DocType: Chat Room,Avatar,Avatar
DocType: Blogger,Posts,Posts
DocType: Social Login Key,Salesforce,Salesforce
DocType: DocType,Has Web View,Ir Web View
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","DOCTYPE vārds jāsākas ar burtu, un to var tikai sastāv no burtiem, cipariem telpām un apakšsvītra"
DocType: Dashboard,Dashboard Name,Informācijas paneļa nosaukums
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,Jūsu konta parolei ir beidzies derīguma termiņš.
DocType: Communication,Spam,Spams
DocType: Integration Request,Integration Request,integrācija pieprasījums
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,Dārgais
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,Pievienot grupu
DocType: Address,Maharashtra,Maharashtra
DocType: Auto Repeat,Accounts User,Konti lietotāju
DocType: Web Page,HTML for header section. Optional,HTML virsraksta daļā. Fakultatīvs
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,"Šī funkcija ir pavisam jauna, un joprojām eksperimentāls"
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,Maksimālās {0} rindas atļauts
DocType: Dashboard Chart Link,Chart,Diagramma
DocType: Email Unsubscribe,Global Unsubscribe,Global Atteikties
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,Tas ir ļoti bieži parole.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Skats
DocType: Comment,Assigned,Piešķirts
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,"Noklikšķiniet uz <b>Autorizēt Google diska piekļuvi,</b> lai autorizētu piekļuvi Google diskam."
DocType: Print Format,Js,Js
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,Izvēlieties Print Format
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,Īsi tastatūras modeļi ir viegli uzminēt
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,Izveidot jaunu atskaiti
DocType: Portal Settings,Portal Menu,portāls Menu
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,Garums: {0} jābūt no 1 līdz 1000
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,Meklēt kaut ko
DocType: Data Migration Connector,Hostname,Resursdatora nosaukums
DocType: Data Migration Mapping,Condition Detail,Nosacījuma detaļas
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}",Valūtā {0} minimālā darījuma summa ir {1}
DocType: DocField,Print Hide,Print Paslēpt
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,Lietotājam
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,Ievadiet vērtība
DocType: Workflow State,tint,tonis
DocType: DocField,In Preview,Priekšskatījumā
DocType: Webhook,JSON Request Body,JSON pieprasījuma struktūra
DocType: Web Page,Style,Stils
DocType: Prepared Report,Report End Time,Ziņot par beigu laiku
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,piemēram:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} komentāri
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,Atjaunināta versija
DocType: Customize Form Field,Label and Type,Label un Type
DocType: Workflow State,forward,uz priekšu
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} rediģēts šis {1}
DocType: Custom DocPerm,Submit,Iesniegt
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,Jauna mape
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,"Izmanto minēto šajā kontā kā nosūtītājs visiem e-pastiem, kas nosūtīti, izmantojot šo kontu e-pasta adrese."
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,Pārslēgt diagrammas
DocType: Website Settings,Sub-domain provided by erpnext.com,Sub-domēna pēc erpnext.com sniegta
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,Jūsu sistēmas iestatīšana
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,Pēcnācēji
DocType: System Settings,dd-mm-yyyy,dd-mm-gggg
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,Jābūt ziņojumu atļaujas piekļūt šo ziņojumu.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,"Lūdzu, izvēlieties Minimālais Password rādītājs"
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,"Lūdzu, izvēlieties Minimālais Password rādītājs"
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,Pievienots
DocType: Personal Data Download Request,Personal Data Download Request,Personas datu lejupielādes pieprasījums
DocType: DocField,Table MultiSelect,Galds MultiSelect
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Google kalendāra integrācija.
DocType: Auto Repeat,Half-yearly,Reizi pusgadā
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,Daily Event Digest tiek nosūtīts kalendāra notikumi kur atgādinājumi ir noteikti.
DocType: Braintree Settings,Header Image,Galvenes attēls
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,Skatīt Website
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),"Ziņa, kas tiek rādīta veiksmīgi pabeigta (tikai Viesu lietotājiem)"
DocType: Workflow State,remove,noņemt
DocType: Email Domain,If non standard port (e.g. 587),"Ja nestandarta portu (piemēram, 587)"
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0} kritikas punkti par {1} {2}
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0} kritikas punkts par {1} {2}
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,Komentāros nedrīkst būt saites vai e-pasta adreses
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,Pārlādēt
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,Pievienojiet savu Tag Kategorijas
apps/frappe/frappe/desk/query_report.py,Total,Kopsumma
DocType: Event,Participants,Dalībnieki
DocType: Integration Request,Reference DocName,Atsauce DocName
DocType: Web Form,Success Message,Veiksme Message
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,eksporta pielāgojumi
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,Beigu datums nevar būt pirms sākuma datuma!
DocType: DocType,User Cannot Search,Lietotājs Nevar Meklēt
DocType: Communication Link,Communication Link,Saziņas saite
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,Nederīga Output Format
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},Nevar {0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,"Piemēro šo noteikumu, ja Lietotājs ir Īpašnieks"
DocType: Global Search Settings,Global Search Settings,Globālie meklēšanas iestatījumi
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,Būs jūsu pieteikšanās ID
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,Globālās meklēšanas dokumentu tipu atiestatīšana.
,Lead Conversion Time,Vadošais reklāmguvumu laiks
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,Veidot ziņojumu
DocType: Note,Notify users with a popup when they log in,Paziņot lietotājus ar uznirstošo kad viņi ieiet
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Core Modules {0} cannot be searched in Global Search.,Galvenos moduļus {0} nevar meklēt globālajā meklēšanā.
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,Atvērt tērzēšanu
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge","{0} nepastāv {1}, izvēlieties jaunu mērķi apvienot"
DocType: Data Migration Connector,Python Module,Python modulis
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,Pārvietojieties mājās
DocType: GSuite Settings,Google Credentials,Google Kvalifikācija
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,QR kods ieejas verifikācijai
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,Pievienot darīt
DocType: Footer Item,Company,Kompānija
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},Vidēji {0}
DocType: User,Logout from all devices while changing Password,"Atteikties no visām ierīcēm, mainot paroli"
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,Apstiprini Paroli
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,Bija kļūdas
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,Google iestatījumos ievadiet Klienta ID un Klienta noslēpums.
apps/frappe/frappe/core/doctype/communication/communication.js,Close,Aizvērt
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,Nevar mainīt docstatus no 0 līdz 2
DocType: File,Attached To Field,Pievienots laukam
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,Atjaunināt
DocType: Transaction Log,Transaction Hash,Darījuma maiņa
DocType: Error Snapshot,Snapshot View,Momentuzņēmums View
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,"Lūdzu, saglabājiet Izdevumu pirms nosūtīšanas"
DocType: Webhook,The webhook will be triggered if this expression is true,"Tīmekļa vietne tiks aktivizēta, ja šī izteiksme ir pareiza"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,Rediģēt Properties
DocType: Patch Log,List of patches executed,Latviešu plāksteri izpildīts
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} jau atrakstījies
DocType: Data Import,Show only errors,Rādīt tikai kļūdas
DocType: Website Settings,Banner HTML,Banner HTML
DocType: Workflow,Send Email Alert,Nosūtīt e-pasta brīdinājumu
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',"Lūdzu, izvēlieties citu maksājuma veidu. Razorpay neatbalsta darījumus valūtā &#39;{0}&#39;"
DocType: Data Import,In Progress,Gaitā
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,Rindā backup. Tas var ilgt dažas minūtes līdz stundai.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,Lietotāja atļauja jau pastāv
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},Kartes {0} kartēšana laukā {1}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},Skatīt {0}
DocType: User,Hourly,Stundu
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,Reģistrēties OAuth Client App
DocType: DocField,Fetch If Empty,"Ielādēt, ja tukšs"
DocType: Data Migration Connector,Authentication Credentials,Authentication Credentials
DocType: Role,Two Factor Authentication,Divu faktoru autentifikācija
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,Maksāt
DocType: Energy Point Settings,Point Allocation Periodicity,Punktu piešķiršanas periodiskums
DocType: SMS Settings,SMS Gateway URL,SMS Gateway URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0}{1} nevar būt ""{2}"". Vajadzētu būt vienam no ""{3}"""
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,gained by {0} via automatic rule {1},"ieguvis {0}, izmantojot automātisko noteikumu {1}"
apps/frappe/frappe/utils/data.py,{0} or {1},{0} vai {1}
DocType: Workflow State,trash,atkritumi
DocType: System Settings,Older backups will be automatically deleted,Vecāki backups tiks automātiski dzēsts
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,Nederīgs piekļuves atslēgas ID vai slepenās piekļuves atslēga.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,Jūs zaudējāt dažus enerģijas punktus
DocType: Post,Is Globally Pinned,Ir globāli piestiprināts
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,Pēdējās aktivitātes
DocType: Workflow Transition,Conditions,Nosacījumi
DocType: Event,Leave blank to repeat always,"Atstājiet tukšu, lai atkārtot vienmēr"
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,Apstiprināts
DocType: Event,Ends on,Beidzas
DocType: Payment Gateway,Gateway,Vārti
DocType: LDAP Settings,Path to Server Certificate,Ceļš uz servera sertifikātu
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,"Nepietiek atļauju, lai redzētu saites"
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,"Nepietiek atļauju, lai redzētu saites"
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,Adrese sadaļa ir obligāta.
DocType: Google Contacts,Push to Google Contacts,Piespiediet Google kontaktpersonām
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","Pievienots HTML in &lt;head&gt; sadaļā mājas lapā, galvenokārt izmanto mājas pārbaudei un SEO"
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Recidīvs
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,Posteni nevar pievienot saviem pēcnācējiem
DocType: Session Default Settings,Session Defaults,Sesijas noklusējumi
DocType: System Settings,Expiry time of QR Code Image Page,QR kodu attēla lapas derīguma termiņš
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,Rādīt Kopsummas
DocType: Error Snapshot,Relapses,Recidīvi
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,Nav atrasts neviens lietotājs
DocType: Address,Preferred Shipping Address,Vēlamā Piegādes adrese
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,Ar vēstuli galvu
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} izveidoja šo {1}
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1} in Row {2}. Restricted field: {3},Nav atļauts {0}: {1} rindā {2}. Ierobežots lauks: {3}
DocType: S3 Backup Settings,eu-west-1,eu-rietumi-1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","Ja tas ir atzīmēts, tiks importētas rindas ar derīgiem datiem, un nederīgās rindas tiks izmesti jaunā failā, lai jūs varētu importēt vēlāk."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,Dokumentu var rediģēt tikai lietotājiem lomu
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.","Uzdevums {0}, kas jums piešķirts {1}, ir slēgta līdz {2}."
DocType: Print Format,Show Line Breaks after Sections,Rādīt Line Breaks pēc sadaļas
DocType: Communication,Read by Recipient On,Lasītājs saņem saņēmēju
DocType: Blogger,Short Name,Saīsinātais nosaukums
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},Saistīts ar {0}
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","Jūs esat izvēloties Sync iespēja, kā, tas tiks atkārtoti sinhronizēt visas \ lasīt, kā arī nelasīto ziņojumu no servera. Tas var arī izraisīt dublēšanas \ komunikācijas (e-pastu)."
DocType: Workflow State,magnet,magnēts
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,Šī valūta ir invalīds. Ļauj izmantot darījumos
DocType: Desktop Icon,Blocked,bloķēts
DocType: Contact Us Settings,"Default: ""Contact Us""","Default: ""Sazinieties ar mums"""
DocType: Contact,Purchase Manager,Iepirkumu vadītājs
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Ja šī opcija būs iespējota, viesi varēs augšupielādēt failus jūsu lietojumprogrammā. Varat to iespējot, ja vēlaties savākt failus no lietotāja, nepiesakoties viņiem, piemēram, darba pieteikumu tīmekļa formā."
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,pārslēgt tagu
DocType: Custom Script,Sample,Paraugs
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.",Veiktspējas nodrošināšanai tika apstrādātas tikai pirmās 100 rindas.
DocType: Braintree Settings,Private Key,Privātā atslēga
DocType: S3 Backup Settings,ap-northeast-2,ap-ziemeļaustrumiem-2
DocType: Custom Field,Is Mandatory Field,Ir obligāts lauks
DocType: User,Website User,Website User
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,"Dažas kolonnas var tikt nogrieztas, drukājot uz PDF. Centieties, lai kolonnu skaits nepārsniegtu 10."
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,Ne Vienāds
DocType: Data Import Beta,Don't Send Emails,Nesūtīt e-pastus
DocType: Integration Request,Integration Request Service,Integrācija pieprasījums Service
DocType: Access Log,Access Log,Piekļuves žurnāls
DocType: Website Script,Script to attach to all web pages.,Script pievienot visiem tīmekļa lapām.
DocType: Web Form,Allow Multiple,Atļaut Multiple
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,Piešķirt
DocType: Translation,PR sent,PR nosūtīts
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Tikai Sūtīt Ieraksti Atjaunots pēdējo X stundas
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Tikai Sūtīt Ieraksti Atjaunots pēdējo X stundas
DocType: Communication,Feedback,Atsauksmes
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,Atveriet tulkojumu
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,Šis e-pasts ir automātiski ģenerēts
DocType: Workflow State,Icon will appear on the button,Ikona parādīsies uz pogas
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,"Noklikšķiniet, lai iestatītu filtrus"
DocType: Energy Point Log,Revert,Atjaunot
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,Socketio nav savienots. Nevar augšupielādēt
DocType: Website Settings,Website Settings,Website iestatījumi
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Month,Mēnesis
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,"ProTip: Pievienot <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> , lai nosūtītu dokumentu atsauce"
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Only users involved in the document are listed,"Ir uzskaitīti tikai tie dokumenti, kas iesaistīti dokumentā"
DocType: DocField,Fetch From,Ielādēt no
apps/frappe/frappe/modules/utils.py,App not found,App nav atrasts
apps/frappe/frappe/core/doctype/communication/communication.py,Cannot create a {0} against a child document: {1},Nevar izveidot {0} pret bērnu dokumenta: {1}
DocType: Social Login Key,Social Login Key,Sociālās pieslēgšanās atslēga
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: {1} opcijām jābūt tādām pašām kā doctype nosaukumam {2} laukā {3}.
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Clear Cache and Reload,Notīrīt kešatmiņu un atkārtoti ielādēt
DocType: Portal Settings,Custom Sidebar Menu,Custom Sidebar Menu
DocType: Workflow State,pencil,zīmulis
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,Čats ziņojumus un citus paziņojumus.
apps/frappe/frappe/public/js/frappe/social/Home.vue,Social Home,Sociālā māja
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Insert After cannot be set as {0},Ievietojiet Pēc nevar iestatīt kā {0}
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Share {0} with,Share {0} ar
apps/frappe/frappe/public/js/frappe/desk.js,Email Account setup please enter your password for: ,"E-pasta konta iestatīšana lūdzu, ievadiet savu paroli:"
DocType: Workflow State,hand-up,rokas uz aukšu
DocType: Blog Settings,Writers Introduction,Rakstnieku Ievads
DocType: Address,Phone,Telefons
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type or Role to start.,"Select Document Type vai loma, lai sāktu."
DocType: Contact,Passive,Pasīvs
DocType: Auto Repeat,Accounts Manager,Accounts Manager
apps/frappe/frappe/desk/form/assign_to.py,Assignment for {0} {1},Uzdevums {0} {1}
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Your payment is cancelled.,Jūsu maksājums tiek atcelts.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select File Type,Select File Type
apps/frappe/frappe/core/doctype/success_action/success_action.js,View All,Apskati visus
DocType: Help Article,Knowledge Base Editor,Knowledge Base redaktors
apps/frappe/frappe/public/js/frappe/views/container.js,Page not found,Lapa nav atrasta
DocType: DocField,Precision,Precizitāte
DocType: Website Slideshow,Slideshow Items,Slideshow Items
apps/frappe/frappe/utils/password_strength.py,Try to avoid repeated words and characters,"Centieties, lai izvairītos no atkārtotas vārdus un simbolus"
DocType: Workflow Action,Workflow State,Workflow Valsts
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Added,rindas Pievienots
apps/frappe/frappe/www/list.py,My Account,Mans konts
DocType: ToDo,Allocated To,Piešķirti
apps/frappe/frappe/templates/emails/password_reset.html,Please click on the following link to set your new password,"Lūdzu, noklikšķiniet uz šīs saites, lai uzstādītu jauno paroli"
DocType: Notification,Days After,Dienas pēc
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Connection Active!,QZ paplātes savienojums ir aktīvs!
DocType: Contact Us Settings,Settings for Contact Us Page,Iestatījumi kontaktu lapu
DocType: Print Settings,Enable Print Server,Iespējot drukas serveri
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} weeks ago,Pirms {0} nedēļas
DocType: Email Account,Footer,Futbols
apps/frappe/frappe/config/integrations.py,Authentication,Autentifikācija
apps/frappe/frappe/utils/verified_command.py,Invalid Link,Nederīga Link
DocType: Web Form,Client Script,Klienta skripts
DocType: Web Page,Show Title,Rādīt sadaļa
DocType: Chat Message,Direct,Tiešais
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Fieldname {1} appears multiple times in rows {2},{0}: Lauka nosaukums {1} tiek parādīts vairākas reizes {2} rindās
DocType: Property Setter,Property Type,Īpašuma veids
DocType: Workflow State,screenshot,ekrānuzņēmums
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator can save a standard report. Please rename and save.,"Tikai administrators var ietaupīt standarta ziņojumu. Lūdzu, pārdēvēt un saglabāt."
DocType: System Settings,Background Workers,fona Workers
apps/frappe/frappe/core/doctype/doctype/doctype.py,Fieldname {0} conflicting with meta object,Fieldname {0} pretrunā ar meta objektu
DocType: Deleted Document,Data,Dati
apps/frappe/frappe/public/js/frappe/model/model.js,Document Status,Dokumenta statuss
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Approval Required,Nepieciešams apstiprinājums
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,The following records needs to be created before we can import your file.,"Lai mēs varētu importēt jūsu failu, jāizveido šādi ieraksti."
DocType: OAuth Authorization Code,OAuth Authorization Code,OAuth Autorizācijas kods
apps/frappe/frappe/core/doctype/data_import/importer.py,Not allowed to Import,Nav atļauts importēt
DocType: Deleted Document,Deleted DocType,svītrots DOCTYPE
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permission Levels,Atļauju līmeņi
DocType: Workflow State,Warning,Brīdinājums
apps/frappe/frappe/public/js/frappe/form/print.js,This may get printed on multiple pages,Tas var tikt izdrukāts uz vairākām lappusēm
DocType: Data Migration Run,Percent Complete,Procenti pabeigts
DocType: Tag Category,Tag Category,Tag Kategorija
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,"For comparison, use &gt;5, &lt;10 or =324. For ranges, use 5:10 (for values between 5 &amp; 10).","Salīdzinājumam izmantojiet&gt; 5, &lt;10 vai = 324. Diapazoniem izmantojiet 5:10 (vērtībām no 5 līdz 10)."
DocType: Google Calendar,Pull from Google Calendar,Izvilkt no Google kalendāra
apps/frappe/frappe/core/doctype/data_import/data_import.js,Help,Palīdzēt
DocType: User,Login Before,Login Pirms
DocType: Web Page,Insert Style,Ievietot Style
DocType: Prepared Report,Error Message,Kļūdas ziņojums
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,New Report name,Jaunais ziņojums nosaukums
