apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,可以使用以下应用程序的新{}版本
apps/frappe/frappe/config/website.py,Settings for About Us Page.,关于我们的页面的设置。
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Custom HTML,编辑自定义HTML
DocType: Error Snapshot,Error Snapshot,错误快照
DocType: S3 Backup Settings,ap-northeast-3,AP-东北-3
DocType: Data Migration Mapping,Remote Primary Key,远程主键
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,In,在
DocType: Notification,Value Change,更改值
DocType: Google Contacts,Authorize Google Contacts Access,授权Google通讯录访问权限
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Showing only Numeric fields from Report,仅显示来自报告的数字字段
DocType: Data Import Beta,Import Type,导入类型
DocType: Access Log,HTML Page,HTML页面
DocType: Address,Subsidiary,子机构
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting Connection to QZ Tray...,尝试连接QZ托盘......
DocType: System Settings,In Hours,以小时为单位
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not find folder in Google Drive - Error Code {0},Google云端硬盘 - 在Google云端硬盘中找不到文件夹 - 错误代码{0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,With Letterhead,带信头
apps/frappe/frappe/email/smtp.py,Invalid Outgoing Mail Server or Port,无效的邮件发送服务器或端口
DocType: Custom DocPerm,Write,写
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator allowed to create Query / Script Reports,只有管理员可以创建查询/报告的脚本
apps/frappe/frappe/public/js/frappe/form/save.js,Updating,更新
DocType: Data Import Beta,Preview,预览
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,"Field ""value"" is mandatory. Please specify value to be updated",字段“值”是强制性的。请指定值进行更新
DocType: Customize Form,Use this fieldname to generate title,使用该字段名来生成标题
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Email From,导入电子邮件..
apps/frappe/frappe/contacts/doctype/contact/contact.js,Invite as User,邀请成为用户
DocType: Data Migration Run,Started,入门
apps/frappe/frappe/permissions.py,User {0} does not have access to this document,用户{0}无权访问此文档
DocType: Data Migration Run,End Time,结束时间
apps/frappe/frappe/public/js/frappe/views/interaction.js,Select Attachments,选择附件
apps/frappe/frappe/model/naming.py, for {0},{0}
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,你不允许打印此文档
apps/frappe/frappe/data_migration/doctype/data_migration_run/data_migration_run.js,Currently updating {0},当前正在更新{0}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Please set filters value in Report Filter table.,请设置在报告过滤表过滤器值。
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Export All {0} rows?,导出所有{0}行？
DocType: Page,Standard,标准
apps/frappe/frappe/core/doctype/data_import/data_import.js,Attach File,附加文件
DocType: Data Migration Plan,Preprocess Method,预处理方法
apps/frappe/frappe/desk/form/document_follow.py,Document Follow Notification,文件跟踪通知
apps/frappe/frappe/desk/page/backups/backups.html,Size,尺寸
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assignment Complete,指派完成
DocType: Desktop Icon,Idx,IDX
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Toggle Full Width,切换全宽
DocType: Address,Madhya Pradesh,中央邦
DocType: Deleted Document,New Name,新名称
DocType: System Settings,Is First Startup,是第一次启动
DocType: Communication,Email Status,电子邮件状态
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before removing assignment,请删除分配之前保存的文档
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Above,在上面插入
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Add script for Child Table,添加子表的脚本
apps/frappe/frappe/desk/form/utils.py,Comment can only be edited by the owner,评论只能由所有者进行编辑
DocType: Data Import,Do not send Emails,不要发送电子邮件
apps/frappe/frappe/utils/password_strength.py,Common names and surnames are easy to guess.,常见名字和姓氏很容易被猜到。
DocType: Google Drive,Google Drive,谷歌云端硬盘
apps/frappe/frappe/public/js/frappe/model/indicator.js,Draft,草稿
apps/frappe/frappe/utils/password_strength.py,This is similar to a commonly used password.,这类似于一个通常使用的密码。
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Female,女
DocType: Success Action,Success Action,成功行动
apps/frappe/frappe/public/js/frappe/model/indicator.js,Not Saved,尚未保存
apps/frappe/frappe/www/third_party_apps.html,Revoke,撤消
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,您现在正在关注此文档。您将通过电子邮件收到每日更新。您可以在“用户设置”中进行更改。
DocType: Contact,Replied,回答
DocType: Newsletter,Test,测试
DocType: Custom Field,Default Value,默认值
DocType: Email Account,Enable Automatic Linking in Documents,启用文档中的自动链接
DocType: System Settings,Allow Guests to Upload Files,允许访客上传文件
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify,确认
DocType: Workflow Document State,Update Field,更新字段
DocType: Chat Profile,Enable Chat,启用聊天
DocType: LDAP Settings,Base Distinguished Name (DN),基本专有名称（DN）
apps/frappe/frappe/email/doctype/email_account/email_account.py,Leave this conversation,离开这个谈话
apps/frappe/frappe/model/base_document.py,Options not set for link field {0},对于链接字段没有设置选项{0}
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Queue / Worker,队列/工人
DocType: S3 Backup Settings,ap-southeast-1,AP-东南-1
DocType: DocType,"Must be of type ""Attach Image""",类型必须为“附加图片”
apps/frappe/frappe/core/doctype/data_import/data_import.js,Unselect All,全部取消选择
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You cannot unset 'Read Only' for field {0},你不能为字段{0}取消“只读”设置
DocType: Auto Email Report,Zero means send records updated at anytime,零表示随时更新发送记录
DocType: Auto Email Report,Zero means send records updated at anytime,零表示随时更新发送记录
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Complete Setup,完成安装
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Updated successfully,更新成功
DocType: Workflow State,asterisk,星号
DocType: Data Import,Successful,成功
apps/frappe/frappe/core/doctype/data_export/exporter.py,Please do not change the template headings.,请不要更改模板标题。
DocType: Activity Log,Linked,链接
apps/frappe/frappe/config/desk.py,Activity log of all users.,所有用户的活动日志。
DocType: Workflow State,shopping-cart,购物车
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Week,周
DocType: DocType,Open a dialog with mandatory fields to create a new record quickly,打开包含必填字段的对话框以快速创建新记录
apps/frappe/frappe/templates/includes/login/login.js,Not Allowed: Disabled User,不允许：禁用用户
DocType: Social Login Key,Google,谷歌
DocType: Email Domain,Example Email Address,示例邮件地址
apps/frappe/frappe/public/js/frappe/ui/sort_selector.js,Most Used,最常用
,user-profile,用户资料
apps/frappe/frappe/www/login.html,Forgot Password,忘记密码
DocType: Dropbox Settings,Backup Frequency,备份频率
DocType: Workflow State,Inverse,逆
DocType: DocField,User permissions should not apply for this Link,用户权限不应应用在此链接上
apps/frappe/frappe/model/naming.py,Invalid naming series (. missing),名录无效(不存在)
DocType: Web Form,Show Attachments,显示附件
DocType: Language,Language,语言
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,浏览器不支持
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,浏览器不支持
DocType: Social Login Key,Client URLs,客户端网址
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Some information is missing,一些信息缺失
apps/frappe/frappe/public/js/frappe/views/interaction.js,{0} created successfully,{0}已成功创建
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Skipping {0} of {1}, {2}",跳过{1}，{2}中的{0}
DocType: Custom DocPerm,Cancel,取消
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Bulk Delete,批量删除
apps/frappe/frappe/core/doctype/file/file.py,File {0} does not exist,文件{0}不存在
DocType: Dashboard Chart,Dashboard Chart,仪表板图表
DocType: Dashboard Chart,Last Quarter,上个季度
apps/frappe/frappe/config/website.py,List of themes for Website.,主题的网站名单。
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,"Dear User,",亲爱的用户，
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Successfully Updated,更新成功
DocType: Activity Log,Logout,注销
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,在更高级别的权限是现场级的权限。所有领域都对他们权限级别设置，并在该权限适用于该领域中定义的规则。要隐藏或使某些领域的只读某些角色，这是在的情况下非常有用。
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","请输入静态的URL参数(例如 sender=ERPNext, username=ERPNext, password=1234 etc.)"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Google Font,谷歌字体
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.",如果这些说明没有帮助，请在Github提交你的建议。
DocType: Workflow State,bookmark,书签
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Folder name should not include '/' (slash),文件夹名称不应包含“/”（斜杠）
DocType: Note,Note,注
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html,Error Report,错误报告
apps/frappe/frappe/config/settings.py,Export Data in CSV / Excel format.,以CSV / Excel格式导出数据。
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Setting up Global Search documents.,设置全局搜索文档。
apps/frappe/frappe/www/qrcode.html,Authentication Apps you can use are: ,您可以使用的验证应用程序是：
apps/frappe/frappe/public/js/frappe/form/controls/data.js,{0} already exists. Select another name,{0}已存在。选择其他名称
DocType: S3 Backup Settings,None,没有
apps/frappe/frappe/core/doctype/doctype/doctype.py,Timeline field must be a valid fieldname,时间轴场必须是有效的字段名
DocType: Contact,Email Ids,电子邮件ID
DocType: GCalendar Account,Session Token,会话令牌
DocType: Currency,Symbol,符号
apps/frappe/frappe/model/base_document.py,Row #{0}:,行＃{0}：
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,确认删除数据
apps/frappe/frappe/auth.py,Login not allowed at this time,不允许在这个时候登录
DocType: Data Migration Run,Current Mapping Action,当前映射行为
DocType: Dashboard Chart Source,Source Name,源名称
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User &gt; Email Inbox.,没有与该用户关联的电子邮件帐户。请在“用户”&gt;“电子邮件收件箱”下添加一个帐户。
DocType: Email Account,Email Sync Option,电子邮件同步选项
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,行号
DocType: Async Task,Runtime,运行
DocType: Post,Is Pinned,固定
DocType: Contact Us Settings,Introduction,介绍
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,全球销
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Followed by,其次是
DocType: LDAP Settings,LDAP Email Field,LDAP电子邮件字段
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,{0}列表
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,导出{0}条记录
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,已经在用户的待办列表
DocType: User Email,Enable Outgoing,通过该邮箱发送邮件
DocType: Address,Fax,传真
apps/frappe/frappe/config/customization.py,Custom Tags,自定义标记
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,电子邮件帐户未设置。请从设置&gt;电子邮件&gt;电子邮件帐户创建一个新的电子邮件帐户
DocType: Comment,Submitted,已提交
DocType: Contact,Pulled from Google Contacts,来自Google通讯录
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,非法请求
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,编译成功
DocType: System Settings,Email Footer Address,电子邮件地址页脚
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,表更新
DocType: Activity Log,Timeline DocType,时间轴的文件类型
DocType: Success Action,Action Timeout (Seconds),动作超时（秒）
DocType: DocField,Text,文本
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,默认发送账号
DocType: Workflow State,volume-off,关闭音量
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},{0}喜欢
DocType: LDAP Settings,LDAP Security,LDAP安全性
DocType: Footer Item,Footer Item,页脚项目
,Download Backups,下载备份
DocType: Energy Point Log,Points,点
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,主页/测试文件夹1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,分配给我
DocType: DocField,Dynamic Link,动态链接
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,按Alt键可在菜单和侧栏中触发其他快捷方式
DocType: List View Setting,List View Setting,列表视图设置
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,显示失败的作业
DocType: Event,Details,详细信息
DocType: Property Setter,DocType or Field,文档类型或字段
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,你取消了这份文件
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,原色
DocType: Communication,Soft-Bounced,软退回
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page",如果启用，所有用户都可以使用双因素身份验证从任何IP地址登录。这也可以只为用户页面中的特定用户设置
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,似乎可发布的密钥或秘密密钥错误！
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,似乎可发布的密钥或秘密密钥错误！
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,权限设置的快速帮助
DocType: Tag Doc Category,Doctype to Assign Tags,文档类型来分配标签
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,显示复发
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,电子邮件已被移至垃圾桶
DocType: Report,Report Builder,报表生成器
DocType: Async Task,Task Name,任务名称
DocType: Website Route Meta,Meta Tags,元标签
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.",您的会话已过期，请再次登录以继续。
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.",您的会话已过期，请再次登录以继续。
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,订阅无效
DocType: Comment,Workflow,工作流程
DocType: Website Settings,Welcome Message,欢迎消息
DocType: Webhook,Webhook Headers,Webhook标题
DocType: Workflow State,Upload,上传
DocType: User Permission,Advanced Control,高级控制
DocType: System Settings,Date Format,日期格式
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,未发布
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).",工作流操作（例如审批，取消） 。
DocType: Data Import,Skip rows with errors,跳过有错误的行
DocType: Workflow State,flag,标志
DocType: Web Page,Text Align,文本对齐
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},姓名不能包含特殊字符，如{0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,打印文件
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,跳到现场
DocType: Contact Us Settings,Forward To Email Address,转发到邮件地址
DocType: Contact Phone,Is Primary Phone,是主要电话
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,发送电子邮件至{0}以将其链接到此处。
DocType: Auto Email Report,Weekdays,工作日
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,{0}条记录将被导出
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,标题字段必须是有效的字段名
DocType: Post Comment,Post Comment,发表评论
apps/frappe/frappe/config/core.py,Documents,文档
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,活动记录
DocType: Social Login Key,Custom Base URL,自定义基准网址
DocType: Email Flag Queue,Is Completed,完成了
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,获得领域
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,编辑个人资料
DocType: Kanban Board Column,Archived,已存档
DocType: Milestone Tracker,Document Type to Track,要跟踪的文档类型
DocType: System Settings,Session Expiry in Hours e.g. 06:00,会话过期的时间(小时)，例如06:00
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",该字段只有在此处定义的字段名具有值或规则是真时才显示（例子）：myfield eval:doc.myfield=='My Value' eval:doc.age&gt;18
DocType: Social Login Key,Office 365,Office 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,今天
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,今天
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).",一旦你设置这个，用户将只能访问在其链路存在时（如博主的）文档（如博客文章） 。
DocType: Data Import Beta,Submit After Import,导入后提交
DocType: Error Log,Log of Scheduler Errors,日程安排程序错误日志
DocType: User,Bio,个人简历
DocType: OAuth Client,App Client Secret,应用程序客户端密钥
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,提交
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,Parent是将数据添加到的文档的名称。
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google云端硬盘 - 无法在Google云端硬盘中创建文件夹 - 错误代码{0}
DocType: DocType,UPPER CASE,大写字母
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,自定义HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,输入文件夹名称
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,找不到默认的地址模板。请从设置&gt;打印和品牌&gt;地址模板中创建一个新地址。
apps/frappe/frappe/auth.py,Unknown User,未知用户
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,选择角色
DocType: Comment,Deleted,已删除
DocType: Workflow State,adjust,调整
DocType: Web Form,Sidebar Settings,侧边栏的设置
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times",如果启用，则会跟踪文档视图，这可能会多次发生
DocType: Website Settings,Disable Customer Signup link in Login page,禁用登录页面的客户注册链接
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,已分配给/所有者
DocType: Workflow State,arrow-left,向左箭头
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,导出1条记录
DocType: Workflow State,fullscreen,全屏
DocType: Chat Token,Chat Token,聊天令牌
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,创建图表
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,不导入
DocType: Web Page,Center,中心
DocType: Notification,Value To Be Set,价值待定
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},编辑{0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,第一级
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,代表一个文档和角色分配给改变国家允许的状态。
DocType: Data Migration Connector,Database Name,数据库名称
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,刷新表格
DocType: DocField,Select,选择
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,查看完整日志
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'",简单的Python表达式，例如：status ==&#39;Open&#39;并输入==&#39;Bug&#39;
apps/frappe/frappe/utils/csvutils.py,File not attached,文件未附加
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,连接丢失。某些功能可能无法使用。
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",像“AAA”重复很容易被猜到
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,新聊天
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.",如果勾选，这个项目将出现在选定上级的下级菜单。
DocType: Print Format,Show Section Headings,显示部分标题
DocType: Bulk Update,Limit,限制
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},我们收到了删除与以下相关的{0}数据的请求：{1}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,添加新部分
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,筛选记录
apps/frappe/frappe/www/printview.py,No template found at path: {0},从{0}路径中找不到模板
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,没有电子邮件帐户
DocType: Comment,Cancelled,已取消
DocType: Chat Room,Avatar,头像
DocType: Blogger,Posts,帖子
DocType: Social Login Key,Salesforce,销售队伍
DocType: DocType,Has Web View,有Web视图
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores",文件类型的名称应以字母开始，它只能由字母，数字，空格和下划线
DocType: Dashboard,Dashboard Name,仪表板名称
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,您帐户的密码已过期。
DocType: Communication,Spam,垃圾邮件
DocType: Integration Request,Integration Request,集成请求
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,亲爱
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,添加组
DocType: Address,Maharashtra,马哈拉施特拉邦
DocType: Auto Repeat,Accounts User,会计人员
DocType: Web Page,HTML for header section. Optional,HTML的标题部分。可选
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,此功能是全新的，仍处于试验阶段
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,仅允许最多{0}行
DocType: Dashboard Chart Link,Chart,图表
DocType: Email Unsubscribe,Global Unsubscribe,全局退订
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,这是一个非常普遍的密码。
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,查看
DocType: Comment,Assigned,已分配
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,点击<b>授权Google云端硬盘访问权限</b>以授权Google云端硬盘访问权限。
DocType: Print Format,Js,JS
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,选择打印格式
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,短键盘模式容易被猜中
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,生成新报告
DocType: Portal Settings,Portal Menu,门户网站菜单
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,的{0}长度应介于1和1000之间
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,搜索任何内容
DocType: Data Migration Connector,Hostname,主机名
DocType: Data Migration Mapping,Condition Detail,状况细节
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}",对于货币{0}，最小交易金额应为{1}
DocType: DocField,Print Hide,打印隐藏
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,给用户
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,输入值
DocType: Workflow State,tint,色彩
DocType: DocField,In Preview,在预览中
DocType: Webhook,JSON Request Body,JSON请求正文
DocType: Web Page,Style,风格
DocType: Prepared Report,Report End Time,报告结束时间
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,例如：
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0}条评论
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,版本更新
DocType: Customize Form Field,Label and Type,标签和类型
DocType: Workflow State,forward,转发
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0}编辑了{1}
DocType: Custom DocPerm,Submit,提交
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,新建文件夹
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,使用此帐号的邮箱作为所有外发电子邮件的发件人。
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,切换图表
DocType: Website Settings,Sub-domain provided by erpnext.com,由erpnext.com提供的子域名
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,设置您的系统
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,由... 派生
DocType: System Settings,dd-mm-yyyy,日-月-年
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,必须有报告权限才能访问此报告。
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,请选择最低密码分数
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,请选择最低密码分数
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,添加
DocType: Personal Data Download Request,Personal Data Download Request,个人资料下载请求
DocType: DocField,Table MultiSelect,表MultiSelect
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Google日历集成。
DocType: Auto Repeat,Half-yearly,半年一次
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,如果设置了日历事件提醒会发送每日事件摘要。
DocType: Braintree Settings,Header Image,标题图像
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,查看网站
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),成功完成后显示的消息（仅限访客用户）
DocType: Workflow State,remove,拆除
DocType: Email Domain,If non standard port (e.g. 587),如果为非标准端口（如587）
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0}对{1} {2}的批评点
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0}对{1} {2}的批评点
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,评论不能包含链接或电子邮件地址
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,重新载入
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,添加您自己的标签分类
apps/frappe/frappe/desk/query_report.py,Total,总
DocType: Event,Participants,参与者
DocType: Integration Request,Reference DocName,参考文档名称
DocType: Web Form,Success Message,成功消息
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,导出自定义
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,结束日期不能在开始日期之前！
DocType: DocType,User Cannot Search,用户不能搜索
DocType: Communication Link,Communication Link,通讯链接
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,无效的输出格式
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},无法{0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,应用此规则如果用户是所有者
DocType: Global Search Settings,Global Search Settings,全局搜索设置
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,将是您的登录ID
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,全局搜索文档类型重置。
