apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Nieuwe {} releases voor de volgende apps zijn beschikbaar
DocType: DocType,Route,Route
apps/frappe/frappe/config/integrations.py,Razorpay Payment gateway settings,Razorpay Betaling gateway-instellingen
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch attached images from document,Haal bijgevoegde afbeeldingen uit het document
DocType: Chat Room,Name,Naam
DocType: Contact Us Settings,Skype,Skype
DocType: Chat Profile,Notification Tones,Meldtonen
DocType: Assignment Rule,Load Balancing,Load Balancing
DocType: OAuth Authorization Code,Valid,Geldig
apps/frappe/frappe/public/js/frappe/form/controls/link.js,Open Link,Open Link
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Your Language,Je taal
DocType: Dashboard Chart,Average,Gemiddelde
apps/frappe/frappe/public/js/frappe/form/grid.js,Add Row,Voeg een rij toe
DocType: Tag Category,Doctypes,doctypes
apps/frappe/frappe/public/js/frappe/form/print.js,Printer,Printer
apps/frappe/frappe/desk/query_report.py,Query must be a SELECT,Query moet een SELECT zijn
DocType: Auto Repeat,Completed,Voltooid
DocType: File,Is Private,Is Private
DocType: Data Export,Select DocType,Selecteer DocType
apps/frappe/frappe/public/js/frappe/request.js,File size exceeded the maximum allowed size of {0} MB,Bestandsgrootte heeft de maximaal toegestane grootte van {0} MB overschreden
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Created On,Gemaakt op
DocType: Workflow State,align-center,align-center
DocType: Address,Lakshadweep Islands,Lakshadweep Islands
DocType: DocType,Allow events in timeline,Laat gebeurtenissen toe in de tijdlijn
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Write,Kan schrijven
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","Bepaalde documenten, zoals een factuur, dienen niet te worden aangepast als ze een eindstadium hebben bereikt. Het eindstadium van deze documenten heet ingediend. U kunt beperken welke rollen kunnen indienen."
DocType: Newsletter,Test Email Address,Test e-mailadres
DocType: Auto Repeat,Reference Document Type,Referentie Document Type
DocType: ToDo,Sender,Afzender
DocType: Google Drive,Backup Folder Name,Naam back-upmap
apps/frappe/frappe/email/doctype/notification/notification.py,Error while evaluating Notification {0}. Please fix your template.,Fout bij het evalueren van Melding {0}. Corrigeer uw sjabloon.
DocType: GSuite Settings,Google Apps Script,Google Apps Script
apps/frappe/frappe/templates/includes/comments/comments.html,Leave a Comment,Laat een reactie achter
apps/frappe/frappe/website/doctype/help_article/templates/help_article.html,More articles on {0},Meer artikelen over {0}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,No contacts linked to document,Geen contacten gekoppeld aan document
DocType: Letter Head,Footer will display correctly only in PDF,Voettekst wordt alleen correct in PDF weergegeven
apps/frappe/frappe/core/doctype/data_import/data_import_list.js,Pending,In afwachting van
DocType: System Settings,Allow only one session per user,Laat slechts één sessie per gebruiker
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1/Test Folder 3,Folder home / Test 1 / Test Folder 3
DocType: Website Settings,&lt;head&gt; HTML,&lt;head&gt; HTML
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Select or drag across time slots to create a new event.,Selecteer of sleep over tijdsloten om een nieuwe gebeurtenis te maken.
DocType: Contact,Contact Details,Contactgegevens
DocType: DocField,In Filter,In Filter
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Kanban,Kanban
DocType: DocType,Show in Module Section,Show in Module Sectie
DocType: Workflow Document State,Is Optional State,Is optionele staat
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,The {0} is already on auto repeat {1},De {0} is al op automatisch herhalen {1}
DocType: Letter Head,Header HTML,HTML koptekst
apps/frappe/frappe/core/doctype/communication/communication.js,Relink,Opnieuw koppelen
apps/frappe/frappe/templates/includes/login/login.js,SMS was not sent. Please contact Administrator.,SMS is niet verzonden. Neem contact op met de beheerder.
DocType: Web Page,"Page to show on the website
",Pagina om te laten zien op de website
apps/frappe/frappe/config/settings.py,Create and manage newsletter,Nieuwsbrief maken en beheren
DocType: Note,Seen By Table,Gezien door Table
apps/frappe/frappe/www/third_party_apps.html,Logged in,Ingelogd
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending and Inbox,Standaard verzenden en Inbox
DocType: System Settings,OTP App,OTP App
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} record out of {1}.,{0} record uit {1} met succes bijgewerkt.
DocType: Google Drive,Send Email for Successful Backup,Stuur een e-mail voor een succesvolle back-up
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.py,Scheduler is inactive. Cannot import data.,Planner is inactief. Kan gegevens niet importeren.
DocType: Print Settings,Letter,Brief
DocType: DocType,"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Naamgevingsopties: <ol><li> <b>veld: [veldnaam]</b> - Per veld </li><li> <b>nameing_series:</b> - Door Series te benoemen (veld genaamd naamgevingsserie moet aanwezig zijn </li><li> <b>Prompt</b> - Gebruiker vragen om een naam </li><li> <b>[serie]</b> - Serie per prefix (gescheiden door een punt); bijvoorbeeld PRE. ##### </li><li> <b>format: EXAMPLE- {MM} morewords {fieldname1} - {fieldname2} - {#####}</b> - Vervang alle braced-woorden (veldnamen, datumwoorden (DD, MM, YY), series) door hun waarde. Buiten accolades kunnen tekens worden gebruikt. </li></ol>"
apps/frappe/frappe/public/js/frappe/views/interaction.js,There were errors while creating the document. Please try again.,Er zijn fouten opgetreden tijdens het maken van het document. Probeer het opnieuw.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Image field must be of type Attach Image,Afbeelding veld moet van het type zijn Attach Image
apps/frappe/frappe/permissions.py,You are not allowed to export {} doctype,Het is niet toegestaan om {} doctype te exporteren
DocType: DocField,Columns,columns
apps/frappe/frappe/desk/form/assign_to.py,Shared with user {0} with read access,Gedeeld met gebruiker {0} met leestoegang
DocType: GCalendar Account,Next Sync Token,Volgende synchronisatietoken
DocType: Energy Point Settings,Energy Point Settings,Instellingen energiepunt
DocType: Async Task,Succeeded,Geslaagd
apps/frappe/frappe/public/js/frappe/form/save.js,Mandatory fields required in {0},Verplichte velden zijn verplicht in {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Reset Permissions for {0}?,Reset Machtigingen voor {0} ?
apps/frappe/frappe/config/desktop.py,Users and Permissions,Gebruikers en machtigingen
DocType: S3 Backup Settings,S3 Backup Settings,S3 Back-upinstellingen
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Removed,rijen verwijderd
apps/frappe/frappe/permissions.py,{0} {1} not found,{0} {1} niet gevonden
apps/frappe/frappe/www/login.py,Mobile Number,Mobiel nummer
DocType: Comment,Attachment Removed,Attachment verwijderd
apps/frappe/frappe/utils/password_strength.py,Recent years are easy to guess.,De afgelopen jaren zijn makkelijk te raden.
DocType: Calendar View,Subject Field,Onderwerp veld
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document has been assigned to {0},Het document is toegewezen aan {0}
DocType: System Settings,Show Full Error and Allow Reporting of Issues to the Developer,Toon volledige fout en laat rapportage van problemen toe aan de ontwikkelaar
apps/frappe/frappe/www/third_party_apps.html,Active Sessions,actieve sessies
DocType: DocType,ASC,ASC
apps/frappe/frappe/public/js/frappe/form/print.js,New Print Format Name,Naam van nieuwe afdrukindeling
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Click on the link below to approve the request,Klik op de onderstaande link om het verzoek goed te keuren
DocType: Workflow State,align-left,align-left
DocType: User,Defaults,Standaardwaarden
DocType: Energy Point Log,Revert Of,Terugkeren van
apps/frappe/frappe/public/js/frappe/model/model.js,Merge with existing,Samenvoegen met bestaande
DocType: User,Birth Date,Geboortedatum
DocType: Communication Link,Link Title,Link Titel
DocType: Workflow State,fast-backward,snel achteruit
DocType: Address,Chandigarh,Chandigarh
DocType: DocShare,DocShare,DocShare
DocType: Assignment Rule Day,Friday,Vrijdag
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Edit in full page,Bewerken in volledige pagina
apps/frappe/frappe/public/js/frappe/list/list_view.js,Open list item,Lijstitem openen
DocType: Report,Add Total Row,Voeg Totaal Rij toe
apps/frappe/frappe/public/js/frappe/form/print.js,No Preview available,Geen voorbeeld beschikbaar
apps/frappe/frappe/twofactor.py,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,"Controleer alstublieft uw geregistreerde e-mailadres voor instructies over hoe u doorgaat. Sluit dit venster niet aan, daar moet je terugkeren."
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,Bijvoorbeeld als u annuleert en INV004 amenderen zal een nieuw document INV004-1 geworden. Dit helpt u om bij te houden van elke wijziging te houden.
apps/frappe/frappe/core/doctype/data_export/data_export.js,Atleast one field of Parent Document Type is mandatory,Ten minste één veld van bovenliggend documenttype is verplicht
apps/frappe/frappe/config/settings.py,Setup Reports to be emailed at regular intervals,Setup Rapporten worden per e-mail op regelmatige tijdstippen
DocType: Workflow Document State,0 - Draft; 1 - Submitted; 2 - Cancelled,0 - Ontwerp; 1 - Ingediend; 2 - Geannuleerd
DocType: File,Attached To DocType,Bijlage Aan DocType
DocType: DocField,Int,Int
DocType: Error Log,Title,Titel
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,"Seems issue with server's razorpay config. Don't worry, in case of failure amount will get refunded to your account.","Lijkt probleem met server razorpay config. Maak je geen zorgen, in geval van storing bedrag wordt teruggestort op uw account te krijgen."
apps/frappe/frappe/public/js/frappe/list/list_view.js,Customize,Aanpassen
apps/frappe/frappe/core/doctype/user/user.js,View Permitted Documents,Bekijk toegestane documenten
apps/frappe/frappe/utils/print_format.py,You need to install pycups to use this feature!,U moet pycups installeren om deze functie te gebruiken!
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Your connection request to Google Calendar was successfully accepted,Uw verbindingsverzoek naar Google Agenda is met succes geaccepteerd
DocType: Tag Link,Tag Link,Tag Link
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,Chain Integrity,Chain Integrity
DocType: Data Export,CSV,CSV
DocType: Currency,"1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent","1 Valuta = [?] Fractie 
 Voor bijvoorbeeld 1 USD = 100 Cent"
DocType: Data Import,Partially Successful,Gedeeltelijk succesvol
apps/frappe/frappe/core/doctype/user/user.py,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Te veel gebruikers aangemeld voor kort, zodat de registratie is uitgeschakeld. Probeer het over een uur terug"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add New Permission Rule,Toevoegen nieuwe machtiging regel
apps/frappe/frappe/public/js/frappe/form/link_selector.js,You can use wildcard %,U kunt gebruik maken van wildcard%
DocType: LDAP Settings,LDAP Group Mappings,LDAP-groepstoewijzingen
DocType: Chat Message Attachment,Chat Message Attachment,Chatberichtbijlage
DocType: LDAP Settings,Path to CA Certs File,Pad naar CA Certs-bestand
DocType: Address,Manipur,Manipur
DocType: Web Form Field,Allow Read On All Link Options,Lees verder over alle linkopties
DocType: DocType,Database Engine,Database Engine
DocType: Customize Form,"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Velden gescheiden door een komma (,) zal worden opgenomen in de &quot;Zoek Per&quot; lijst van Search dialoogvenster"
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Please Duplicate this Website Theme to customize.,Gelieve Dupliceer deze Website thema aan te passen.
DocType: Address,Meghalaya,Meghalaya
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Invalid username or password,ongeldige gebruikersnaam of wachtwoord
DocType: DocField,Text Editor,Text Editor
apps/frappe/frappe/config/website.py,Settings for About Us Page.,Instellingen voor Over Ons pagina.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Custom HTML,Bewerken maatwerk HTML
DocType: Error Snapshot,Error Snapshot,Fout Snapshot
DocType: S3 Backup Settings,ap-northeast-3,ap-noordoost-3
DocType: Data Migration Mapping,Remote Primary Key,Primaire sleutel op afstand
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,In,in
DocType: Notification,Value Change,Waarde Veranderen
DocType: Google Contacts,Authorize Google Contacts Access,Autoriseer Google Contacten Toegang
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Showing only Numeric fields from Report,Alleen Numerieke velden uit rapport weergeven
DocType: Data Import Beta,Import Type,Type invoer
DocType: Access Log,HTML Page,HTML-pagina
DocType: Address,Subsidiary,Dochteronderneming
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting Connection to QZ Tray...,Poging tot verbinding met QZ-lade ...
DocType: System Settings,In Hours,In Hours
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not find folder in Google Drive - Error Code {0},Google Drive - Kan map niet vinden in Google Drive - Foutcode {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,With Letterhead,Met briefhoofd
apps/frappe/frappe/email/smtp.py,Invalid Outgoing Mail Server or Port,Ongeldige uitgaande Server of Poort
DocType: Custom DocPerm,Write,Schrijven
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator allowed to create Query / Script Reports,Alleen Beheerder toegestaan om Query / Script Rapporten maken
apps/frappe/frappe/public/js/frappe/form/save.js,Updating,Aan het bijwerken
DocType: Data Import Beta,Preview,Voorbeeld
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,"Field ""value"" is mandatory. Please specify value to be updated",Field &quot;waarde&quot; is verplicht. Gelieve te specificeren waarde worden bijgewerkt
DocType: Customize Form,Use this fieldname to generate title,Gebruik deze veldnaam om de titel te genereren
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Email From,Import e-mail van
apps/frappe/frappe/contacts/doctype/contact/contact.js,Invite as User,Uitnodigen als gebruiker
DocType: Data Migration Run,Started,Begonnen
apps/frappe/frappe/permissions.py,User {0} does not have access to this document,Gebruiker {0} heeft geen toegang tot dit document
DocType: Data Migration Run,End Time,Eindtijd
apps/frappe/frappe/public/js/frappe/views/interaction.js,Select Attachments,Selecteer Bijlagen
apps/frappe/frappe/model/naming.py, for {0},voor {0}
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,U bent niet gemachtigd om dit document af te drukken
apps/frappe/frappe/data_migration/doctype/data_migration_run/data_migration_run.js,Currently updating {0},Momenteel wordt {0} bijgewerkt
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Please set filters value in Report Filter table.,Stel filters waarde in Report Filter tabel.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Export All {0} rows?,Alle {0} rijen exporteren?
DocType: Page,Standard,Standaard
apps/frappe/frappe/core/doctype/data_import/data_import.js,Attach File,Bijlage
DocType: Data Migration Plan,Preprocess Method,Preprocess-methode
apps/frappe/frappe/desk/form/document_follow.py,Document Follow Notification,Document Volg melding
apps/frappe/frappe/desk/page/backups/backups.html,Size,Grootte
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assignment Complete,Opdracht Compleet
DocType: Desktop Icon,Idx,idx
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Toggle Full Width,Volledige breedte in- / uitschakelen
DocType: Address,Madhya Pradesh,Madhya Pradesh
DocType: Deleted Document,New Name,Nieuwe naam
DocType: System Settings,Is First Startup,Is de eerste opstart
DocType: Communication,Email Status,E-mail Status
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before removing assignment,Sla het document voordat u opdracht
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Above,Insert Boven
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Add script for Child Table,Script toevoegen voor onderliggende tabel
apps/frappe/frappe/desk/form/utils.py,Comment can only be edited by the owner,Commentaar kan alleen door de eigenaar worden bewerkt
DocType: Data Import,Do not send Emails,Stuur geen e-mails
apps/frappe/frappe/utils/password_strength.py,Common names and surnames are easy to guess.,Populaire namen en achternamen zijn makkelijk te raden.
DocType: Google Drive,Google Drive,Google Drive
apps/frappe/frappe/public/js/frappe/model/indicator.js,Draft,Ontwerp
apps/frappe/frappe/utils/password_strength.py,This is similar to a commonly used password.,Dit is vergelijkbaar met een algemeen gebruikte wachtwoord.
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Female,Vrouwelijk
DocType: Success Action,Success Action,Succesactie
apps/frappe/frappe/public/js/frappe/model/indicator.js,Not Saved,Niet opgeslagen
apps/frappe/frappe/www/third_party_apps.html,Revoke,Intrekken
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,U volgt nu dit document. U ontvangt dagelijks updates via e-mail. U kunt dit wijzigen in Gebruikersinstellingen.
DocType: Contact,Replied,Beantwoord
DocType: Newsletter,Test,Test
DocType: Custom Field,Default Value,Standaardwaarde
DocType: Email Account,Enable Automatic Linking in Documents,Schakel automatisch koppelen in documenten in
DocType: System Settings,Allow Guests to Upload Files,Sta gasten toe bestanden te uploaden
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify,Controleren
DocType: Workflow Document State,Update Field,Veld bijwerken
DocType: Chat Profile,Enable Chat,Chat inschakelen
DocType: LDAP Settings,Base Distinguished Name (DN),Base Distinguished Name (DN)
apps/frappe/frappe/email/doctype/email_account/email_account.py,Leave this conversation,Laat dit gesprek
apps/frappe/frappe/model/base_document.py,Options not set for link field {0},Opties niet ingesteld voor link veld {0}
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Queue / Worker,Wachtrij / werknemer
DocType: S3 Backup Settings,ap-southeast-1,ap-zuidoosten-1
DocType: DocType,"Must be of type ""Attach Image""",Moet van het type zijn &quot;Attach Image&quot;
apps/frappe/frappe/core/doctype/data_import/data_import.js,Unselect All,Selectie ongedaan maken
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You cannot unset 'Read Only' for field {0},Je kan  'Alleen lezen' niet uitschakelen voor het veld {0}
DocType: Auto Email Report,Zero means send records updated at anytime,Nul betekent dat u op elk gewenst moment de gegevens bijwerkt
DocType: Auto Email Report,Zero means send records updated at anytime,Nul betekent dat u op elk gewenst moment de gegevens bijwerkt
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Complete Setup,Setup voltooien
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Updated successfully,Succesvol geupdatet
DocType: Workflow State,asterisk,sterretje
DocType: Data Import,Successful,geslaagd
apps/frappe/frappe/core/doctype/data_export/exporter.py,Please do not change the template headings.,Gelieve niet de sjabloon rubrieken veranderen.
DocType: Activity Log,Linked,Linked
apps/frappe/frappe/config/desk.py,Activity log of all users.,Activiteitenlogboek van alle gebruikers.
DocType: Workflow State,shopping-cart,shopping-cart
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Week,Week
DocType: DocType,Open a dialog with mandatory fields to create a new record quickly,Open een dialoogvenster met verplichte velden om snel een nieuw record te maken
apps/frappe/frappe/templates/includes/login/login.js,Not Allowed: Disabled User,Niet toegestaan: uitgeschakelde gebruiker
DocType: Social Login Key,Google,Google
DocType: Email Domain,Example Email Address,Voorbeeld E-mailadres
apps/frappe/frappe/public/js/frappe/ui/sort_selector.js,Most Used,Meest gebruikt
,user-profile,gebruikersprofiel
apps/frappe/frappe/www/login.html,Forgot Password,Wachtwoord vergeten
DocType: Dropbox Settings,Backup Frequency,Backup Frequentie
DocType: Workflow State,Inverse,Omgekeerde
DocType: DocField,User permissions should not apply for this Link,Gebruikersmachtigingen zijn niet van toepassing op deze Link
apps/frappe/frappe/model/naming.py,Invalid naming series (. missing),Ongeldige naamgeving serie (. Ontbreekt)
DocType: Web Form,Show Attachments,Bijlagen weergeven
DocType: Language,Language,Taal
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,Browser wordt niet ondersteund
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,Browser wordt niet ondersteund
DocType: Social Login Key,Client URLs,Client-URL&#39;s
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Some information is missing,Sommige informatie ontbreekt
apps/frappe/frappe/public/js/frappe/views/interaction.js,{0} created successfully,{0} is succesvol aangemaakt
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Skipping {0} of {1}, {2}","{0} van {1}, {2} overslaan"
DocType: Custom DocPerm,Cancel,Annuleren
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Bulk Delete,Bulk verwijderen
apps/frappe/frappe/core/doctype/file/file.py,File {0} does not exist,Bestand {0} bestaat niet
DocType: Dashboard Chart,Dashboard Chart,Dashboardgrafiek
DocType: Dashboard Chart,Last Quarter,Het laatste kwartier
apps/frappe/frappe/config/website.py,List of themes for Website.,Lijst van de thema&#39;s voor de website.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,"Dear User,","Beste gebruiker,"
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Successfully Updated,Succesvol geüpdatet
DocType: Activity Log,Logout,Afmelden
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,Machtigingen op hogere niveaus zijn veldniveau permissies. Alle velden hebben een Machtigingsniveau set tegen hen en de prioriteiten die op die rechten van toepassing zijn op het veld regels. Dit is handig voor het geval je wilt verbergen of bepaalde gebied alleen-lezen voor bepaalde rollen.
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Voer statische url parameters hier in (bijv. afzender=ERPNext, username = ERPNext, wachtwoord = 1234 enz.)"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Google Font,Google-lettertype
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","Als deze aanwijzingen waar niet behulpzaam , gelieve toe te voegen in uw suggesties op GitHub Issues ."
DocType: Workflow State,bookmark,bladwijzer
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Folder name should not include '/' (slash),De mapnaam mag geen &#39;/&#39; (slash)
DocType: Note,Note,Opmerking
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html,Error Report,Fout rapport
apps/frappe/frappe/config/settings.py,Export Data in CSV / Excel format.,Gegevens exporteren in CSV / Excel-indeling.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Setting up Global Search documents.,Global Search-documenten instellen.
apps/frappe/frappe/www/qrcode.html,Authentication Apps you can use are: ,Authenticatie Apps die u kunt gebruiken zijn:
apps/frappe/frappe/public/js/frappe/form/controls/data.js,{0} already exists. Select another name,{0} bestaat al. Selecteer een andere naam
DocType: S3 Backup Settings,None,Geen
apps/frappe/frappe/core/doctype/doctype/doctype.py,Timeline field must be a valid fieldname,Timeline veld moet een geldige veldnaam te zijn
DocType: Contact,Email Ids,E-mail Ids
DocType: GCalendar Account,Session Token,Session Token
DocType: Currency,Symbol,Symbool
apps/frappe/frappe/model/base_document.py,Row #{0}:,Rij # {0}:
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,Bevestig verwijdering van gegevens
apps/frappe/frappe/auth.py,Login not allowed at this time,Inloggen niet toegestaan op dit moment
DocType: Data Migration Run,Current Mapping Action,Huidige toewijzingsactie
DocType: Dashboard Chart Source,Source Name,Bron naam
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User &gt; Email Inbox.,Geen e-mailaccount gekoppeld aan de gebruiker. Voeg een account toe onder Gebruiker&gt; E-mailinbox.
DocType: Email Account,Email Sync Option,E-mail Sync Option
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,Rij nr
DocType: Async Task,Runtime,Runtime
DocType: Post,Is Pinned,Is vastgezet
DocType: Contact Us Settings,Introduction,Introductie
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,Pin wereldwijd
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Followed by,Gevolgd door
DocType: LDAP Settings,LDAP Email Field,LDAP Email Field
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,{0} Lijst
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,Exporteer {0} records
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,Reeds in gebruiker takenlijst
DocType: User Email,Enable Outgoing,Inschakelen Uitgaand
DocType: Address,Fax,Fax
apps/frappe/frappe/config/customization.py,Custom Tags,Custom Tags
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,E-mailaccount niet ingesteld. Maak een nieuw e-mailaccount aan via Instellingen&gt; E-mail&gt; E-mailaccount
DocType: Comment,Submitted,Ingediend
DocType: Contact,Pulled from Google Contacts,Getrokken uit Google Contacten
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,Ongeldig verzoek
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Met succes samengesteld
DocType: System Settings,Email Footer Address,Email Footer Adres
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,tabel bijgewerkt
DocType: Activity Log,Timeline DocType,Timeline DocType
DocType: Success Action,Action Timeout (Seconds),Actie-time-out (seconden)
DocType: DocField,Text,Tekst
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,Standaard verzenden
DocType: Workflow State,volume-off,volume-uit
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},Geliefd bij {0}
DocType: LDAP Settings,LDAP Security,LDAP-beveiliging
DocType: Footer Item,Footer Item,footer Item
,Download Backups,Download Backups
DocType: Energy Point Log,Points,punten
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Home / Test Folder 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Toewijzen aan mij
DocType: DocField,Dynamic Link,Dynamische Link
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Druk op Alt-toets om extra snelkoppelingen in het menu en de zijbalk te activeren
DocType: List View Setting,List View Setting,Lijstweergave-instelling
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Show mislukte taken
DocType: Event,Details,Details
DocType: Property Setter,DocType or Field,DocType of Field
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,U heeft dit document niet meer gevolgd
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Primaire kleur
DocType: Communication,Soft-Bounced,Soft-Bounced
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Indien ingeschakeld, kunnen alle gebruikers inloggen vanaf elk IP-adres met behulp van Two Factor Auth. Dit kan ook alleen voor specifieke gebruiker (s) in de gebruikerspagina worden ingesteld"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,Lijkt Publicable Key of Secret Key is fout !!!
